sub block trial ctime x1 y1 err1 rt1 x2 y2 err2 rt2 x3 y3 err3 rt3 x4 y4 err4 rt4
2 2 10 0.15 -45 -33 12 1.166065 -13 33 46 1.915901 54 -32 -86 1.016295 43 -19 -62 1.549407
2 2 11 0.283333 -35 -23 12 1.699188 29 40 11 2.049172 -27 0 27 1.51606 62 35 -27 0.932918
2 2 12 0.1 -15 -29 -14 1.299362 33 23 -10 2.38236 -48 18 66 2.365719 -23 29 52 1.266167
2 2 13 0.083333 -3 7 10 1.216029 52 -20 -72 1.499406 65 34 -31 1.01625 -36 51 87 1.999221
2 2 14 0.633333 -5 -2 3 1.01615 69 76 7 1.21617 -5 -26 -21 2.065809 57 81 24 1.166222
2 2 15 0.2 -14 4 18 4.398115 53 -40 -93 2.299076 -48 43 91 0.649726 58 -36 -94 0.866324
2 2 16 0.633333 -33 -21 12 1.199366 50 20 -30 3.182069 -50 -25 25 2.199119 -11 39 50 0.882989
2 2 17 0.6 66 9 -57 1.349319 -9 11 20 2.38239 -24 10 34 8.18006 43 -16 -59 1.599342
2 2 18 0.416667 -37 -18 19 1.615901 -1 37 38 0.849658 -26 -7 19 1.749273 40 36 -4 2.082497
2 2 19 0.95 -23 -4 19 1.249386 21 35 14 0.882964 -62 -63 -1 2.049194 61 -55 -116 1.566018
2 2 20 0.966667 25 20 -5 1.116088 -34 -27 7 1.299487 0 27 27 0.882978 69 68 -1 1.099562
2 2 21 0.566667 -43 -30 13 0.899545 -20 25 45 0.949619 -20 -31 -11 0.749675 15 15 0 0.949601
2 2 22 0.266667 58 20 -38 1.066086 -18 -22 -4 0.699725 57 46 -11 0.816332 -42 -8 34 1.09953
2 2 23 0.566667 30 -8 -38 0.916136 -1 -5 -4 0.866317 -45 -22 23 1.299459 -34 10 44 1.149494
2 2 24 0.733333 15 -9 -24 1.099415 69 16 -53 0.783014 9 23 14 2.015842 -9 -4 5 0.68306
2 2 25 0.316667 -36 -28 8 1.316007 -69 36 105 0.866321 31 3 -28 1.682651 4 -46 -50 1.18286
2 2 26 0.416667 61 -14 -75 3.515165 -61 31 92 1.049579 -45 57 102 1.049587 62 74 12 1.349446
2 2 27 0.883333 -67 -25 42 1.266066 -8 -21 -13 2.282367 52 -62 -114 1.899243 66 44 -22 1.116231
2 2 28 0.016667 -54 -57 -3 1.132763 2 27 25 1.132878 -62 -33 29 1.466077 -2 -10 -8 1.566041
2 2 29 0.333333 -31 -37 -6 1.132733 -38 -13 25 1.299475 -27 35 62 1.182847 -2 -35 -33 0.882983
2 2 30 0.366667 13 -3 -16 1.349328 -5 -6 -1 1.699318 -46 -51 -5 1.082934 -70 -51 19 1.066241
2 3 1 0.483333 38 21 -17 1.099434 37 32 -5 0.649735 -42 -22 20 1.482752 -35 -17 18 1.149534
2 3 2 0.65 -42 -19 23 0.866187 4 -13 -17 0.982948 -53 -7 46 0.932962 -17 -25 -8 0.799668
2 3 3 0.766667 61 14 -47 1.182734 62 -21 -83 1.516063 -56 14 70 1.049574 9 9 0 1.166196
2 3 4 0.1 12 -9 -21 1.915766 -54 28 82 2.165802 -53 26 79 1.649334 35 -30 -65 0.833002
2 3 5 0.333333 39 28 -11 1.432633 -14 -23 -9 1.232822 -16 -24 -8 1.249501 -49 70 119 1.316142
2 3 6 0.166667 33 -27 -60 1.249382 -1 -36 -35 1.582701 -27 -61 -34 2.0825 10 -16 -26 1.149535
2 3 7 0.066667 -5 15 20 2.049064 -5 54 59 2.698944 -54 -43 11 0.916295 -47 19 66 1.815919
2 3 8 0.766667 17 17 0 0.682917 -35 -25 10 1.032921 12 18 6 2.015861 52 51 -1 1.682661
2 3 9 0.7 61 38 -23 1.082787 -9 23 32 0.966318 -56 -40 16 0.816328 57 43 -14 0.633087
2 3 10 0.883333 48 -28 -76 1.266028 -66 -6 60 1.999199 -18 34 52 0.932958 -28 -26 2 1.399417
2 3 11 0.216667 -8 3 11 1.332677 -60 -40 20 1.249518 65 53 -12 0.916299 -49 -37 12 1.149539
2 3 12 0.216667 62 -53 -115 1.332672 70 61 -9 0.749753 0 -18 -18 0.949596 -39 -50 -11 0.649754
2 3 13 0.05 -54 34 88 2.765447 -44 -15 29 1.749304 67 -34 -101 1.199528 9 43 34 0.999584
2 3 14 0.033333 9 -1 -10 1.499296 18 22 4 0.866313 44 -20 -64 1.032957 33 17 -16 1.632681
2 3 15 0.2 -64 -21 43 1.632545 -8 19 27 1.532714 36 -6 -42 1.266158 -39 60 99 1.299481
2 3 16 0.366667 -62 -49 13 0.849524 -28 39 67 0.766348 55 -13 -68 1.449404 63 6 -57 1.199444
2 3 17 0.416667 45 37 -8 1.182727 -68 -35 33 1.132866 63 48 -15 1.149562 -45 -46 -1 2.365707
2 3 18 0.333333 -17 -34 -17 0.916168 -17 -32 -15 0.949621 21 33 12 1.049572 14 -30 -44 0.749692
2 3 19 0.6 -10 -15 -5 0.849549 -6 5 11 1.19952 14 -11 -25 1.232828 54 62 8 0.882978
2 3 20 0.833333 15 -2 -17 1.216052 -68 -58 10 0.799688 -68 -71 -3 1.332796 -40 -54 -14 1.066241
2 3 21 0.65 60 41 -19 2.015722 45 13 -32 0.799649 4 8 4 2.482362 -25 -38 -13 0.666398
2 3 22 0.2 45 26 -19 2.198992 -35 -40 -5 1.249506 48 -2 -50 0.949628 -49 44 93 0.69972
2 3 23 0.783333 -59 -39 20 1.282689 53 25 -28 1.58269 -15 -1 14 0.733065 -11 -1 10 0.616429
2 3 24 0.05 -61 -63 -2 1.982483 27 -67 -94 1.532698 47 25 -22 0.599778 44 -12 -56 0.616442
2 3 25 0.683333 -31 -24 7 1.116077 52 46 -6 1.366135 35 55 20 1.032924 -48 -65 -17 1.032921
2 3 26 0.533333 7 -35 -42 1.082767 -27 -36 -9 0.932961 54 43 -11 1.132879 23 41 18 3.56523
2 3 27 1 29 -41 -70 1.199385 -23 29 52 0.832991 -1 -2 -1 0.68306 -36 -30 6 1.016269
2 3 28 0.183333 -40 -44 -4 1.316005 70 48 -22 0.999574 -1 -10 -9 0.833045 65 27 -38 0.649721
2 3 29 0.166667 27 29 2 1.44929 -33 -5 28 0.64973 24 -29 -53 0.899638 19 -11 -30 1.082908
2 3 30 0.9 -12 -5 7 1.282677 36 43 7 0.84965 -3 2 5 0.899652 -28 -26 2 0.78302
2 4 1 0.316667 11 -2 -13 0.866187 -41 -30 11 0.833002 -6 -4 2 2.698936 59 55 -4 1.532725
2 4 2 0.883333 49 40 -9 1.066108 -21 -4 17 0.949592 38 46 8 0.982954 -48 -6 42 2.548976
2 4 3 0.033333 -52 -35 17 2.582172 0 0 0 2.165789 -46 23 69 2.46568 67 -19 -86 0.766364
2 4 4 0.35 -14 -17 -3 0.766243 3 14 11 0.9996 -16 -26 -10 1.332769 -43 14 57 1.48274
2 4 5 0.3 -62 -45 17 1.18274 -69 -74 -5 0.882979 22 28 6 1.216181 37 19 -18 0.716366
2 4 6 0.083333 33 29 -4 0.982822 12 -4 -16 1.232837 -12 -27 -15 1.099529 18 41 23 0.64976
2 4 7 0.583333 67 54 -13 1.582569 66 -49 -115 2.965461 -62 -50 12 0.98293 -25 58 83 0.616429
2 4 8 0.75 60 24 -36 1.032793 2 3 1 1.366128 1 6 5 0.866318 26 47 21 0.999603
2 4 9 0.666667 45 -21 -66 1.332682 -18 -20 -2 2.082516 -49 -26 23 1.366096 62 23 -39 1.249499
2 4 10 0.15 10 -5 -15 1.166119 -24 0 24 0.599758 24 45 21 0.616404 14 -51 -65 0.816342
2 4 11 0.05 -55 -36 19 1.13275 -15 40 55 1.832598 58 -14 -72 0.766334 6 42 36 0.566441
2 4 12 0.683333 39 -14 -53 1.79919 -35 24 59 0.816349 -8 -2 6 1.4161 -31 -5 26 0.849653
2 4 13 0.15 -53 -30 23 0.749571 -67 -33 34 0.833019 27 40 13 0.549781 14 -3 -17 0.466474
2 4 14 0.833333 45 18 -27 1.899105 -11 0 11 0.699716 -24 -17 7 0.766364 -42 -38 4 0.54978
2 4 15 0.666667 -14 -35 -21 0.83287 -12 -5 7 0.766357 29 47 18 1.066241 53 32 -21 0.916301
2 4 16 0.05 11 28 17 0.799617 64 -11 -75 1.249496 36 -14 -50 1.249499 -7 -47 -40 0.616404
2 4 17 0.25 30 29 -1 1.649159 -25 -20 5 1.032899 33 47 14 0.899637 68 -19 -87 1.582687
2 4 18 0.183333 -6 22 28 0.83287 -32 47 79 1.815931 26 -45 -71 0.683057 -25 -20 5 0.966279
2 4 19 0.85 26 42 16 0.816207 2 1 -1 1.749302 30 28 -2 0.699748 -5 -9 -4 0.649739
2 4 20 0.383333 -61 -69 -8 2.332262 -48 -72 -24 1.53272 -66 68 134 0.966276 54 -66 -120 0.749657
2 4 21 0.5 -4 -11 -7 1.399335 -67 -62 5 2.598964 14 1 -13 1.032917 55 69 14 0.583101
2 4 22 0.166667 40 37 -3 0.832869 -60 -43 17 0.949618 -66 41 107 1.249512 -26 -71 -45 1.249501
2 4 23 0.816667 44 30 -14 1.349327 -9 -27 -18 1.61602 32 -8 -40 1.316145 -59 -41 18 1.016253
2 4 24 0.05 63 58 -5 0.782886 -28 -45 -17 0.783023 -3 -14 -11 0.9163 -36 25 61 0.982939
2 4 25 0.05 -29 -44 -15 0.716245 -67 -10 57 0.916309 -56 49 105 1.249508 58 -12 -70 0.633078
2 4 26 0.383333 -35 -14 21 0.732908 5 40 35 0.5831 61 -28 -89 0.749702 60 -22 -82 0.616416
2 4 27 0.633333 -21 2 23 0.966108 -2 4 6 1.71599 23 33 10 0.882966 51 29 -22 0.916298
2 4 28 0.4 -53 37 90 1.882427 42 -30 -72 0.866319 50 9 -41 0.799681 -33 32 65 0.783019
2 4 29 0.05 45 37 -8 0.849535 28 -20 -48 0.799682 17 29 12 1.665999 16 22 6 0.766361
2 4 30 0.35 -64 -52 12 0.89951 65 27 -38 0.549781 -69 69 138 0.849661 47 -55 -102 0.966252
2 5 1 0.15 52 44 -8 0.599627 -67 -46 21 0.666391 -58 -16 42 0.599748 1 22 21 0.71638
2 5 2 0.1 -10 29 39 0.91617 67 -58 -125 0.633081 22 -2 -24 0.74968 -27 55 82 0.583102
2 5 3 0.9 -53 -50 3 1.032778 -63 -55 8 1.049589 -66 -30 36 1.316138 -19 -37 -18 0.999621
2 5 4 0.166667 -1 14 15 1.016131 -10 11 21 0.633082 -28 -24 4 0.599756 -54 16 70 0.61642
2 5 5 0.933333 -68 -54 14 1.03275 45 30 -15 0.96628 -36 -47 -11 1.166199 48 27 -21 0.749683
2 5 6 0.066667 -59 -39 20 0.999448 44 41 -3 0.733056 -51 -47 4 0.899642 70 29 -41 1.366118
2 5 7 0.05 70 44 -26 0.782896 -33 -24 9 0.583099 14 -30 -44 2.182456 -48 60 108 0.583099
2 5 8 0.616667 46 40 -6 1.282683 -23 -36 -13 0.733052 57 -37 -94 0.699715 -12 13 25 1.0496
2 5 9 0.316667 -14 -29 -15 1.216048 23 43 20 0.616434 49 -28 -77 0.733044 -41 -31 10 0.916296
2 5 10 0.966667 -37 -32 5 0.666269 -16 -46 -30 1.316129 -26 -40 -14 1.28282 -27 -39 -12 0.882989
2 5 11 0.883333 -31 -35 -4 0.799521 -11 -45 -34 0.633084 -20 -14 6 1.849256 4 8 4 1.049563
2 5 12 0.233333 -52 -32 20 1.016124 46 23 -23 1.39945 -19 -52 -33 0.982926 66 -29 -95 0.749692
2 5 13 0.6 -50 17 67 0.999464 13 -36 -49 1.31614 0 16 16 0.783017 8 -19 -27 0.733052
2 5 14 0.316667 -19 -15 4 1.14941 36 28 -8 0.749698 -52 -33 19 0.999598 0 23 23 1.099558
2 5 15 0.5 41 -18 -59 0.899508 21 -23 -44 0.816297 -10 -1 9 0.832987 -38 23 61 0.816347
2 5 16 0.15 44 -12 -56 1.432642 -67 23 90 0.916299 -40 -48 -8 0.932957 54 28 -26 0.799668
2 5 17 0.4 8 -4 -12 0.98281 -44 -39 5 0.783019 -63 37 100 1.166202 19 -24 -43 0.733038
2 5 18 0.15 -41 -28 13 0.999468 -11 -1 10 0.633079 -68 -61 7 1.049572 -18 38 56 0.683058
2 5 19 0.8 -1 27 28 2.398928 -35 -32 3 0.683056 -44 23 67 0.666397 6 -37 -43 0.633069
2 5 20 0.716667 24 39 15 0.666278 37 12 -25 1.01627 -68 -35 33 0.583101 11 -12 -23 0.583098
2 5 21 0.2 26 -46 -72 0.966149 -70 27 97 0.583111 13 -28 -41 0.76636 -47 3 50 0.583093
2 5 22 0.6 12 -34 -46 0.749564 -15 12 27 0.599755 -63 10 73 0.566426 23 -61 -84 0.683064
2 5 23 0.75 55 42 -13 1.049453 38 49 11 0.5831 -39 -26 13 0.599758 19 38 19 1.349433
2 5 24 0.4 -45 -35 10 1.132746 -12 -22 -10 1.149549 -40 32 72 0.716398 53 -13 -66 0.749698
2 5 25 0.933333 59 53 -6 0.949495 -54 -54 0 0.916297 29 37 8 0.766358 60 -30 -90 0.81634
2 5 26 0.716667 -4 35 39 1.066088 37 -25 -62 0.566436 31 49 18 1.865919 -61 -33 28 0.882982
2 5 27 0.966667 34 31 -3 1.249375 30 22 -8 1.216171 60 54 -6 1.96586 16 58 42 0.566438
2 5 28 1 -25 -29 -4 1.549231 52 37 -15 1.282784 -46 -58 -12 1.21617 0 44 44 0.932959
2 5 29 0.366667 47 -46 -93 0.61631 -51 -58 -7 0.599762 -53 24 77 0.616421 -6 34 40 0.633094
2 5 30 0.6 22 -13 -35 0.91619 -14 20 34 1.382782 25 -19 -44 1.38276 -39 -14 25 1.116216
2 6 1 0.05 54 27 -27 0.766232 26 1 -25 0.51646 14 -30 -44 0.79967 11 25 14 0.649799
2 6 2 0.183333 -60 -32 28 0.749594 42 8 -34 0.683059 18 -15 -33 0.44982 -21 46 67 0.449822
2 6 3 0.316667 -59 18 77 1.299359 34 -34 -68 0.833001 -52 24 76 1.616017 16 -33 -49 0.766364
2 6 4 0.65 30 34 4 0.832898 14 39 25 0.999619 -18 -18 0 1.0829 52 28 -24 1.249501
2 6 5 0.233333 27 10 -17 1.399335 57 48 -9 1.032908 57 67 10 1.232841 68 41 -27 0.982925
2 6 6 0.9 -18 -33 -15 0.882856 -28 -27 1 0.699722 37 52 15 1.182856 -22 49 71 0.616423
2 6 7 0.466667 -15 -30 -15 0.932825 70 24 -46 0.533117 50 -42 -92 0.449845 47 60 13 0.449823
2 6 8 0.15 -15 -15 0 1.132735 18 7 -11 0.816324 57 -35 -92 0.899638 -23 20 43 0.916301
2 6 9 0.95 -56 34 90 1.11607 -6 -31 -25 0.982935 -26 -6 20 0.899643 4 13 9 1.332808
2 6 10 0.05 -9 -11 -2 0.89951 10 23 13 2.299078 -18 -20 -2 0.766361 -30 24 54 1.032924
2 6 11 0.566667 28 36 8 0.716247 -31 -13 18 0.533122 -50 -45 5 0.899592 25 19 -6 0.783043
2 6 12 0.366667 -10 -19 -9 1.632551 -65 43 108 0.649736 27 11 -16 0.84964 -16 -42 -26 0.599756
2 6 13 0.783333 63 7 -56 1.049446 -65 -65 0 1.382783 6 0 -6 0.849664 6 13 7 0.699724
2 6 14 0.6 -19 18 37 1.116092 19 -24 -43 0.766361 18 30 12 0.766355 -40 -4 36 0.616404
2 6 15 0.2 17 16 -1 1.399311 57 -26 -83 0.799684 36 18 -18 1.082888 -28 -13 15 0.766361
2 6 16 0.033333 -21 -31 -10 1.232706 69 32 -37 0.982939 -64 29 93 0.783022 45 -16 -61 0.599748
2 6 17 0.3 21 28 7 0.749597 29 58 29 0.549807 -62 -45 17 0.982947 34 21 -13 1.132893
2 6 18 0.716667 10 24 14 0.766237 -68 -30 38 0.733039 13 -17 -30 0.982918 -58 32 90 0.63308
2 6 19 0.016667 64 37 -27 1.299351 44 -37 -81 0.633073 -29 8 37 0.616438 11 56 45 0.966281
2 6 20 0.95 -58 -22 36 0.682929 -54 16 70 0.783019 37 -51 -88 1.049562 5 39 34 0.716362
2 6 21 0.15 37 22 -15 1.282672 -7 15 22 1.04957 17 -24 -41 1.599379 -56 5 61 0.916305
2 6 22 0.916667 41 40 -1 0.69958 36 -26 -62 1.032921 -51 -27 24 1.049598 2 2 0 1.066249
2 6 23 0.966667 -25 31 56 0.799557 40 35 -5 0.866321 34 -36 -70 1.016261 -61 -4 57 0.78302
2 6 24 0.05 -69 -63 6 0.816234 55 36 -19 0.916302 -29 8 37 0.716387 59 -50 -109 0.599748
2 6 25 0.216667 14 14 0 0.882879 -45 16 61 1.799273 -28 -46 -18 0.64974 60 28 -32 0.849661
2 6 26 0.9 25 13 -12 0.966146 -16 -26 -10 0.666392 -37 -17 20 0.999591 32 37 5 0.766358
2 6 27 0.116667 -68 16 84 2.06571 -27 31 58 0.666378 37 -43 -80 0.966274 67 14 -53 0.683061
2 6 28 0.45 21 -8 -29 1.565909 -28 22 50 0.999609 3 37 34 1.499418 6 -28 -34 0.699721
2 6 29 0.966667 -34 -35 -1 0.566305 -7 1 8 0.866336 -61 -37 24 0.916298 -12 -57 -45 0.833001
2 6 30 0.85 -60 16 76 0.716261 13 -25 -38 0.883003 57 40 -17 0.949617 0 9 9 0.866324
3 1 1 0.083333 55 -87 -142 1.782409 -45 55 100 1.199459 44 -40 -84 0.832953 -11 27 38 0.649714
3 1 2 0.016667 -2 -13 -11 0.999424 -2 -17 -15 1.382713 7 -13 -20 1.382711 -29 84 113 0.583082
3 1 3 0.333333 47 53 6 1.432559 59 61 2 3.814939 1 20 19 0.882943 -58 -51 7 2.099053
3 1 4 0.4 55 56 1 1.265964 -63 -25 38 6.580359 -38 15 53 1.066168 60 -29 -89 1.53265
3 1 5 0.683333 17 38 21 1.415928 40 67 27 2.04907 31 76 45 2.348933 -2 -76 -74 0.849616
3 1 6 0.133333 -15 20 35 0.616263 -39 -96 -57 0.566412 52 24 -28 0.433142 67 -72 -139 0.433148
3 1 7 0.016667 -68 -57 11 0.932816 13 90 77 0.616388 -50 -97 -47 1.066187 -66 -36 30 0.566393
3 1 8 0.2 58 32 -26 1.149368 -13 -41 -28 1.099505 -56 -10 46 1.915802 57 -28 -85 0.949564
3 1 9 0.016667 2 -7 -9 0.732876 65 89 24 0.483117 -43 -102 -59 0.566365 -13 -11 2 0.666363
3 1 10 0.116667 19 -23 -42 1.515846 -45 -64 -19 0.966228 -46 -26 20 0.783007 34 31 -3 0.799634
3 1 11 0.333333 67 64 -3 0.849492 -41 -12 29 2.082393 -51 -50 1 1.182811 -9 69 78 0.716351
3 1 12 0.716667 48 49 1 0.799513 40 -72 -112 1.266107 48 77 29 1.432687 31 40 9 0.949564
3 1 13 0.533333 50 84 34 1.499196 46 -33 -79 0.782988 0 -57 -57 1.049524 -41 -3 38 0.949537
3 1 14 0.266667 -28 -22 6 0.916117 -22 -46 -24 0.999549 -49 -52 -3 0.916272 61 32 -29 0.649711
3 1 15 0.983333 38 47 9 0.83283 -49 -61 -12 1.082836 53 -39 -92 2.132373 -17 -19 -2 1.499314
3 1 16 0.05 -65 -43 22 0.732866 -27 85 112 0.616388 -61 -51 10 0.99955 -58 62 120 0.616355
3 1 17 0.65 -39 32 71 1.365945 -58 -85 -27 0.566403 -68 -38 30 0.899595 52 61 9 0.899595
3 1 18 0.233333 -20 -31 -11 1.582506 -61 -28 33 0.916275 22 -52 -74 0.932956 -62 -36 26 0.982893
3 1 19 0.233333 -21 -62 -41 0.966112 -61 -23 38 1.132836 34 -43 -77 0.849617 -38 -8 30 0.966241
3 1 20 0.816667 -16 -23 -7 1.799061 7 -61 -68 1.149483 -52 38 90 0.832952 22 -101 -123 0.549753
3 1 21 0.533333 -1 49 50 0.949443 23 -74 -97 0.932893 24 26 2 0.81632 -35 -48 -13 0.766313
3 1 22 0.066667 39 -36 -75 1.465915 64 30 -34 0.616413 36 -17 -53 0.749661 -69 -34 35 1.549289
3 1 23 0.4 -34 -31 3 0.599613 51 85 34 0.449799 1 -49 -50 0.916244 33 -15 -48 0.766321
3 1 24 0.35 64 27 -37 0.916126 -34 27 61 0.849623 35 -64 -99 0.816271 -57 22 79 0.683025
3 1 25 0.75 34 38 4 1.449223 17 -25 -42 0.999553 -53 -52 1 0.916256 -23 -33 -10 1.832492
3 1 26 0.75 -5 41 46 2.049078 -51 58 109 0.932927 -20 73 93 1.182799 53 -12 -65 0.782987
3 1 27 0.066667 -62 1 63 0.932785 13 75 62 0.766312 42 -99 -141 0.616418 28 -10 -38 0.599737
3 1 28 0.9 -50 -33 17 1.265972 21 21 0 1.182799 17 -40 -57 0.782984 -2 -15 -13 1.199463
3 1 29 0.983333 46 -37 -83 0.982761 -54 -24 30 0.866275 -1 -68 -67 0.966246 7 65 58 0.78298
3 1 30 0.433333 -15 -26 -11 0.816169 17 -76 -93 0.616366 13 -20 -33 0.916272 -39 56 95 0.599701
3 2 1 0.783333 -30 48 78 1.865668 28 -26 -54 1.116152 52 -36 -88 0.782972 -52 60 112 1.149482
3 2 2 0.85 -30 -28 2 1.482509 -36 39 75 1.499311 41 -54 -95 1.166107 16 -31 -47 0.899587
3 2 3 0.6 -47 -47 0 1.299281 -24 -50 -26 1.332706 16 -63 -79 0.949587 -11 48 59 0.683015
3 2 4 0.216667 59 32 -27 0.782865 19 -40 -59 0.899626 -59 -79 -20 1.316073 14 54 40 0.84964
3 2 5 0.033333 25 7 -18 0.916131 23 51 28 0.866275 -28 -45 -17 1.116142 40 67 27 0.633022
3 2 6 0.55 -5 8 13 1.66579 40 13 -27 1.016204 7 -35 -42 1.099504 52 26 -26 0.932906
3 2 7 0.5 14 -10 -24 0.866147 -20 30 50 3.181899 48 -34 -82 0.866268 -69 -68 1 0.816332
3 2 8 0.033333 45 45 0 2.931873 17 57 40 0.699687 44 -40 -84 0.683029 52 40 -12 0.549739
3 2 9 0.85 -55 -65 -10 1.115993 -47 63 110 1.19946 23 27 4 0.666347 53 82 29 0.733024
3 2 10 0.25 58 86 28 2.015615 57 -46 -103 0.6997 -9 57 66 0.533094 31 -7 -38 0.8163
3 2 11 0.633333 11 71 60 0.832831 54 -58 -112 0.499787 -23 61 84 0.416468 68 -15 -83 0.832977
3 2 12 0.55 -9 9 18 0.832822 -24 -11 13 0.882932 -51 -72 -21 0.732984 -27 -50 -23 1.282735
3 2 13 0.816667 -51 -26 25 0.716247 36 -32 -68 1.449353 -32 42 74 12.944157 -50 -50 0 4.41467
3 2 14 0.4 -17 -7 10 1.365915 10 124 114 1.599273 61 -40 -101 1.099505 -51 42 93 1.71588
3 2 15 0.283333 51 46 -5 1.849017 36 40 4 2.548867 -34 55 89 1.965781 -8 93 101 1.299414
3 2 16 0.1 37 72 35 0.466315 48 -68 -116 0.699685 -23 11 34 0.666368 -52 91 143 0.749665
3 2 17 0.4 -12 -6 6 0.91612 -64 -58 6 0.683027 68 -10 -78 0.882983 -32 -18 14 1.799171
3 2 18 0.016667 -39 -21 18 0.832889 -52 62 114 0.749655 65 -52 -117 1.232783 2 -24 -26 0.882939
3 2 19 0.133333 32 -36 -68 1.51582 -9 5 14 1.332753 -50 -35 15 1.132832 26 53 27 1.266085
3 2 20 0.233333 -54 -39 15 1.482546 -26 41 67 1.166121 67 -28 -95 1.532664 -6 -32 -26 1.116164
3 2 21 0.65 -39 -18 21 0.666236 56 -2 -58 1.332726 -11 -42 -31 1.01621 23 -37 -60 1.11617
3 2 22 0.15 -33 2 35 1.332607 35 -54 -89 1.082845 -53 -93 -40 0.633041 46 48 2 1.682557
3 2 23 0.283333 -68 -36 32 2.115593 45 -40 -85 1.032865 -67 37 104 1.382727 -29 -71 -42 0.78298
3 2 24 0.233333 68 42 -26 1.865693 -43 28 71 0.749663 -16 -27 -11 0.999559 -43 -38 5 0.683004
3 2 25 0.316667 -57 -45 12 1.332605 29 43 14 2.115713 1 -19 -20 1.066183 41 -46 -87 0.799631
3 2 26 0.7 -41 51 92 2.798607 -64 45 109 1.082845 52 -40 -92 0.782973 15 -46 -61 0.74966
3 2 27 0.55 36 25 -11 0.599607 6 31 25 0.633038 38 73 35 0.63306 33 7 -26 0.733013
3 2 28 0.8 -33 -41 -8 1.315974 -54 39 93 1.399415 -40 -9 31 1.21612 -44 44 88 1.56595
3 2 29 0.966667 60 -43 -103 1.532515 -47 40 87 0.816296 61 -60 -121 0.849619 -35 -47 -12 0.766303
3 2 30 0.333333 -11 37 48 1.365924 14 -65 -79 0.932908 54 -47 -101 0.899595 -61 64 125 0.832958
3 3 1 1 23 37 14 0.866147 -42 -45 -3 0.966229 39 41 2 1.832493 -16 -12 4 0.88294
3 3 2 0.716667 -24 -30 -6 1.299323 -49 -37 12 0.799622 -37 -30 7 0.683014 56 -43 -99 0.916297
3 3 3 0.05 5 32 27 1.382598 -47 -33 14 2.115708 23 9 -14 0.782989 -41 30 71 0.649705
3 3 4 0.283333 -50 -42 8 0.99942 22 -30 -52 0.949569 -26 30 56 1.449327 -20 60 80 1.166212
3 3 5 0.383333 55 51 -4 1.682427 43 -36 -79 0.749683 45 -28 -73 1.032867 -33 39 72 1.166131
3 3 6 0.133333 63 37 -26 0.999421 -6 -45 -39 1.132823 -62 71 133 0.832954 58 8 -50 0.866274
3 3 7 0.7 -17 -35 -18 1.066061 16 47 31 1.149483 -56 -1 55 0.982914 -58 -40 18 1.316072
3 3 8 0.6 -4 35 39 1.315968 39 -78 -117 0.849616 -61 45 106 1.066192 27 6 -21 1.449331
3 3 9 0.516667 43 41 -2 0.766193 0 -33 -33 0.749665 62 57 -5 0.799659 -44 -5 39 0.649709
3 3 10 0.05 -51 51 102 1.132683 61 48 -13 0.766316 2 -72 -74 0.832959 20 -3 -23 0.683029
3 3 11 0.116667 47 42 -5 0.599627 -34 1 35 0.683024 -57 63 120 0.916253 54 54 0 0.866277
3 3 12 0.366667 -60 -8 52 1.066062 14 40 26 0.899598 65 -55 -120 0.683024 31 -47 -78 0.832959
3 3 13 0.783333 -9 -35 -26 1.0827 -9 53 62 0.816291 23 -54 -77 1.082846 -41 -49 -8 0.882938
3 3 14 0.616667 -22 -42 -20 1.299283 26 43 17 0.866276 34 48 14 0.816299 -40 -22 18 0.633031
3 3 15 0.65 -46 -50 -4 0.766199 29 54 25 0.949573 -65 -49 16 0.949568 -14 36 50 0.899591
3 3 16 0.6 49 -37 -86 0.916113 11 53 42 1.166184 8 47 39 1.416044 -1 -39 -38 1.132836
3 3 17 0.633333 47 47 0 1.066062 59 53 -6 0.98289 27 29 2 0.832957 -36 37 73 0.716342
3 3 18 0.516667 -36 -16 20 1.815751 31 -31 -62 0.966228 -25 -3 22 1.749206 -53 41 94 1.416031
3 3 19 0.116667 37 -38 -75 1.332595 -61 48 109 0.982895 -57 27 84 0.733015 -38 75 113 0.932913
3 3 20 0.216667 57 -19 -76 0.58298 11 61 50 0.116618 21 66 45 0.16659 25 -43 -68 0.31652
3 3 21 0.366667 8 -4 -12 0.632915 12 -76 -88 0.299864 -1 29 30 0.233228 40 -60 -100 0.28321
3 3 22 0.866667 13 9 -4 0.79951 -22 -79 -57 0.433135 41 71 30 0.683024 -3 47 50 0.666369
3 3 23 0.816667 59 -57 -116 1.349266 -1 -41 -40 0.782987 56 -52 -108 1.149485 58 2 -56 1.399364
3 3 24 0.516667 -41 -23 18 1.149354 -26 59 85 0.63305 -51 -45 6 0.86626 22 -75 -97 1.532632
3 3 25 0.266667 -68 -37 31 1.749081 -43 -62 -19 0.483126 13 -36 -49 1.282754 -61 -24 37 0.61638
3 3 26 0.65 -13 -27 -14 0.866174 28 -16 -44 0.533094 63 47 -16 0.483117 39 -47 -86 0.483125
3 3 27 0.133333 -38 -43 -5 0.866131 3 73 70 0.483093 39 -66 -105 0.483125 -51 65 116 0.399817
3 3 28 0.516667 31 53 22 0.732982 13 29 16 1.332723 57 -35 -92 1.066189 58 -16 -74 0.8163
