5   2   1   13   29   M   H   N   S   C   M   H   N   C   S   1.475   3.139   2.55   3.689   2.534
5   2   1   11   30   V   R   J   N   H   V   R   J   N   H   1.488   1.393   1.811   2.534   1.504
5   2   1   0   31   L   S   P   H   C   L   S   P   H   C   0.713   0.773   0.795   0.563   0.751
5   2   1   11   32   X   T   Z   W   F   X   T   W   F   C   1.005   1.746   2.227   2.763   1.609
5   2   1   13   33   Z   W   H   L   G   Z   W   H   L   G   1.609   2.401   2.793   3.356   3.526
5   2   1   0   34   T   H   G   X   F   T   H   G   X   F   1.063   0.657   0.885   1.005   1.005
5   2   1   1   35   M   J   H   F   D   M   J   H   F   D   1.398   1.783   1.342   1.798   1.045
5   2   1   0   36   X   W   G   H   P   X   W   G   H   P   1.387   1.004   1.421   1.046   0.913
5   2   1   1   37   B   J   L   W   X   B   J   L   W   X   1.516   1.733   1.747   1.406   1.516
5   2   1   3   38   X   S   T   P   B   X   S   P   T   B   1.641   2.604   2.741   2.452   2.335
5   2   1   3   39   F   G   P   V   N   F   G   P   V   T   1.706   3.409   2.579   2.75   2.443
5   2   1   11   40   X   V   G   S   B   X   V   G   S   B   1.251   2.055   1.746   1.837   1.516
5   2   1   3   41   G   Z   K   D   C   G   Z   K   D   C   3.88   3.017   2.631   2.855   2.444
5   2   1   3   42   T   G   K   H   B   T   K   G   H   B   1.788   2.602   3.262   2.562   2.802
5   2   1   11   43   N   L   H   V   R   N   L   H   V   R   1.226   1.815   1.785   1.582   1.124
5   2   1   0   44   M   R   L   V   T   M   R   L   V   T   1.171   0.684   1.005   0.789   0.671
5   2   1   1   45   V   R   C   T   P   V   R   C   T   P   0.887   1.301   1.571   1.209   1.356
5   2   1   0   46   R   K   D   T   P   R   K   D   T   P   0.808   0.696   0.614   0.698   0.673
5   2   1   0   47   P   Z   W   R   L   P   Z   W   R   L   0.864   0.961   0.712   0.509   0.711
5   2   1   13   48   C   L   Z   B   V   C   Z   L   P   B   1.598   2.495   2.645   3.489   2.306
5   2   1   3   49   W   P   V   F   D   W   P   V   P   D   1.412   3.346   2.894   5.597   2.066
5   2   1   11   50   R   X   J   F   P   R   X   J   L   P   1.201   1.22   1.825   2.953   1.381
5   2   1   1   51   X   B   M   Z   V   X   B   M   L   P   2.108   3.734   3.356   3.529   1.382
5   2   1   0   52   J   C   X   D   F   J   C   X   D   F   1.157   0.694   0.967   0.655   0.671
5   2   1   11   53   D   F   N   M   H   D   F   M   N   H   1.132   1.76   1.555   1.799   1.461
5   2   1   11   54   Z   X   T   R   B   Z   X   R   T   B   2.111   1.65   1.139   1.397   1.115
5   2   1   11   55   Z   S   V   W   M   Z   S   V   W   M   1.938   1.476   1.464   1.879   1.583
5   2   1   11   56   V   P   R   W   X   V   P   X   R   W   1.683   3.665   3.528   1.448   1.461
5   2   1   3   57   N   H   K   X   D   N   H   K   X   D   1.36   4.726   2.522   2.939   1.784
5   2   1   0   58   X   G   P   B   K   X   G   P   B   K   1.2   1.236   1.073   1.231   0.83
5   2   1   13   59   H   Z   F   W   P   H   Z   W   F   P   1.211   3.152   3.412   2.965   2.997
5   2   1   1   60   F   P   C   V   Z   F   P   C   V   X   1.601   1.558   1.475   1.529   3.476
6   1   1   3   1   C   W   D   X   L   C   W   D   X   L   1.273   3.265   2.66   2.716   1.965
6   1   1   11   2   H   Z   S   X   W   H   Z   S   X   L   1.264   2.365   1.92   2.447   2.569
6   1   1   0   3   N   T   J   G   K   N   T   J   G   K   1.051   0.698   0.699   1.784   0.727
6   1   1   13   4   Z   X   K   D   R   Z   X   K   D   R   1.36   2.729   2.177   2.579   2.502
6   1   1   1   5   N   M   L   K   F   N   M   L   K   R   1.794   1.949   1.933   2.473   2.7
6   1   1   1   6   G   T   S   K   L   G   T   S   K   L   2.208   1.703   1.974   2.192   1.518
6   1   1   11   7   F   T   N   P   V   F   T   N   P   V   1.765   2.605   2.286   2.405   1.961
6   1   1   3   8   L   K   N   J   X   L   K   N   J   K   1.674   2.646   2.795   3.188   2.471
6   1   1   1   9   M   K   S   R   N   M   K   S   R   N   2.192   1.99   2.215   2.286   3.805
6   1   1   11   10   P   W   R   B   C   P   W   R   B   C   1.728   2.254   1.88   2.312   3.467
6   1   1   0   11   H   J   S   R   V   H   J   S   R   V   1.082   0.683   2.147   0.806   3.039
6   1   1   13   12   J   W   S   V   T   J   W   S   V   T   2.007   2.472   2.002   2.298   1.977
6   1   1   3   13   C   H   R   L   G   C   H   R   L   G   1.805   1.947   2.389   2.781   3.547
6   1   1   0   14   C   W   K   F   J   C   W   K   F   J   1.564   0.938   1.051   0.819   1.113
6   1   1   13   15   C   K   D   G   R   C   K   D   G   R   1.712   2.136   1.68   2.97   1.628
6   1   1   13   16   M   R   T   B   J   M   R   T   B   J   1.295   2.014   1.815   2.072   1.599
6   1   1   1   17   L   V   X   R   T   L   V   X   R   T   1.231   1.597   2.015   2.017   1.288
6   1   1   13   18   J   M   N   G   L   J   M   N   G   L   1.513   2.135   2.122   2.997   2.02
6   1   1   1   19   K   J   T   S   G   K   J   T   S   M   1.379   2.258   1.613   1.519   1.815
6   1   1   3   20   C   T   D   N   H   C   T   D   M   H   2.505   2.189   2.473   2.731   2.365
6   1   1   0   21   P   L   G   B   H   P   B   L   G   N   2.318   0.805   0.941   1.895   1.922
6   1   1   13   22   C   B   L   J   K   C   B   L   J   K   1.415   2.192   1.845   2.018   1.574
6   1   1   0   23   N   C   H   L   K   N   C   H   L   K   1.375   0.833   0.848   0.751   0.806
6   1   1   11   24   F   P   K   X   D   F   P   K   X   J   1.212   1.897   1.516   1.989   1.789
6   1   1   0   25   Z   X   J   W   F   Z   X   J   W   P   1.253   0.709   0.9   1.249   2.178
6   1   1   11   26   S   V   M   L   G   S   V   M   L   G   1.564   2.583   2.475   1.816   1.825
6   1   1   1   27   B   F   V   K   L   B   F   V   K   L   1.849   2.014   3.143   1.534   1.342
6   1   1   11   28   H   B   X   Z   G   H   B   X   Z   G   1.849   1.733   1.99   2.26   1.937
6   1   1   1   29   N   R   B   T   M   N   R   B   T   M   1.161   1.638   1.396   1.305   1.464
6   1   1   11   30   Z   S   F   T   G   Z   S   F   G   T   1.791   3.066   1.909   2.647   1.544
6   1   1   0   31   N   K   W   S   V   N   K   W   S   V   1.326   0.699   0.546   0.766   0.671
6   1   1   13   32   B   T   W   J   P   B   T   W   J   P   1.459   1.923   2.162   2.341   2.677
6   1   1   0   33   D   W   Z   P   L   D   W   Z   P   L   1.485   0.657   1.087   2.679   0.952
6   1   1   3   34   X   K   R   D   B   X   K   R   D   T   1.631   2.074   2.19   1.963   2.31
6   1   1   1   35   D   L   X   H   M   D   L   X   H   M   1.769   1.801   1.959   1.601   1.706
6   1   1   11   36   M   N   P   R   J   M   N   P   R   J   1.672   2.434   2.423   1.719   1.707
6   1   1   13   37   B   P   G   D   Z   B   P   G   D   Z   1.524   3.42   2.284   2.447   1.937
6   1   1   3   38   C   B   R   V   G   C   B   R   V   Z   1.218   1.897   1.909   1.584   3.159
6   1   1   11   39   K   S   C   T   B   K   S   C   T   B   1.541   1.666   2.179   2.23   1.439
6   1   1   3   40   K   R   B   J   S   K   R   B   J   S   1.624   2.366   2.31   2.259   1.881
6   1   1   1   41   M   G   N   H   D   M   G   N   H   D   1.593   1.868   1.682   1.682   1.436
6   1   1   0   42   X   W   G   J   H   X   W   G   J   H   1.013   0.683   1.211   0.847   1.071
6   1   1   1   43   B   D   M   X   T   B   D   M   X   T   1.406   1.448   1.923   1.747   1.264
6   1   1   13   44   K   D   G   B   L   K   D   G   B   L   1.528   2.324   2.445   2.219   1.64
6   1   1   13   45   N   S   Z   C   L   N   S   Z   C   L   1.151   2.298   2.433   1.949   1.455
6   1   1   3   46   M   H   N   S   J   M   H   S   N   J   1.113   2.486   3.441   3.215   2.216
6   1   1   1   47   R   H   S   Z   N   R   H   S   Z   N   1.474   1.478   1.515   2.354   1.979
6   1   1   13   48   R   X   S   K   V   R   X   S   V   L   0.597   1.785   2.218   2.033   2.57
6   1   1   3   49   M   R   K   S   B   M   R   K   S   B   1.323   2.07   2.192   2.255   4.194
6   1   1   0   50   X   D   H   R   F   X   D   H   R   F   1.7   0.819   1.181   0.791   0.888
6   1   1   3   51   J   X   M   B   Z   J   X   M   B   Z   1.541   3.294   2.1   2.39   2.312
6   1   1   11   52   N   R   D   Z   S   N   R   D   Z   S   1.343   1.815   1.92   2.635   1.507
6   1   1   3   53   P   M   Z   S   G   P   M   Z   S   G   1.906   2.083   3.6   1.925   2.973
6   1   1   0   54   P   J   L   G   B   P   J   L   G   B   1.975   1.396   0.916   0.95   0.847
6   1   1   1   55   K   L   B   N   D   K   L   B   N   D   1.368   1.572   1.677   1.48   1.33
6   1   1   11   56   H   D   S   F   X   H   D   S   F   X   1.623   2.366   1.83   2.192   1.829
6   1   1   13   57   W   B   J   C   M   W   B   J   C   N   2.062   2.662   1.923   2.243   1.737
6   1   1   11   58   S   B   F   D   J   S   B   F   D   J   1.607   2.099   2.741   1.893   1.559
6   1   1   0   59   F   Z   J   K   H   F   Z   J   K   H   1.365   0.954   0.904   0.902   1.006
6   1   1   3   60   X   S   L   J   T   X   S   L   J   T   1.646   2.003   2.446   2.07   1.652
7   2   1   13   1   B   D   G   M   P   B   G   D   J   B   0.874   1.924   2.076   3.243   3.241
7   2   1   1   2   G   K   W   C   B   J   W   D   B   V   1.624   4.208   2.035   2.115   2.29
7   2   1   3   3   C   K   N   W   G   C   K   N   J   M   1.447   2.196   2.223   2.677   1.796
7   2   1   11   4   W   G   R   K   X   W   G   Y   G   B   1.537   1.863   3.202   2.317   1.836
7   2   1   11   5   H   J   Z   G   P   H   J   C   G   H   1.421   1.795   2.437   4.022   3.298
7   2   1   0   6   L   J   G   K   Z   L   J   Z   K   Z   0.202   1.122   1.123   0.403   1.47
7   2   1   3   7   N   V   R   S   F   N   J   B   B   B   1.032   3.242   2.033   2.639   1.901
7   2   1   3   8   V   P   S   R   W   V   P   S   H   J   1.514   1.517   1.51   2.693   2.411
7   2   1   13   9   R   B   N   X   Z   R   B   J   H   X   1.647   1.381   4.355   2.895   2.866
7   2   1   11   10   D   J   C   P   H   D   J   B   X   Y   1.274   1.944   3.322   3.029   3.068
7   2   1   1   11   R   M   D   G   N   R   M   D   G   B   1.138   1.687   1.513   1.769   2.372
7   2   1   1   12   K   S   L   F   N   K   S   L   F   B   1.691   1.668   1.42   1.618   2.972
7   2   1   1   13   J   T   N   G   D   J   T   N   Z   X   1.691   1.287   1.513   2.37   7.411
7   2   1   3   14   Z   S   L   R   W   Z   L   S   L   M   1.232   1.714   2.29   4.558   1.352
7   2   1   13   15   R   C   N   X   V   R   C   N   Z   M   1.422   1.782   2.423   3.281   3.419
7   2   1   3   16   K   B   W   P   S   K   B   J   T   S   1.047   1.619   1.916   2.225   1.592
7   2   1   11   17   N   D   J   G   H   N   D   G   H   Y   1.492   3.912   3.889   1.701   3.254
7   2   1   3   18   N   L   Z   M   R   N   L   Z   D   B   1.448   1.73   2.142   1.272   1.915
7   2   1   1   19   J   V   P   F   K   J   P   V   F   B   1.571   1.969   1.807   2.064   2.103
7   2   1   11   20   R   T   F   G   V   R   T   F   G   B   1.479   1.325   2.441   2.159   1.73
7   2   1   3   21   X   S   P   N   H   X   F   T   Z   B   2.268   1.983   1.434   2.586   2.491
7   2   1   1   22   X   Z   M   C   N   X   Z   M   V   S   1.717   1.488   1.755   2.921   2.584
7   2   1   13   23   V   D   K   J   C   V   D   J   B   B   1.304   1.687   2.117   2.868   2.115
7   2   1   13   24   B   T   G   C   R   B   T   J   D   R   1.559   1.42   1.902   1.969   2.343
7   2   1   1   25   D   C   L   G   R   D   C   L   J   R   1.342   1.662   1.339   1.77   1.311
7   2   1   13   26   T   J   B   D   S   T   J   D   B   B   1.775   1.675   4.169   3.177   2.156
7   2   1   13   27   C   J   W   B   M   C   J   M   B   B   1.466   1.702   2.733   2.13   1.914
7   2   1   0   28   X   S   D   B   M   X   S   D   B   B   1.073   1.61   1.1   1.032   4.194
7   2   1   1   29   X   J   W   R   K   X   J   W   R   B   2.04   1.808   1.902   1.809   2.624
7   2   1   13   30   R   M   J   F   D   R   M   J   Z   M   1.141   1.499   1.849   2.81   3.07
7   2   1   0   31   F   S   K   B   G   F   S   K   B   J   1.074   0.614   0.538   0.642   1.219
7   2   1   13   32   V   S   P   L   G   V   L   J   R   S   1.387   2.214   1.941   2.824   2.959
7   2   1   0   33   P   T   H   S   J   P   T   H   S   Z   1.535   0.682   0.763   0.802   1.127
7   2   1   1   34   K   S   T   P   G   K   Z   T   P   L   1.332   1.914   1.838   1.745   1.445
7   2   1   3   35   K   S   Z   V   G   K   Z   P   G   B   1.505   1.901   1.718   1.673   3.014
7   2   1   11   36   F   V   N   T   D   F   B   Z   L   S   1.331   2.587   3.849   3.648   2.409
7   2   1   0   37   W   X   L   S   M   W   X   L   S   B   1.654   0.721   0.658   0.951   1.945
7   2   1   13   38   M   C   F   R   D   M   Z   L   Z   L   1.439   2.115   1.596   3.35   2.884
7   2   1   0   39   Z   W   L   S   R   Z   W   L   S   R   1.265   0.774   0.753   0.759   0.749
7   2   1   11   40   L   S   M   H   K   B   L   H   R   B   4.617   1.651   2.371   1.193   1.553
7   2   1   11   41   R   W   N   J   G   R   W   L   R   J   1.734   1.688   1.437   1.42   1.569
7   2   1   1   42   C   W   H   N   K   C   W   H   R   J   0.996   1.206   1.503   1.244   1.287
7   2   1   13   43   M   B   X   Z   C   M   B   J   L   B   1.656   1.569   1.931   2.159   1.873
7   2   1   1   44   J   C   L   F   W   J   C   L   F   J   1.118   1.379   1.571   1.366   2.053
7   2   1   3   45   C   V   P   J   H   Z   P   L   J   B   2.029   3.045   1.609   1.596   1.635
7   2   1   0   46   P   L   N   J   T   P   L   N   J   P   0.918   0.683   0.575   0.577   0.923
7   2   1   11   47   Z   R   D   L   N   Z   R   D   L   M   1.144   1.567   1.755   1.129   2.077
7   2   1   11   48   X   T   M   S   J   X   T   M   Z   P   1.559   1.327   1.379   1.779   2.454
7   2   1   0   49   B   M   P   H   R   B   M   P   H   R   1.507   0.899   0.859   1.03   0.855
7   2   1   3   50   L   V   G   S   C   L   G   S   L   G   1.47   2.158   1.851   1.84   2.316
7   2   1   0   51   R   S   F   M   P   R   S   M   F   P   1.522   0.856   0.923   0.814   1.005
7   2   1   13   52   F   S   C   D   L   R   S   G   S   M   1.239   1.915   2.319   2.612   2.738
7   2   1   1   53   Z   C   X   K   J   Z   P   F   L   P   1.976   3.139   3.914   2.51   2.011
7   2   1   0   54   P   M   S   J   F   P   M   S   J   M   1.359   0.886   0.827   0.657   1.205
7   2   1   0   55   X   Z   D   C   K   M   X   Z   C   K   1.362   0.829   1.3   1.999   0.817
7   2   1   11   56   K   G   T   M   H   K   G   Z   K   N   1.254   1.755   2.024   1.476   1.741
7   2   1   11   57   J   L   Z   R   D   J   L   Z   R   P   1.521   1.459   1.579   1.853   2.014
7   2   1   3   58   N   S   G   H   B   N   Z   P   J   M   1.359   1.738   1.516   2.291   2.735
7   2   1   3   59   Z   N   L   W   R   Z   N   L   W   K   1.589   1.49   1.137   1.795   1.945
7   2   1   0   60   K   D   M   F   B   K   D   M   F   B   1.201   0.572   0.602   0.563   0.845
8   2   1   1   1   K   J   F   W   C   K   J   F   W   C   1.507   1.956   1.915   1.877   1.594
8   2   1   3   2   H   L   W   N   D   H   L   W   N   G   2.026   3.42   2.519   2.161   2.187
8   2   1   11   3   H   B   W   X   Z   H   B   W   X   Z   2.51   3.448   2.453   2.227   3.771
8   2   1   3   4   H   D   Z   S   B   H   D   S   H   G   1.559   2.938   2.428   3.18   2.441
8   2   1   13   5   C   T   F   D   W   C   T   F   W   P   1.892   2.549   2.709   3.528   4.19
8   2   1   11   6   P   W   M   T   V   P   W   M   T   V   2.147   2.425   1.783   3.045   2.359
8   2   1   0   7   Z   D   B   W   N   Z   T   B   W   M   1.853   1.825   1.527   1.421   0.994
8   2   1   11   8   S   C   H   N   D   S   C   H   N   D   1.676   2.681   1.987   1.637   1.554
8   2   1   0   9   W   M   Z   N   S   W   M   N   D   S   1.532   2.149   2.078   1.15   1.087
8   2   1   3   10   H   G   V   R   M   H   G   T   M   Z   1.558   6.373   5.489   3.626   2.923
8   2   1   3   11   H   J   W   S   V   H   J   W   S   Z   1.492   3.06   2.708   5.164   2.173
8   2   1   0   12   G   K   F   N   D   G   K   F   N   D   2.113   1.233   1.233   1.275   2.777
8   2   1   13   13   T   P   D   R   X   T   P   D   R   X   2.202   2.899   5.378   4.001   3.459
8   2   1   1   14   T   F   P   M   C   T   P   F   R   S   1.826   3.126   3.045   2.147   1.849
8   2   1   11   15   P   J   X   T   V   P   J   X   T   V   1.723   2.321   2.574   4.349   2.631
8   2   1   11   16   H   C   V   W   M   H   C   V   W   M   1.576   1.93   2.294   1.943   1.555
8   2   1   13   17   Z   N   P   H   F   Z   N   C   F   V   1.49   3.171   4.157   4.051   3.639
8   2   1   1   18   S   W   R   Z   D   S   W   R   B   T   1.892   2.091   2.334   2.373   2.308
8   2   1   0   19   J   D   L   X   K   J   D   L   X   K   1.159   0.935   1.211   1.54   1.247
8   2   1   1   20   N   D   H   J   K   N   D   H   J   K   1.451   2.105   2.47   1.744   1.688
8   2   1   13   21   K   W   B   N   T   K   W   P   S   W   1.786   2.909   4.714   3.969   3.006
8   2   1   3   22   B   F   S   V   D   B   F   S   S   B   1.413   3.111   2.482   4.442   3.18
8   2   1   1   23   G   B   Z   S   T   G   V   R   S   T   1.722   2.883   4   2.226   1.877
8   2   1   11   24   K   F   J   L   V   K   F   V   L   J   1.883   2.43   2.833   2.764   1.919
8   2   1   3   25   L   G   M   K   W   L   G   W   S   L   1.292   3.353   3.448   4.094   2.753
8   2   1   13   26   Z   S   B   T   M   Z   S   V   T   M   1.597   2.764   4.498   4.884   4.578
8   2   1   11   27   H   R   D   M   L   H   R   D   M   L   1.721   2.734   2.751   1.961   1.665
8   2   1   11   28   J   G   B   L   T   J   G   L   V   G   2.27   3.34   3.372   3.315   3.878
8   2   1   0   29   R   L   N   J   P   R   L   N   J   P   1.76   1.545   1.449   2.711   1.275
8   2   1   11   30   G   B   L   T   N   G   B   L   T   M   1.573   2.269   2.469   3.249   2.2
8   2   1   3   31   N   C   B   G   F   N   C   G   B   F   1.668   3.405   4.12   4.108   3.435
8   2   1   13   32   X   M   L   Z   N   X   L   M   P   T   1.895   3.359   2.722   4.966   3.019
8   2   1   13   33   D   V   N   X   P   D   V   N   P   V   2.27   5.291   4.2   5.059   3.273
8   2   1   13   34   R   D   C   P   X   R   D   V   P   X   1.99   3.044   3.785   3.774   3.299
8   2   1   11   35   Z   D   B   H   P   Z   D   P   H   C   2.004   3.047   2.63   2.484   3.528
8   2   1   1   36   K   G   S   L   C   K   G   S   L   P   2.448   2.939   2.712   2.066   2.226
8   2   1   1   37   K   G   R   V   W   K   V   R   M   W   1.614   2.561   1.907   3.074   1.919
8   2   1   0   38   X   B   K   F   H   X   B   K   F   H   1.979   1.73   1.424   2.536   1.785
8   2   1   1   39   N   W   D   X   M   M   W   X   R   N   1.628   4.322   3.787   2.374   2.967
8   2   1   11   40   N   M   X   H   B   N   M   H   R   Z   1.952   2.349   11.047   2.898   3.46
8   2   1   0   41   M   X   L   G   H   M   X   L   G   H   1.698   2.711   1.265   2.443   3.503
8   2   1   1   42   Z   C   N   T   X   Z   C   N   C   H   1.693   3.515   2.442   4.601   2.067
8   2   1   3   43   P   R   X   N   M   P   R   X   T   S   2.301   3.985   4.31   5.372   3.247
8   2   1   1   44   T   R   B   M   H   T   R   B   M   H   1.565   2.577   3.611   2.228   2.173
8   2   1   0   45   L   G   K   Z   N   L   G   K   Z   M   2.047   1.676   1.53   2.049   1.382
8   2   1   1   46   G   X   Z   P   S   G   X   S   T   P   1.657   2.429   2.08   3.839   2.134
8   2   1   13   47   T   N   Z   X   C   T   C   G   G   V   1.935   6.177   3.905   3.318   4.391
8   2   1   0   48   T   L   N   F   J   T   L   N   F   J   2.223   2.093   2.242   3.126   2.819
8   2   1   3   49   H   N   F   P   S   H   N   S   P   H   1.629   3.141   6.551   2.876   2.832
8   2   1   0   50   D   H   S   L   K   D   H   S   L   K   1.55   1.194   1.406   1.304   1.004
8   2   1   13   51   M   J   K   T   B   M   J   K   C   V   1.967   2.267   2.793   2.979   3.102
8   2   1   1   52   N   L   V   F   S   N   L   B   F   S   1.363   2.429   2.346   2.121   1.706
8   2   1   13   53   B   F   S   J   K   B   F   S   F   B   1.672   2.415   2.965   4.336   3.854
8   2   1   3   54   N   V   F   M   B   N   N   F   V   B   2.288   3.276   2.966   3.719   2.295
8   2   1   0   55   V   M   F   J   N   V   M   F   J   N   1.67   1.301   1.487   2.042   0.927
8   2   1   0   56   B   J   D   M   F   B   J   D   M   F   1.723   1.437   1.515   1.329   1.89
8   2   1   3   57   W   V   M   H   C   W   V   M   H   T   1.525   3.317   3.826   2.791   4.092
8   2   1   13   58   V   F   N   S   M   V   F   N   F   N   1.858   2.898   3.615   3.772   3.144
8   2   1   11   59   S   K   R   C   L   S   K   R   J   L   1.577   2.296   2.336   2.202   2.241
8   2   1   3   60   P   K   R   G   J   P   K   R   G   L   1.927   2.914   3.033   3.275   2.485
9   1   1   0   1   K   C   H   L   B   K   C   H   L   B   1.469   1.497   1.246   0.923   0.732
9   1   1   1   2   W   B   N   H   R   W   H   N   H   R   1.967   1.914   1.728   2.488   1.485
9   1   1   1   3   D   R   C   W   M   D   R   C   W   B   1.842   1.567   1.63   2.622   2.788
9   1   1   3   4   C   G   W   R   F   C   R   W   R   F   2.457   2.65   2.433   3.976   1.888
9   1   1   1   5   L   B   F   P   R   L   B   R   W   F   1.693   1.79   1.499   2.543   2.021
9   1   1   11   6   G   M   X   T   Z   G   M   X   T   Z   1.655   1.743   1.98   2.302   2.54
9   1   1   13   7   D   B   C   W   V   D   B   C   W   V   2.165   2.195   2.57   2.57   2.301
9   1   1   1   8   C   K   N   W   S   C   K   W   S   D   1.615   1.391   2.489   1.781   1.42
9   1   1   0   9   T   C   Z   W   L   T   C   W   K   L   2.054   1.62   0.798   2.32   0.91
9   1   1   13   10   S   M   V   X   Z   S   M   X   Y   Z   2.134   1.738   2.394   3.189   2.233
9   1   1   0   11   T   L   S   R   N   T   R   S   L   N   1.576   1.497   1.205   0.99   0.869
9   1   1   3   12   P   G   D   J   R   P   G   D   J   K   1.575   1.683   1.703   1.927   1.981
9   1   1   13   13   L   K   W   C   P   L   K   P   C   P   1.639   2.048   2.182   2.848   2.879
9   1   1   1   14   K   T   V   L   G   K   L   V   L   P   1.626   1.913   2.247   1.472   4.847
9   1   1   11   15   B   P   S   J   K   B   P   S   J   K   2.347   1.675   1.469   2.074   1.738
9   1   1   1   16   S   M   C   F   W   S   M   C   F   W   1.207   1.167   1.299   1.15   1.431
9   1   1   1   17   K   P   F   R   D   K   P   F   R   W   1.309   1.392   1.39   1.286   1.433
9   1   1   11   18   H   T   R   N   K   H   T   R   N   K   2.032   1.699   4.126   2.292   2.208
9   1   1   0   19   N   X   J   V   R   N   X   J   V   R   1.522   1.205   1.221   1.016   0.735
9   1   1   11   20   R   K   X   J   M   R   J   K   L   M   1.573   2.248   1.538   2.693   1.35
9   1   1   11   21   L   N   J   K   D   L   N   J   K   R   1.911   2.223   2.625   1.149   2.996
9   1   1   3   22   G   V   N   W   R   G   V   R   N   V   1.87   2.29   1.646   1.926   1.741
9   1   1   13   23   K   F   B   G   P   K   P   G   B   G   1.361   2.156   2.246   2.557   3.175
9   1   1   1   24   D   M   T   G   N   D   G   T   C   N   1.778   1.392   1.124   2.854   1.459
9   1   1   0   25   L   T   G   M   K   L   G   T   M   K   1.082   1.391   0.773   0.859   0.59
9   1   1   3   26   D   M   Z   C   W   D   M   J   C   W   2.645   1.714   2.908   2.314   1.741
9   1   1   3   27   R   T   D   G   B   R   T   G   G   R   2.153   2.167   1.821   2.543   3.024
9   1   1   3   28   W   T   Z   L   G   W   T   Z   L   G   1.201   1.782   1.686   1.808   1.9
9   1   1   3   29   T   V   C   H   G   T   V   C   H   G   2.099   2.156   1.833   1.715   1.631
9   1   1   1   30   R   T   P   S   K   R   T   S   K   P   1.444   1.794   1.069   1.702   1.188
9   1   1   3   31   W   X   T   V   P   W   X   T   V   P   1.239   1.859   1.485   1.177   1.622
9   1   1   3   32   N   S   L   R   F   N   S   L   R   P   1.39   1.59   2.265   2.116   1.701
9   1   1   13   33   F   S   P   L   Z   S   F   P   L   Z   1.535   2.28   2.29   2.316   1.965
9   1   1   11   34   V   G   S   M   N   V   G   S   M   C   2.224   3.053   1.537   1.633   2.288
9   1   1   0   35   N   R   W   Z   X   N   R   W   X   Z   1.47   0.803   0.949   0.975   1.166
9   1   1   0   36   V   K   B   R   S   V   K   B   R   S   1.177   0.843   0.652   0.604   1.029
9   1   1   11   37   T   G   W   B   D   T   G   W   T   B   1.778   1.364   1.979   1.836   1.472
9   1   1   13   38   B   C   K   F   Z   B   C   K   F   Z   1.429   1.781   2.41   2.112   1.914
9   1   1   3   39   B   L   V   G   S   B   L   B   G   S   1.421   2.008   2.799   7.13   1.685
9   1   1   0   40   D   X   K   V   R   D   X   K   V   R   0.989   1.326   1.566   0.737   0.87
9   1   1   0   41   B   T   H   W   V   B   T   H   V   W   1.497   0.991   1.098   1.178   1.002
9   1   1   3   42   J   W   M   V   D   J   W   M   Z   K   1.499   2.048   2.706   2.917   2.626
9   1   1   11   43   R   P   V   F   X   R   K   P   X   Z   1.754   1.526   1.714   1.928   1.808
9   1   1   13   44   M   V   D   G   R   M   V   G   C   P   1.137   1.418   2.035   4.328   2.092
9   1   1   11   45   Z   M   G   L   C   Z   G   L   V   C   1.726   1.715   1.824   2.477   3.095
9   1   1   1   46   P   R   M   J   Z   P   R   J   M   Z   1.138   1.135   1.541   1.528   1.898
9   1   1   13   47   Z   D   F   L   C   Z   L   D   K   M   2.156   1.893   2.608   2.293   2.06
9   1   1   11   48   L   H   P   R   M   L   H   P   R   M   1.807   1.863   1.956   1.539   1.472
9   1   1   13   49   N   T   K   Z   L   N   Z   T   N   K   1.419   1.753   1.663   2.023   1.673
9   1   1   3   50   L   G   J   W   C   L   G   W   J   C   2.036   1.377   1.968   1.702   2.033
9   1   1   13   51   V   G   K   D   R   V   G   K   M   G   2.656   1.89   1.876   1.873   1.846
9   1   1   13   52   S   B   D   P   M   S   P   G   D   M   2.132   1.608   2.086   1.887   2.156
9   1   1   13   53   S   B   X   K   W   S   B   X   K   W   1.405   1.609   2.045   2.077   2.221
9   1   1   1   54   D   W   M   J   P   D   W   J   M   P   1.785   1.632   1.648   1.54   1.713
9   1   1   0   55   N   B   Z   F   R   N   B   Z   F   R   1.203   1.029   0.911   1.26   0.841
9   1   1   11   56   S   W   D   R   X   S   W   D   R   X   1.498   1.485   2.052   1.446   1.996
9   1   1   0   57   R   G   X   M   Z   R   G   X   L   Z   1.035   1.057   1.178   1.567   1.205
9   1   1   1   58   L   J   F   W   S   L   J   W   R   S   1.357   1.526   1.523   1.58   1.741
9   1   1   11   59   M   Z   G   T   X   M   Z   G   T   X   1.423   1.46   1.622   1.769   1.528
9   1   1   0   60   N   M   C   Z   R   N   Z   C   M   R   1.086   1.098   1.326   0.819   0.764
10   1   1   13   1   J   X   G   H   P   J   X   H   P   P   1.661   2.6   2.578   2.578   2.881
10   1   1   0   2   T   V   C   G   K   T   V   C   G   H   1.59   1.353   0.858   1.5   1.327
10   1   1   13   3   J   D   F   R   V   J   V   D   R   X   1.562   5.688   1.771   2.333   4.814
10   1   1   1   4   F   N   S   T   K   F   N   S   T   B   1.885   1.932   3.246   1.634   3.3
10   1   1   11   5   V   P   T   F   S   V   B   S   T   V   1.55   4.57   2.613   1.517   2.505
