2 58 1 1    0.607    0.406    0.398    0.129    1.105    0.356 4 4 4 4 4 4  1437.654  1045.611  1189.150  1196.953  1287.918  1043.016 
2 59 1 1    0.119    0.665    0.688    0.725    0.444    0.360 2 2 2 2 2 2  1366.961  594.474  1522.299  745.520  1053.771  786.782 
2 60 1 0    0.042    0.511    0.326    0.805    0.657    0.658 1 2 3 4 5 6  1260.634  403.359  513.587  687.210  513.488  389.576 
2 61 1 0    0.273    0.553    0.122    0.247    0.738    1.067 1 2 3 4 5 6  1532.648  460.629  370.048  375.969  325.725  604.117 
2 62 1 0    0.872    0.321    0.865    0.659    0.129    0.154 1 2 3 4 5 6  1171.212  502.222  480.069  290.098  262.341  226.753 
2 63 1 1    0.493    0.501    0.730    0.193    0.684    0.399 -9 -9 -9 -9 -9 -9  1425.586  1375.858  1051.542  1583.240  1318.824  483.975 
2 64 1 1    0.373    0.607    0.214    0.644    0.678    0.484 1 1 1 1 1 1  1088.199  720.377  1442.263  650.911  1512.186  538.586 
2 65 1 1    0.540    0.521    0.477    0.368    0.748    0.346 -9 -9 -9 -9 -9 -9  1792.972  802.925  1097.757  445.106  1125.795  682.281 
2 66 1 1    0.828    0.939    0.174    0.068    0.227    0.765 6 6 6 6 6 6  1451.693  1180.828  1760.168  1531.550  481.584  1484.187 
2 67 1 0    0.218    0.277    0.124    0.798    0.774    0.810 1 2 3 4 5 6  1275.845  712.000  469.184  916.145  852.209  329.007 
2 68 1 1    0.668    0.541    0.264    0.683    0.770    0.074 -9 -9 -9 -9 -9 -9  2250.435  1122.219  1478.784  1200.317  1169.877  541.584 
2 69 1 1    0.103    0.569    0.618    0.641    0.448    0.621 6 6 6 6 6 6  786.576  2087.811  486.129  1668.985  1239.271  1126.057 
2 70 1 0    0.735    0.324    0.727    0.187    0.326    0.702 1 2 3 4 5 6  890.982  569.147  577.782  624.074  389.400  408.627 
2 71 1 1    0.065    0.805    0.723    0.340    0.567    0.500 5 5 5 5 5 5  1656.640  513.691  1527.881  1293.885  1219.733  1230.646 
2 72 1 1    0.638    1.086    0.491    0.362    0.132    0.291 6 6 6 6 6 6  855.143  1399.019  1506.324  558.407  1564.176  1120.261 
2 73 1 1    0.806    0.745    0.002    0.232    0.805    0.410 2 2 2 2 2 2  1387.446  1531.074  1029.888  883.750  1627.629  2046.617 
2 74 1 0    0.101    0.279    0.414    0.209    1.028    0.970 1 2 3 4 5 6  1281.454  339.901  381.262  510.685  276.365  341.957 
2 75 1 1    0.626    0.455    0.759    0.414    0.086    0.660 -9 -9 -9 -9 -9 -9  1778.872  1707.530  1385.921  1078.659  1374.040  935.503 
2 76 1 0    0.388    0.690    0.718    0.561    0.298    0.345 1 2 3 4 5 6  1609.645  474.930  411.503  797.098  426.836  382.265 
2 77 1 0    0.574    0.782    0.943    0.057    0.121    0.523 -9 2 3 5 4 6  1737.400  472.066  477.878  2026.466  378.963  370.482 
2 78 1 1    0.840    0.683    0.065    0.403    0.600    0.409 4 4 4 4 4 4  1506.769  916.498  974.610  848.060  1646.497  1037.618 
2 79 1 0    0.808    0.422    0.614    0.114    0.581    0.461 1 5 3 3 4 6  3105.266  400.715  1643.870  3008.101  392.474  693.349 
2 80 1 0    0.670    0.362    0.228    0.694    0.497    0.549 1 2 3 4 5 6  1889.231  395.045  356.087  411.598  273.560  281.970 
3 1 0 0    0.207    1.387    0.346    0.103    0.618    0.340 1 2 3 4 5 6  1684.177  714.943  868.695  750.626  419.912  386.860 
3 2 0 1    0.440    0.324    1.242    0.736    0.060    0.198 5 5 5 5 5 5  1230.765  918.709  930.191  1505.298  883.314  852.884 
3 3 0 0    0.139    1.025    0.116    0.974    0.662    0.085 1 2 3 4 5 6  992.093  736.931  1199.555  540.986  805.931  527.832 
3 4 0 0    0.094    0.949    0.438    0.479    0.754    0.286 1 2 3 4 5 6  639.096  710.086  761.556  673.754  728.619  671.497 
3 5 0 1    0.138    0.451    0.888    0.400    0.644    0.480 4 4 4 4 4 4  749.101  889.502  1186.784  1277.068  972.254  894.057 
3 6 0 0    0.387    0.084    0.821    0.349    0.561    0.798 1 2 3 4 5 6  1618.415  695.554  681.879  1065.093  684.519  619.309 
3 7 0 0    0.672    0.747    0.108    0.566    0.374    0.533 1 3 1 4 5 6  2159.947  2048.674  4694.629  973.977  1006.870  618.304 
3 8 0 0    0.290    0.474    1.164    0.011    0.939    0.121 1 2 3 4 5 6  2124.479  491.804  635.250  1126.062  386.356  395.673 
