 15 2  9      0  26  F C D M T  F  C  D  M  T    1.165    1.027    1.272    0.828    2.019 
 15 2  9      0  27  C X B M W  C  X  M  B  W    1.404    1.256    0.680    0.990    0.973 
 15 2  9     11  28  Z N W S C  Z  N  W  X  T    2.222    2.023    1.763    4.484    1.323 
 15 2  9      3  29  X G S W M  X  G  W  S  G    1.716    2.796    1.710    7.752    1.750 
 15 2  9      0  30  R H L C J  R  H  L  C  G    1.689    2.007    1.029    0.664    1.298 
 15 2  9     13  31  L W J Z N  L  W  J  Z  T    1.427    1.733    1.925    1.683    2.007 
 15 2  9     13  32  B K V R L  B  K  V  J  R    1.541    1.549    6.129    1.807    1.401 
 15 2  9     13  33  M C X D S  M  C  X  D  J    1.970    1.978    2.435    1.509    1.793 
 15 2  9     11  34  R J B Z N  R  J  B  Z  X    1.581    2.743    1.951    1.765    4.017 
 15 2  9      3  35  R T K J L  R  T  K  J  V    1.301    2.047    1.590    2.031    1.817 
 15 2  9     11  36  S R L T M  S  R  L  T  V    2.491    2.127    1.591    1.295    2.220 
 15 2  9     11  37  F K P H C  F  K  P  V  C    2.117    1.647    1.592    1.497    1.218 
 15 2  9      0  38  T C X F S  T  X  F  C  S    2.465    1.470    0.992    0.642    0.651 
 15 2  9      0  39  B S N K F  B  S  N  K  F    1.889    0.855    0.868    0.857    1.029 
 15 2  9     13  40  J Z X L P  J  Z  X  L  F    2.237    2.779    2.514    1.631    1.562 
 15 2  9     11  41  V L X S W  V  X  L  F  F    2.021    1.965    2.263    2.287    1.551 
 15 2  9     13  42  H X F K W  H  X  F  K  L    3.346    2.618    2.205    1.605    1.553 
 15 2  9      0  43  D G R N P  D  G  R  N  P    1.081    0.962    0.603    1.057    1.189 
 15 2  9     11  44  C M R Z G  C  Z  R  M  G    2.276    2.086    1.566    1.499    2.996 
 15 2  9      0  45  M L S G F  M  L  S  G  F    1.153    1.059    0.838    0.576    0.934 
 15 2  9      0  46  M L Z C R  M  L  Z  C  R    1.029    0.938    0.572    0.466    0.695 
 15 2  9      1  47  H K N T R  H  K  N  T  R    1.180    1.271    1.310    1.524    1.040 
 15 2  9      3  48  P K G B D  P  K  G  R  V    2.277    1.790    2.274    2.541    1.738 
 15 2  9      3  49  X K J C F  X  K  K  F  F    1.996    1.804    2.515    1.858    3.932 
 15 2  9      3  50  X B N G V  X  B  V  N  J    1.982    2.874    1.615    1.657    2.178 
 15 2  9      1  51  J T L X P  J  T  L  X  X    2.291    1.616    1.205    1.482    1.873 
 15 2  9     11  52  W L Z K R  W  L  X  J  R    3.401    1.672    1.493    2.706    1.337 
 15 2  9      3  53  T W B G X  T  W  B  X  R    1.929    3.546    2.004    2.595    2.005 
 15 2  9      3  54  T K P N M  T  P  K  M  N    3.453    2.381    1.470    1.833    1.578 
 15 2  9      0  55  J B F H N  J  B  F  H  N    1.538    1.002    0.924    1.015    0.643 
 15 2  9     13  56  H B P K S  H  B  H  S  S    1.807    2.368    3.896    1.950    1.513 
 15 2  9      0  57  D Z J T L  D  Z  J  T  L    1.177    0.721    0.523    0.856    0.777 
 15 2  9     11  58  L K M V C  L  K  V  M  M    2.050    1.563    1.592    1.365    1.378 
 15 2  9      1  59  W L X P V  W  L  X  V  M    2.073    1.769    1.949    3.103    1.310 
 15 2  9      1  60  L V G X N  L  G  V  X  N    2.346    2.325    1.362    2.955    1.229 
 16 1  2      0   1  P B W Z D  P  B  W  Z  D    0.752    1.871    0.946    1.082    0.776 
 16 1  2     11   2  H L S Z X  H  L  Z  G  V    1.569    1.724    3.489    2.197    3.839 
 16 1  2      3   3  D W B K S  D  W  G  K  S    2.154    2.837    2.662    2.246    2.421 
 16 1  2     13   4  L W V G S  L  W  V  B  S    1.248    3.409    2.313    3.145    2.352 
 16 1  2      3   5  F V K S J  F  V  K  S  J    1.447    2.341    2.290    2.501    2.719 
 16 1  2     13   6  Z H N D C  Z  H  D  D  S    1.995    4.283    3.038    4.968    2.862 
 16 1  2     13   7  J V H F G  J  V  T  T  S    1.446    3.052    3.238    2.919    1.669 
 16 1  2      3   8  W V F P G  W  V  F  P  G    1.285    2.463    2.501    3.133    2.230 
 16 1  2      3   9  R W N S F  R  W  N  S  D    1.098    2.382    2.088    2.099    2.742 
 16 1  2      3  10  J K P Z L  J  F  K  Z  S    1.357    2.875    1.926    2.417    1.911 
 16 1  2      3  11  J W F Z H  J  W  P  S  F    1.476    2.394    2.169    2.018    2.852 
 16 1  2     11  12  P H F N W  P  F  N  H  S    1.663    2.419    2.182    2.891    1.925 
 16 1  2      1  13  N F V W B  N  F  W  V  S    0.993    1.846    2.262    2.450    1.334 
 16 1  2      1  14  R Z L W F  R  Z  L  W  S    1.193    1.391    1.675    1.523    1.390 
 16 1  2     11  15  N T D L W  S  T  W  M  S    1.607    1.418    2.299    1.699    1.431 
 16 1  2     13  16  N V C B D  N  V  C  B  D    0.736    2.968    1.683    2.088    1.874 
 16 1  2      3  17  S F K L J  S  F  K  L  B    1.342    2.583    1.684    1.964    2.432 
 16 1  2      0  18  X S B W Z  X  S  B  W  D    1.680    1.057    0.748    0.893    1.097 
 16 1  2     11  19  W P Z R H  W  P  Z  R  H    1.259    1.393    1.644    1.231    1.407 
 16 1  2      0  20  H T Z R L  H  T  Z  R  L    1.192    0.762    1.004    0.683    0.818 
 16 1  2      3  21  V G P Z D  B  T  R  Z  H    1.366    3.841    1.616    2.475    2.154 
 16 1  2      1  22  M F H N Z  M  N  H  Z  V    0.553    2.531    1.284    1.187    1.420 
 16 1  2      1  23  J N P K M  J  N  P  K  M    0.845    1.215    1.018    1.081    1.351 
 16 1  2     11  24  N T W R H  N  T  W  V  M    0.819    1.177    1.927    1.512    1.513 
 16 1  2      3  25  C T F D N  C  T  F  B  N    0.965    1.749    2.032    1.646    2.060 
 16 1  2     13  26  T N S F W  T  N  F  N  F    1.326    1.901    3.359    1.927    2.047 
 16 1  2     11  27  H B Z X S  H  B  S  Z  H    1.745    1.254    3.454    2.879    1.448 
 16 1  2     11  28  R L J M G  R  L  J  M  G    1.220    1.835    2.343    1.724    1.767 
 16 1  2      1  29  F S N K C  F  S  N  K  T    1.799    1.754    1.699    1.122    1.350 
 16 1  2      0  30  Z J G C S  Z  J  T  C  H    1.691    0.966    0.883    0.951    1.259 
 16 1  2      0  31  Z W P K G  Z  W  P  K  G    1.686    1.096    0.739    0.749    0.869 
 16 1  2      0  32  T J Z K F  T  J  Z  K  F    0.779    0.774    0.868    0.509    0.853 
 16 1  2     13  33  D V Z X L  D  V  F  G  S    1.143    2.168    1.884    2.557    1.431 
 16 1  2     11  34  F C N J G  F  C  N  J  G    1.493    2.125    1.232    1.779    1.281 
 16 1  2      1  35  K B Z V T  K  B  J  N  G    1.718    1.577    1.658    1.511    1.337 
 16 1  2      1  36  J M N R D  J  M  N  R  D    0.917    1.429    1.173    1.067    0.880 
 16 1  2      1  37  T S B P G  T  S  D  T  G    1.449    1.298    1.255    1.313    1.579 
 16 1  2      0  38  B J C F P  B  J  C  F  P    1.158    0.841    0.936    0.774    0.761 
 16 1  2     11  39  J R D W V  J  R  D  W  T    1.465    1.121    1.325    1.339    1.943 
 16 1  2     11  40  N V C Z W  N  V  C  Z  W    1.333    1.579    1.459    1.646    1.460 
 16 1  2     13  41  J L S P C  J  L  S  G  T    1.316    2.572    1.843    1.889    1.673 
 16 1  2      3  42  B M R V C  B  M  R  V  C    1.609    2.383    1.736    2.058    1.685 
 16 1  2      0  43  H T C N L  H  T  C  N  L    0.716    0.709    0.656    0.537    0.708 
 16 1  2      1  44  L R J V C  L  R  J  V  L    0.782    1.108    1.325    1.178    1.458 
 16 1  2      0  45  H B P N T  H  B  P  N  T    0.836    1.256    0.508    0.628    0.401 
 16 1  2     13  46  H C Z J N  H  C  N  C  T    0.925    1.362    1.886    1.523    1.511 
 16 1  2      1  47  C K J Z F  C  K  L  Z  F    0.993    1.446    1.635    1.547    1.095 
 16 1  2      0  48  W K F B L  W  K  F  B  L    1.613    0.684    0.854    0.521    0.497 
 16 1  2      1  49  K B T J W  K  B  K  F  B    1.211    1.927    1.513    1.807    1.188 
 16 1  2     13  50  L W D K T  L  W  D  K  M    2.042    1.873    1.861    3.036    1.392 
 16 1  2     13  51  P W C B S  P  W  K  L  H    1.584    2.217    1.646    2.113    1.790 
 16 1  2      3  52  J D P S R  J  D  P  S  R    1.652    1.820    1.821    1.629    1.727 
 16 1  2     13  53  B K N D X  B  K  D  N  S    1.664    1.697    1.804    1.741    1.351 
 16 1  2     11  54  F K S L J  F  K  S  L  D    0.833    1.204    1.204    1.607    1.337 
 16 1  2     13  55  D T B X H  D  T  G  L  S    1.557    1.832    1.938    2.597    1.348 
 16 1  2      1  56  V F H C G  V  S  H  G  C    1.051    1.565    1.648    1.887    1.030 
 16 1  2      0  57  M B C J N  M  B  C  J  N    0.768    0.816    0.679    0.576    0.802 
 16 1  2     11  58  R J M P K  R  J  P  C  L    1.262    1.205    1.968    1.389    1.525 
 16 1  2      0  59  P N S F J  P  N  S  F  G    1.334    0.802    0.827    0.428    1.150 
 16 1  2      3  60  N S J D T  N  S  J  S  T    1.183    1.805    2.262    1.589    1.661 
 17 1  6     13   1  N L M H F  N  L  F  M  B    1.598    1.871    2.932    3.467    6.105 
 17 1  6      3   2  K L V N W  K  L  N  N  W    1.666    2.464    2.114    3.411    1.963 
 17 1  6      3   3  X J R Z F  X  J  R  F  W    6.528    2.436    1.630    5.706    6.362 
 17 1  6     11   4  L R C G M  L  R  C  G  M    1.642    2.182    1.337    3.644    1.552 
 17 1  6      1   5  L J V Z H  L  J  Z  V  Z    1.705    2.515    3.665    8.573    2.663 
 17 1  6     11   6  C W X G Z  C  W  X  G  Z    3.114    1.554    1.764    5.264    1.564 
 17 1  6      1   7  X S Z F M  X  S  Z  F  M    1.196    2.742    2.274    1.793    1.391 
 17 1  6      0   8  S W V K J  S  W  V  F  J    1.919    0.802    1.137    4.579    0.711 
 17 1  6      3   9  H V S M N  H  V  S  M  N    1.412    2.609    1.696    1.714    1.901 
 17 1  6     11  10  M V R L S  M  V  R  L  R    2.790    1.296    1.257    1.646    1.793 
 17 1  6      1  11  H V W C R  H  V  R  C  S    1.787    1.525    1.430    1.982    1.486 
 17 1  6     11  12  J K S L G  J  K  S  L  G    2.125    1.203    1.766    1.634    1.522 
 17 1  6     13  13  K J S W C  K  J  S  W  C    1.052    2.061    2.128    2.393    2.542 
 17 1  6     11  14  G B Z J L  G  B  Z  G  L    3.875    3.214    1.603    5.279    1.581 
 17 1  6      1  15  P D W S V  P  D  W  S  V    3.084    1.496    1.751    1.353    1.860 
 17 1  6      1  16  V P S L C  V  P  S  L  C    1.810    1.957    1.656    2.266    3.225 
 17 1  6      1  17  K W G T V  K  W  T  G  C    1.013    2.487    1.378    3.082    1.684 
 17 1  6      3  18  K H R S G  K  J  T  R  G    1.627    3.467    2.540    4.793    2.076 
 17 1  6     11  19  J K C R B  J  K  C  R  T    1.800    2.747    3.709    2.252    1.873 
 17 1  6      0  20  C B P D M  C  V  P  M  C    1.585    0.453    1.444    7.552    3.280 
 17 1  6      1  21  Z W H M V  Z  W  H  M  V    1.921    2.078    1.901    1.552    1.486 
 17 1  6     11  22  X M D K G  X  M  D  V  V    1.492    2.159    1.672    9.431    1.283 
 17 1  6      0  23  N M Z V B  N  M  V  B  Z    2.366    1.175    1.192    3.480    3.791 
 17 1  6      0  24  X K N D V  X  K  Z  V  R    2.030    0.748    6.024   12.060    3.214 
 17 1  6      1  25  T D W L J  T  D  W  L  J    1.505    1.686    1.819    1.807    2.047 
 17 1  6      0  26  C L J D P  C  J  J  D  P    1.734    1.018    3.909    3.492    0.803 
 17 1  6      3  27  P C X T M  P  C  X  M  P    2.648    6.055    2.317    2.465    3.361 
 17 1  6     13  28  B T C K H  B  T  C  G  H    2.122    1.996    2.075    3.414    4.313 
 17 1  6      3  29  C G K B P  C  G  K  B  P    2.084    2.341    2.130    2.717    2.611 
 17 1  6     11  30  P W G T C  P  W  C  T  G    1.965    1.859    2.157    2.063    2.381 
 17 1  6      3  31  B R V X N  B  R  X  M  V    1.989    2.221    3.439    3.133    2.022 
 17 1  6      3  32  R X D M W  R  X  D  M  W    1.589    3.482    2.008    2.132    1.981 
 17 1  6      0  33  G M D L T  G  M  D  L  T    2.232    0.802    2.960    0.914    0.776 
 17 1  6     13  34  K Z W D J  K  Z  W  D  J    2.110    4.420    2.827    2.236    2.638 
 17 1  6     13  35  H F R P C  H  F  R  C  V    2.538    3.040    2.116    3.201    8.157 
 17 1  6     11  36  J X G T K  J  X  G  T  G    2.043    1.807    1.703    1.953    5.465 
 17 1  6     13  37  F M L D R  F  M  L  T  R    2.002    2.330    2.641    3.023    5.492 
 17 1  6      1  38  D J P K R  D  J  R  L  P    4.954    2.195    3.523    2.345    1.793 
 17 1  6      0  39  G C S P R  G  C  S  P  R    1.841    1.244    1.072    0.900    0.868 
 17 1  6     13  40  L P F H S  L  P  F  H  S    1.723    1.581    3.201    2.251    2.825 
 17 1  6      3  41  H L Z B C  H  L  Z  B  C    1.418    1.778    2.275    2.854    1.740 
 17 1  6     13  42  G H K V D  G  H  K  V  D    2.338    3.349    2.155    2.303    2.409 
 17 1  6     13  43  G F Z R V  G  F  M  R  V    2.513    4.500    6.564    2.877    2.089 
 17 1  6      0  44  T J Z S L  T  J  Z  S  L    2.486    1.019    1.323    0.922    0.886 
 17 1  6     13  45  S M Z X W  S  M  J  X  J    1.479    1.931    2.545    3.253    5.802 
 17 1  6      0  46  J B V S K  J  B  V  S  K    1.278    0.867    0.697    0.880    0.642 
 17 1  6     11  47  M P L N Z  M  P  L  N  P    2.047    1.636    3.750    1.965    1.806 
 17 1  6     13  48  L T V W D  L  T  D  V  W    2.100    1.861    4.341    1.740    1.991 
 17 1  6     11  49  D V K B F  D  V  K  R  F    1.403    2.787    1.620    9.620    1.996 
 17 1  6      0  50  R B P W T  R  B  P  W  L    1.886    0.976    0.978    1.176    1.902 
 17 1  6      3  51  P T B K L  P  T  P  K  L    3.212    1.496    4.889    3.831    1.582 
 17 1  6     13  52  P L S N J  P  L  S  N  J    3.989    1.782    5.893    1.981    2.341 
 17 1  6      1  53  W Z M N B  W  Z  M  B  N    1.698    5.669    1.689    2.984    1.915 
 17 1  6      1  54  J F K H Z  J  F  K  H  Z    2.395    2.153    1.298    1.591    1.457 
 17 1  6      1  55  N C M W B  N  C  M  C  B    1.863    1.660    1.741    6.657    1.418 
 17 1  6      0  56  D T L P X  D  P  L  P  X    3.051    1.315    3.736    5.090    0.385 
 17 1  6     11  57  N Z B L X  N  Z  B  L  P    1.513    1.845    2.926    1.554    2.207 
 17 1  6      3  58  M P D L V  M  P  D  L  V    1.429    1.982    2.112    1.672    3.534 
 17 1  6      3  59  C V B H X  C  V  B  H  X    1.536    1.565    2.318    2.036    1.964 
 17 1  6      0  60  G K D C W  G  K  Z  C  W    1.885    0.803    1.525    1.713    1.028 
 18 2 11     11   1  R K C M S  R  K  G  K  T    1.033    1.926    2.705    3.294    3.188 
 18 2 11     11   2  B G L V R  B  G  L  R  V    0.643    3.362    1.767    1.389    1.594 
 18 2 11      1   3  B Z H M K  B  J  K  V  P    1.444    3.431    5.507    2.502    7.934 
 18 2 11     13   4  T C K W P  T  C  K  L  V    1.657    2.019    1.768    2.464    3.803 
 18 2 11     11   5  L F D B S  L  B  F  K  S    2.197    2.463    1.778    2.476    3.455 
 18 2 11      0   6  L X S P H  L  X  S  P  H    0.951    0.601    0.711    0.965    0.800 
 18 2 11      3   7  L P B T G  L  P  B  T  W    1.218    2.114    3.708    4.221    2.689 
 18 2 11      0   8  F Z W T H  F  Z  W  T  H    2.036    1.486    0.360    0.427    0.361 
 18 2 11      3   9  B G L Z J  B  D  K  L  X    1.952    3.493    5.132    3.267    3.815 
 18 2 11      0  10  N R W M X  L  R  M  W  H    1.206    0.360    0.549    0.880    0.494 
 18 2 11      0  11  X R C T D  X  R  C  D  H    0.987    0.698    0.668    1.045    1.218 
 18 2 11     11  12  S J W X G  S  T  W  X  F    1.766    2.986    2.034    2.223    1.997 
 18 2 11      1  13  Z N B H T  Z  N  W  H  T    1.861    1.422    3.107    1.957    1.618 
 18 2 11      0  14  C P V J D  C  P  V  T  P    0.868    2.276    3.402    1.608    5.269 
 18 2 11      3  15  C M S W G  C  W  H  T  V    1.321    3.336    2.691    2.704    2.758 
 18 2 11      0  16  T M D Z J  T  M  D  Z  J    1.537    0.856    1.191    0.855    1.125 
 18 2 11      0  17  F W R J N  F  W  R  J  N    1.192    0.896    0.923    1.113    0.870 
 18 2 11     13  18  J M R K Z  J  K  M  N  Z    2.087    2.371    2.169    2.584    2.555 
 18 2 11      3  19  H P B C M  D  T  D  M  N    2.946    2.799    5.468    3.817    2.193 
 18 2 11     13  20  C G W J S  C  D  W  J  Z    2.505    2.238    1.846    1.972    3.590 
 18 2 11      3  21  V N C W G  D  D  W  T  J    1.686    6.980    2.882    2.289    2.261 
 18 2 11      1  22  C F W D L  C  F  W  T  J    1.606    1.767    1.981    1.769    1.970 
 18 2 11      1  23  S M C T L  S  M  C  T  J    2.115    1.220    1.377    0.947    1.419 
 18 2 11     13  24  J W N T P  J  W  N  T  P    1.846    1.791    1.888    1.591    2.052 
 18 2 11      1  25  C T V R G  C  T  V  R  G    3.187    1.605    2.168    1.404    1.741 
 18 2 11     11  26  P V S W T  P  B  T  S  V    1.489    2.312    1.857    2.583    2.142 
 18 2 11      3  27  M T H F W  N  T  V  S  P    1.768    1.793    2.116    1.832    1.781 
 18 2 11      3  28  S J N K D  S  T  J  P  G    1.700    2.435    2.891    2.962    2.113 
 18 2 11      1  29  H X M F G  H  J  M  H  G    1.797    2.181    1.983    1.810    1.929 
 18 2 11     13  30  W M L R H  N  F  J  X  H    2.077    2.101    2.667    3.014    2.892 
 18 2 11      0  31  L V S X P  L  V  S  X  P    0.239    0.495    0.536    1.326    0.671 
 18 2 11      1  32  P K B L Z  P  K  B  L  X    1.405    1.554    1.312    1.311    1.390 
 18 2 11     13  33  S V Z D G  S  V  Z  L  X    1.647    1.967    2.721    2.172    2.339 
 18 2 11      1  34  N P T B J  N  P  T  X  S    1.594    2.172    1.605    1.434    1.216 
 18 2 11     13  35  P M G S L  P  M  N  G  S    2.399    1.964    2.048    3.136    1.755 
 18 2 11     11  36  D G C Z H  D  G  H  Z  E    1.904    2.491    1.835    1.697    2.252 
 18 2 11      0  37  D H X Z P  D  J  X  V  H    0.399    1.153    1.299    1.125    1.767 
 18 2 11      1  38  C G H S V  C  G  S  H  I    1.242    1.377    1.780    1.071    2.533 
 18 2 11      1  39  B P W V D  B  P  V  X  T    1.634    1.489    1.109    1.766    1.473 
 18 2 11      1  40  C H T D F  C  H  T  V  T    1.606    1.864    0.963    1.663    1.524 
 18 2 11      1  41  S J B T W  S  J  B  T  W    1.300    1.340    1.349    0.965    1.243 
 18 2 11      0  42  D Z H V T  D  C  V  H  T    0.791    1.086    1.578    1.770    0.800 
 18 2 11     11  43  T L K P W  T  P  D  K  L    2.625    1.754    2.893    2.183    1.739 
 18 2 11      3  44  D W M B P  D  P  W  L  H    2.022    4.304    2.408    1.877    2.664 
 18 2 11     13  45  G S K F X  G  S  K  L  W    1.593    2.342    1.651    2.466    3.143 
 18 2 11     13  46  L C H J V  L  C  V  S  T    1.582    2.074    1.873    1.874    2.798 
 18 2 11     11  47  S N D W J  S  N  C  W  J    1.633    1.607    1.379    1.849    1.998 
 18 2 11     13  48  C K W R D  C  K  V  T  W    1.325    1.834    2.703    2.212    2.153 
 18 2 11      3  49  N R T M X  N  R  T  X  H    1.464    1.657    1.968    2.197    2.117 
 18 2 11      3  50  P D T V H  P  T  D  V  H    1.287    2.179    2.598    2.143    1.864 
 18 2 11     11  51  K T V L P  K  T  V  H  S    1.060    2.958    1.458    1.834    1.526 
 18 2 11     11  52  V M X B N  V  M  X  T  N    1.529    1.622    1.485    1.342    1.445 
 18 2 11      0  53  X J N B C  X  N  B  B  H    2.652    1.128    1.875    1.618    2.787 
 18 2 11     13  54  X K L P S  X  K  N  S  L    1.766    1.915    2.144    1.794    2.439 
 18 2 11      3  55  T C N K R  P  C  N  J  T    1.622    1.765    2.038    1.940    2.693 
 18 2 11     13  56  W X F K H  W  X  F  L  P    1.529    1.845    1.930    2.009    2.333 
 18 2 11      3  57  D X M N B  D  X  M  N  L    1.554    1.808    1.687    1.724    2.036 
 18 2 11     11  58  R G K P D  R  G  K  L  S    0.869    1.954    1.687    1.997    2.250 
 18 2 11     11  59  G T D M H  G  T  M  T  H    1.636    1.580    4.194    1.537    1.608 
 18 2 11      0  60  C P Z G W  C  P  Z  G  W    0.685    0.470    1.242    1.016    0.748 
 19 1 10     13   1  Z R N M H  Z  N  R  N  T    1.460    1.985    2.772    2.170    2.127 
 19 1 10     11   2  G C X R F  G  C  T  W  F    1.097    2.369    1.862    2.208    3.190 
 19 1 10      3   3  K D X B P  K  D  F  X  T    1.660    2.047    2.423    2.166    2.706 
 19 1 10      3   4  J C K S G  J  C  K  W  T    1.175    1.993    2.117    9.366    2.117 
 19 1 10      1   5  M V B T J  M  V  V  S  T    0.895    1.713    3.000    4.823    2.262 
 19 1 10      3   6  R X P K T  R  X  B  T  L    1.178    2.181    2.611    5.345    2.976 
 19 1 10     11   7  D P G Z W  G  P  V  R  T    3.601    2.669    4.739    4.502    1.807 
 19 1 10      3   8  V J W B K  V  J  B  K  C    1.189    2.398    3.012    3.472    3.683 
 19 1 10      3   9  X W C T R  X  C  V  W  T    1.094    4.289    2.316    3.765    2.130 
 19 1 10      0  10  V H F Z T  V  H  F  Z  T    0.947    0.682    0.923    1.166    0.592 
 19 1 10     13  11  X Z C H D  X  Z  T  G  H    1.700    2.973    3.042    4.542    1.713 
 19 1 10      1  12  V B F T L  V  B  F  T  L    1.054    4.380    3.227    1.969    3.191 
 19 1 10     13  13  P F J L W  P  F  W  X  T    1.311    3.051    2.409    3.161    2.064 
 19 1 10      1  14  D R F Z P  D  R  F  Z  P    1.674    1.728    1.806    3.040    2.013 
 19 1 10     13  15  P X D K S  P  Z  T  R  L    1.258    3.332    3.643    4.621    2.920 
 19 1 10     13  16  L P W T H  L  P  W  R  L    1.058    2.074    2.315    2.237    2.224 
 19 1 10     13  17  M L Z S H  M  L  S  T  L    1.206    2.103    2.301    4.180    2.856 
 19 1 10     11  18  Z P S J V  Z  P  S  J  V    1.428    2.306    1.751    1.958    1.861 
 19 1 10     13  19  F S J X D  F  Z  S  P  C    1.555    4.729    1.810    2.251    2.824 
 19 1 10     11  20  L D K T N  L  D  L  T  N    1.287    1.711    2.158    3.791    3.123 
 19 1 10      1  21  B W P Z L  B  P  W  X  T    2.397    3.605    1.804    3.388    3.228 
 19 1 10      3  22  M L V R G  M  L  V  X  R    1.020    2.440    2.893    3.175    3.791 
 19 1 10      1  23  Z W G D M  Z  W  M  T  L    1.820    2.975    3.928    2.960    2.008 
 19 1 10      0  24  J B M S P  J  B  M  S  P    1.431    0.601    0.522    0.598    0.618 
 19 1 10      1  25  K V R J F  K  J  V  M  S    1.298    2.023    1.608    1.342    1.403 
 19 1 10      1  26  M C B W R  M  C  V  W  S    1.220    1.619    4.076    2.117    1.660 
 19 1 10     11  27  Z V J F S  Z  V  W  T  S    3.016    2.253    3.443    6.569    1.674 
 19 1 10     13  28  L K W C S  L  K  C  J  S    1.514    2.800    2.369    3.511    1.926 
 19 1 10      3  29  V P L F J  V  P  L  J  S    1.326    2.493    2.691    3.550    2.943 
 19 1 10      1  30  X K J V F  X  K  J  V  S    2.103    2.092    1.807    3.592    1.594 
 19 1 10     11  31  K R F G B  K  R  F  J  S    1.419    1.514    2.076    1.941    2.756 
 19 1 10     11  32  X T C V M  X  T  C  V  M    0.829    1.351    1.188    1.542    1.864 
 19 1 10     13  33  M C P G X  M  C  T  V  X    1.836    2.560    4.822    2.209    2.036 
 19 1 10     11  34  Z V P X G  Z  V  P  G  R    2.090    1.570    1.834    2.732    2.036 
 19 1 10      0  35  D W V G K  D  W  V  G  K    1.311    0.975    0.802    0.682    0.626 
 19 1 10      0  36  H R S M Z  H  R  S  M  Z    1.192    0.615    0.585    0.763    1.027 
 19 1 10      1  37  K C M J X  K  C  J  M  X    1.394    2.612    2.442    2.007    1.791 
 19 1 10      3  38  J S Z K F  J  Z  X  J  T    1.343    4.971    4.196    2.292    3.337 
 19 1 10      3  39  S X G M T  S  S  X  M  T    1.231    4.004    6.016    1.769    1.724 
 19 1 10     11  40  C V P S D  C  V  P  Z  S    1.581    1.581    1.624    5.224    2.546 
 19 1 10      0  41  M B K J C  M  G  J  K  C    0.751    1.366    0.991    0.856    0.815 
 19 1 10     11  42  H C J D W  H  C  D  T  V    1.085    1.741    2.721    5.403    2.049 
 19 1 10      3  43  L X J D K  L  X  J  X  T    1.383    2.772    2.840    3.829    1.582 
 19 1 10      0  44  M G V N W  M  G  V  N  W    0.915    0.749    0.884    0.775    0.826 
 19 1 10      0  45  T J G K L  T  J  G  W  N    1.222    0.830    0.666    2.155    0.711 
 19 1 10      1  46  K P F G J  K  P  F  V  T    0.724    1.661    2.318    1.513    1.645 
 19 1 10     13  47  R J Z V F  R  Z  D  V  T    0.968    3.173    3.794    2.345    2.171 
 19 1 10      1  48  G X T Z H  G  X  Z  T  H    0.792    2.345    3.335    2.103    2.159 
 19 1 10      0  49  V Z D M L  V  Z  D  M  H    1.260    1.176    0.762    0.949    1.271 
 19 1 10     13  50  T G F C N  T  F  D  N  T    1.114    3.106    2.300    2.198    4.139 
 19 1 10      0  51  Z N B S R  Z  N  B  S  R    1.234    0.968    0.683    0.735    0.453 
 19 1 10      0  52  L S Z D B  L  S  Z  D  R    1.131    0.946    1.018    0.844    0.991 
 19 1 10      0  53  M K G J W  M  K  G  J  W    0.830    0.510    2.198    1.017    1.230 
 19 1 10      3  54  Z L T C F  Z  J  D  R  W    1.006    4.920    3.229    3.095    3.737 
 19 1 10      1  55  K R L Z W  K  R  L  Z  W    1.503    1.579    1.580    1.458    1.810 
 19 1 10     13  56  J F G M T  J  F  M  T  L    1.316    2.156    3.000    2.288    2.495 
 19 1 10      3  57  B Z C S G  B  Z  C  P  N    1.140    2.423    2.439    2.599    1.982 
 19 1 10     11  58  L K T F V  L  K  F  M  T    1.302    1.686    3.295    2.224    2.573 
 19 1 10      0  59  S D Z J T  S  C  Z  J  T    0.886    0.922    1.269    0.911    0.710 
 19 1 10     11  60  G L H F W  G  L  H  J  W    1.140    1.704    1.605    1.767    3.002 
 20 2  8     11   1  Z M J F X  Z  M  J  F  X    1.786    1.823    2.318    1.888    2.050 
 20 2  8      0   2  M R B L N  M  R  B  L  N    1.034    0.775    0.951    0.977    0.586 
 20 2  8     13   3  R D W H P  R  D  W  H  D    2.533    2.774    3.738    3.138    2.531 
 20 2  8      1   4  L M G H K  L  M  G  H  K    2.041    2.251    3.552    2.786    1.877 
 20 2  8     13   5  G H W R F  G  H  R  H  F    2.107    2.798    9.707    3.795    2.744 
 20 2  8      3   6  J H X P Z  J  H  X  J  F    1.487    2.772    4.151    3.081    2.680 
 20 2  8      1   7  Z J F S M  J  M  H  S  F    6.024    4.743    2.720    2.584    2.344 
 20 2  8     13   8  D G X R S  D  G  X  R  X    1.436    2.640    3.121    2.544    3.697 
 20 2  8      1   9  J R P G H  J  R  P  G  H    2.243    1.781    2.482    4.718    2.159 
 20 2  8     11  10  B D C X S  B  C  H  X  S    1.543    2.292    6.367    3.482    2.277 
 20 2  8      3  11  J C H L S  J  H  L  C  S    1.905    2.935    3.497    2.393    2.503 
 20 2  8      3  12  K T C N M  K  T  C  L  M    1.708    2.533    3.645    3.472    2.679 
 20 2  8      1  13  Z B V F W  Z  B  V  X  S    2.093    2.079    1.755    3.857    2.159 
