Experiment,Participant,Block,Trial_sequence,Sequence_length,Update,Trial_type,RT,TrialCorrect
1,101,7,7,11,5,1,1.38753,1
1,101,7,7,11,6,2,0.778742,1
1,101,7,7,11,7,2,0.866027,1
1,101,7,7,11,8,1,1.54183,1
1,101,7,7,11,9,1,0.894228,1
1,101,7,7,11,10,1,0.816989,1
1,101,7,7,11,11,2,0.934809,1
1,101,7,8,13,1,0,0.97945,1
1,101,7,8,13,2,1,1.13816,1
1,101,7,8,13,3,2,0.683753,1
1,101,7,8,13,4,1,0.758838,1
1,101,7,8,13,5,1,1.07037,1
1,101,7,8,13,6,2,0.841538,1
1,101,7,8,13,7,2,1.95076,1
1,101,7,8,13,8,2,0.871837,1
1,101,7,8,13,9,1,1.16329,1
1,101,7,8,13,10,2,0.85132,1
1,101,7,8,13,11,2,1.90604,1
1,101,7,8,13,12,1,0.748196,1
1,101,7,8,13,13,1,0.836553,1
1,101,7,9,9,1,0,0.96105,1
1,101,7,9,9,2,1,3.45689,1
1,101,7,9,9,3,1,0.685422,1
1,101,7,9,9,4,1,0.680645,1
1,101,7,9,9,5,1,0.851671,1
1,101,7,9,9,6,2,0.808046,1
1,101,7,9,9,7,2,1.87012,1
1,101,7,9,9,8,2,0.794189,1
1,101,7,9,9,9,2,1.40849,1
1,101,8,1,13,1,0,1.09086,1
1,101,8,1,13,2,2,0.685181,1
1,101,8,1,13,3,1,0.840642,1
1,101,8,1,13,4,1,0.71701,1
1,101,8,1,13,5,2,0.614528,1
1,101,8,1,13,6,1,0.644417,1
1,101,8,1,13,7,2,0.864851,1
1,101,8,1,13,8,1,0.980591,1
1,101,8,1,13,9,1,0.765094,1
1,101,8,1,13,10,2,1.3329,1
1,101,8,1,13,11,1,0.838284,1
1,101,8,1,13,12,2,1.09937,1
1,101,8,1,13,13,2,2.05212,1
1,101,8,2,13,1,0,1.68256,1
1,101,8,2,13,2,2,0.549999,1
1,101,8,2,13,3,1,0.758232,1
1,101,8,2,13,4,1,0.733932,1
1,101,8,2,13,5,1,1.01535,1
1,101,8,2,13,6,1,1.47725,1
1,101,8,2,13,7,2,0.704551,1
1,101,8,2,13,8,2,1.46699,1
1,101,8,2,13,9,2,1.05353,1
1,101,8,2,13,10,2,1.40217,1
1,101,8,2,13,11,2,3.32082,1
1,101,8,2,13,12,1,0.932801,1
1,101,8,2,13,13,1,1.02984,1
1,101,8,3,13,1,0,2.56315,1
1,101,8,3,13,2,2,1.95565,1
1,101,8,3,13,3,2,0.795822,1
1,101,8,3,13,4,1,1.41032,1
1,101,8,3,13,5,2,0.736161,1
1,101,8,3,13,6,1,1.51338,1
1,101,8,3,13,7,1,1.09131,1
1,101,8,3,13,8,2,0.903909,1
1,101,8,3,13,9,2,1.19451,1
1,101,8,3,13,10,1,0.976943,1
1,101,8,3,13,11,2,2.38455,1
1,101,8,3,13,12,1,0.792024,1
1,101,8,3,13,13,1,0.798547,1
1,101,8,4,9,1,0,0.893898,1
1,101,8,4,9,2,2,0.880483,1
1,101,8,4,9,3,2,1.20347,1
1,101,8,4,9,4,2,0.79391,1
1,101,8,4,9,5,1,1.44037,1
1,101,8,4,9,6,1,0.908959,1
1,101,8,4,9,7,1,0.7189,1
1,101,8,4,9,8,2,0.776729,1
1,101,8,4,9,9,1,0.719952,1
1,101,8,5,11,1,0,0.709409,1
1,101,8,5,11,2,2,0.799321,1
1,101,8,5,11,3,1,0.789494,1
1,101,8,5,11,4,2,0.860378,1
1,101,8,5,11,5,2,0.880016,1
1,101,8,5,11,6,1,0.882296,1
1,101,8,5,11,7,2,1.04617,1
1,101,8,5,11,8,1,0.754506,1
1,101,8,5,11,9,1,0.787893,1
1,101,8,5,11,10,2,2.5872,1
1,101,8,5,11,11,1,0.730954,1
1,101,8,6,9,1,0,0.823772,1
1,101,8,6,9,2,2,0.685086,1
1,101,8,6,9,3,1,0.776378,1
1,101,8,6,9,4,2,0.895284,1
1,101,8,6,9,5,1,0.801748,1
1,101,8,6,9,6,2,0.968026,1
1,101,8,6,9,7,1,0.919702,1
1,101,8,6,9,8,1,1.1778,1
1,101,8,6,9,9,2,0.91302,1
1,101,8,7,11,1,0,1.24543,1
1,101,8,7,11,2,1,1.07389,1
1,101,8,7,11,3,1,0.82887,1
1,101,8,7,11,4,2,1.15431,1
1,101,8,7,11,5,1,2.81087,1
1,101,8,7,11,6,2,0.977176,1
1,101,8,7,11,7,2,0.944211,1
1,101,8,7,11,8,2,0.928813,1
1,101,8,7,11,9,2,1.01025,1
1,101,8,7,11,10,1,1.48769,1
1,101,8,7,11,11,1,1.51501,1
1,101,8,8,9,1,0,0.781366,1
1,101,8,8,9,2,2,0.88442,1
1,101,8,8,9,3,1,1.38348,1
1,101,8,8,9,4,2,2.03859,1
1,101,8,8,9,5,2,1.17979,1
1,101,8,8,9,6,1,0.85082,1
1,101,8,8,9,7,2,0.903435,1
1,101,8,8,9,8,1,1.64218,1
1,101,8,8,9,9,1,0.814448,1
1,101,8,9,11,1,0,0.817491,1
1,101,8,9,11,2,1,0.615161,1
1,101,8,9,11,3,1,0.773025,1
1,101,8,9,11,4,2,0.79609,1
1,101,8,9,11,5,2,1.60273,1
1,101,8,9,11,6,2,2.32912,1
1,101,8,9,11,7,1,0.72291,1
1,101,8,9,11,8,1,1.01993,1
1,101,8,9,11,9,2,1.20976,1
1,101,8,9,11,10,2,1.04913,1
1,101,8,9,11,11,1,2.03794,1
1,102,1,1,11,1,0,3.4083,0
1,102,1,1,11,2,1,2.92736,0
1,102,1,1,11,3,2,5.40273,0
1,102,1,1,11,4,2,2.63437,0
1,102,1,1,11,5,1,2.28,0
1,102,1,1,11,6,2,2.76531,0
1,102,1,1,11,7,2,2.2459,0
1,102,1,1,11,8,1,2.28391,0
1,102,1,1,11,9,2,2.29544,0
1,102,1,1,11,10,1,2.54089,0
1,102,1,1,11,11,1,2.41366,0
1,102,1,2,9,1,0,3.09627,0
1,102,1,2,9,2,1,1.50747,0
1,102,1,2,9,3,1,1.56569,0
1,102,1,2,9,4,2,1.44861,0
1,102,1,2,9,5,1,1.53832,0
1,102,1,2,9,6,2,1.6435,0
1,102,1,2,9,7,2,1.28009,0
1,102,1,2,9,8,1,1.41143,0
1,102,1,2,9,9,2,2.11375,0
1,102,1,3,13,1,0,1.39731,1
1,102,1,3,13,2,1,1.39627,1
1,102,1,3,13,3,2,1.87453,1
1,102,1,3,13,4,2,1.43842,1
1,102,1,3,13,5,2,1.81948,1
1,102,1,3,13,6,2,1.41783,1
1,102,1,3,13,7,1,2.34351,1
1,102,1,3,13,8,1,1.28064,1
1,102,1,3,13,9,2,1.2837,1
1,102,1,3,13,10,1,1.40907,1
1,102,1,3,13,11,1,2.06308,1
1,102,1,3,13,12,2,1.77952,1
1,102,1,3,13,13,1,1.21904,1
1,102,1,4,13,1,0,1.41318,0
1,102,1,4,13,2,2,1.07503,0
1,102,1,4,13,3,1,1.48614,0
1,102,1,4,13,4,2,1.6894,0
1,102,1,4,13,5,1,1.90101,0
1,102,1,4,13,6,2,2.00775,0
1,102,1,4,13,7,1,1.70639,0
1,102,1,4,13,8,2,3.13234,0
1,102,1,4,13,9,1,1.29559,0
1,102,1,4,13,10,2,1.45264,0
1,102,1,4,13,11,1,1.64071,0
1,102,1,4,13,12,1,1.46972,0
1,102,1,4,13,13,2,3.56052,0
1,102,1,5,11,1,0,1.97234,1
1,102,1,5,11,2,2,1.51563,1
1,102,1,5,11,3,2,1.4777,1
1,102,1,5,11,4,2,1.52118,1
1,102,1,5,11,5,1,1.86716,1
1,102,1,5,11,6,2,1.68703,1
1,102,1,5,11,7,1,1.46654,1
1,102,1,5,11,8,1,1.40862,1
1,102,1,5,11,9,2,1.5927,1
1,102,1,5,11,10,1,1.77547,1
1,102,1,5,11,11,1,1.59904,1
1,102,1,6,9,1,0,1.25581,1
1,102,1,6,9,2,1,1.05171,1
1,102,1,6,9,3,2,1.25644,1
1,102,1,6,9,4,2,2.12409,1
1,102,1,6,9,5,1,1.38981,1
1,102,1,6,9,6,2,1.4843,1
1,102,1,6,9,7,2,1.28757,1
1,102,1,6,9,8,1,1.14686,1
1,102,1,6,9,9,1,1.47535,1
1,102,1,7,9,1,0,1.25039,1
1,102,1,7,9,2,1,0.886929,1
1,102,1,7,9,3,2,1.16156,1
1,102,1,7,9,4,1,1.15319,1
1,102,1,7,9,5,1,0.892894,1
1,102,1,7,9,6,2,1.46806,1
1,102,1,7,9,7,2,1.16013,1
1,102,1,7,9,8,2,1.95218,1
1,102,1,7,9,9,1,1.3047,1
1,102,1,8,11,1,0,1.24467,0
1,102,1,8,11,2,1,1.16934,0
1,102,1,8,11,3,2,1.54531,0
1,102,1,8,11,4,1,1.24986,0
1,102,1,8,11,5,2,1.25429,0
1,102,1,8,11,6,1,1.211,0
1,102,1,8,11,7,1,1.42494,0
1,102,1,8,11,8,2,1.72655,0
1,102,1,8,11,9,1,1.23186,0
1,102,1,8,11,10,2,2.34109,0
1,102,1,8,11,11,2,1.32026,0
1,102,1,9,13,1,0,1.36354,1
1,102,1,9,13,2,2,1.04412,1
1,102,1,9,13,3,2,1.20015,1
1,102,1,9,13,4,1,1.23954,1
1,102,1,9,13,5,2,1.32362,1
1,102,1,9,13,6,2,2.33257,1
1,102,1,9,13,7,1,1.95868,1
1,102,1,9,13,8,1,1.37435,1
1,102,1,9,13,9,1,1.8057,1
1,102,1,9,13,10,1,1.484,1
1,102,1,9,13,11,2,1.42487,1
1,102,1,9,13,12,1,1.54403,1
1,102,1,9,13,13,2,1.60075,1
1,102,2,1,11,1,0,1.41958,0
1,102,2,1,11,2,1,0.968946,0
1,102,2,1,11,3,1,1.06477,0
1,102,2,1,11,4,1,1.10912,0
1,102,2,1,11,5,2,1.35895,0
1,102,2,1,11,6,1,0.878782,0
1,102,2,1,11,7,2,1.13797,0
1,102,2,1,11,8,2,1.54712,0
1,102,2,1,11,9,2,1.0757,0
1,102,2,1,11,10,2,1.21491,0
1,102,2,1,11,11,1,1.02924,0
1,102,2,2,11,1,0,1.08419,1
1,102,2,2,11,2,2,1.06326,1
1,102,2,2,11,3,2,1.33116,1
1,102,2,2,11,4,1,1.09192,1
1,102,2,2,11,5,2,1.29417,1
1,102,2,2,11,6,1,1.10524,1
1,102,2,2,11,7,2,1.64289,1
1,102,2,2,11,8,2,1.19392,1
1,102,2,2,11,9,1,1.28051,1
1,102,2,2,11,10,1,1.02781,1
1,102,2,2,11,11,1,1.08893,1
1,102,2,3,9,1,0,1.45776,1
1,102,2,3,9,2,1,0.909682,1
1,102,2,3,9,3,2,0.990567,1
1,102,2,3,9,4,1,0.973786,1
1,102,2,3,9,5,2,1.10116,1
1,102,2,3,9,6,1,1.06372,1
1,102,2,3,9,7,2,1.05937,1
1,102,2,3,9,8,1,0.975255,1
1,102,2,3,9,9,2,1.27831,1
1,102,2,4,11,1,0,1.14893,1
1,102,2,4,11,2,2,1.07745,1
1,102,2,4,11,3,2,1.00852,1
1,102,2,4,11,4,2,1.85426,1
1,102,2,4,11,5,2,1.0673,1
1,102,2,4,11,6,1,1.1271,1
1,102,2,4,11,7,2,1.24835,1
1,102,2,4,11,8,1,1.5823,1
1,102,2,4,11,9,1,1.90999,1
1,102,2,4,11,10,1,1.0081,1
1,102,2,4,11,11,1,0.909641,1
1,102,2,5,9,1,0,1.03243,1
1,102,2,5,9,2,2,0.901772,1
1,102,2,5,9,3,2,1.01588,1
1,102,2,5,9,4,1,0.90204,1
1,102,2,5,9,5,1,0.98422,1
1,102,2,5,9,6,2,1.30372,1
1,102,2,5,9,7,2,1.25812,1
1,102,2,5,9,8,1,0.829992,1
1,102,2,5,9,9,1,1.09139,1
1,102,2,6,13,1,0,1.20728,1
1,102,2,6,13,2,2,0.909161,1
1,102,2,6,13,3,2,1.03868,1
1,102,2,6,13,4,1,1.14777,1
1,102,2,6,13,5,2,1.2207,1
1,102,2,6,13,6,2,1.30587,1
1,102,2,6,13,7,2,1.49468,1
1,102,2,6,13,8,1,1.36118,1
1,102,2,6,13,9,1,1.2335,1
1,102,2,6,13,10,1,1.19055,1
1,102,2,6,13,11,1,1.03671,1
1,102,2,6,13,12,2,2.01023,1
1,102,2,6,13,13,1,1.28046,1
1,102,2,7,13,1,0,1.05844,1
1,102,2,7,13,2,2,1.15037,1
1,102,2,7,13,3,2,1.47888,1
1,102,2,7,13,4,1,1.26617,1
1,102,2,7,13,5,1,1.12609,1
1,102,2,7,13,6,1,0.991141,1
1,102,2,7,13,7,2,1.38998,1
1,102,2,7,13,8,2,1.75644,1
1,102,2,7,13,9,2,1.23863,1
1,102,2,7,13,10,1,1.05114,1
1,102,2,7,13,11,1,1.35181,1
1,102,2,7,13,12,2,1.46415,1
1,102,2,7,13,13,1,1.22021,1
1,102,2,8,13,1,0,1.40257,1
1,102,2,8,13,2,2,1.33741,1
1,102,2,8,13,3,2,1.22682,1
1,102,2,8,13,4,1,1.13589,1
1,102,2,8,13,5,1,1.04891,1
1,102,2,8,13,6,2,1.41375,1
1,102,2,8,13,7,1,1.25175,1
1,102,2,8,13,8,1,0.88813,1
1,102,2,8,13,9,1,1.17928,1
1,102,2,8,13,10,2,1.25062,1
1,102,2,8,13,11,2,1.12707,1
1,102,2,8,13,12,2,1.29619,1
1,102,2,8,13,13,1,1.15503,1
1,102,2,9,9,1,0,1.18677,1
1,102,2,9,9,2,2,0.858169,1
1,102,2,9,9,3,2,1.0379,1
1,102,2,9,9,4,2,0.987174,1
1,102,2,9,9,5,1,1.3383,1
1,102,2,9,9,6,2,1.22774,1
1,102,2,9,9,7,1,1.02468,1
1,102,2,9,9,8,1,1.04805,1
1,102,2,9,9,9,1,1.26865,1
1,102,3,1,9,1,0,1.52626,1
1,102,3,1,9,2,2,1.23135,1
1,102,3,1,9,3,2,1.06082,1
1,102,3,1,9,4,1,1.1205,1
1,102,3,1,9,5,1,1.0344,1
1,102,3,1,9,6,1,1.23952,1
1,102,3,1,9,7,1,1.02003,1
1,102,3,1,9,8,2,1.24199,1
1,102,3,1,9,9,2,1.18282,1
1,102,3,2,11,1,0,0.802184,1
1,102,3,2,11,2,1,0.792384,1
1,102,3,2,11,3,2,0.942849,1
1,102,3,2,11,4,2,0.863472,1
1,102,3,2,11,5,1,0.883336,1
1,102,3,2,11,6,1,0.902389,1
1,102,3,2,11,7,2,1.38489,1
1,102,3,2,11,8,1,1.06423,1
1,102,3,2,11,9,2,1.22015,1
1,102,3,2,11,10,1,1.19405,1
1,102,3,2,11,11,2,1.0508,1
1,102,3,3,11,1,0,1.06855,1
1,102,3,3,11,2,1,0.808555,1
1,102,3,3,11,3,2,1.05423,1
1,102,3,3,11,4,2,1.11471,1
1,102,3,3,11,5,1,1.06029,1
1,102,3,3,11,6,1,1.10443,1
1,102,3,3,11,7,1,1.08294,1
1,102,3,3,11,8,2,3.17437,1
1,102,3,3,11,9,2,1.07005,1
1,102,3,3,11,10,2,0.979375,1
1,102,3,3,11,11,1,1.02663,1
1,102,3,4,13,1,0,2.02854,0
1,102,3,4,13,2,2,1.02659,0
1,102,3,4,13,3,2,0.943966,0
1,102,3,4,13,4,1,0.912435,0
1,102,3,4,13,5,2,1.10614,0
1,102,3,4,13,6,1,1.452,0
1,102,3,4,13,7,1,1.14481,0
1,102,3,4,13,8,2,2.17736,0
1,102,3,4,13,9,2,1.71288,0
1,102,3,4,13,10,2,0.989309,0
1,102,3,4,13,11,1,1.38842,0
1,102,3,4,13,12,1,0.651352,0
1,102,3,4,13,13,1,1.07998,0
1,102,3,5,13,1,0,0.921012,1
1,102,3,5,13,2,2,0.84278,1
1,102,3,5,13,3,2,0.943208,1
1,102,3,5,13,4,2,1.75958,1
1,102,3,5,13,5,1,1.00762,1
1,102,3,5,13,6,1,1.08551,1
1,102,3,5,13,7,2,1.08106,1
1,102,3,5,13,8,1,1.05455,1
1,102,3,5,13,9,1,1.09823,1
1,102,3,5,13,10,2,1.14042,1
1,102,3,5,13,11,1,1.14933,1
1,102,3,5,13,12,2,1.41401,1
1,102,3,5,13,13,1,0.677459,1
1,102,3,6,13,1,0,0.820071,1
1,102,3,6,13,2,2,0.69783,1
1,102,3,6,13,3,2,0.995538,1
1,102,3,6,13,4,2,1.04201,1
1,102,3,6,13,5,1,1.23088,1
1,102,3,6,13,6,1,0.995856,1
1,102,3,6,13,7,1,1.0903,1
1,102,3,6,13,8,2,1.48469,1
1,102,3,6,13,9,1,1.01002,1
1,102,3,6,13,10,2,1.07143,1
1,102,3,6,13,11,1,1.89878,1
1,102,3,6,13,12,1,1.03899,1
1,102,3,6,13,13,2,0.98682,1
1,102,3,7,9,1,0,1.24622,0
1,102,3,7,9,2,2,1.10671,0
1,102,3,7,9,3,2,2.4283,0
1,102,3,7,9,4,1,1.57013,0
1,102,3,7,9,5,1,1.08191,0
1,102,3,7,9,6,2,2.27741,0
1,102,3,7,9,7,1,1.2326,0
1,102,3,7,9,8,2,1.42984,0
1,102,3,7,9,9,1,1.1233,0
1,102,3,8,9,1,0,1.15329,1
1,102,3,8,9,2,2,0.969198,1
1,102,3,8,9,3,1,1.22498,1
1,102,3,8,9,4,1,1.16616,1
1,102,3,8,9,5,2,1.02985,1
1,102,3,8,9,6,1,1.29929,1
1,102,3,8,9,7,2,1.57398,1
1,102,3,8,9,8,1,1.50106,1
1,102,3,8,9,9,2,1.74613,1
1,102,3,9,11,1,0,1.23351,1
1,102,3,9,11,2,2,1.01463,1
1,102,3,9,11,3,1,1.04467,1
1,102,3,9,11,4,2,1.26512,1
1,102,3,9,11,5,2,1.47701,1
1,102,3,9,11,6,1,0.992272,1
1,102,3,9,11,7,1,0.958705,1
1,102,3,9,11,8,1,0.830684,1
1,102,3,9,11,9,2,1.13967,1
1,102,3,9,11,10,1,0.971541,1
1,102,3,9,11,11,2,1.05195,1
1,102,4,1,11,1,0,0.92572,0
1,102,4,1,11,2,2,0.750701,0
1,102,4,1,11,3,1,0.871177,0
1,102,4,1,11,4,2,1.09941,0
1,102,4,1,11,5,1,2.06952,0
1,102,4,1,11,6,1,1.46613,0
1,102,4,1,11,7,2,1.42354,0
1,102,4,1,11,8,1,0.876805,0
1,102,4,1,11,9,2,1.34306,0
1,102,4,1,11,10,2,1.40869,0
1,102,4,1,11,11,1,1.14368,0
1,102,4,2,11,1,0,1.04845,1
1,102,4,2,11,2,1,0.952063,1
1,102,4,2,11,3,2,0.997578,1
1,102,4,2,11,4,1,1.01209,1
1,102,4,2,11,5,1,0.962053,1
1,102,4,2,11,6,2,1.39383,1
1,102,4,2,11,7,2,1.56819,1
1,102,4,2,11,8,1,1.0644,1
1,102,4,2,11,9,2,1.04417,1
1,102,4,2,11,10,1,1.06717,1
1,102,4,2,11,11,2,1.1266,1
1,102,4,3,13,1,0,0.873151,1
1,102,4,3,13,2,2,1.00478,1
1,102,4,3,13,3,2,1.13162,1
1,102,4,3,13,4,1,1.10867,1
1,102,4,3,13,5,2,1.37461,1
1,102,4,3,13,6,2,1.66189,1
1,102,4,3,13,7,2,1.20208,1
1,102,4,3,13,8,1,1.03265,1
1,102,4,3,13,9,1,1.09362,1
1,102,4,3,13,10,1,0.992315,1
1,102,4,3,13,11,1,1.16687,1
1,102,4,3,13,12,1,0.95077,1
1,102,4,3,13,13,2,1.18577,1
1,102,4,4,9,1,0,1.60191,1
1,102,4,4,9,2,1,0.82462,1
1,102,4,4,9,3,1,0.925826,1
1,102,4,4,9,4,2,1.00696,1
1,102,4,4,9,5,2,1.50056,1
1,102,4,4,9,6,2,1.49529,1
1,102,4,4,9,7,1,1.00364,1
1,102,4,4,9,8,1,0.966916,1
1,102,4,4,9,9,2,0.918416,1
1,102,4,5,9,1,0,0.955994,1
1,102,4,5,9,2,1,0.955926,1
1,102,4,5,9,3,2,1.01968,1
1,102,4,5,9,4,1,0.873395,1
1,102,4,5,9,5,1,0.908754,1
1,102,4,5,9,6,2,0.877785,1
1,102,4,5,9,7,1,1.03612,1
1,102,4,5,9,8,2,0.846799,1
1,102,4,5,9,9,2,1.10121,1
1,102,4,6,11,1,0,0.929977,0
1,102,4,6,11,2,1,0.930865,0
1,102,4,6,11,3,1,0.804358,0
1,102,4,6,11,4,2,1.03478,0
1,102,4,6,11,5,2,1.70377,0
1,102,4,6,11,6,1,1.00271,0
1,102,4,6,11,7,1,0.937302,0
1,102,4,6,11,8,2,0.778179,0
1,102,4,6,11,9,2,1.26515,0
1,102,4,6,11,10,1,1.09329,0
1,102,4,6,11,11,2,1.23196,0
1,102,4,7,9,1,0,0.975936,1
1,102,4,7,9,2,2,0.879187,1
1,102,4,7,9,3,2,1.10653,1
1,102,4,7,9,4,1,1.00125,1
1,102,4,7,9,5,2,0.983862,1
1,102,4,7,9,6,1,0.774898,1
1,102,4,7,9,7,1,0.893809,1
1,102,4,7,9,8,2,1.02407,1
1,102,4,7,9,9,1,1.41569,1
1,102,4,8,13,1,0,0.690032,0
1,102,4,8,13,2,1,0.78066,0
1,102,4,8,13,3,2,0.8835,0
1,102,4,8,13,4,2,1.07887,0
1,102,4,8,13,5,2,0.977972,0
1,102,4,8,13,6,1,0.848942,0
1,102,4,8,13,7,1,0.997662,0
1,102,4,8,13,8,1,0.900119,0
1,102,4,8,13,9,2,2.23042,0
1,102,4,8,13,10,2,1.42826,0
1,102,4,8,13,11,1,1.15353,0
1,102,4,8,13,12,2,1.62015,0
1,102,4,8,13,13,1,1.3542,0
1,102,4,9,13,1,0,0.88602,1
1,102,4,9,13,2,2,0.857051,1
1,102,4,9,13,3,1,0.861026,1
1,102,4,9,13,4,1,0.70479,1
1,102,4,9,13,5,2,0.987042,1
1,102,4,9,13,6,1,1.11448,1
1,102,4,9,13,7,1,0.72424,1
1,102,4,9,13,8,2,0.957231,1
1,102,4,9,13,9,2,1.1116,1
1,102,4,9,13,10,2,1.0032,1
1,102,4,9,13,11,1,1.22606,1
1,102,4,9,13,12,2,1.05545,1
1,102,4,9,13,13,1,1.25925,1
1,102,5,1,9,1,0,1.17999,1
1,102,5,1,9,2,2,1.23494,1
1,102,5,1,9,3,1,0.824415,1
1,102,5,1,9,4,1,0.909591,1
1,102,5,1,9,5,2,0.799219,1
1,102,5,1,9,6,1,0.805324,1
1,102,5,1,9,7,1,0.843554,1
1,102,5,1,9,8,2,0.943941,1
1,102,5,1,9,9,2,0.992423,1
1,102,5,2,13,1,0,0.805679,1
1,102,5,2,13,2,2,1.03617,1
1,102,5,2,13,3,2,0.873249,1
1,102,5,2,13,4,1,0.796597,1
1,102,5,2,13,5,1,0.930937,1
1,102,5,2,13,6,1,0.836105,1
1,102,5,2,13,7,2,1.0331,1
1,102,5,2,13,8,2,0.934351,1
1,102,5,2,13,9,2,0.983541,1
1,102,5,2,13,10,1,1.15881,1
1,102,5,2,13,11,2,1.11836,1
1,102,5,2,13,12,1,0.897978,1
1,102,5,2,13,13,1,0.804324,1
1,102,5,3,11,1,0,0.982363,0
1,102,5,3,11,2,1,0.741603,0
1,102,5,3,11,3,2,0.958388,0
1,102,5,3,11,4,2,1.21414,0
1,102,5,3,11,5,1,1.09218,0
1,102,5,3,11,6,2,1.19838,0
1,102,5,3,11,7,1,0.965077,0
1,102,5,3,11,8,2,0.900983,0
1,102,5,3,11,9,1,0.903311,0
1,102,5,3,11,10,1,1.2258,0
1,102,5,3,11,11,2,1.39124,0
1,102,5,4,13,1,0,0.902767,1
1,102,5,4,13,2,1,0.729066,1
1,102,5,4,13,3,1,0.978341,1
1,102,5,4,13,4,2,0.84944,1
1,102,5,4,13,5,2,0.853976,1
1,102,5,4,13,6,1,0.889604,1
1,102,5,4,13,7,2,1.08434,1
1,102,5,4,13,8,1,0.903436,1
1,102,5,4,13,9,1,0.867261,1
1,102,5,4,13,10,1,1.07919,1
1,102,5,4,13,11,2,1.23449,1
1,102,5,4,13,12,2,1.07969,1
1,102,5,4,13,13,2,0.989192,1
1,102,5,5,11,1,0,0.765826,1
1,102,5,5,11,2,1,0.789136,1
1,102,5,5,11,3,1,1.30775,1
1,102,5,5,11,4,2,0.9257,1
1,102,5,5,11,5,2,0.686871,1
1,102,5,5,11,6,2,0.954473,1
1,102,5,5,11,7,2,0.858465,1
1,102,5,5,11,8,1,1.00613,1
1,102,5,5,11,9,1,1.61205,1
1,102,5,5,11,10,1,1.10615,1
1,102,5,5,11,11,2,0.902197,1
1,102,5,6,9,1,0,0.742684,1
1,102,5,6,9,2,2,1.02292,1
1,102,5,6,9,3,2,0.79604,1
1,102,5,6,9,4,1,0.866716,1
1,102,5,6,9,5,2,0.982335,1
1,102,5,6,9,6,1,0.981352,1
1,102,5,6,9,7,1,0.868715,1
1,102,5,6,9,8,2,1.27268,1
1,102,5,6,9,9,1,0.876494,1
1,102,5,7,11,1,0,1.07182,1
1,102,5,7,11,2,1,0.779563,1
1,102,5,7,11,3,1,0.802704,1
1,102,5,7,11,4,1,1.52908,1
1,102,5,7,11,5,2,0.930557,1
1,102,5,7,11,6,2,1.1394,1
1,102,5,7,11,7,2,0.844122,1
1,102,5,7,11,8,1,0.880578,1
1,102,5,7,11,9,2,1.10774,1
1,102,5,7,11,10,2,0.951127,1
1,102,5,7,11,11,1,0.855466,1
1,102,5,8,9,1,0,1.01079,0
1,102,5,8,9,2,2,0.960572,0
1,102,5,8,9,3,1,0.944285,0
1,102,5,8,9,4,1,0.800713,0
1,102,5,8,9,5,2,0.87118,0
1,102,5,8,9,6,2,1.13093,0
1,102,5,8,9,7,1,0.980264,0
1,102,5,8,9,8,1,1.5076,0
1,102,5,8,9,9,2,1.42161,0
1,102,5,9,13,1,0,0.707422,1
1,102,5,9,13,2,2,0.86079,1
1,102,5,9,13,3,2,1.10406,1
1,102,5,9,13,4,1,0.874535,1
1,102,5,9,13,5,2,1.8221,1
1,102,5,9,13,6,2,1.6113,1
1,102,5,9,13,7,2,1.34554,1
1,102,5,9,13,8,1,0.863045,1
1,102,5,9,13,9,1,0.595224,1
1,102,5,9,13,10,1,0.896136,1
1,102,5,9,13,11,2,1.6824,1
1,102,5,9,13,12,1,1.02987,1
1,102,5,9,13,13,1,0.995371,1
1,102,6,1,13,1,0,0.901881,1
1,102,6,1,13,2,1,0.856412,1
1,102,6,1,13,3,2,0.876126,1
1,102,6,1,13,4,2,0.815218,1
1,102,6,1,13,5,1,0.929028,1
1,102,6,1,13,6,2,0.850416,1
1,102,6,1,13,7,1,0.902905,1
1,102,6,1,13,8,1,1.16111,1
1,102,6,1,13,9,1,1.04112,1
1,102,6,1,13,10,1,1.06943,1
1,102,6,1,13,11,2,1.08138,1
1,102,6,1,13,12,2,1.09259,1
1,102,6,1,13,13,2,1.4328,1
1,102,6,2,13,1,0,0.632712,1
1,102,6,2,13,2,2,0.917786,1
1,102,6,2,13,3,2,0.839705,1
1,102,6,2,13,4,2,0.795786,1
1,102,6,2,13,5,1,0.946632,1
1,102,6,2,13,6,1,0.722899,1
1,102,6,2,13,7,1,1.22826,1
1,102,6,2,13,8,1,0.84937,1
1,102,6,2,13,9,2,0.917623,1
1,102,6,2,13,10,2,1.14359,1
1,102,6,2,13,11,2,1.00821,1
1,102,6,2,13,12,1,0.920209,1
1,102,6,2,13,13,1,1.01811,1
1,102,6,3,11,1,0,0.969938,1
1,102,6,3,11,2,1,0.825746,1
1,102,6,3,11,3,1,0.798851,1
1,102,6,3,11,4,1,0.93328,1
1,102,6,3,11,5,2,0.998569,1
1,102,6,3,11,6,1,1.28481,1
1,102,6,3,11,7,2,0.936231,1
1,102,6,3,11,8,2,0.8573,1
1,102,6,3,11,9,1,0.797089,1
1,102,6,3,11,10,2,1.06935,1
1,102,6,3,11,11,2,1.25905,1
1,102,6,4,11,1,0,0.690981,0
1,102,6,4,11,2,2,1.19762,0
1,102,6,4,11,3,2,0.964011,0
1,102,6,4,11,4,1,0.883806,0
