sub dur iti acc rt correct resp ss ptrl
30 990 short 1 981 d d 3 cor
30 5990 short 0 940 d s 3 cor
30 5990 medium 0 1604 s d 3 inc
30 11990 long 0 620 s d 3 inc
30 5990 medium 1 789 d d 3 inc
30 5990 short 0 749 s d 3 cor
30 990 medium 1 1015 d d 3 inc
30 11990 short 1 396 s s 3 cor
30 11990 long 0 394 d s 3 cor
30 990 long 1 938 d d 3 inc
30 11990 short 0 1141 d s 3 cor
30 5990 long 1 1143 d d 3 inc
30 5990 long 0 1274 s d 3 cor
30 990 medium 1 1297 s s 3 inc
30 11990 long 1 1177 d d 3 cor
30 990 long 1 1177 s s 3 cor
30 5990 long 0 1091 s d 3 cor
30 5990 short 0 1090 s d 3 inc
30 990 long 0 1046 s d 3 inc
30 5990 medium 1 728 s s 3 inc
30 5990 long 1 1289 d d 3 cor
30 11990 short 1 1363 d d 3 cor
30 11990 medium 0 1093 s d 3 cor
30 990 medium 1 1033 d d 3 inc
30 5990 medium 1 1687 d d 3 cor
30 11990 short 0 1855 s d 3 cor
30 5990 long 1 988 d d 3 cor
30 990 short 0 782 s d 3 cor
30 11990 medium 1 1100 d d 3 inc
30 5990 short 1 779 d d 3 cor
30 11990 medium 0 935 s d 3 cor
30 990 medium 1 1193 s s 3 inc
30 990 long 1 1211 s s 3 cor
30 990 long 1 1631 s s 3 cor
30 5990 medium 0 963 s d 3 cor
30 11990 long 1 404 d d 3 inc
30 990 short 0 1310 d s 3 cor
30 990 medium 0 1417 d s 3 inc
30 11990 long 1 2616 s s 3 inc
30 990 medium 0 1149 d s 3 cor
30 990 long 1 1081 d d 3 inc
30 11990 short 1 890 d d 3 cor
30 5990 long 0 1384 s d 3 cor
30 11990 long 1 1408 s s 3 inc
30 5990 medium 1 841 s s 3 cor
30 11990 short 0 870 s d 3 cor
30 990 long 1 1980 d d 3 inc
30 5990 medium 1 2132 d d 3 cor
30 11990 medium 1 1084 s s 3 cor
30 990 short 0 1175 s d 3 cor
30 5990 short 1 1086 s s 3 inc
30 11990 short 0 925 s d 3 cor
30 5990 long 1 1478 d d 3 inc
30 5990 medium 1 2270 d d 3 cor
30 11990 short 0 1576 d s 3 cor
30 11990 long 1 1843 d d 3 inc
30 5990 short 1 1975 s s 3 cor
30 990 medium 1 1275 s s 3 cor
30 5990 long 0 1624 s d 3 cor
30 11990 medium 0 2809 d s 3 inc
30 5990 short 0 1261 d s 3 inc
30 990 short 0 1321 d s 3 inc
31 990 short 1 849 s s 3 cor
31 990 medium 1 889 s s 3 cor
31 990 short 0 1500 d s 3 cor
31 990 medium 1 913 d d 3 inc
31 11990 long 1 823 s s 3 cor
31 11990 medium 0 1564 s d 3 cor
31 11990 long 1 898 s s 3 inc
31 11990 medium 1 966 d d 3 cor
31 990 long 1 791 s s 3 cor
31 11990 long 1 880 d d 3 cor
31 990 long 1 824 d d 3 cor
31 990 long 1 1239 s s 3 cor
31 5990 medium 1 848 d d 3 cor
31 5990 medium 1 806 d d 3 cor
31 5990 medium 1 1022 s s 3 cor
31 990 long 1 987 d d 3 cor
31 11990 long 1 1077 d d 3 cor
31 5990 short 1 1070 s s 3 cor
31 5990 long 1 891 d d 3 cor
31 5990 medium 1 770 s s 3 cor
31 5990 short 1 856 s s 3 cor
31 990 short 0 1088 d s 3 cor
31 990 short 1 727 s s 3 inc
31 5990 long 1 806 s s 3 cor
31 5990 short 1 888 d d 3 cor
31 990 medium 1 1090 s s 3 cor
31 5990 long 1 821 d d 3 cor
31 11990 medium 1 871 d d 3 cor
31 5990 short 1 826 d d 3 cor
31 11990 short 0 1110 s d 3 cor
31 11990 short 1 1279 d d 3 inc
31 11990 short 1 1226 d d 3 cor
31 11990 short 1 1070 s s 3 cor
31 990 medium 0 903 d s 3 cor
31 5990 long 1 1263 s s 3 inc
31 11990 short 0 1054 s d 3 cor
31 990 medium 1 1096 s s 3 inc
31 5990 short 0 959 s d 3 cor
31 11990 short 1 958 d d 3 inc
31 11990 medium 1 916 s s 3 cor
31 11990 long 1 896 d d 3 cor
31 990 short 1 796 s s 3 cor
31 5990 long 1 1459 s s 3 cor
31 990 long 0 880 d s 3 cor
31 11990 long 1 1370 s s 3 inc
31 5990 long 1 905 d d 3 cor
31 990 short 0 785 d s 3 cor
31 5990 short 1 1512 d d 3 inc
31 990 long 1 1009 s s 3 cor
31 990 medium 1 915 d d 3 cor
31 11990 long 0 947 s d 3 cor
31 11990 medium 1 847 d d 3 inc
31 5990 medium 1 1238 s s 3 cor
31 990 medium 0 1126 d s 3 cor
31 990 short 1 866 d d 3 inc
31 990 long 1 860 s s 3 cor
31 5990 medium 1 905 d d 3 cor
31 11990 medium 0 1437 s d 3 cor
31 11990 medium 1 939 d d 3 inc
31 5990 long 1 822 d d 3 cor
31 5990 medium 1 716 d d 3 cor
31 11990 short 1 1129 d d 3 cor
31 5990 short 1 920 d d 3 cor
31 5990 short 1 1087 s s 3 cor
31 990 short 1 762 s s 3 cor
31 11990 long 1 1060 d d 3 cor
31 990 medium 1 1020 s s 3 cor
31 5990 medium 1 2741 s s 3 cor
31 5990 long 0 978 s d 3 cor
31 11990 short 1 1138 s s 3 inc
31 990 long 0 878 d s 3 cor
31 11990 medium 1 872 d d 3 cor
31 11990 long 0 712 d s 3 cor
31 11990 medium 1 896 s s 3 inc
31 11990 short 1 831 d d 3 cor
31 990 short 1 829 s s 3 cor
31 5990 short 1 841 d d 3 cor
31 11990 short 1 763 s s 3 cor
31 990 medium 1 733 s s 3 cor
31 5990 long 1 900 s s 3 cor
31 5990 medium 1 836 d d 3 cor
31 5990 long 1 1026 d d 3 cor
31 11990 long 1 871 s s 3 cor
31 5990 medium 0 906 s d 3 cor
31 990 short 1 726 s s 3 inc
31 990 medium 1 983 d d 3 cor
31 11990 long 0 816 s d 3 cor
31 5990 long 1 1114 s s 3 inc
31 990 medium 1 918 s s 3 cor
31 11990 medium 1 802 d d 3 cor
31 5990 short 1 753 d d 3 cor
31 990 long 1 1139 s s 3 cor
31 990 long 1 832 d d 3 cor
31 11990 long 1 858 d d 3 cor
31 5990 short 0 1158 s d 3 cor
31 11990 short 0 887 s d 3 inc
31 11990 short 1 1356 d d 3 inc
31 5990 long 1 1646 d d 3 cor
31 990 long 1 1383 s s 3 cor
31 990 short 1 1499 d d 3 cor
31 5990 medium 1 1048 d d 3 cor
31 5990 medium 1 1073 s s 3 cor
31 990 medium 1 894 d d 3 cor
31 11990 medium 0 1325 s d 3 cor
31 5990 short 0 1229 s d 3 inc
31 990 short 1 804 d d 3 inc
31 990 long 1 838 d d 3 cor
31 990 medium 0 950 d s 3 cor
31 11990 long 1 969 d d 3 inc
31 11990 short 1 1022 d d 3 cor
31 5990 long 1 1327 s s 3 cor
31 990 medium 1 1078 s s 3 cor
31 5990 long 1 1806 d d 3 cor
31 5990 medium 0 698 d s 3 cor
31 11990 short 1 927 d d 3 inc
31 990 short 1 744 s s 3 cor
31 5990 short 1 966 d d 3 cor
31 990 long 1 729 s s 3 cor
31 990 short 1 799 d d 3 cor
31 11990 short 0 982 s d 3 cor
31 5990 long 1 1211 d d 3 inc
31 11990 short 1 810 s s 3 cor
31 11990 medium 0 1272 s d 3 cor
31 990 long 0 1200 d s 3 inc
31 990 short 1 887 d d 3 inc
31 990 long 1 847 d d 3 cor
31 11990 medium 1 849 d d 3 cor
31 5990 short 1 767 s s 3 cor
31 5990 medium 1 816 d d 3 cor
31 5990 medium 1 960 s s 3 cor
31 11990 long 1 821 d d 3 cor
31 990 long 1 886 s s 3 cor
31 5990 short 1 904 s s 3 cor
31 11990 long 1 885 s s 3 cor
31 5990 short 0 748 d s 3 cor
31 990 medium 1 979 d d 3 inc
31 990 medium 1 847 s s 3 cor
31 11990 long 1 708 s s 3 cor
31 5990 medium 1 771 s s 3 cor
31 5990 long 1 862 s s 3 cor
31 11990 medium 1 683 s s 3 cor
31 11990 medium 1 1301 d d 3 cor
31 990 short 1 657 s s 3 cor
32 990 long 0 1211 s d 3 cor
32 11990 long 1 1268 d d 3 inc
32 990 short 1 994 s s 3 cor
32 11990 medium 1 1256 s s 3 cor
32 5990 medium 1 1026 d d 3 cor
32 11990 long 1 1391 d d 3 cor
32 5990 long 0 1271 s d 3 cor
32 11990 long 0 1363 s d 3 inc
32 5990 short 1 957 s s 3 inc
32 5990 short 0 1553 s d 3 cor
32 11990 long 1 1595 s s 3 inc
32 11990 short 1 1173 s s 3 cor
32 11990 short 1 1224 s s 3 cor
32 990 short 0 1257 d s 3 cor
32 990 short 1 848 s s 3 inc
32 5990 medium 1 2026 s s 3 cor
32 11990 medium 1 964 d d 3 cor
32 5990 long 1 1974 d d 3 cor
32 990 long 1 952 d d 3 cor
32 990 short 1 804 d d 3 cor
32 990 medium 1 747 d d 3 cor
32 5990 medium 1 798 s s 3 cor
32 5990 short 1 789 d d 3 cor
32 11990 short 1 873 d d 3 cor
32 990 long 1 1807 d d 3 cor
32 5990 short 0 978 d s 3 cor
32 990 long 1 717 s s 3 inc
32 990 medium 1 786 s s 3 cor
32 5990 long 0 2558 s d 3 cor
32 11990 short 1 1205 d d 3 inc
32 990 medium 1 860 s s 3 cor
32 5990 medium 1 916 d d 3 cor
32 11990 medium 1 1323 s s 3 cor
32 990 medium 1 1179 d d 3 cor
32 11990 medium 1 1017 d d 3 cor
32 5990 long 1 1025 d d 3 cor
32 11990 short 0 1350 s d 3 cor
32 5990 long 1 1827 s s 3 inc
32 990 short 0 1037 s d 3 cor
32 990 long 1 1431 d d 3 inc
32 990 short 1 1124 d d 3 cor
32 11990 short 1 1675 d d 3 cor
32 11990 medium 1 1180 d d 3 cor
32 5990 medium 1 1429 d d 3 cor
32 990 medium 1 1848 s s 3 cor
32 11990 long 1 1575 s s 3 cor
32 5990 medium 1 2352 s s 3 cor
32 11990 medium 0 1177 s d 3 cor
32 11990 short 1 1068 d d 3 inc
32 11990 long 1 1923 d d 3 cor
32 5990 short 1 1544 s s 3 cor
32 990 short 1 948 d d 3 cor
32 5990 medium 1 992 d d 3 cor
32 5990 short 0 1002 s d 3 cor
32 11990 medium 1 993 d d 3 inc
32 990 short 1 946 s s 3 cor
32 990 long 1 1542 d d 3 cor
32 11990 medium 0 2591 s d 3 inc
32 11990 long 1 985 d d 3 inc
32 11990 long 1 2387 s s 3 cor
32 990 medium 1 906 d d 3 cor
32 5990 short 0 1736 d s 3 cor
32 5990 long 1 1985 s s 3 inc
32 990 medium 1 1959 s s 3 cor
32 5990 long 1 1233 d d 3 cor
32 990 long 1 974 s s 3 cor
32 5990 short 0 1109 d s 3 cor
32 5990 medium 1 2259 s s 3 inc
32 11990 short 0 864 s d 3 cor
32 990 medium 1 877 d d 3 inc
32 990 short 1 823 s s 3 cor
32 990 long 1 679 d d 3 cor
32 990 long 1 884 s s 3 cor
32 990 long 1 1433 d d 3 cor
32 990 short 1 825 d d 3 cor
32 11990 long 1 1263 d d 3 cor
32 11990 short 1 2434 s s 3 cor
32 990 long 1 736 s s 3 cor
32 11990 long 1 1334 s s 3 cor
32 11990 medium 1 1093 d d 3 cor
32 990 medium 0 840 s d 3 cor
32 5990 long 1 1420 d d 3 inc
32 11990 medium 1 889 d d 3 cor
32 5990 medium 1 763 d d 3 cor
32 990 short 1 2445 d d 3 cor
32 990 medium 0 800 d s 3 cor
32 5990 short 1 2746 s s 3 cor
32 5990 medium 0 1245 d s 3 cor
32 5990 long 0 1928 s d 3 inc
32 990 medium 1 1233 s s 3 inc
32 5990 medium 0 1206 s d 3 cor
32 11990 short 1 1039 d d 3 inc
32 11990 long 1 1166 d d 3 cor
32 5990 long 1 870 s s 3 cor
32 5990 long 1 1444 d d 3 cor
32 990 short 0 2556 s d 3 inc
32 11990 short 1 1231 s s 3 inc
32 5990 short 1 1219 d d 3 cor
32 11990 medium 1 1333 s s 3 cor
32 11990 short 1 1283 d d 3 cor
32 11990 long 0 1813 s d 3 cor
32 5990 short 1 1398 s s 3 inc
32 5990 short 1 1454 d d 3 cor
32 11990 medium 1 724 s s 3 cor
32 5990 long 1 1669 d d 3 cor
32 5990 long 1 977 d d 3 cor
32 5990 long 1 2658 s s 3 cor
32 990 medium 1 1003 s s 3 inc
32 990 long 1 1526 d d 3 cor
32 990 medium 1 2127 d d 3 cor
32 5990 medium 1 1112 d d 3 cor
32 11990 short 1 1468 s s 3 cor
32 5990 medium 1 1121 d d 3 cor
32 5990 medium 1 1632 s s 3 cor
32 11990 long 1 987 d d 3 cor
32 11990 long 1 1024 s s 3 cor
32 11990 long 1 2593 s s 3 cor
32 990 short 0 1605 d s 3 cor
32 11990 medium 1 914 s s 3 inc
32 990 long 1 1708 s s 3 cor
32 990 long 1 2745 s s 3 cor
32 990 short 0 1242 s d 3 cor
32 5990 long 0 772 s d 3 inc
32 11990 long 1 975 d d 3 inc
32 990 short 1 1134 s s 3 cor
32 11990 short 1 1974 s s 3 cor
32 11990 short 0 1480 d s 3 cor
32 990 medium 1 1396 d d 3 inc
32 5990 short 1 785 s s 3 cor
32 5990 short 1 1717 d d 3 cor
32 11990 medium 1 1692 d d 3 cor
33 5990 short 1 1219 d d 3 cor
33 5990 short 0 858 d s 3 cor
33 11990 short 0 1518 s d 3 inc
33 11990 medium 0 1773 s d 3 inc
33 990 medium 1 1028 d d 3 inc
33 990 long 1 2054 s s 3 cor
33 990 short 0 961 s d 3 cor
33 5990 short 0 1721 s d 3 inc
33 5990 medium 1 1311 d d 3 inc
33 11990 long 0 1493 s d 3 cor
33 990 short 1 892 d d 3 inc
33 5990 long 1 1057 d d 3 cor
33 5990 medium 1 1431 s s 3 cor
33 5990 short 0 847 s d 3 cor
33 11990 short 1 1920 d d 3 inc
33 11990 long 1 1184 d d 3 cor
33 990 long 1 1730 s s 3 cor
33 990 medium 1 1061 s s 3 cor
33 11990 medium 1 1127 d d 3 cor
33 5990 long 0 1204 s d 3 cor
33 5990 medium 1 1141 s s 3 inc
33 11990 short 1 1088 s s 3 cor
33 5990 long 1 1140 s s 3 cor
33 11990 short 1 1057 d d 3 cor
33 5990 medium 0 1569 d s 3 cor
33 990 medium 1 1116 d d 3 inc
33 11990 long 1 1406 d d 3 cor
33 990 medium 1 1275 s s 3 inc
33 11990 medium 0 2391 s d 3 cor
33 990 long 0 1438 d s 3 inc
33 5990 long 1 1265 d d 3 inc
33 990 long 1 890 d d 3 cor
33 990 short 1 1301 s s 3 cor
33 990 short 1 1031 d d 3 cor
33 11990 medium 0 1316 d s 3 cor
33 5990 long 0 1255 s d 3 cor
33 11990 medium 1 1316 d d 3 inc
33 990 short 0 965 s d 3 cor
33 5990 short 1 1354 d d 3 inc
33 11990 medium 1 1129 s s 3 cor
33 5990 medium 0 1175 s d 3 cor
33 990 medium 1 1397 d d 3 inc
33 5990 medium 1 1198 d d 3 cor
33 5990 long 1 911 d d 3 cor
33 11990 short 1 1707 s s 3 cor
33 990 long 1 1014 d d 3 cor
33 11990 long 1 2133 d d 3 cor
33 990 medium 1 1270 s s 3 cor
33 5990 short 0 1130 s d 3 cor
33 990 medium 0 2647 d s 3 inc
33 5990 medium 0 1175 s d 3 inc
33 11990 short 0 1706 d s 3 inc
33 990 long 1 1483 s s 3 inc
33 11990 medium 1 1446 s s 3 cor
33 5990 long 1 1608 d d 3 cor
33 990 long 1 1297 s s 3 cor
33 990 short 0 1522 d s 3 cor
33 990 short 1 1007 d d 3 inc
33 5990 long 0 1205 s d 3 cor
33 990 short 0 1136 s d 3 inc
33 11990 long 1 1383 s s 3 inc
33 11990 short 0 947 s d 3 cor
33 990 long 1 983 d d 3 inc
33 11990 short 1 1207 d d 3 cor
33 5990 short 0 1194 s d 3 cor
33 5990 short 1 881 d d 3 inc
33 11990 medium 1 1635 d d 3 cor
33 990 medium 0 2685 s d 3 cor
33 11990 long 1 1845 d d 3 inc
33 5990 medium 1 613 d d 3 cor
33 11990 long 0 785 s d 3 cor
33 11990 long 0 1839 s d 3 cor
33 5990 medium 1 1182 d d 3 inc
33 5990 long 0 1545 s d 3 cor
33 990 medium 1 1989 d d 3 inc
33 990 short 1 881 d d 3 cor
33 990 short 0 1210 s d 3 cor
33 11990 long 1 1803 d d 3 inc
33 990 long 0 1646 d s 3 cor
33 11990 medium 0 1130 s d 3 cor
33 990 short 1 1776 s s 3 cor
33 5990 short 0 1247 s d 3 cor
33 5990 short 1 1100 d d 3 inc
33 5990 medium 1 1251 s s 3 cor
33 11990 long 1 1168 d d 3 cor
33 11990 medium 0 1766 d s 3 cor
33 5990 medium 1 773 d d 3 inc
33 990 long 1 2790 s s 3 cor
33 990 medium 0 2245 s d 3 cor
33 5990 medium 1 1047 s s 3 inc
33 11990 medium 0 1270 s d 3 cor
33 5990 long 1 706 s s 3 inc
33 5990 long 1 2673 d d 3 cor
33 11990 short 0 1851 s d 3 inc
33 5990 long 1 2897 d d 3 inc
33 11990 long 0 1460 s d 3 cor
33 990 medium 0 2336 d s 3 inc
33 5990 short 0 1528 d s 3 inc
33 990 medium 1 1055 s s 3 inc
33 11990 short 0 878 s d 3 cor
33 990 short 1 1113 s s 3 inc
33 990 medium 1 1005 s s 3 cor
33 11990 short 1 1133 d d 3 cor
33 11990 short 1 758 d d 3 cor
33 11990 short 0 1764 s d 3 cor
33 990 long 1 1247 d d 3 inc
33 990 short 1 1429 d d 3 cor
33 5990 long 1 901 s s 3 cor
33 990 medium 1 2363 s s 3 cor
33 5990 short 1 1483 d d 3 cor
33 11990 medium 1 1233 d d 3 cor
33 990 long 1 1104 d d 3 cor
33 5990 short 0 2064 s d 3 inc
33 990 long 1 1098 s s 3 inc
33 990 medium 1 1464 d d 3 cor
33 5990 long 1 1932 d d 3 cor
33 11990 long 1 2591 d d 3 cor
33 990 long 0 1034 s d 3 cor
33 990 medium 1 1568 d d 3 inc
33 5990 long 1 1289 d d 3 cor
33 5990 medium 1 1431 d d 3 cor
33 11990 long 0 1845 s d 3 cor
33 11990 long 1 1379 d d 3 inc
33 5990 medium 1 1509 s s 3 cor
33 11990 medium 0 1622 s d 3 cor
33 5990 long 1 1258 s s 3 inc
33 990 short 1 2734 d d 3 cor
33 5990 short 0 971 s d 3 cor
33 5990 medium 1 832 s s 3 inc
33 990 short 0 1411 s d 3 cor
33 5990 short 0 869 d s 3 inc
34 5990 long 0 1225 s d 3 cor
34 5990 medium 1 1164 d d 3 inc
34 990 medium 1 1061 s s 3 cor
34 5990 long 0 2210 s d 3 cor
34 990 short 1 924 d d 3 inc
34 11990 long 1 971 d d 3 cor
34 11990 long 1 1128 d d 3 cor
34 5990 long 0 1235 d s 3 cor
34 990 medium 1 1265 s s 3 inc
34 990 long 1 1006 s s 3 cor
34 990 short 1 1261 s s 3 cor
34 5990 short 1 1548 d d 3 cor
34 990 medium 1 1281 d d 3 cor
34 990 long 1 836 s s 3 cor
34 11990 long 0 1825 s d 3 cor
34 5990 medium 1 1635 s s 3 inc
34 11990 short 0 1155 s d 3 cor
34 990 short 1 879 s s 3 inc
34 5990 medium 1 1375 d d 3 cor
34 11990 medium 1 898 s s 3 cor
34 11990 long 1 1213 s s 3 cor
34 11990 short 1 1167 d d 3 cor
34 5990 medium 0 1221 s d 3 cor
34 11990 short 1 1510 d d 3 inc
34 990 long 1 1032 d d 3 cor
34 990 medium 1 1267 d d 3 cor
34 990 short 1 775 d d 3 cor
34 11990 medium 1 862 d d 3 cor
34 5990 short 0 1065 s d 3 cor
34 5990 short 1 1207 s s 3 inc
34 5990 short 1 1318 d d 3 cor
34 11990 medium 1 1101 d d 3 cor
34 11990 short 0 1081 s d 3 cor
34 11990 medium 0 1188 s d 3 inc
34 990 long 1 993 d d 3 inc
34 5990 long 1 952 d d 3 cor
34 990 medium 1 781 d d 3 cor
34 990 long 1 780 d d 3 cor
34 11990 short 0 1239 s d 3 cor
34 11990 short 1 1255 d d 3 inc
34 990 short 1 1066 d d 3 cor
34 11990 medium 1 1106 d d 3 cor
34 5990 medium 1 908 d d 3 cor
34 990 short 1 818 d d 3 cor
34 5990 long 1 1301 s s 3 cor
34 11990 medium 1 978 d d 3 cor
34 5990 medium 1 1110 d d 3 cor
34 5990 long 1 732 d d 3 cor
34 990 medium 0 801 s d 3 cor
34 990 medium 1 972 d d 3 inc
34 5990 short 0 1165 s d 3 cor
34 5990 short 1 1041 s s 3 inc
34 990 medium 1 1240 s s 3 cor
34 5990 medium 1 1080 s s 3 cor
34 5990 long 1 1226 d d 3 cor
34 5990 medium 1 1347 s s 3 cor
34 11990 long 1 1072 d d 3 cor
34 5990 short 0 1091 d s 3 cor
34 5990 long 1 1383 s s 3 inc
34 990 short 1 941 s s 3 cor
34 11990 long 0 1938 d s 3 cor
34 5990 short 1 1216 d d 3 inc
34 11990 long 1 1160 s s 3 cor
34 990 long 1 1061 d d 3 cor
34 990 long 1 938 s s 3 cor
34 11990 short 1 1460 d d 3 cor
34 11990 long 0 1360 s d 3 cor
34 990 long 1 895 s s 3 inc
34 11990 short 1 967 s s 3 cor
34 11990 medium 1 1341 s s 3 cor
34 990 short 1 829 s s 3 cor
34 11990 medium 0 1322 s d 3 cor
34 990 long 1 1174 s s 3 cor
34 990 short 1 938 s s 3 cor
34 5990 short 1 1299 d d 3 cor
34 990 medium 1 1212 d d 3 cor
34 990 long 0 1474 d s 3 cor
34 5990 medium 1 1127 d d 3 inc
34 5990 medium 1 928 d d 3 cor
34 11990 long 1 850 d d 3 cor
34 11990 short 1 1121 d d 3 cor
34 5990 long 1 1150 s s 3 cor
34 990 short 1 1064 s s 3 cor
34 5990 short 0 1228 s d 3 cor
34 11990 short 0 1709 s d 3 inc
34 5990 short 1 1160 d d 3 inc
34 990 long 1 1228 s s 3 cor
34 11990 short 0 1426 s d 3 cor
34 5990 long 1 1272 d d 3 inc
34 11990 long 1 1486 d d 3 cor
34 11990 long 0 806 s d 3 cor
34 11990 medium 1 951 d d 3 inc
34 5990 long 1 852 d d 3 cor
34 5990 medium 0 923 s d 3 cor
34 5990 short 1 1175 s s 3 inc
34 11990 medium 1 1222 s s 3 cor
34 11990 medium 1 1526 d d 3 cor
34 990 medium 1 1151 s s 3 cor
34 990 short 0 1431 d s 3 cor
34 11990 long 0 2325 s d 3 inc
34 11990 medium 0 1514 s d 3 inc
34 5990 long 0 1750 s d 3 inc
34 990 medium 1 1913 s s 3 inc
34 990 medium 0 1425 d s 3 cor
34 990 short 0 1430 d s 3 inc
34 11990 short 1 1411 d d 3 inc
34 990 long 1 1361 d d 3 cor
34 5990 medium 1 1169 s s 3 cor
34 990 long 1 1146 s s 3 cor
34 990 long 1 987 d d 3 cor
34 990 long 1 1214 s s 3 cor
34 5990 medium 1 1115 d d 3 cor
34 11990 medium 0 1263 s d 3 cor
34 11990 medium 1 1212 d d 3 inc
34 990 medium 1 1566 d d 3 cor
34 5990 long 1 1106 d d 3 cor
34 990 long 1 1293 d d 3 cor
34 11990 long 1 987 d d 3 cor
34 990 medium 0 1184 s d 3 cor
34 5990 short 0 1381 s d 3 inc
34 11990 long 0 1374 s d 3 inc
34 5990 medium 1 942 s s 3 inc
34 990 short 1 736 s s 3 cor
34 5990 medium 1 1172 d d 3 cor
34 5990 long 1 1188 d d 3 cor
34 11990 long 0 831 s d 3 cor
34 5990 long 0 1075 s d 3 inc
34 11990 short 1 1073 s s 3 inc
34 11990 short 1 1169 d d 3 cor
34 990 medium 1 939 d d 3 cor
34 11990 medium 1 1063 d d 3 cor
34 990 short 1 836 d d 3 cor
34 990 medium 1 1210 s s 3 cor
34 5990 short 0 2128 s d 3 cor
34 5990 medium 1 1192 s s 3 inc
34 990 short 0 1039 d s 3 cor
34 5990 long 1 1113 s s 3 inc
34 11990 medium 0 989 s d 3 cor
34 11990 long 1 1164 d d 3 inc
34 990 short 1 756 s s 3 cor
34 11990 short 0 1226 d s 3 cor
34 11990 short 0 842 s d 3 inc
34 5990 short 1 1160 d d 3 inc
35 990 medium 1 1009 s s 3 cor
35 11990 short 1 1281 d d 3 cor
35 990 short 0 1102 d s 3 cor
35 990 long 1 1698 d d 3 inc
35 11990 short 0 1822 s d 3 cor
35 5990 long 1 1865 s s 3 inc
35 990 long 1 1588 s s 3 cor
35 11990 medium 0 1732 s d 3 cor
35 5990 short 0 1682 d s 3 inc
35 11990 medium 1 1029 d d 3 inc
35 990 short 0 1552 s d 3 cor
35 11990 medium 1 1143 d d 3 inc
35 11990 long 1 1375 d d 3 cor
35 5990 medium 0 1456 d s 3 cor
35 990 long 1 1260 s s 3 inc
35 5990 short 1 1468 d d 3 cor
35 990 medium 0 1478 d s 3 cor
35 5990 medium 0 1359 s d 3 inc
35 990 short 1 2093 d d 3 inc
35 990 medium 1 1144 s s 3 cor
35 990 medium 1 1328 d d 3 cor
35 11990 short 1 1874 s s 3 cor
35 990 long 0 1873 d s 3 cor
35 5990 long 1 2805 s s 3 inc
35 5990 medium 1 2179 s s 3 cor
35 5990 medium 1 1124 d d 3 cor
35 11990 long 1 1451 d d 3 cor
35 11990 long 1 1677 s s 3 cor
35 11990 short 1 1834 d d 3 cor
35 5990 long 1 2406 d d 3 cor
35 5990 long 1 1719 d d 3 cor
35 11990 long 0 1218 s d 3 cor
35 5990 short 1 1594 s s 3 inc
35 990 short 0 2884 s d 3 cor
35 11990 medium 1 1011 s s 3 inc
35 5990 short 1 1490 s s 3 cor
35 5990 long 0 866 d s 3 cor
35 5990 medium 1 1480 s s 3 inc
35 11990 medium 1 2829 d d 3 inc
35 5990 long 0 1122 d s 3 cor
35 5990 long 1 1460 s s 3 inc
35 11990 short 0 1361 s d 3 cor
35 990 medium 0 2886 d s 3 inc
35 11990 medium 1 1700 d d 3 inc
35 11990 long 0 2107 d s 3 cor
35 990 short 1 1279 d d 3 inc
35 5990 medium 0 1936 d s 3 cor
35 11990 medium 1 1315 s s 3 inc
35 990 long 0 1650 d s 3 cor
35 11990 short 1 1732 d d 3 inc
35 990 long 1 1668 s s 3 cor
35 11990 medium 1 1843 s s 3 cor
35 990 short 1 1946 s s 3 inc
35 5990 short 0 1319 s d 3 inc
35 11990 long 0 1926 s d 3 inc
35 5990 short 1 1625 d d 3 inc
35 990 short 1 1418 d d 3 cor
35 5990 long 1 1603 s s 3 cor
35 5990 medium 0 1572 d s 3 cor
35 990 medium 1 1298 s s 3 inc
35 990 long 1 1884 s s 3 cor
35 11990 long 1 1811 s s 3 cor
35 5990 short 1 1764 s s 3 cor
35 11990 short 1 1484 d d 3 cor
35 11990 short 0 1450 s d 3 cor
35 5990 long 1 1163 s s 3 cor
35 5990 short 1 1556 d d 3 cor
35 5990 long 1 1376 d d 3 inc
35 5990 short 1 632 s s 3 cor
35 990 short 1 752 d d 3 cor
35 5990 long 1 1076 s s 3 cor
35 990 medium 0 849 d s 3 cor
35 11990 short 0 1473 s d 3 inc
35 11990 long 1 521 d d 3 inc
35 11990 short 1 1719 s s 3 cor
35 11990 medium 1 2159 d d 3 cor
35 5990 medium 0 1767 d s 3 inc
35 5990 short 0 1676 s d 3 inc
35 990 medium 1 1492 s s 3 inc
35 990 short 1 1729 s s 3 cor
35 11990 long 0 1293 s d 3 cor
35 11990 medium 1 1376 s s 3 inc
35 990 medium 1 1272 s s 3 cor
35 990 short 1 1351 s s 3 cor
35 11990 medium 1 1844 d d 3 cor
35 990 medium 0 1580 d s 3 cor
35 11990 long 0 1644 s d 3 inc
35 990 long 1 1344 s s 3 inc
35 5990 medium 0 1854 s d 3 cor
35 5990 medium 1 1360 s s 3 inc
35 11990 medium 1 1746 s s 3 cor
35 990 long 1 1209 s s 3 cor
35 5990 medium 0 1960 d s 3 cor
35 990 long 0 1906 d s 3 inc
35 11990 long 0 2511 d s 3 inc
35 990 long 1 1101 s s 3 cor
35 5990 medium 0 1496 s d 3 cor
35 11990 long 0 380 s d 3 inc
35 990 short 1 433 s s 3 inc
35 11990 short 0 896 s d 3 cor
