    1      1     80      1      1      4      4      2      2      1      1      1      1     1.249     1.481     2.178     0.886      1      1      1      1  
    1      1     81      0      1      2      2      1      2      1      1    999    999     1.655     1.017  -999.000  -999.000      1      1    999    999  
    1      1     81      1      0      2      2      2      1      1      1    999    999     2.497     0.865  -999.000  -999.000      1      1    999    999  
    1      1     82      0      0      2      2      2      1      1      1    999    999     2.168     1.200  -999.000  -999.000      1      1    999    999  
    1      1     82      0      0      2      2      1      2      1      1    999    999     1.721     1.192  -999.000  -999.000      1      1    999    999  
    1      1     83      1      1      2      4      1      2      1      1    999    999     1.224     1.481  -999.000  -999.000      1      1    999    999  
    1      1     83      1      1      4      2      2      1      1      1      1      1     3.015     0.986     0.865     1.309      1      1      1      1  
    1      1     84      1      1      2      2      1      1      1      1    999    999     2.705     1.178  -999.000  -999.000      1      1    999    999  
    1      1     84      1      1      2      2      2      2      1      1    999    999     1.111     1.217  -999.000  -999.000      1      1    999    999  
    1      1     85      0      0      4      2      1      1      1      1      1      1     3.754     0.832     1.633     1.719      1      1      1      1  
    1      1     85      0      0      2      4      2      2      1      1    999    999     1.415     2.010  -999.000  -999.000      1      1    999    999  
    1      1     86      1      1      4      4      1      2      1      1      1      1     1.426     5.102     1.376     2.698      1      1      1      1  
    1      1     86      1      1      4      4      2      1      1      1      1      1     2.586     1.897     1.514     2.941      1      1      1      1  
    1      1     87      1      0      2      4      2      1      1      1    999    999     1.088     1.704  -999.000  -999.000      1      1    999    999  
    1      1     87      0      1      4      2      1      2      1      1      1      1     2.671     0.952     1.073     0.990      1      1      1      1  
    1      1     88      1      0      4      2      1      2      1      1      1      1     1.113     2.015     1.408     0.928      1      1      1      1  
    1      1     88      0      1      2      4      2      1      1      1    999    999     2.683     1.072  -999.000  -999.000      1      1    999    999  
    1      1     89      1      1      4      4      2      1      1      1      1      1     1.454     1.008     1.544     1.961      1      1      1      1  
    1      1     89      1      1      4      4      1      2      1      1      1      1     2.077     1.270     0.953     0.897      1      1      1      1  
    1      1     90      0      0      2      4      2      1      0      0    999    999     2.113     1.676  -999.000  -999.000      1      0    999    999  
    1      1     90      0      0      4      2      1      2      1      1      0      0     3.455     1.168     2.904     2.192      1      1      1      0  
    1      1     91      0      0      4      4      2      2      1      1      0      1     2.256     1.432    10.246     4.642      1      1      0      1  
    1      1     91      0      0      4      4      1      1      0      1      0      1     4.057     1.495     7.040     1.144      0      1      0      1  
    1      1     92      0      0      2      4      1      1      1      1    999    999     3.372     1.391  -999.000  -999.000      1      1    999    999  
    1      1     92      0      0      4      2      2      2      1      1      1      0     1.368     1.848     2.024     2.416      1      1      1      0  
    1      1     93      0      1      2      4      1      2      1      1    999    999     3.496     1.034  -999.000  -999.000      1      1    999    999  
    1      1     93      1      0      4      2      2      1      1      1      1      1     2.653     1.835     1.088     2.540      1      1      1      1  
    1      1     94      1      1      2      4      1      2      1      1    999    999     1.066     1.510  -999.000  -999.000      1      1    999    999  
    1      1     94      1      1      4      2      2      1      1      1      1      1     2.022     0.838     1.044     0.933      1      1      1      1  
    1      1     95      1      0      2      4      1      2      1      1    999    999     1.144     1.141  -999.000  -999.000      1      1    999    999  
    1      1     95      0      1      4      2      2      1      1      1      1      1     2.269     1.016     1.124     1.487      1      1      1      1  
    1      1     96      0      0      2      2      1      2      1      1    999    999     1.130     0.941  -999.000  -999.000      1      1    999    999  
    1      1     96      0      0      2      2      2      1      1      1    999    999     2.457     0.975  -999.000  -999.000      1      1    999    999  
    1      1     97      1      0      2      2      2      1      1      1    999    999     1.137     2.567  -999.000  -999.000      1      1    999    999  
    1      1     97      0      1      2      2      1      2      1      1    999    999     2.867     0.926  -999.000  -999.000      1      1    999    999  
    1      1     98      1      1      4      2      1      2      1      1      1      1     1.463     1.592     2.623     2.617      1      1      1      1  
    1      1     98      1      1      2      4      2      1      1      1    999    999     2.666     1.595  -999.000  -999.000      1      1    999    999  
    1      1     99      0      1      2      2      2      2      1      1    999    999     2.073     0.876  -999.000  -999.000      1      1    999    999  
    1      1     99      1      0      2      2      1      1      1      1    999    999     1.735     1.000  -999.000  -999.000      1      1    999    999  
    1      1    100      0      1      2      2      1      1      1      1    999    999     2.226     1.296  -999.000  -999.000      1      1    999    999  
    1      1    100      1      0      2      2      2      2      1      1    999    999     0.993     1.130  -999.000  -999.000      1      1    999    999  
    1      1    101      0      1      4      4      2      2      1      1      1      1     2.404     1.159     1.164     0.934      1      1      1      1  
    1      1    101      1      0      4      4      1      1      1      1      1      1     1.385     0.918     2.239     1.112      1      1      1      1  
    1      1    102      0      1      4      4      1      2      1      1      1      1     1.409     0.928     0.912     1.201      1      1      1      1  
    1      1    102      1      0      4      4      2      1      1      1      1      1     2.140     1.095     0.872     1.015      1      1      1      1  
    1      1    103      1      1      2      4      1      1      1      1    999    999     2.358     1.587  -999.000  -999.000      1      1    999    999  
    1      1    103      1      1      4      2      2      2      1      1      1      1     1.029     1.137     0.905     1.057      1      1      1      1  
    1      1    104      0      0      2      4      2      2      1      1    999    999     6.752     1.034  -999.000  -999.000      1      1    999    999  
    1      1    104      0      0      4      2      1      1      1      1      1      1     4.134     1.402     1.646     1.568      1      1      1      1  
    1      1    105      1      0      4      2      2      1      1      1      1      1     1.269     1.000     1.147     1.686      1      1      1      1  
    1      1    105      0      1      2      4      1      2      1      1    999    999     1.812     0.708  -999.000  -999.000      1      1    999    999  
    1      1    106      1      0      2      4      1      2      1      1    999    999     1.009     1.032  -999.000  -999.000      1      1    999    999  
    1      1    106      0      1      4      2      2      1      1      1      1      1     2.204     0.888     0.880     1.151      1      1      1      1  
    1      1    107      0      0      4      4      1      2      1      0      1      0     3.359     1.218     2.038     2.056      1      0      1      0  
    1      1    107      0      0      4      4      2      1      0      1      1      1     5.248     1.576     0.872     1.088      0      1      1      1  
    1      1    108      1      0      4      2      2      1      1      1      1      1     1.147     1.366     1.159     6.121      1      1      1      1  
    1      1    108      0      1      2      4      1      2      1      1    999    999     1.684     1.169  -999.000  -999.000      1      1    999    999  
    1      1    109      0      1      2      2      1      2      1      1    999    999     1.666     1.536  -999.000  -999.000      1      1    999    999  
