"TaskType" "subj" "block" "list" "trialnumber" "length" "serpos" "word" "writtenSP" "outputorder" "TaskTypeKnow"
"Known" 10 4 9 81 15 7 "distress" -1 -1 1
"Known" 10 4 9 81 15 8 "prospect" -1 -1 1
"Known" 10 4 9 81 15 9 "wooden" -1 -1 1
"Known" 10 4 9 81 15 10 "youthful" -1 -1 1
"Known" 10 4 9 81 15 11 "writer" -1 -1 1
"Known" 10 4 9 81 15 12 "rattle" -1 -1 1
"Known" 10 4 9 81 15 13 "disturb" 13 3 1
"Known" 10 4 9 81 15 14 "sandwich" 14 4 1
"Known" 10 4 9 81 15 15 "frankly" 15 5 1
"Known" 10 4 10 82 15 1 "senate" 1 1 1
"Known" 10 4 10 82 15 2 "clearly" 2 2 1
"Known" 10 4 10 82 15 3 "dragon" 3 3 1
"Known" 10 4 10 82 15 4 "whistle" 4 4 1
"Known" 10 4 10 82 15 5 "product" -1 -1 1
"Known" 10 4 10 82 15 6 "unite" -1 -1 1
"Known" 10 4 10 82 15 7 "peaceful" -1 -1 1
"Known" 10 4 10 82 15 8 "banner" -1 -1 1
"Known" 10 4 10 82 15 9 "legal" -1 -1 1
"Known" 10 4 10 82 15 10 "total" -1 -1 1
"Known" 10 4 10 82 15 11 "better" -1 -1 1
"Known" 10 4 10 82 15 12 "upset" -1 -1 1
"Known" 10 4 10 82 15 13 "theory" -1 -1 1
"Known" 10 4 10 82 15 14 "hungry" 14 5 1
"Known" 10 4 10 82 15 15 "flatter" 15 6 1
"Known" 10 4 11 83 15 1 "confuse" 1 1 1
"Known" 10 4 11 83 15 2 "wretched" 2 2 1
"Known" 10 4 11 83 15 3 "occur" 3 3 1
"Known" 10 4 11 83 15 4 "entire" -1 -1 1
"Known" 10 4 11 83 15 5 "foolish" -1 -1 1
"Known" 10 4 11 83 15 6 "achieve" -1 -1 1
"Known" 10 4 11 83 15 7 "farther" -1 -1 1
"Known" 10 4 11 83 15 8 "instinct" -1 -1 1
"Known" 10 4 11 83 15 9 "alter" -1 -1 1
"Known" 10 4 11 83 15 10 "preserve" -1 -1 1
"Known" 10 4 11 83 15 11 "delight" 10 4 1
"Known" 10 4 11 83 15 12 "stomach" 11 5 1
"Known" 10 4 11 83 15 13 "coffee" 12 6 1
"Known" 10 4 11 83 15 14 "human" 13 7 1
"Known" 10 4 11 83 15 15 "widow" 15 8 1
"Known" 10 4 12 84 15 1 "render" -1 -1 1
"Known" 10 4 12 84 15 2 "ashore" -1 -1 1
"Known" 10 4 12 84 15 3 "invite" -1 -1 1
"Known" 10 4 12 84 15 4 "cousin" -1 -1 1
"Known" 10 4 12 84 15 5 "export" -1 -1 1
"Known" 10 4 12 84 15 6 "cattle" -1 -1 1
"Known" 10 4 12 84 15 7 "motor" -1 -1 1
"Known" 10 4 12 84 15 8 "upward" -1 -1 1
"Known" 10 4 12 84 15 9 "ribbon" -1 -1 1
"Known" 10 4 12 84 15 10 "attain" -1 -1 1
"Known" 10 4 12 84 15 11 "reason" -1 -1 1
"Known" 10 4 12 84 15 12 "elect" -1 -1 1
"Known" 10 4 12 84 15 13 "model" 13 1 1
"Known" 10 4 12 84 15 14 "impulse" 14 2 1
"Known" 10 4 12 84 15 15 "method" 15 3 1
"Known" 10 4 13 85 15 1 "barrel" 1 1 1
"Known" 10 4 13 85 15 2 "stolen" 2 2 1
"Known" 10 4 13 85 15 3 "assign" 3 3 1
"Known" 10 4 13 85 15 4 "asleep" 4 4 1
"Known" 10 4 13 85 15 5 "offence" 5 5 1
"Known" 10 4 13 85 15 6 "proudly" 6 6 1
"Known" 10 4 13 85 15 7 "season" -1 -1 1
"Known" 10 4 13 85 15 8 "market" -1 -1 1
"Known" 10 4 13 85 15 9 "exhaust" -1 -1 1
"Known" 10 4 13 85 15 10 "express" -1 -1 1
"Known" 10 4 13 85 15 11 "hostile" -1 -1 1
"Known" 10 4 13 85 15 12 "fatal" 7 7 1
"Known" 10 4 13 85 15 13 "lovely" 8 8 1
"Known" 10 4 13 85 15 14 "cabin" -1 -1 1
"Known" 10 4 13 85 15 15 "largely" -1 -1 1
"Known" 10 4 14 86 15 1 "depart" 1 1 1
"Known" 10 4 14 86 15 2 "eager" 2 2 1
"Known" 10 4 14 86 15 3 "timber" 3 3 1
"Known" 10 4 14 86 15 4 "about" -1 -1 1
"Known" 10 4 14 86 15 5 "ideal" -1 -1 1
"Known" 10 4 14 86 15 6 "oppose" -1 -1 1
"Known" 10 4 14 86 15 7 "turkey" -1 -1 1
"Known" 10 4 14 86 15 8 "resource" -1 -1 1
"Known" 10 4 14 86 15 9 "abuse" -1 -1 1
"Known" 10 4 14 86 15 10 "immense" -1 -1 1
"Known" 10 4 14 86 15 11 "perhaps" -1 -1 1
"Known" 10 4 14 86 15 12 "contest" -1 -1 1
"Known" 10 4 14 86 15 13 "pilot" 13 4 1
"Known" 10 4 14 86 15 14 "country" 14 5 1
"Known" 10 4 14 86 15 15 "mercy" 15 6 1
"Known" 10 4 15 87 15 1 "event" 1 1 1
"Known" 10 4 15 87 15 2 "ugly" 2 2 1
"Known" 10 4 15 87 15 3 "favor" -1 -1 1
"Known" 10 4 15 87 15 4 "button" -1 -1 1
"Known" 10 4 15 87 15 5 "arise" -1 -1 1
"Known" 10 4 15 87 15 6 "dislike" -1 -1 1
"Known" 10 4 15 87 15 7 "package" -1 -1 1
"Known" 10 4 15 87 15 8 "compass" -1 -1 1
"Known" 10 4 15 87 15 9 "wisdom" 10 3 1
"Known" 10 4 15 87 15 10 "cannot" -1 -1 1
"Known" 10 4 15 87 15 11 "conclude" -1 -1 1
"Known" 10 4 15 87 15 12 "upper" -1 -1 1
"Known" 10 4 15 87 15 13 "sorrow" -1 -1 1
"Known" 10 4 15 87 15 14 "ancient" 14 4 1
"Known" 10 4 15 87 15 15 "ample" 15 5 1
"Known" 10 4 16 88 15 1 "inner" 1 1 1
"Known" 10 4 16 88 15 2 "liquid" 2 2 1
"Known" 10 4 16 88 15 3 "person" 3 3 1
"Known" 10 4 16 88 15 4 "acquaint" 4 4 1
"Known" 10 4 16 88 15 5 "truly" 5 5 1
"Known" 10 4 16 88 15 6 "legend" -1 -1 1
"Known" 10 4 16 88 15 7 "worker" -1 -1 1
"Known" 10 4 16 88 15 8 "persuade" -1 -1 1
"Known" 10 4 16 88 15 9 "enough" -1 -1 1
"Known" 10 4 16 88 15 10 "wedding" 12 6 1
"Known" 10 4 16 88 15 11 "resign" 13 7 1
"Known" 10 4 16 88 15 12 "confirm" -1 -1 1
"Known" 10 4 16 88 15 13 "support" -1 -1 1
"Known" 10 4 16 88 15 14 "heavy" -1 -1 1
"Known" 10 4 16 88 15 15 "costume" 15 8 1
"Known" 11 1 1 1 6 1 "reserve" 1 1 1
"Known" 11 1 1 1 6 2 "banner" 3 3 1
"Known" 11 1 1 1 6 3 "permit" 2 2 1
"Known" 11 1 1 1 6 4 "robber" -1 -1 1
"Known" 11 1 1 1 6 5 "resort" 4 4 1
"Known" 11 1 1 1 6 6 "basin" 5 5 1
"Known" 11 1 2 2 6 1 "sacred" 1 1 1
"Known" 11 1 2 2 6 2 "portion" 2 2 1
"Known" 11 1 2 2 6 3 "mainly" -1 -1 1
"Known" 11 1 2 2 6 4 "honest" -1 -1 1
"Known" 11 1 2 2 6 5 "whistle" 6 4 1
"Known" 11 1 2 2 6 6 "command" 3 3 1
"Known" 11 1 3 3 6 1 "minute" -1 -1 1
"Known" 11 1 3 3 6 2 "oyster" 2 2 1
"Known" 11 1 3 3 6 3 "revenge" 3 3 1
"Known" 11 1 3 3 6 4 "station" 4 4 1
"Known" 11 1 3 3 6 5 "lemon" -1 -1 1
"Known" 11 1 3 3 6 6 "concern" -1 -1 1
"Known" 11 1 4 4 6 1 "theory" 1 1 1
"Known" 11 1 4 4 6 2 "dirty" 2 2 1
"Known" 11 1 4 4 6 3 "abuse" 3 3 1
"Known" 11 1 4 4 6 4 "debate" 4 4 1
"Known" 11 1 4 4 6 5 "clearly" 5 5 1
"Known" 11 1 4 4 6 6 "degree" -1 -1 1
"Known" 11 1 5 5 6 1 "gallop" 1 1 1
"Known" 11 1 5 5 6 2 "pillow" 2 2 1
"Known" 11 1 5 5 6 3 "frighten" 3 3 1
"Known" 11 1 5 5 6 4 "island" 4 4 1
"Known" 11 1 5 5 6 5 "captive" 5 5 1
"Known" 11 1 5 5 6 6 "rifle" 6 6 1
"Known" 11 1 6 6 6 1 "chimney" 1 1 1
"Known" 11 1 6 6 6 2 "visit" 2 2 1
"Known" 11 1 6 6 6 3 "involve" -1 -1 1
"Known" 11 1 6 6 6 4 "purely" 3 3 1
"Known" 11 1 6 6 6 5 "under" -1 -1 1
"Known" 11 1 6 6 6 6 "mayor" 6 4 1
"Known" 11 1 7 7 6 1 "frequent" 1 1 1
"Known" 11 1 7 7 6 2 "admit" 2 2 1
"Known" 11 1 7 7 6 3 "merchant" 3 3 1
"Known" 11 1 7 7 6 4 "genius" 4 4 1
"Known" 11 1 7 7 6 5 "duty" 5 5 1
"Known" 11 1 7 7 6 6 "confuse" 6 6 1
"Known" 11 1 8 8 6 1 "often" 1 1 1
"Known" 11 1 8 8 6 2 "accept" 2 2 1
"Known" 11 1 8 8 6 3 "member" 3 3 1
"Known" 11 1 8 8 6 4 "lawyer" 4 4 1
"Known" 11 1 8 8 6 5 "engage" -1 -1 1
"Known" 11 1 8 8 6 6 "proclaim" 5 5 1
"Known" 11 1 9 9 1 1 "senate" 1 1 1
"Known" 11 1 10 10 1 1 "feeling" 1 1 1
"Known" 11 1 11 11 1 1 "window" 1 1 1
"Known" 11 1 12 12 1 1 "building" 1 1 1
"Known" 11 1 13 13 1 1 "favor" 1 1 1
"Known" 11 1 14 14 1 1 "charming" 1 1 1
"Known" 11 1 15 15 1 1 "prospect" 1 1 1
"Known" 11 1 16 16 1 1 "conquest" 1 1 1
"Known" 11 1 17 17 4 1 "alter" 1 1 1
"Known" 11 1 17 17 4 2 "colonel" 3 3 1
"Known" 11 1 17 17 4 3 "whisper" 4 4 1
"Known" 11 1 17 17 4 4 "glitter" 2 2 1
"Known" 11 1 18 18 4 1 "export" 1 1 1
"Known" 11 1 18 18 4 2 "folly" 2 2 1
"Known" 11 1 18 18 4 3 "healthy" 3 3 1
"Known" 11 1 18 18 4 4 "patience" 4 4 1
"Known" 11 1 19 19 4 1 "commence" 1 1 1
"Known" 11 1 19 19 4 2 "liquid" 2 2 1
"Known" 11 1 19 19 4 3 "country" 3 3 1
"Known" 11 1 19 19 4 4 "acre" 4 4 1
"Known" 11 1 20 20 4 1 "echo" 1 1 1
"Known" 11 1 20 20 4 2 "forgive" 2 2 1
"Known" 11 1 20 20 4 3 "dollar" 3 3 1
"Known" 11 1 20 20 4 4 "active" 4 4 1
"Known" 11 1 21 21 4 1 "notion" 1 1 1
"Known" 11 1 21 21 4 2 "single" 2 2 1
"Known" 11 1 21 21 4 3 "railway" 3 3 1
"Known" 11 1 21 21 4 4 "shaken" -1 -1 1
"Known" 11 1 22 22 4 1 "status" 1 1 1
"Known" 11 1 22 22 4 2 "idle" 2 2 1
"Known" 11 1 22 22 4 3 "illness" 3 3 1
"Known" 11 1 22 22 4 4 "errand" 4 4 1
"Known" 11 1 23 23 4 1 "every" 1 1 1
"Known" 11 1 23 23 4 2 "loudly" 2 2 1
"Known" 11 1 23 23 4 3 "distress" 3 3 1
"Known" 11 1 23 23 4 4 "shepherd" 4 4 1
"Known" 11 1 24 24 4 1 "bother" 1 1 1
"Known" 11 1 24 24 4 2 "cherry" 2 2 1
"Known" 11 1 24 24 4 3 "luster" 3 3 1
"Known" 11 1 24 24 4 4 "offer" 4 4 1
"Known" 11 2 1 25 3 1 "garden" 1 1 1
"Known" 11 2 1 25 3 2 "mother" 2 2 1
"Known" 11 2 1 25 3 3 "weapon" 3 3 1
"Known" 11 2 2 26 3 1 "quarter" 1 1 1
"Known" 11 2 2 26 3 2 "color" 2 2 1
"Known" 11 2 2 26 3 3 "convey" 3 3 1
"Known" 11 2 3 27 3 1 "concert" 1 1 1
"Known" 11 2 3 27 3 2 "powder" 2 2 1
"Known" 11 2 3 27 3 3 "medal" 3 3 1
"Known" 11 2 4 28 3 1 "settle" 1 1 1
"Known" 11 2 4 28 3 2 "passion" 2 2 1
"Known" 11 2 4 28 3 3 "labor" 3 3 1
"Known" 11 2 5 29 3 1 "perceive" 1 1 1
"Known" 11 2 5 29 3 2 "lively" 2 2 1
"Known" 11 2 5 29 3 3 "above" 3 3 1
"Known" 11 2 6 30 3 1 "without" 1 1 1
"Known" 11 2 6 30 3 2 "asleep" 2 2 1
"Known" 11 2 6 30 3 3 "novel" 3 3 1
"Known" 11 2 7 31 3 1 "swallow" 1 1 1
"Known" 11 2 7 31 3 2 "perform" 2 2 1
"Known" 11 2 7 31 3 3 "busy" 3 3 1
"Known" 11 2 8 32 3 1 "stocking" 1 1 1
"Known" 11 2 8 32 3 2 "bargain" 2 2 1
"Known" 11 2 8 32 3 3 "climate" 3 3 1
"Known" 11 2 9 33 5 1 "gravely" 1 1 1
"Known" 11 2 9 33 5 2 "cottage" 2 2 1
"Known" 11 2 9 33 5 3 "always" 3 3 1
"Known" 11 2 9 33 5 4 "scarcely" 4 4 1
"Known" 11 2 9 33 5 5 "clothing" 5 5 1
"Known" 11 2 10 34 5 1 "double" 1 1 1
"Known" 11 2 10 34 5 2 "payment" 2 2 1
"Known" 11 2 10 34 5 3 "infant" 3 3 1
"Known" 11 2 10 34 5 4 "coffee" 4 4 1
"Known" 11 2 10 34 5 5 "endure" 5 5 1
"Known" 11 2 11 35 5 1 "lazy" 1 1 1
"Known" 11 2 11 35 5 2 "sorrow" 2 2 1
"Known" 11 2 11 35 5 3 "friendly" -1 -1 1
"Known" 11 2 11 35 5 4 "jacket" 4 3 1
"Known" 11 2 11 35 5 5 "future" 5 4 1
"Known" 11 2 12 36 5 1 "manner" 1 1 1
"Known" 11 2 12 36 5 2 "weakness" 2 2 1
"Known" 11 2 12 36 5 3 "delay" 3 3 1
"Known" 11 2 12 36 5 4 "creature" 4 4 1
"Known" 11 2 12 36 5 5 "carpet" 5 5 1
"Known" 11 2 13 37 5 1 "aboard" 1 1 1
"Known" 11 2 13 37 5 2 "goddess" 2 2 1
"Known" 11 2 13 37 5 3 "answer" 3 3 1
"Known" 11 2 13 37 5 4 "mirror" 4 4 1
"Known" 11 2 13 37 5 5 "accuse" 5 5 1
"Known" 11 2 14 38 5 1 "expose" 1 1 1
"Known" 11 2 14 38 5 2 "culture" 2 2 1
"Known" 11 2 14 38 5 3 "maintain" 3 3 1
"Known" 11 2 14 38 5 4 "maiden" 4 4 1
"Known" 11 2 14 38 5 5 "wedding" 5 5 1
"Known" 11 2 15 39 5 1 "wooden" 1 1 1
"Known" 11 2 15 39 5 2 "carbon" 2 2 1
"Known" 11 2 15 39 5 3 "vanish" 3 3 1
"Known" 11 2 15 39 5 4 "lady" 4 4 1
"Known" 11 2 15 39 5 5 "sadly" 5 5 1
"Known" 11 2 16 40 5 1 "shower" 1 1 1
"Known" 11 2 16 40 5 2 "monster" 2 2 1
"Known" 11 2 16 40 5 3 "fatal" 3 3 1
"Known" 11 2 16 40 5 4 "kitchen" 4 4 1
"Known" 11 2 16 40 5 5 "legal" 5 5 1
"Known" 11 2 17 41 12 1 "mental" 1 1 1
"Known" 11 2 17 41 12 2 "sulphur" 2 2 1
"Known" 11 2 17 41 12 3 "heaven" -1 -1 1
"Known" 11 2 17 41 12 4 "become" -1 -1 1
"Known" 11 2 17 41 12 5 "button" -1 -1 1
"Known" 11 2 17 41 12 6 "discuss" -1 -1 1
"Known" 11 2 17 41 12 7 "afford" -1 -1 1
"Known" 11 2 17 41 12 8 "music" -1 -1 1
"Known" 11 2 17 41 12 9 "supply" -1 -1 1
"Known" 11 2 17 41 12 10 "reflect" 3 3 1
"Known" 11 2 17 41 12 11 "within" 11 4 1
"Known" 11 2 17 41 12 12 "gently" 12 5 1
"Known" 11 2 18 42 12 1 "depart" 1 1 1
"Known" 11 2 18 42 12 2 "indeed" -1 -1 1
"Known" 11 2 18 42 12 3 "assure" -1 -1 1
"Known" 11 2 18 42 12 4 "passage" -1 -1 1
"Known" 11 2 18 42 12 5 "circle" -1 -1 1
"Known" 11 2 18 42 12 6 "support" 4 2 1
"Known" 11 2 18 42 12 7 "wicked" -1 -1 1
"Known" 11 2 18 42 12 8 "sparkle" -1 -1 1
"Known" 11 2 18 42 12 9 "affair" 5 3 1
"Known" 11 2 18 42 12 10 "campaign" -1 -1 1
"Known" 11 2 18 42 12 11 "carry" -1 -1 1
"Known" 11 2 18 42 12 12 "publish" 12 4 1
"Known" 11 2 19 43 12 1 "quiver" 1 1 1
"Known" 11 2 19 43 12 2 "attain" 2 2 1
"Known" 11 2 19 43 12 3 "blanket" -1 -1 1
"Known" 11 2 19 43 12 4 "matter" -1 -1 1
"Known" 11 2 19 43 12 5 "inner" -1 -1 1
"Known" 11 2 19 43 12 6 "deadly" -1 -1 1
"Known" 11 2 19 43 12 7 "lily" -1 -1 1
"Known" 11 2 19 43 12 8 "ticket" -1 -1 1
"Known" 11 2 19 43 12 9 "bullet" -1 -1 1
"Known" 11 2 19 43 12 10 "because" -1 -1 1
"Known" 11 2 19 43 12 11 "extra" -1 -1 1
"Known" 11 2 19 43 12 12 "linger" 3 3 1
"Known" 11 2 20 44 12 1 "timber" 1 1 1
"Known" 11 2 20 44 12 2 "standard" -1 -1 1
"Known" 11 2 20 44 12 3 "insect" -1 -1 1
"Known" 11 2 20 44 12 4 "prevent" -1 -1 1
"Known" 11 2 20 44 12 5 "castle" -1 -1 1
"Known" 11 2 20 44 12 6 "exist" -1 -1 1
"Known" 11 2 20 44 12 7 "resist" -1 -1 1
"Known" 11 2 20 44 12 8 "hither" -1 -1 1
"Known" 11 2 20 44 12 9 "patient" -1 -1 1
"Known" 11 2 20 44 12 10 "until" -1 -1 1
"Known" 11 2 20 44 12 11 "farewell" 11 2 1
"Known" 11 2 20 44 12 12 "before" 12 3 1
"Known" 11 2 21 45 12 1 "maker" 1 1 1
"Known" 11 2 21 45 12 2 "begin" 2 2 1
"Known" 11 2 21 45 12 3 "surface" -1 -1 1
"Known" 11 2 21 45 12 4 "balance" -1 -1 1
"Known" 11 2 21 45 12 5 "fury" -1 -1 1
"Known" 11 2 21 45 12 6 "present" -1 -1 1
"Known" 11 2 21 45 12 7 "flavor" -1 -1 1
"Known" 11 2 21 45 12 8 "several" -1 -1 1
"Known" 11 2 21 45 12 9 "remind" -1 -1 1
"Known" 11 2 21 45 12 10 "impress" -1 -1 1
"Known" 11 2 21 45 12 11 "rabbit" 11 3 1
"Known" 11 2 21 45 12 12 "crystal" 12 4 1
"Known" 11 2 22 46 12 1 "needle" 1 1 1
"Known" 11 2 22 46 12 2 "surely" -1 -1 1
"Known" 11 2 22 46 12 3 "hostile" -1 -1 1
"Known" 11 2 22 46 12 4 "private" -1 -1 1
"Known" 11 2 22 46 12 5 "hatred" -1 -1 1
"Known" 11 2 22 46 12 6 "rejoice" 2 2 1
"Known" 11 2 22 46 12 7 "dinner" -1 -1 1
"Known" 11 2 22 46 12 8 "poem" -1 -1 1
"Known" 11 2 22 46 12 9 "elect" -1 -1 1
"Known" 11 2 22 46 12 10 "bitter" -1 -1 1
"Known" 11 2 22 46 12 11 "occur" -1 -1 1
"Known" 11 2 22 46 12 12 "dealer" -1 -1 1
"Known" 11 2 23 47 12 1 "beaver" 1 1 1
"Known" 11 2 23 47 12 2 "funeral" -1 -1 1
"Known" 11 2 23 47 12 3 "carriage" -1 -1 1
"Known" 11 2 23 47 12 4 "pepper" -1 -1 1
"Known" 11 2 23 47 12 5 "study" -1 -1 1
"Known" 11 2 23 47 12 6 "tribute" 2 2 1
"Known" 11 2 23 47 12 7 "enjoy" -1 -1 1
"Known" 11 2 23 47 12 8 "butter" -1 -1 1
"Known" 11 2 23 47 12 9 "angel" -1 -1 1
"Known" 11 2 23 47 12 10 "evening" -1 -1 1
"Known" 11 2 23 47 12 11 "belief" -1 -1 1
"Known" 11 2 23 47 12 12 "credit" -1 -1 1
"Known" 11 2 24 48 12 1 "amuse" 1 1 1
"Known" 11 2 24 48 12 2 "mistress" -1 -1 1
"Known" 11 2 24 48 12 3 "purchase" -1 -1 1
"Known" 11 2 24 48 12 4 "refuse" 4 2 1
"Known" 11 2 24 48 12 5 "moral" -1 -1 1
"Known" 11 2 24 48 12 6 "diet" -1 -1 1
"Known" 11 2 24 48 12 7 "empty" 8 3 1
"Known" 11 2 24 48 12 8 "jersey" -1 -1 1
"Known" 11 2 24 48 12 9 "stupid" -1 -1 1
"Known" 11 2 24 48 12 10 "winter" -1 -1 1
"Known" 11 2 24 48 12 11 "couple" -1 -1 1
"Known" 11 2 24 48 12 12 "butcher" 12 4 1
"Known" 11 3 1 49 10 1 "district" 1 1 1
"Known" 11 3 1 49 10 2 "tumble" -1 -1 1
"Known" 11 3 1 49 10 3 "reform" -1 -1 1
"Known" 11 3 1 49 10 4 "advance" -1 -1 1
"Known" 11 3 1 49 10 5 "ideal" -1 -1 1
"Known" 11 3 1 49 10 6 "canoe" 8 2 1
"Known" 11 3 1 49 10 7 "guilty" -1 -1 1
"Known" 11 3 1 49 10 8 "attend" -1 -1 1
"Known" 11 3 1 49 10 9 "cattle" 9 3 1
"Known" 11 3 1 49 10 10 "swiftly" -1 -1 1
"Known" 11 3 2 50 10 1 "speaker" 1 1 1
"Known" 11 3 2 50 10 2 "partner" 2 2 1
"Known" 11 3 2 50 10 3 "defend" -1 -1 1
"Known" 11 3 2 50 10 4 "bubble" -1 -1 1
"Known" 11 3 2 50 10 5 "deceive" -1 -1 1
"Known" 11 3 2 50 10 6 "salute" -1 -1 1
"Known" 11 3 2 50 10 7 "modern" -1 -1 1
"Known" 11 3 2 50 10 8 "liquor" -1 -1 1
"Known" 11 3 2 50 10 9 "import" -1 -1 1
"Known" 11 3 2 50 10 10 "correct" 10 5 1
"Known" 11 3 3 51 10 1 "image" 1 1 1
"Known" 11 3 3 51 10 2 "letter" -1 -1 1
"Known" 11 3 3 51 10 3 "comrade" 3 3 1
"Known" 11 3 3 51 10 4 "pupil" 4 4 1
"Known" 11 3 3 51 10 5 "retreat" 5 5 1
"Known" 11 3 3 51 10 6 "enough" -1 -1 1
"Known" 11 3 3 51 10 7 "danger" -1 -1 1
"Known" 11 3 3 51 10 8 "direct" -1 -1 1
"Known" 11 3 3 51 10 9 "highway" -1 -1 1
"Known" 11 3 3 51 10 10 "kindly" -1 -1 1
"Known" 11 3 4 52 10 1 "wretched" -1 -1 1
"Known" 11 3 4 52 10 2 "suspect" 2 2 1
"Known" 11 3 4 52 10 3 "final" -1 -1 1
"Known" 11 3 4 52 10 4 "silence" -1 -1 1
"Known" 11 3 4 52 10 5 "highly" 4 4 1
"Known" 11 3 4 52 10 6 "await" -1 -1 1
"Known" 11 3 4 52 10 7 "farmer" 3 3 1
"Known" 11 3 4 52 10 8 "decrease" -1 -1 1
"Known" 11 3 4 52 10 9 "adopt" -1 -1 1
"Known" 11 3 4 52 10 10 "again" -1 -1 1
"Known" 11 3 5 53 10 1 "refer" 1 1 1
"Known" 11 3 5 53 10 2 "resolve" -1 -1 1
"Known" 11 3 5 53 10 3 "candy" 8 4 1
"Known" 11 3 5 53 10 4 "foreign" -1 -1 1
"Known" 11 3 5 53 10 5 "western" 3 3 1
"Known" 11 3 5 53 10 6 "golden" -1 -1 1
"Known" 11 3 5 53 10 7 "device" -1 -1 1
"Known" 11 3 5 53 10 8 "picture" -1 -1 1
"Known" 11 3 5 53 10 9 "story" -1 -1 1
"Known" 11 3 5 53 10 10 "chapel" -1 -1 1
"Known" 11 3 6 54 10 1 "unlike" 1 1 1
"Known" 11 3 6 54 10 2 "beyond" -1 -1 1
"Known" 11 3 6 54 10 3 "event" -1 -1 1
"Known" 11 3 6 54 10 4 "traitor" 3 2 1
"Known" 11 3 6 54 10 5 "perish" -1 -1 1
"Known" 11 3 6 54 10 6 "chamber" 5 3 1
"Known" 11 3 6 54 10 7 "problem" -1 -1 1
"Known" 11 3 6 54 10 8 "lying" 6 4 1
"Known" 11 3 6 54 10 9 "fever" 9 5 1
"Known" 11 3 6 54 10 10 "sober" 10 6 1
"Known" 11 3 7 55 10 1 "blessing" 1 1 1
"Known" 11 3 7 55 10 2 "recent" -1 -1 1
"Known" 11 3 7 55 10 3 "appear" -1 -1 1
"Known" 11 3 7 55 10 4 "cellar" 3 2 1
"Known" 11 3 7 55 10 5 "pigeon" -1 -1 1
"Known" 11 3 7 55 10 6 "olive" -1 -1 1
"Known" 11 3 7 55 10 7 "mostly" -1 -1 1
"Known" 11 3 7 55 10 8 "custom" 8 3 1
"Known" 11 3 7 55 10 9 "jewel" 10 5 1
"Known" 11 3 7 55 10 10 "eastern" -1 -1 1
"Known" 11 3 8 56 10 1 "program" 1 1 1
"Known" 11 3 8 56 10 2 "intend" 2 2 1
"Known" 11 3 8 56 10 3 "kitten" 3 3 1
"Known" 11 3 8 56 10 4 "exchange" -1 -1 1
"Known" 11 3 8 56 10 5 "factor" 10 5 1
"Known" 11 3 8 56 10 6 "distinct" -1 -1 1
"Known" 11 3 8 56 10 7 "ascend" -1 -1 1
"Known" 11 3 8 56 10 8 "instead" -1 -1 1
"Known" 11 3 8 56 10 9 "tennis" 9 4 1
"Known" 11 3 8 56 10 10 "spirit" -1 -1 1
"Known" 11 3 9 57 2 1 "captain" 1 1 1
"Known" 11 3 9 57 2 2 "moment" 2 2 1
"Known" 11 3 10 58 2 1 "daughter" 1 1 1
"Known" 11 3 10 58 2 2 "deserve" 2 2 1
"Known" 11 3 11 59 2 1 "frankly" 1 1 1
"Known" 11 3 11 59 2 2 "chapter" 2 2 1
"Known" 11 3 12 60 2 1 "mountain" 1 1 1
"Known" 11 3 12 60 2 2 "submit" 2 2 1
"Known" 11 3 13 61 2 1 "inside" 1 1 1
"Known" 11 3 13 61 2 2 "gallant" 2 2 1
"Known" 11 3 14 62 2 1 "collar" 1 1 1
"Known" 11 3 14 62 2 2 "replace" 2 2 1
"Known" 11 3 15 63 2 1 "bushel" 1 1 1
"Known" 11 3 15 63 2 2 "tunnel" 2 2 1
"Known" 11 3 16 64 2 1 "except" 1 1 1
"Known" 11 3 16 64 2 2 "outline" 2 2 1
"Known" 11 3 17 65 8 1 "aware" 1 1 1
"Known" 11 3 17 65 8 2 "around" 2 2 1
"Known" 11 3 17 65 8 3 "parent" 3 3 1
"Known" 11 3 17 65 8 4 "ever" 4 4 1
"Known" 11 3 17 65 8 5 "party" 5 5 1
"Known" 11 3 17 65 8 6 "cradle" 6 6 1
"Known" 11 3 17 65 8 7 "language" -1 -1 1
"Known" 11 3 17 65 8 8 "harvest" -1 -1 1
"Known" 11 3 18 66 8 1 "contest" 1 1 1
"Known" 11 3 18 66 8 2 "lumber" -1 -1 1
"Known" 11 3 18 66 8 3 "meadow" 3 2 1
"Known" 11 3 18 66 8 4 "fountain" -1 -1 1
"Known" 11 3 18 66 8 5 "comment" -1 -1 1
"Known" 11 3 18 66 8 6 "differ" -1 -1 1
"Known" 11 3 18 66 8 7 "shiver" 6 3 1
"Known" 11 3 18 66 8 8 "over" -1 -1 1
"Known" 11 3 19 67 8 1 "compel" 1 1 1
"Known" 11 3 19 67 8 2 "happy" -1 -1 1
"Known" 11 3 19 67 8 3 "hammer" 3 3 1
"Known" 11 3 19 67 8 4 "handle" 2 2 1
"Known" 11 3 19 67 8 5 "below" 6 4 1
"Known" 11 3 19 67 8 6 "arise" -1 -1 1
"Known" 11 3 19 67 8 7 "softly" 8 5 1
"Known" 11 3 19 67 8 8 "nothing" -1 -1 1
"Known" 11 3 20 68 8 1 "turkey" 1 1 1
"Known" 11 3 20 68 8 2 "narrow" 2 2 1
