"rep(1, length(dats[, 1]))" "Sess" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
1 563 6 13 5 6 0 0 1 0.5 TRUE
1 563 6 14 3 4 0 0 1 0.441 TRUE
1 563 6 15 2 1 1 1 1 0.446 TRUE
1 563 6 16 5 6 0 0 1 0.677 TRUE
1 563 6 17 5 6 0 0 1 0.503 TRUE
1 563 6 18 4 1 1 1 1 0.467 TRUE
1 563 6 19 3 4 0 0 1 0.711 TRUE
1 563 6 20 5 4 1 1 1 0.496 TRUE
1 563 6 21 2 3 0 0 1 0.412 TRUE
1 563 6 22 4 5 0 0 1 0.723 TRUE
1 563 6 23 4 3 1 1 1 0.937 TRUE
1 563 6 24 5 1 1 1 1 0.446 TRUE
1 563 6 25 2 2 1 1 1 0.432 TRUE
1 563 6 26 3 3 1 1 1 0.425 TRUE
1 563 6 27 5 2 1 1 1 0.596 TRUE
1 563 6 28 3 4 0 0 1 0.479 TRUE
1 563 6 29 5 6 0 0 1 0.622 TRUE
1 563 6 30 4 5 0 0 1 0.627 TRUE
1 563 7 1 3 4 0 0 1 0.461 TRUE
1 563 7 2 5 6 0 0 1 0.833 TRUE
1 563 7 3 4 2 1 1 1 0.526 TRUE
1 563 7 4 1 1 1 1 1 0.419 TRUE
1 563 7 5 5 5 1 1 1 0.446 TRUE
1 563 7 6 3 3 1 1 1 0.43 TRUE
1 563 7 7 4 4 1 1 1 0.404 TRUE
1 563 7 8 4 5 0 0 1 0.532 TRUE
1 563 7 9 4 5 0 0 1 0.814 TRUE
1 563 7 10 5 6 0 0 1 0.493 TRUE
1 563 7 11 5 3 1 1 1 0.633 TRUE
1 563 7 12 3 4 0 0 1 0.573 TRUE
1 563 7 13 4 3 1 1 1 0.508 TRUE
1 563 7 14 1 2 0 0 1 0.453 TRUE
1 563 7 15 5 6 0 0 1 0.651 TRUE
1 563 7 16 2 3 0 0 1 0.375 TRUE
1 563 7 17 4 1 1 1 1 0.508 TRUE
1 563 7 18 4 5 0 0 1 0.496 TRUE
1 563 7 19 5 1 1 1 1 0.598 TRUE
1 563 7 20 4 5 0 0 1 0.605 TRUE
1 563 7 21 5 2 1 1 1 0.677 TRUE
1 563 7 22 5 6 0 0 1 0.543 TRUE
1 563 7 23 3 4 0 0 1 0.407 TRUE
1 563 7 24 5 4 1 1 1 0.426 TRUE
1 563 7 25 5 6 1 0 0 0.805 TRUE
1 563 7 26 2 2 1 1 1 0.438 TRUE
1 563 7 27 3 1 1 1 1 0.573 TRUE
1 563 7 28 2 3 0 0 1 0.406 TRUE
1 563 7 29 3 2 1 1 1 0.474 TRUE
1 563 7 30 2 1 1 1 1 0.537 TRUE
1 563 8 1 4 5 0 0 1 0.428 TRUE
1 563 8 2 4 1 1 1 1 0.458 TRUE
1 563 8 3 4 5 0 0 1 0.792 TRUE
1 563 8 4 5 6 0 0 1 0.446 TRUE
1 563 8 5 5 2 1 1 1 0.699 TRUE
1 563 8 6 4 2 1 1 1 0.525 TRUE
1 563 8 7 5 3 1 1 1 0.564 TRUE
1 563 8 8 4 5 0 0 1 0.632 TRUE
1 563 8 9 1 2 0 0 1 0.42 TRUE
1 563 8 10 5 6 0 0 1 0.637 TRUE
1 563 8 11 2 1 1 1 1 0.402 TRUE
1 563 8 12 3 1 1 1 1 0.414 TRUE
1 563 8 13 5 6 0 0 1 0.445 TRUE
1 563 8 14 5 1 1 1 1 0.545 TRUE
1 563 8 15 4 5 1 0 0 0.555 TRUE
1 563 8 16 4 3 1 1 1 0.441 TRUE
1 563 8 17 4 4 1 1 1 0.431 TRUE
1 563 8 18 3 2 0 1 0 0.544 TRUE
1 563 8 19 5 4 1 1 1 0.424 TRUE
1 563 8 20 1 1 1 1 1 0.426 TRUE
1 563 8 21 3 4 0 0 1 0.535 TRUE
1 563 8 22 5 5 1 1 1 0.405 TRUE
1 563 8 23 2 2 1 1 1 0.513 TRUE
1 563 8 24 5 6 0 0 1 0.498 TRUE
1 563 8 25 5 6 0 0 1 0.495 TRUE
1 563 8 26 3 3 1 1 1 0.411 TRUE
1 563 8 27 2 3 0 0 1 0.407 TRUE
1 563 8 28 2 3 0 0 1 0.408 TRUE
1 563 8 29 3 4 0 0 1 0.49 TRUE
1 563 8 30 3 4 0 0 1 0.443 TRUE
1 563 9 1 5 6 0 0 1 0.51 TRUE
1 563 9 2 5 1 0 1 0 0.576 TRUE
1 563 9 3 5 6 0 0 1 0.507 TRUE
1 563 9 4 4 3 0 1 0 0.989 TRUE
1 563 9 5 1 2 0 0 1 0.358 TRUE
1 563 9 6 3 2 1 1 1 0.538 TRUE
1 563 9 7 2 1 1 1 1 0.527 TRUE
1 563 9 8 3 4 0 0 1 0.511 TRUE
1 563 9 9 3 1 1 1 1 0.472 TRUE
1 563 9 10 1 1 1 1 1 0.394 TRUE
1 563 9 11 5 6 0 0 1 0.632 TRUE
1 563 9 12 5 6 0 0 1 0.841 TRUE
1 563 9 13 4 4 1 1 1 0.443 TRUE
1 563 9 14 2 3 0 0 1 0.443 TRUE
1 563 9 15 4 1 1 1 1 0.606 TRUE
1 563 9 16 3 4 0 0 1 0.85 FALSE
1 563 9 17 4 5 0 0 1 0.582 TRUE
1 563 9 18 2 2 1 1 1 0.414 TRUE
1 563 9 19 5 3 1 1 1 0.441 TRUE
1 563 9 20 3 3 1 1 1 0.39 TRUE
1 563 9 21 3 4 0 0 1 0.602 TRUE
1 563 9 22 5 4 1 1 1 0.589 TRUE
1 563 9 23 4 2 1 1 1 0.596 TRUE
1 563 9 24 4 5 0 0 1 0.448 TRUE
1 563 9 25 4 5 0 0 1 0.435 TRUE
1 563 9 26 5 6 1 0 0 0.663 TRUE
1 563 9 27 4 5 0 0 1 0.502 TRUE
1 563 9 28 5 5 1 1 1 0.468 TRUE
1 563 9 29 5 2 1 1 1 0.864 TRUE
1 563 9 30 2 3 0 0 1 0.471 TRUE
1 563 10 1 5 6 0 0 1 0.59 TRUE
1 563 10 2 5 1 1 1 1 0.559 TRUE
1 563 10 3 5 3 1 1 1 0.748 TRUE
1 563 10 4 4 2 1 1 1 0.506 TRUE
1 563 10 5 4 5 0 0 1 0.813 TRUE
1 563 10 6 5 6 0 0 1 0.649 TRUE
1 563 10 7 1 1 1 1 1 0.417 TRUE
1 563 10 8 2 2 1 1 1 0.406 TRUE
1 563 10 9 3 4 0 0 1 0.445 TRUE
1 563 10 10 5 6 0 0 1 0.622 TRUE
1 563 10 11 3 2 1 1 1 0.443 TRUE
1 563 10 12 2 3 0 0 1 0.51 TRUE
1 563 10 13 5 6 0 0 1 0.556 TRUE
1 563 10 14 5 2 1 1 1 0.68 TRUE
1 563 10 15 5 5 1 1 1 0.438 TRUE
1 563 10 16 4 5 0 0 1 0.854 TRUE
1 563 10 17 5 6 0 0 1 0.624 TRUE
1 563 10 18 3 4 0 0 1 0.564 TRUE
1 563 10 19 3 4 0 0 1 0.512 TRUE
1 563 10 20 2 1 1 1 1 0.433 TRUE
1 563 10 21 4 5 0 0 1 0.495 TRUE
1 563 10 22 5 4 1 1 1 0.483 TRUE
1 563 10 23 4 3 1 1 1 0.801 TRUE
1 563 10 24 4 5 0 0 1 0.59 TRUE
1 563 10 25 1 2 0 0 1 0.517 TRUE
1 563 10 26 4 1 1 1 1 0.692 TRUE
1 563 10 27 3 1 1 1 1 0.601 TRUE
1 563 10 28 2 3 0 0 1 0.455 TRUE
1 563 10 29 4 4 1 1 1 0.448 TRUE
1 563 10 30 3 3 1 1 1 0.494 TRUE
1 564 1 1 1 1 1 1 1 0.395 TRUE
1 564 1 2 2 2 1 1 1 0.365 TRUE
1 564 1 3 5 1 1 1 1 0.591 TRUE
1 564 1 4 4 2 1 1 1 0.637 TRUE
1 564 1 5 5 2 0 1 0 0.539 TRUE
1 564 1 6 3 3 1 1 1 0.429 TRUE
1 564 1 7 5 4 1 1 1 0.434 TRUE
1 564 1 8 5 6 0 0 1 0.608 TRUE
1 564 1 9 2 3 0 0 1 0.432 TRUE
1 564 1 10 4 1 1 1 1 0.494 TRUE
1 564 1 11 4 5 0 0 1 0.521 TRUE
1 564 1 12 4 3 1 1 1 0.454 TRUE
1 564 1 13 4 4 1 1 1 0.436 TRUE
1 564 1 14 3 4 0 0 1 0.481 TRUE
1 564 1 15 3 4 0 0 1 0.499 TRUE
1 564 1 16 4 5 0 0 1 0.698 TRUE
1 564 1 17 5 6 0 0 1 0.686 TRUE
1 564 1 18 1 2 0 0 1 0.415 TRUE
1 564 1 19 4 5 0 0 1 0.485 TRUE
1 564 1 20 5 3 1 1 1 0.497 TRUE
1 564 1 21 5 6 0 0 1 0.484 TRUE
1 564 1 22 3 1 1 1 1 0.415 TRUE
1 564 1 23 5 6 0 0 1 0.52 TRUE
1 564 1 24 5 6 1 0 0 0.732 TRUE
1 564 1 25 2 1 1 1 1 0.401 TRUE
1 564 1 26 5 5 1 1 1 0.43 TRUE
1 564 1 27 3 2 1 1 1 0.391 TRUE
1 564 1 28 3 4 0 0 1 0.539 TRUE
1 564 1 29 4 5 0 0 1 0.601 TRUE
1 564 1 30 2 3 0 0 1 0.375 TRUE
1 564 2 1 5 6 0 0 1 0.454 TRUE
1 564 2 2 2 1 1 1 1 0.402 TRUE
1 564 2 3 3 4 0 0 1 0.405 TRUE
1 564 2 4 5 6 0 0 1 0.47 TRUE
1 564 2 5 1 1 1 1 1 0.411 TRUE
1 564 2 6 1 2 0 0 1 0.311 TRUE
1 564 2 7 3 4 0 0 1 0.415 TRUE
1 564 2 8 3 4 0 0 1 0.348 TRUE
1 564 2 9 3 3 1 1 1 0.416 TRUE
1 564 2 10 4 1 1 1 1 0.759 TRUE
1 564 2 11 4 3 1 1 1 0.508 TRUE
1 564 2 12 2 2 1 1 1 0.44 TRUE
1 564 2 13 4 5 0 0 1 0.553 TRUE
1 564 2 14 5 4 1 1 1 0.469 TRUE
1 564 2 15 5 5 1 1 1 0.417 TRUE
1 564 2 16 2 3 0 0 1 0.371 TRUE
1 564 2 17 3 2 1 1 1 0.457 TRUE
1 564 2 18 4 5 0 0 1 0.626 TRUE
1 564 2 19 2 3 0 0 1 0.424 TRUE
1 564 2 20 5 3 1 1 1 0.525 TRUE
1 564 2 21 5 1 1 1 1 0.559 TRUE
1 564 2 22 4 2 1 1 1 0.565 TRUE
1 564 2 23 5 2 1 1 1 0.535 TRUE
1 564 2 24 5 6 0 0 1 0.563 TRUE
1 564 2 25 4 4 1 1 1 0.502 TRUE
1 564 2 26 4 5 0 0 1 0.486 TRUE
1 564 2 27 3 1 0 1 0 0.459 TRUE
1 564 2 28 5 6 0 0 1 0.776 TRUE
1 564 2 29 5 6 0 0 1 0.506 TRUE
1 564 2 30 4 5 0 0 1 0.699 TRUE
1 564 3 1 4 2 1 1 1 0.453 TRUE
1 564 3 2 2 3 0 0 1 0.366 TRUE
1 564 3 3 4 5 0 0 1 0.575 TRUE
1 564 3 4 4 1 1 1 1 0.525 TRUE
1 564 3 5 3 4 0 0 1 0.656 TRUE
1 564 3 6 5 4 1 1 1 0.553 TRUE
1 564 3 7 5 1 1 1 1 0.541 TRUE
1 564 3 8 5 5 1 1 1 0.424 TRUE
1 564 3 9 5 6 0 0 1 0.513 TRUE
1 564 3 10 5 3 1 1 1 0.502 TRUE
1 564 3 11 5 2 1 1 1 0.583 TRUE
1 564 3 12 4 5 0 0 1 0.69 TRUE
1 564 3 13 4 5 0 0 1 0.557 TRUE
1 564 3 14 4 4 1 1 1 0.484 TRUE
1 564 3 15 5 6 0 0 1 0.52 TRUE
1 564 3 16 3 2 1 1 1 0.45 TRUE
1 564 3 17 3 4 0 0 1 0.713 TRUE
1 564 3 18 3 4 0 0 1 0.467 TRUE
1 564 3 19 2 2 1 1 1 0.422 TRUE
1 564 3 20 4 3 1 1 1 0.459 TRUE
1 564 3 21 3 3 1 1 1 0.443 TRUE
1 564 3 22 3 1 1 1 1 0.474 TRUE
1 564 3 23 1 2 0 0 1 0.351 TRUE
1 564 3 24 5 6 0 0 1 0.474 TRUE
1 564 3 25 5 6 1 0 0 0.524 TRUE
1 564 3 26 2 1 1 1 1 0.513 TRUE
1 564 3 27 1 1 1 1 1 0.399 TRUE
1 564 3 28 4 5 0 0 1 0.477 TRUE
1 564 3 29 5 6 0 0 1 0.531 TRUE
1 564 3 30 2 3 0 0 1 0.399 TRUE
1 564 4 1 3 3 1 1 1 0.422 TRUE
1 564 4 2 2 1 1 1 1 0.61 TRUE
1 564 4 3 1 1 1 1 1 0.405 TRUE
1 564 4 4 5 2 1 1 1 0.576 TRUE
1 564 4 5 3 1 1 1 1 0.457 TRUE
1 564 4 6 2 3 0 0 1 0.409 TRUE
1 564 4 7 5 6 0 0 1 0.61 TRUE
1 564 4 8 5 3 1 1 1 0.483 TRUE
1 564 4 9 2 3 0 0 1 0.501 TRUE
1 564 4 10 4 2 1 1 1 0.448 TRUE
1 564 4 11 5 6 0 0 1 0.7 TRUE
1 564 4 12 4 4 1 1 1 0.44 TRUE
1 564 4 13 4 1 1 1 1 0.491 TRUE
1 564 4 14 4 5 0 0 1 0.5 TRUE
1 564 4 15 1 2 0 0 1 0.403 TRUE
1 564 4 16 4 5 0 0 1 0.451 TRUE
1 564 4 17 4 5 0 0 1 0.478 TRUE
1 564 4 18 5 6 0 0 1 0.947 TRUE
1 564 4 19 5 5 1 1 1 0.429 TRUE
1 564 4 20 3 2 1 1 1 0.711 TRUE
1 564 4 21 3 4 0 0 1 0.588 TRUE
1 564 4 22 4 5 0 0 1 0.709 TRUE
1 564 4 23 2 2 1 1 1 0.419 TRUE
1 564 4 24 5 6 0 0 1 0.545 TRUE
1 564 4 25 4 3 0 1 0 0.871 TRUE
1 564 4 26 5 4 1 1 1 0.44 TRUE
1 564 4 27 3 4 0 0 1 0.468 TRUE
1 564 4 28 5 1 1 1 1 0.469 TRUE
1 564 4 29 3 4 0 0 1 0.438 TRUE
1 564 4 30 5 6 0 0 1 0.542 TRUE
1 564 5 1 4 5 0 0 1 0.477 TRUE
1 564 5 2 1 2 0 0 1 0.406 TRUE
1 564 5 3 4 5 0 0 1 0.495 TRUE
1 564 5 4 4 5 0 0 1 0.454 TRUE
1 564 5 5 5 5 1 1 1 0.433 TRUE
1 564 5 6 4 3 0 1 0 0.627 TRUE
1 564 5 7 3 1 1 1 1 0.434 TRUE
1 564 5 8 3 3 1 1 1 0.503 TRUE
1 564 5 9 5 2 1 1 1 0.46 TRUE
1 564 5 10 4 2 1 1 1 0.428 TRUE
1 564 5 11 2 3 0 0 1 0.372 TRUE
1 564 5 12 4 1 0 1 0 0.797 TRUE
1 564 5 13 3 4 0 0 1 0.453 TRUE
1 564 5 14 3 2 1 1 1 0.43 TRUE
1 564 5 15 5 1 1 1 1 0.522 TRUE
1 564 5 16 5 3 1 1 1 0.654 TRUE
1 564 5 17 4 4 1 1 1 0.53 TRUE
1 564 5 18 5 6 1 0 0 0.593 TRUE
1 564 5 19 5 4 1 1 1 0.532 TRUE
1 564 5 20 5 6 0 0 1 0.692 TRUE
1 564 5 21 2 1 1 1 1 0.418 TRUE
1 564 5 22 3 4 0 0 1 0.453 TRUE
1 564 5 23 3 4 0 0 1 0.491 TRUE
1 564 5 24 2 3 0 0 1 0.422 TRUE
1 564 5 25 2 2 1 1 1 0.452 TRUE
1 564 5 26 5 6 0 0 1 0.492 TRUE
1 564 5 27 5 6 0 0 1 0.544 TRUE
1 564 5 28 1 1 1 1 1 0.429 TRUE
1 564 5 29 4 5 0 0 1 0.633 TRUE
1 564 5 30 5 6 0 0 1 0.816 TRUE
1 564 6 1 4 1 1 1 1 0.534 TRUE
1 564 6 2 3 1 1 1 1 0.508 TRUE
1 564 6 3 4 4 1 1 1 0.463 TRUE
1 564 6 4 5 5 1 1 1 0.479 TRUE
1 564 6 5 3 4 0 0 1 0.766 TRUE
1 564 6 6 3 3 1 1 1 0.418 TRUE
1 564 6 7 5 6 0 0 1 0.502 TRUE
1 564 6 8 4 5 0 0 1 0.494 TRUE
1 564 6 9 1 1 1 1 1 0.398 TRUE
1 564 6 10 4 3 1 1 1 0.574 TRUE
1 564 6 11 3 4 0 0 1 0.449 TRUE
1 564 6 12 5 6 0 0 1 0.708 TRUE
1 564 6 13 2 3 0 0 1 0.429 TRUE
1 564 6 14 3 4 0 0 1 0.443 TRUE
1 564 6 15 2 3 0 0 1 0.401 TRUE
1 564 6 16 4 5 0 0 1 0.832 TRUE
1 564 6 17 5 6 0 0 1 0.669 TRUE
1 564 6 18 4 5 0 0 1 0.73 TRUE
1 564 6 19 5 4 1 1 1 0.485 TRUE
1 564 6 20 5 2 1 1 1 1.239 FALSE
1 564 6 21 4 2 1 1 1 0.511 TRUE
1 564 6 22 3 2 1 1 1 0.462 TRUE
1 564 6 23 5 6 0 0 1 0.582 TRUE
1 564 6 24 2 1 0 1 0 0.425 TRUE
1 564 6 25 5 3 1 1 1 0.576 TRUE
1 564 6 26 2 2 1 1 1 0.485 TRUE
1 564 6 27 1 2 0 0 1 0.436 TRUE
1 564 6 28 5 1 1 1 1 0.512 TRUE
1 564 6 29 5 6 0 0 1 0.574 TRUE
1 564 6 30 4 5 0 0 1 0.671 TRUE
1 564 7 1 1 2 0 0 1 0.371 TRUE
1 564 7 2 5 2 1 1 1 0.595 TRUE
1 564 7 3 4 5 0 0 1 0.455 TRUE
1 564 7 4 2 3 0 0 1 0.52 TRUE
1 564 7 5 4 5 0 0 1 0.588 TRUE
1 564 7 6 3 4 0 0 1 0.569 TRUE
1 564 7 7 4 2 1 1 1 0.672 TRUE
1 564 7 8 2 1 1 1 1 0.705 TRUE
1 564 7 9 3 3 1 1 1 0.494 TRUE
1 564 7 10 2 2 1 1 1 0.575 TRUE
1 564 7 11 4 4 1 1 1 0.44 TRUE
1 564 7 12 4 5 0 0 1 0.482 TRUE
1 564 7 13 5 6 0 0 1 0.704 TRUE
1 564 7 14 4 3 1 1 1 0.508 TRUE
1 564 7 15 5 1 1 1 1 0.466 TRUE
1 564 7 16 3 4 0 0 1 0.533 TRUE
1 564 7 17 5 5 1 1 1 0.434 TRUE
1 564 7 18 4 1 1 1 1 0.491 TRUE
1 564 7 19 5 6 0 0 1 0.831 TRUE
1 564 7 20 1 1 1 1 1 0.42 TRUE
1 564 7 21 5 6 0 0 1 0.653 TRUE
1 564 7 22 3 2 1 1 1 0.597 TRUE
1 564 7 23 3 4 0 0 1 0.641 TRUE
1 564 7 24 5 6 0 0 1 0.485 TRUE
1 564 7 25 2 3 0 0 1 0.433 TRUE
1 564 7 26 5 4 1 1 1 0.467 TRUE
1 564 7 27 5 6 0 0 1 0.732 TRUE
1 564 7 28 3 1 1 1 1 0.486 TRUE
1 564 7 29 5 3 1 1 1 0.491 TRUE
1 564 7 30 4 5 0 0 1 0.595 TRUE
1 564 8 1 4 4 1 1 1 0.376 TRUE
1 564 8 2 4 3 1 1 1 0.512 TRUE
1 564 8 3 5 3 1 1 1 0.46 TRUE
1 564 8 4 3 1 1 1 1 0.431 TRUE
1 564 8 5 5 6 0 0 1 0.696 TRUE
1 564 8 6 5 4 1 1 1 0.477 TRUE
1 564 8 7 4 2 1 1 1 0.469 TRUE
1 564 8 8 3 4 0 0 1 0.575 TRUE
1 564 8 9 2 3 0 0 1 0.437 TRUE
1 564 8 10 4 1 1 1 1 0.699 TRUE
1 564 8 11 1 1 1 1 1 0.422 TRUE
1 564 8 12 5 6 0 0 1 0.544 TRUE
1 564 8 13 3 4 0 0 1 0.565 TRUE
1 564 8 14 4 5 0 0 1 0.483 TRUE
1 564 8 15 3 4 0 0 1 0.695 TRUE
1 564 8 16 5 5 1 1 1 0.484 TRUE
1 564 8 17 5 2 0 1 0 0.889 TRUE
1 564 8 18 2 2 1 1 1 0.426 TRUE
1 564 8 19 4 5 0 0 1 0.62 TRUE
1 564 8 20 5 6 0 0 1 0.742 TRUE
1 564 8 21 5 6 0 0 1 0.563 TRUE
1 564 8 22 4 5 0 0 1 0.488 TRUE
1 564 8 23 5 1 1 1 1 0.639 TRUE
1 564 8 24 3 2 1 1 1 0.669 TRUE
1 564 8 25 2 1 1 1 1 0.436 TRUE
1 564 8 26 2 3 0 0 1 0.455 TRUE
1 564 8 27 3 3 1 1 1 0.463 TRUE
1 564 8 28 1 2 0 0 1 0.406 TRUE
1 564 8 29 4 5 0 0 1 0.513 TRUE
1 564 8 30 5 6 0 0 1 0.626 TRUE
1 564 9 1 4 3 1 1 1 0.536 TRUE
1 564 9 2 5 3 1 1 1 0.497 TRUE
1 564 9 3 4 1 1 1 1 0.432 TRUE
1 564 9 4 2 2 1 1 1 0.418 TRUE
1 564 9 5 1 1 1 1 1 0.347 TRUE
1 564 9 6 4 2 1 1 1 0.483 TRUE
1 564 9 7 2 1 1 1 1 0.519 TRUE
1 564 9 8 5 4 1 1 1 0.41 TRUE
1 564 9 9 4 4 1 1 1 0.428 TRUE
1 564 9 10 2 3 0 0 1 0.468 TRUE
1 564 9 11 2 3 0 0 1 0.495 TRUE
1 564 9 12 4 5 0 0 1 0.483 TRUE
1 564 9 13 3 4 0 0 1 0.508 TRUE
1 564 9 14 5 5 1 1 1 0.451 TRUE
1 564 9 15 3 4 0 0 1 0.591 TRUE
1 564 9 16 1 2 0 0 1 0.418 TRUE
1 564 9 17 5 6 0 0 1 0.796 TRUE
1 564 9 18 5 6 0 0 1 0.565 TRUE
1 564 9 19 4 5 0 0 1 0.524 TRUE
1 564 9 20 3 4 0 0 1 0.439 TRUE
1 564 9 21 3 3 1 1 1 0.486 TRUE
1 564 9 22 5 6 0 0 1 0.69 TRUE
1 564 9 23 3 1 1 1 1 0.685 TRUE
1 564 9 24 4 5 0 0 1 0.488 TRUE
1 564 9 25 5 6 0 0 1 0.546 TRUE
1 564 9 26 5 2 1 1 1 0.752 TRUE
1 564 9 27 4 5 0 0 1 0.573 TRUE
1 564 9 28 5 1 1 1 1 0.792 TRUE
1 564 9 29 3 2 1 1 1 0.445 TRUE
1 564 9 30 5 6 0 0 1 0.587 TRUE
1 564 10 1 5 6 0 0 1 0.485 TRUE
1 564 10 2 3 2 1 1 1 0.532 TRUE
1 564 10 3 4 5 0 0 1 0.608 TRUE
1 564 10 4 1 1 1 1 1 0.382 TRUE
1 564 10 5 2 3 0 0 1 0.38 TRUE
1 564 10 6 5 2 1 1 1 0.642 TRUE
1 564 10 7 4 1 1 1 1 0.573 TRUE
1 564 10 8 4 3 1 1 1 0.503 TRUE
1 564 10 9 4 5 0 0 1 0.623 TRUE
1 564 10 10 3 1 1 1 1 0.598 TRUE
1 564 10 11 3 4 0 0 1 0.507 TRUE
1 564 10 12 4 4 1 1 1 0.42 TRUE
1 564 10 13 4 5 0 0 1 0.859 TRUE
1 564 10 14 5 5 1 1 1 0.425 TRUE
1 564 10 15 5 3 1 1 1 0.469 TRUE
1 564 10 16 2 3 0 0 1 0.404 TRUE
1 564 10 17 5 6 0 0 1 0.524 TRUE
1 564 10 18 1 2 1 0 0 0.373 TRUE
1 564 10 19 4 2 1 1 1 0.699 TRUE
1 564 10 20 5 6 0 0 1 0.848 TRUE
1 564 10 21 3 4 0 0 1 0.536 TRUE
1 564 10 22 3 4 0 0 1 0.511 TRUE
1 564 10 23 2 2 1 1 1 0.471 TRUE
1 564 10 24 4 5 0 0 1 0.65 TRUE
1 564 10 25 2 1 1 1 1 0.54 TRUE
1 564 10 26 5 4 1 1 1 0.541 TRUE
1 564 10 27 5 1 1 1 1 0.518 TRUE
1 564 10 28 5 6 0 0 1 0.632 TRUE
1 564 10 29 5 6 0 0 1 0.746 TRUE
1 564 10 30 3 3 1 1 1 0.418 TRUE
1 565 1 1 3 4 0 0 1 0.455 TRUE
1 565 1 2 5 6 0 0 1 0.499 TRUE
1 565 1 3 5 2 1 1 1 0.519 TRUE
1 565 1 4 4 5 0 0 1 0.651 TRUE
1 565 1 5 4 2 1 1 1 0.478 TRUE
1 565 1 6 5 4 1 1 1 0.529 TRUE
1 565 1 7 5 5 1 1 1 0.612 TRUE
1 565 1 8 3 2 1 1 1 0.569 TRUE
1 565 1 9 5 1 1 1 1 0.645 TRUE
1 565 1 10 4 5 0 0 1 0.563 TRUE
1 565 1 11 5 6 0 0 1 0.729 TRUE
1 565 1 12 3 4 0 0 1 0.625 TRUE
1 565 1 13 2 1 1 1 1 0.464 TRUE
1 565 1 14 5 6 0 0 1 0.599 TRUE
1 565 1 15 4 3 1 1 1 0.557 TRUE
1 565 1 16 4 5 0 0 1 0.485 TRUE
1 565 1 17 3 4 0 0 1 0.464 TRUE
1 565 1 18 5 6 0 0 1 0.501 TRUE
1 565 1 19 5 6 0 0 1 0.515 TRUE
1 565 1 20 2 2 1 1 1 0.398 TRUE
1 565 1 21 1 2 0 0 1 0.396 TRUE
1 565 1 22 3 1 1 1 1 0.454 TRUE
1 565 1 23 4 5 0 0 1 0.464 TRUE
1 565 1 24 1 1 1 1 1 0.41 TRUE
1 565 1 25 3 3 1 1 1 0.404 TRUE
1 565 1 26 2 3 0 0 1 0.39 TRUE
1 565 1 27 4 4 1 1 1 0.416 TRUE
1 565 1 28 2 3 0 0 1 0.507 TRUE
1 565 1 29 4 1 1 1 1 0.606 TRUE
1 565 1 30 5 3 1 1 1 0.546 TRUE
1 565 2 1 5 2 1 1 1 0.639 TRUE
1 565 2 2 3 4 0 0 1 0.409 TRUE
1 565 2 3 3 2 1 1 1 0.527 TRUE
1 565 2 4 5 6 0 0 1 0.579 TRUE
1 565 2 5 4 5 0 0 1 0.607 TRUE
1 565 2 6 5 6 0 0 1 0.496 TRUE
1 565 2 7 1 2 0 0 1 0.349 TRUE
1 565 2 8 2 3 0 0 1 0.386 TRUE
1 565 2 9 5 1 1 1 1 0.523 TRUE
1 565 2 10 5 6 0 0 1 0.604 TRUE
1 565 2 11 4 5 0 0 1 0.532 TRUE
1 565 2 12 4 1 1 1 1 0.717 TRUE
1 565 2 13 2 3 1 0 0 0.512 TRUE
1 565 2 14 1 1 1 1 1 0.354 TRUE
1 565 2 15 5 3 1 1 1 0.506 TRUE
1 565 2 16 5 6 0 0 1 0.589 TRUE
1 565 2 17 5 6 0 0 1 0.671 TRUE
1 565 2 18 4 4 1 1 1 0.534 TRUE
1 565 2 19 4 2 1 1 1 0.645 TRUE
1 565 2 20 4 3 1 1 1 0.58 TRUE
1 565 2 21 2 2 1 1 1 0.502 TRUE
1 565 2 22 3 1 1 1 1 0.586 TRUE
1 565 2 23 4 5 0 0 1 0.489 TRUE
1 565 2 24 3 3 1 1 1 0.428 TRUE
1 565 2 25 2 1 1 1 1 0.544 TRUE
1 565 2 26 3 4 0 0 1 0.553 TRUE
1 565 2 27 5 5 1 1 1 0.465 TRUE
1 565 2 28 4 5 0 0 1 0.429 TRUE
1 565 2 29 3 4 0 0 1 0.515 TRUE
1 565 2 30 5 4 1 1 1 0.488 TRUE
1 565 3 1 5 2 1 1 1 0.601 TRUE
1 565 3 2 4 5 0 0 1 0.71 TRUE
1 565 3 3 3 4 0 0 1 0.549 TRUE
1 565 3 4 3 4 0 0 1 0.684 TRUE
1 565 3 5 4 5 0 0 1 0.618 TRUE
1 565 3 6 4 2 1 1 1 0.542 TRUE
1 565 3 7 5 1 1 1 1 0.448 TRUE
1 565 3 8 3 3 1 1 1 0.437 TRUE
1 565 3 9 2 2 0 1 0 0.424 TRUE
1 565 3 10 5 6 0 0 1 0.599 TRUE
1 565 3 11 1 1 1 1 1 0.408 TRUE
1 565 3 12 4 4 1 1 1 0.371 TRUE
1 565 3 13 1 2 0 0 1 0.373 TRUE
1 565 3 14 2 3 0 0 1 0.484 TRUE
1 565 3 15 5 6 0 0 1 0.511 TRUE
1 565 3 16 4 5 0 0 1 0.532 TRUE
1 565 3 17 4 1 1 1 1 0.504 TRUE
