"rep(2, length(dats[, 1]))" "dat[, 1]" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
2 162 6 15 5 3 1 1 1 0.499 TRUE
2 162 6 16 5 6 0 0 1 0.592 TRUE
2 162 6 17 5 6 0 0 1 0.52 TRUE
2 162 6 18 4 2 1 1 1 0.615 TRUE
2 162 6 19 2 3 0 0 1 0.496 TRUE
2 162 6 20 1 2 0 0 1 0.438 TRUE
2 162 6 21 5 1 1 1 1 0.511 TRUE
2 162 6 22 3 2 1 1 1 0.479 TRUE
2 162 6 23 5 2 1 1 1 0.513 TRUE
2 162 6 24 3 4 0 0 1 0.529 TRUE
2 162 6 25 2 3 0 0 1 0.41 TRUE
2 162 6 26 4 5 0 0 1 0.515 TRUE
2 162 6 27 2 1 1 1 1 0.74 FALSE
2 162 6 28 4 5 0 0 1 0.556 TRUE
2 162 6 29 5 6 0 0 1 0.515 TRUE
2 162 6 30 1 1 1 1 1 0.494 TRUE
2 162 7 1 5 3 1 1 1 0.585 TRUE
2 162 7 2 5 6 0 0 1 0.462 TRUE
2 162 7 3 5 1 1 1 1 0.596 TRUE
2 162 7 4 3 4 0 0 1 0.46 TRUE
2 162 7 5 5 6 0 0 1 0.51 TRUE
2 162 7 6 5 6 0 0 1 0.711 TRUE
2 162 7 7 5 6 0 0 1 0.581 TRUE
2 162 7 8 2 3 0 0 1 0.459 TRUE
2 162 7 9 4 3 1 1 1 0.561 TRUE
2 162 7 10 2 1 1 1 1 0.49 TRUE
2 162 7 11 3 4 0 0 1 0.468 TRUE
2 162 7 12 5 6 0 0 1 0.473 TRUE
2 162 7 13 3 3 1 1 1 0.467 TRUE
2 162 7 14 4 5 0 0 1 0.476 TRUE
2 162 7 15 3 1 0 1 0 0.45 TRUE
2 162 7 16 5 5 1 1 1 0.415 TRUE
2 162 7 17 3 2 1 1 1 0.447 TRUE
2 162 7 18 4 5 0 0 1 0.704 TRUE
2 162 7 19 4 4 1 1 1 0.453 TRUE
2 162 7 20 1 2 0 0 1 0.465 TRUE
2 162 7 21 2 3 0 0 1 0.523 TRUE
2 162 7 22 4 5 0 0 1 0.543 TRUE
2 162 7 23 1 1 1 1 1 0.449 TRUE
2 162 7 24 4 1 1 1 1 0.548 TRUE
2 162 7 25 5 4 1 1 1 0.757 TRUE
2 162 7 26 3 4 0 0 1 0.491 TRUE
2 162 7 27 4 2 1 1 1 0.765 TRUE
2 162 7 28 2 2 1 1 1 0.569 TRUE
2 162 7 29 5 2 1 1 1 0.612 TRUE
2 162 7 30 4 5 0 0 1 0.561 TRUE
2 162 8 1 2 3 0 0 1 0.443 TRUE
2 162 8 2 5 5 1 1 1 0.428 TRUE
2 162 8 3 4 5 0 0 1 0.485 TRUE
2 162 8 4 2 2 1 1 1 0.42 TRUE
2 162 8 5 5 6 0 0 1 0.515 TRUE
2 162 8 6 4 4 1 1 1 0.531 TRUE
2 162 8 7 4 5 0 0 1 0.457 TRUE
2 162 8 8 5 6 0 0 1 0.784 TRUE
2 162 8 9 4 3 1 1 1 0.704 TRUE
2 162 8 10 1 1 1 1 1 0.415 TRUE
2 162 8 11 4 1 1 1 1 0.459 TRUE
2 162 8 12 3 2 1 1 1 0.493 TRUE
2 162 8 13 5 6 0 0 1 0.751 TRUE
2 162 8 14 5 6 0 0 1 0.62 TRUE
2 162 8 15 5 1 1 1 1 0.644 TRUE
2 162 8 16 5 3 1 1 1 0.472 TRUE
2 162 8 17 5 2 1 1 1 0.492 TRUE
2 162 8 18 2 3 0 0 1 0.513 TRUE
2 162 8 19 3 3 1 1 1 0.627 TRUE
2 162 8 20 3 4 0 0 1 0.521 TRUE
2 162 8 21 3 4 0 0 1 0.447 TRUE
2 162 8 22 1 2 0 0 1 0.38 TRUE
2 162 8 23 3 1 1 1 1 0.5 TRUE
2 162 8 24 2 1 1 1 1 0.47 TRUE
2 162 8 25 3 4 0 0 1 0.569 TRUE
2 162 8 26 4 5 0 0 1 0.483 TRUE
2 162 8 27 5 6 0 0 1 0.513 TRUE
2 162 8 28 4 2 1 1 1 0.539 TRUE
2 162 8 29 5 4 1 1 1 0.456 TRUE
2 162 8 30 4 5 0 0 1 0.584 TRUE
2 162 9 1 1 2 0 0 1 0.919 TRUE
2 162 9 2 4 1 1 1 1 0.449 TRUE
2 162 9 3 3 2 1 1 1 0.418 TRUE
2 162 9 4 4 5 0 0 1 0.516 TRUE
2 162 9 5 5 6 0 0 1 0.543 TRUE
2 162 9 6 5 2 1 1 1 0.489 TRUE
2 162 9 7 2 2 1 1 1 0.449 TRUE
2 162 9 8 4 5 0 0 1 0.506 TRUE
2 162 9 9 4 5 0 0 1 0.502 TRUE
2 162 9 10 2 3 0 0 1 0.544 TRUE
2 162 9 11 3 4 0 0 1 0.448 TRUE
2 162 9 12 4 4 1 1 1 0.44 TRUE
2 162 9 13 3 3 1 1 1 0.417 TRUE
2 162 9 14 4 3 1 1 1 0.452 TRUE
2 162 9 15 4 5 0 0 1 0.486 TRUE
2 162 9 16 5 6 0 0 1 0.614 TRUE
2 162 9 17 5 5 1 1 1 0.407 TRUE
2 162 9 18 5 3 1 1 1 0.57 TRUE
2 162 9 19 5 1 1 1 1 0.448 TRUE
2 162 9 20 5 4 1 1 1 0.537 TRUE
2 162 9 21 5 6 0 0 1 0.498 TRUE
2 162 9 22 2 1 1 1 1 0.431 TRUE
2 162 9 23 3 1 1 1 1 0.422 TRUE
2 162 9 24 2 3 0 0 1 0.582 TRUE
2 162 9 25 3 4 0 0 1 0.455 TRUE
2 162 9 26 3 4 0 0 1 0.472 TRUE
2 162 9 27 5 6 0 0 1 0.712 TRUE
2 162 9 28 1 1 1 1 1 1.242 FALSE
2 162 9 29 5 6 0 0 1 0.765 TRUE
2 162 9 30 4 2 1 1 1 0.524 TRUE
2 162 10 1 3 4 0 0 1 0.427 TRUE
2 162 10 2 3 4 0 0 1 0.447 TRUE
2 162 10 3 2 3 0 0 1 0.765 TRUE
2 162 10 4 2 1 1 1 1 0.475 TRUE
2 162 10 5 5 1 1 1 1 0.529 TRUE
2 162 10 6 5 3 1 1 1 0.64 TRUE
2 162 10 7 2 3 0 0 1 0.476 TRUE
2 162 10 8 4 3 1 1 1 0.564 TRUE
2 162 10 9 4 1 1 1 1 0.455 TRUE
2 162 10 10 1 2 0 0 1 0.545 TRUE
2 162 10 11 4 4 1 1 1 0.417 TRUE
2 162 10 12 1 1 1 1 1 0.439 TRUE
2 162 10 13 5 6 0 0 1 0.536 TRUE
2 162 10 14 4 2 1 1 1 1.106 TRUE
2 162 10 15 3 1 1 1 1 0.495 TRUE
2 162 10 16 5 6 0 0 1 0.756 TRUE
2 162 10 17 3 4 0 0 1 0.481 TRUE
2 162 10 18 5 6 0 0 1 0.565 TRUE
2 162 10 19 3 2 1 1 1 0.47 TRUE
2 162 10 20 5 6 0 0 1 0.508 TRUE
2 162 10 21 5 5 1 1 1 0.437 TRUE
2 162 10 22 5 4 1 1 1 0.488 TRUE
2 162 10 23 3 3 1 1 1 0.557 TRUE
2 162 10 24 4 5 0 0 1 0.551 TRUE
2 162 10 25 2 2 1 1 1 0.54 TRUE
2 162 10 26 5 2 1 1 1 0.534 TRUE
2 162 10 27 4 5 0 0 1 0.491 TRUE
2 162 10 28 4 5 0 0 1 0.527 TRUE
2 162 10 29 5 6 0 0 1 0.727 TRUE
2 162 10 30 4 5 0 0 1 0.494 TRUE
2 163 1 1 3 4 0 0 1 0.502 TRUE
2 163 1 2 3 1 1 1 1 0.483 TRUE
2 163 1 3 4 3 1 1 1 0.482 TRUE
2 163 1 4 5 6 0 0 1 0.529 TRUE
2 163 1 5 1 2 0 0 1 0.397 TRUE
2 163 1 6 2 3 0 0 1 0.407 TRUE
2 163 1 7 5 6 0 0 1 0.471 TRUE
2 163 1 8 4 5 1 0 0 0.45 TRUE
2 163 1 9 4 4 1 1 1 0.495 TRUE
2 163 1 10 5 3 1 1 1 0.485 TRUE
2 163 1 11 5 1 1 1 1 0.434 TRUE
2 163 1 12 3 2 1 1 1 0.502 TRUE
2 163 1 13 5 6 0 0 1 0.52 TRUE
2 163 1 14 4 1 1 1 1 0.431 TRUE
2 163 1 15 1 1 1 1 1 0.375 TRUE
2 163 1 16 2 1 1 1 1 0.398 TRUE
2 163 1 17 4 5 0 0 1 0.439 TRUE
2 163 1 18 2 2 1 1 1 0.605 TRUE
2 163 1 19 2 3 0 0 1 0.441 TRUE
2 163 1 20 5 5 1 1 1 0.391 TRUE
2 163 1 21 4 5 0 0 1 0.566 TRUE
2 163 1 22 4 2 1 1 1 0.422 TRUE
2 163 1 23 3 4 0 0 1 0.745 TRUE
2 163 1 24 3 3 1 1 1 0.402 TRUE
2 163 1 25 5 6 0 0 1 0.559 TRUE
2 163 1 26 4 5 0 0 1 0.556 TRUE
2 163 1 27 5 6 0 0 1 0.653 TRUE
2 163 1 28 5 4 1 1 1 0.572 TRUE
2 163 1 29 5 2 1 1 1 0.688 TRUE
2 163 1 30 3 4 0 0 1 0.43 TRUE
2 163 2 1 4 5 0 0 1 0.493 TRUE
2 163 2 2 4 5 0 0 1 0.428 TRUE
2 163 2 3 5 6 0 0 1 0.478 TRUE
2 163 2 4 4 3 1 1 1 0.571 TRUE
2 163 2 5 2 2 1 1 1 0.396 TRUE
2 163 2 6 3 4 0 0 1 0.443 TRUE
2 163 2 7 2 1 1 1 1 0.466 TRUE
2 163 2 8 2 3 0 0 1 0.548 TRUE
2 163 2 9 1 2 0 0 1 0.418 TRUE
2 163 2 10 5 6 0 0 1 0.469 TRUE
2 163 2 11 3 1 1 1 1 0.461 TRUE
2 163 2 12 5 4 1 1 1 0.645 TRUE
2 163 2 13 5 6 0 0 1 0.482 TRUE
2 163 2 14 4 4 1 1 1 0.4 TRUE
2 163 2 15 5 5 1 1 1 0.378 TRUE
2 163 2 16 2 3 0 0 1 0.464 TRUE
2 163 2 17 4 5 0 0 1 0.466 TRUE
2 163 2 18 5 3 1 1 1 0.542 TRUE
2 163 2 19 5 1 1 1 1 0.564 TRUE
2 163 2 20 3 2 1 1 1 0.421 TRUE
2 163 2 21 4 1 1 1 1 0.461 TRUE
2 163 2 22 5 6 0 0 1 0.514 TRUE
2 163 2 23 5 2 1 1 1 0.574 TRUE
2 163 2 24 4 2 1 1 1 0.441 TRUE
2 163 2 25 3 4 0 0 1 0.472 TRUE
2 163 2 26 1 1 1 1 1 0.418 TRUE
2 163 2 27 4 5 0 0 1 0.488 TRUE
2 163 2 28 5 6 0 0 1 0.529 TRUE
2 163 2 29 3 4 0 0 1 0.553 TRUE
2 163 2 30 3 3 1 1 1 0.409 TRUE
2 163 3 1 2 3 0 0 1 0.443 TRUE
2 163 3 2 5 6 0 0 1 0.546 TRUE
2 163 3 3 4 5 0 0 1 0.501 TRUE
2 163 3 4 4 4 1 1 1 0.395 TRUE
2 163 3 5 4 3 1 1 1 0.459 TRUE
2 163 3 6 3 3 1 1 1 0.415 TRUE
2 163 3 7 5 6 0 0 1 0.555 TRUE
2 163 3 8 5 1 1 1 1 0.479 TRUE
2 163 3 9 4 5 0 0 1 0.625 TRUE
2 163 3 10 3 1 1 1 1 0.49 TRUE
2 163 3 11 1 2 0 0 1 0.416 TRUE
2 163 3 12 2 1 1 1 1 0.525 TRUE
2 163 3 13 4 5 0 0 1 0.476 TRUE
2 163 3 14 5 6 0 0 1 0.579 TRUE
2 163 3 15 5 2 1 1 1 0.486 TRUE
2 163 3 16 2 3 0 0 1 0.432 TRUE
2 163 3 17 2 2 1 1 1 0.4 TRUE
2 163 3 18 3 4 0 0 1 0.454 TRUE
2 163 3 19 5 6 0 0 1 0.586 TRUE
2 163 3 20 3 4 0 0 1 0.51 TRUE
2 163 3 21 1 1 1 1 1 0.403 TRUE
2 163 3 22 3 2 1 1 1 0.487 TRUE
2 163 3 23 4 2 1 1 1 0.527 TRUE
2 163 3 24 5 3 1 1 1 0.546 TRUE
2 163 3 25 5 4 1 1 1 0.441 TRUE
2 163 3 26 4 1 1 1 1 0.548 TRUE
2 163 3 27 5 5 1 1 1 0.462 TRUE
2 163 3 28 5 6 0 0 1 0.572 TRUE
2 163 3 29 4 5 0 0 1 0.452 TRUE
2 163 3 30 3 4 0 0 1 0.45 TRUE
2 163 4 1 3 2 1 1 1 0.413 TRUE
2 163 4 2 4 1 1 1 1 0.407 TRUE
2 163 4 3 4 5 0 0 1 0.409 TRUE
2 163 4 4 3 1 1 1 1 0.405 TRUE
2 163 4 5 5 2 1 1 1 0.52 TRUE
2 163 4 6 2 1 1 1 1 0.524 TRUE
2 163 4 7 4 5 0 0 1 0.499 TRUE
2 163 4 8 5 6 0 0 1 0.497 TRUE
2 163 4 9 3 3 1 1 1 0.442 TRUE
2 163 4 10 4 3 1 1 1 0.479 TRUE
2 163 4 11 5 6 0 0 1 0.54 TRUE
2 163 4 12 5 3 1 1 1 0.491 TRUE
2 163 4 13 4 4 1 1 1 0.42 TRUE
2 163 4 14 3 4 0 0 1 0.483 TRUE
2 163 4 15 4 5 0 0 1 0.454 TRUE
2 163 4 16 1 2 0 0 1 0.467 TRUE
2 163 4 17 2 3 0 0 1 0.76 TRUE
2 163 4 18 5 1 1 1 1 0.521 TRUE
2 163 4 19 3 4 0 0 1 0.461 TRUE
2 163 4 20 5 6 0 0 1 0.55 TRUE
2 163 4 21 2 3 0 0 1 0.452 TRUE
2 163 4 22 2 2 1 1 1 0.469 TRUE
2 163 4 23 3 4 0 0 1 0.56 TRUE
2 163 4 24 1 1 1 1 1 0.428 TRUE
2 163 4 25 5 5 1 1 1 0.473 TRUE
2 163 4 26 5 6 0 0 1 0.497 TRUE
2 163 4 27 5 6 0 0 1 0.593 TRUE
2 163 4 28 4 5 0 0 1 0.579 TRUE
2 163 4 29 5 4 1 1 1 0.487 TRUE
2 163 4 30 4 2 1 1 1 0.546 TRUE
2 163 5 1 3 4 0 0 1 0.446 TRUE
2 163 5 2 2 3 0 0 1 0.536 TRUE
2 163 5 3 4 5 0 0 1 0.43 TRUE
2 163 5 4 5 6 0 0 1 0.526 TRUE
2 163 5 5 1 2 0 0 1 0.533 TRUE
2 163 5 6 2 1 1 1 1 0.477 TRUE
2 163 5 7 2 3 0 0 1 0.429 TRUE
2 163 5 8 4 3 1 1 1 0.534 TRUE
2 163 5 9 5 5 1 1 1 0.405 TRUE
2 163 5 10 2 2 1 1 1 0.389 TRUE
2 163 5 11 5 6 0 0 1 0.631 TRUE
2 163 5 12 3 4 0 0 1 0.41 TRUE
2 163 5 13 1 1 1 1 1 0.426 TRUE
2 163 5 14 4 5 0 0 1 0.48 TRUE
2 163 5 15 4 5 0 0 1 0.465 TRUE
2 163 5 16 5 2 1 1 1 0.471 TRUE
2 163 5 17 4 5 0 0 1 0.606 TRUE
2 163 5 18 3 3 1 1 1 0.419 TRUE
2 163 5 19 5 4 1 1 1 0.41 TRUE
2 163 5 20 3 4 0 0 1 0.425 TRUE
2 163 5 21 5 3 1 1 1 0.591 TRUE
2 163 5 22 4 1 1 1 1 0.727 TRUE
2 163 5 23 4 4 1 1 1 0.41 TRUE
2 163 5 24 5 6 0 0 1 0.509 TRUE
2 163 5 25 5 1 1 1 1 0.55 TRUE
2 163 5 26 3 2 1 1 1 0.545 TRUE
2 163 5 27 5 6 0 0 1 2.204 FALSE
2 163 5 28 4 2 1 1 1 0.48 TRUE
2 163 5 29 5 6 0 0 1 0.592 TRUE
2 163 5 30 3 1 1 1 1 0.558 TRUE
2 163 6 1 5 2 1 1 1 0.465 TRUE
2 163 6 2 3 4 0 0 1 0.484 TRUE
2 163 6 3 5 6 0 0 1 0.5 TRUE
2 163 6 4 5 1 1 1 1 0.477 TRUE
2 163 6 5 4 5 0 0 1 0.489 TRUE
2 163 6 6 2 3 0 0 1 0.451 TRUE
2 163 6 7 1 1 1 1 1 0.453 TRUE
2 163 6 8 5 6 0 0 1 0.644 TRUE
2 163 6 9 5 6 0 0 1 0.661 TRUE
2 163 6 10 2 2 1 1 1 0.565 TRUE
2 163 6 11 3 4 0 0 1 0.487 TRUE
2 163 6 12 5 6 0 0 1 0.648 TRUE
2 163 6 13 5 6 0 0 1 0.494 TRUE
2 163 6 14 2 3 1 0 0 0.448 TRUE
2 163 6 15 4 1 1 1 1 0.657 TRUE
2 163 6 16 4 4 1 1 1 0.414 TRUE
2 163 6 17 4 5 0 0 1 0.533 TRUE
2 163 6 18 3 3 1 1 1 0.376 TRUE
2 163 6 19 2 1 1 1 1 0.459 TRUE
2 163 6 20 4 2 1 1 1 0.477 TRUE
2 163 6 21 5 4 1 1 1 0.544 TRUE
2 163 6 22 3 1 1 1 1 0.538 TRUE
2 163 6 23 1 2 0 0 1 0.547 TRUE
2 163 6 24 3 4 0 0 1 0.512 TRUE
2 163 6 25 3 2 1 1 1 0.527 TRUE
2 163 6 26 5 5 1 1 1 0.475 TRUE
2 163 6 27 4 5 0 0 1 0.54 TRUE
2 163 6 28 4 5 0 0 1 0.569 TRUE
2 163 6 29 5 3 1 1 1 0.483 TRUE
2 163 6 30 4 3 1 1 1 0.557 TRUE
2 163 7 1 3 4 0 0 1 0.454 TRUE
2 163 7 2 5 3 1 1 1 0.53 TRUE
2 163 7 3 4 4 1 1 1 0.406 TRUE
2 163 7 4 5 6 0 0 1 0.586 TRUE
2 163 7 5 3 4 0 0 1 0.538 TRUE
2 163 7 6 2 3 0 0 1 0.502 TRUE
2 163 7 7 3 2 1 1 1 0.509 TRUE
2 163 7 8 5 6 0 0 1 0.54 TRUE
2 163 7 9 1 1 1 1 1 0.408 TRUE
2 163 7 10 5 4 1 1 1 0.575 TRUE
2 163 7 11 5 2 1 1 1 0.542 TRUE
2 163 7 12 2 3 0 0 1 0.508 TRUE
2 163 7 13 3 4 0 0 1 0.494 TRUE
2 163 7 14 5 6 0 0 1 0.566 TRUE
2 163 7 15 4 5 0 0 1 0.462 TRUE
2 163 7 16 2 2 1 1 1 0.45 TRUE
2 163 7 17 3 1 1 1 1 0.451 TRUE
2 163 7 18 3 3 1 1 1 0.43 TRUE
2 163 7 19 4 5 0 0 1 0.476 TRUE
2 163 7 20 2 1 1 1 1 0.597 TRUE
2 163 7 21 5 5 1 1 1 0.407 TRUE
2 163 7 22 4 2 1 1 1 0.452 TRUE
2 163 7 23 5 6 0 0 1 0.55 TRUE
2 163 7 24 4 5 0 0 1 0.518 TRUE
2 163 7 25 4 5 0 0 1 0.49 TRUE
2 163 7 26 5 1 1 1 1 0.665 TRUE
2 163 7 27 4 1 1 1 1 0.509 TRUE
2 163 7 28 5 6 0 0 1 0.607 TRUE
2 163 7 29 1 2 0 0 1 0.438 TRUE
2 163 7 30 4 3 1 1 1 0.499 TRUE
2 163 8 1 5 5 1 1 1 0.637 TRUE
2 163 8 2 5 6 0 0 1 0.511 TRUE
2 163 8 3 4 4 1 1 1 0.449 TRUE
2 163 8 4 4 2 1 1 1 0.619 TRUE
2 163 8 5 3 4 0 0 1 0.47 TRUE
2 163 8 6 3 4 0 0 1 0.559 TRUE
2 163 8 7 5 3 1 1 1 0.779 TRUE
2 163 8 8 3 3 1 1 1 0.437 TRUE
2 163 8 9 5 2 1 1 1 0.454 TRUE
2 163 8 10 5 6 1 0 0 0.782 TRUE
2 163 8 11 1 2 0 0 1 0.491 TRUE
2 163 8 12 4 5 0 0 1 0.493 TRUE
2 163 8 13 2 3 0 0 1 0.518 TRUE
2 163 8 14 3 1 1 1 1 0.451 TRUE
2 163 8 15 4 3 1 1 1 0.623 TRUE
2 163 8 16 5 1 1 1 1 0.634 TRUE
2 163 8 17 4 1 1 1 1 0.439 TRUE
2 163 8 18 1 1 1 1 1 0.439 TRUE
2 163 8 19 4 5 0 0 1 0.518 TRUE
2 163 8 20 5 4 1 1 1 0.518 TRUE
2 163 8 21 5 6 0 0 1 0.827 TRUE
2 163 8 22 4 5 0 0 1 0.555 TRUE
2 163 8 23 2 3 0 0 1 0.437 TRUE
2 163 8 24 4 5 0 0 1 0.578 TRUE
2 163 8 25 2 1 1 1 1 0.427 TRUE
2 163 8 26 3 2 1 1 1 0.473 TRUE
2 163 8 27 2 2 1 1 1 0.437 TRUE
2 163 8 28 5 6 0 0 1 0.553 TRUE
2 163 8 29 5 6 0 0 1 0.842 TRUE
2 163 8 30 3 4 0 0 1 0.519 TRUE
2 163 9 1 5 2 1 1 1 0.525 TRUE
2 163 9 2 1 2 0 0 1 0.478 TRUE
2 163 9 3 3 4 0 0 1 0.469 TRUE
2 163 9 4 4 5 0 0 1 0.55 TRUE
2 163 9 5 3 3 1 1 1 0.439 TRUE
2 163 9 6 2 3 0 0 1 0.448 TRUE
2 163 9 7 5 6 0 0 1 0.493 TRUE
2 163 9 8 2 1 1 1 1 0.478 TRUE
2 163 9 9 5 4 1 1 1 0.509 TRUE
2 163 9 10 5 6 0 0 1 0.475 TRUE
2 163 9 11 4 3 1 1 1 0.652 TRUE
2 163 9 12 4 4 1 1 1 0.428 TRUE
2 163 9 13 2 2 1 1 1 0.438 TRUE
2 163 9 14 5 3 1 1 1 0.624 TRUE
2 163 9 15 3 4 0 0 1 0.441 TRUE
2 163 9 16 4 5 0 0 1 0.553 TRUE
2 163 9 17 5 6 0 0 1 0.59 TRUE
2 163 9 18 3 2 1 1 1 0.491 TRUE
2 163 9 19 2 3 0 0 1 0.582 TRUE
2 163 9 20 3 4 0 0 1 0.722 TRUE
2 163 9 21 4 5 0 0 1 0.549 TRUE
2 163 9 22 5 6 0 0 1 0.516 TRUE
2 163 9 23 3 1 1 1 1 0.568 TRUE
2 163 9 24 1 1 1 1 1 0.407 TRUE
2 163 9 25 5 6 0 0 1 0.504 TRUE
2 163 9 26 4 1 1 1 1 0.419 TRUE
2 163 9 27 4 2 1 1 1 0.475 TRUE
2 163 9 28 5 5 1 1 1 0.461 TRUE
2 163 9 29 5 1 1 1 1 0.47 TRUE
2 163 9 30 4 5 0 0 1 1.202 TRUE
2 163 10 1 4 2 1 1 1 0.506 TRUE
2 163 10 2 4 5 0 0 1 0.532 TRUE
2 163 10 3 4 4 1 1 1 0.426 TRUE
2 163 10 4 5 3 1 1 1 0.555 TRUE
2 163 10 5 2 1 1 1 1 0.417 TRUE
2 163 10 6 5 6 0 0 1 0.844 TRUE
2 163 10 7 3 4 0 0 1 0.466 TRUE
2 163 10 8 4 5 0 0 1 0.882 TRUE
2 163 10 9 2 3 0 0 1 0.51 TRUE
2 163 10 10 3 4 0 0 1 0.553 TRUE
2 163 10 11 5 1 1 1 1 0.85 TRUE
2 163 10 12 5 6 0 0 1 0.481 TRUE
2 163 10 13 5 4 1 1 1 0.743 TRUE
2 163 10 14 4 5 0 0 1 0.449 TRUE
2 163 10 15 3 1 1 1 1 0.437 TRUE
2 163 10 16 4 5 0 0 1 0.691 TRUE
2 163 10 17 3 2 1 1 1 0.472 TRUE
2 163 10 18 3 4 0 0 1 0.525 TRUE
2 163 10 19 2 3 0 0 1 0.443 TRUE
2 163 10 20 5 5 1 1 1 0.475 TRUE
2 163 10 21 5 6 0 0 1 0.735 TRUE
2 163 10 22 5 6 0 0 1 0.528 TRUE
2 163 10 23 1 1 1 1 1 0.441 TRUE
2 163 10 24 1 2 0 0 1 0.497 TRUE
2 163 10 25 4 3 1 1 1 0.507 TRUE
2 163 10 26 4 1 1 1 1 0.445 TRUE
2 163 10 27 3 3 1 1 1 0.435 TRUE
2 163 10 28 2 2 1 1 1 0.452 TRUE
2 163 10 29 5 6 0 0 1 0.636 TRUE
2 163 10 30 5 2 1 1 1 0.452 TRUE
2 164 1 1 5 6 0 0 1 0.487 TRUE
2 164 1 2 2 3 0 0 1 0.552 TRUE
2 164 1 3 4 5 0 0 1 0.587 TRUE
2 164 1 4 1 2 0 0 1 0.35 TRUE
2 164 1 5 5 6 0 0 1 0.43 TRUE
2 164 1 6 4 5 0 0 1 0.453 TRUE
2 164 1 7 4 2 1 1 1 0.429 TRUE
2 164 1 8 4 5 0 0 1 0.434 TRUE
2 164 1 9 4 5 0 0 1 0.433 TRUE
2 164 1 10 5 6 0 0 1 0.439 TRUE
2 164 1 11 5 4 1 1 1 0.486 TRUE
2 164 1 12 2 1 1 1 1 0.427 TRUE
2 164 1 13 3 4 0 0 1 0.467 TRUE
2 164 1 14 2 2 1 1 1 0.526 TRUE
2 164 1 15 1 1 1 1 1 0.351 TRUE
2 164 1 16 5 6 0 0 1 0.524 TRUE
2 164 1 17 5 6 0 0 1 0.499 TRUE
2 164 1 18 5 1 1 1 1 0.469 TRUE
2 164 1 19 4 3 1 1 1 0.551 TRUE
2 164 1 20 5 5 1 1 1 0.408 TRUE
2 164 1 21 5 2 1 1 1 0.527 TRUE
2 164 1 22 4 1 1 1 1 0.477 TRUE
2 164 1 23 2 3 0 0 1 0.507 TRUE
2 164 1 24 3 3 1 1 1 0.435 TRUE
2 164 1 25 3 2 1 1 1 0.449 TRUE
2 164 1 26 5 3 1 1 1 0.456 TRUE
2 164 1 27 3 1 1 1 1 0.597 TRUE
2 164 1 28 4 4 1 1 1 0.424 TRUE
2 164 1 29 3 4 0 0 1 0.591 TRUE
2 164 1 30 3 4 0 0 1 0.494 TRUE
2 164 2 1 4 2 1 1 1 0.467 TRUE
2 164 2 2 5 6 0 0 1 0.486 TRUE
2 164 2 3 4 4 1 1 1 0.399 TRUE
2 164 2 4 3 4 0 0 1 0.495 TRUE
2 164 2 5 1 2 0 0 1 0.466 TRUE
2 164 2 6 5 6 0 0 1 0.518 TRUE
2 164 2 7 5 2 1 1 1 0.451 TRUE
2 164 2 8 5 3 1 1 1 0.508 TRUE
2 164 2 9 3 4 0 0 1 0.564 TRUE
2 164 2 10 2 2 1 1 1 0.425 TRUE
2 164 2 11 3 3 1 1 1 0.412 TRUE
2 164 2 12 1 1 1 1 1 0.407 TRUE
2 164 2 13 5 1 1 1 1 0.485 TRUE
2 164 2 14 4 5 0 0 1 0.47 TRUE
2 164 2 15 5 6 0 0 1 0.793 TRUE
2 164 2 16 5 6 0 0 1 0.592 TRUE
2 164 2 17 4 3 1 1 1 0.456 TRUE
2 164 2 18 2 3 0 0 1 0.43 TRUE
2 164 2 19 4 5 0 0 1 0.468 TRUE
2 164 2 20 2 3 0 0 1 0.544 TRUE
2 164 2 21 5 6 0 0 1 0.453 TRUE
2 164 2 22 5 5 1 1 1 0.716 TRUE
2 164 2 23 4 5 0 0 1 0.499 TRUE
2 164 2 24 2 1 1 1 1 0.543 TRUE
2 164 2 25 4 5 0 0 1 0.504 TRUE
2 164 2 26 3 2 1 1 1 0.518 TRUE
2 164 2 27 4 1 1 1 1 0.515 TRUE
2 164 2 28 5 4 1 1 1 0.503 TRUE
2 164 2 29 3 1 1 1 1 0.431 TRUE
2 164 2 30 3 4 0 0 1 0.513 TRUE
2 164 3 1 4 3 1 1 1 0.497 TRUE
2 164 3 2 5 6 0 0 1 0.489 TRUE
2 164 3 3 2 3 0 0 1 0.595 TRUE
2 164 3 4 3 3 1 1 1 0.399 TRUE
2 164 3 5 4 5 0 0 1 0.435 TRUE
2 164 3 6 5 2 1 1 1 0.463 TRUE
2 164 3 7 3 4 0 0 1 0.464 TRUE
2 164 3 8 1 1 1 1 1 0.404 TRUE
2 164 3 9 5 6 0 0 1 0.595 TRUE
2 164 3 10 2 3 0 0 1 0.431 TRUE
2 164 3 11 5 5 1 1 1 0.427 TRUE
2 164 3 12 3 4 0 0 1 0.425 TRUE
2 164 3 13 4 5 0 0 1 0.449 TRUE
2 164 3 14 4 5 0 0 1 0.446 TRUE
2 164 3 15 5 1 1 1 1 0.451 TRUE
2 164 3 16 5 6 0 0 1 0.685 TRUE
2 164 3 17 3 2 1 1 1 0.482 TRUE
2 164 3 18 4 4 1 1 1 0.442 TRUE
2 164 3 19 2 2 1 1 1 0.445 TRUE
