"","Subject","Age","SessionDate","SessionTime","Sex","Trial","Domain","ISIDur","ListLength","SetSize","VerbProbePos","presented","cue","probeDomain","probeOrder","response.ACC","response.CRESP","response.RESP","response.RT"
"211",2,"21;5","10-25-2006","12:54:40","male",47,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",1139
"212",2,"21;5","10-25-2006","12:54:40","male",48,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",1,"n","n",1233
"213",2,"21;5","10-25-2006","12:54:40","male",49,"single",6000,5,0,4,"Verb",NA,"Verb",NA,0,"y","n",1262
"214",2,"21;5","10-25-2006","12:54:40","male",50,"single",3000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",1287
"215",2,"21;5","10-25-2006","12:54:40","male",51,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1023
"216",2,"21;5","10-25-2006","12:54:40","male",52,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"n","n",2085
"217",2,"21;5","10-25-2006","12:54:40","male",53,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",0,"y","n",1721
"218",2,"21;5","10-25-2006","12:54:40","male",54,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",1,"n","n",1354
"219",2,"21;5","10-25-2006","12:54:40","male",55,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",999
"220",2,"21;5","10-25-2006","12:54:40","male",56,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1050
"221",2,"21;5","10-25-2006","12:54:40","male",57,"single",6000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",1195
"222",2,"21;5","10-25-2006","12:54:40","male",58,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1104
"223",2,"21;5","10-25-2006","12:54:40","male",59,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"y","y",1479
"224",2,"21;5","10-25-2006","12:54:40","male",60,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",1044
"225",2,"21;5","10-25-2006","12:54:40","male",61,"single",6000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",850
"226",2,"21;5","10-25-2006","12:54:40","male",62,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",1414
"227",2,"21;5","10-25-2006","12:54:40","male",63,"cross",3000,5,3,3,"VerbVis","Both","Verb","First",0,"y","n",1716
"228",2,"21;5","10-25-2006","12:54:40","male",64,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",690
"229",2,"21;5","10-25-2006","12:54:40","male",65,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",0,"y","n",1304
"230",2,"21;5","10-25-2006","12:54:40","male",66,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",858
"231",2,"21;5","10-25-2006","12:54:40","male",67,"within",3000,5,0,2,"VerbVerb","Second","Verb","Second",1,"y","y",1552
"232",2,"21;5","10-25-2006","12:54:40","male",68,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1199
"233",2,"21;5","10-25-2006","12:54:40","male",69,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",1568
"234",2,"21;5","10-25-2006","12:54:40","male",70,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"n","n",1322
"235",2,"21;5","10-25-2006","12:54:40","male",71,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",783
"236",2,"21;5","10-25-2006","12:54:40","male",72,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1089
"237",2,"21;5","10-25-2006","12:54:40","male",73,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"n","n",1519
"238",2,"21;5","10-25-2006","12:54:40","male",74,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",731
"239",2,"21;5","10-25-2006","12:54:40","male",75,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",783
"240",2,"21;5","10-25-2006","12:54:40","male",76,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",1775
"241",2,"21;5","10-25-2006","12:54:40","male",77,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",942
"242",2,"21;5","10-25-2006","12:54:40","male",78,"within",3000,5,0,3,"VerbVerb","First","Verb","First",0,"n","y",1279
"243",2,"21;5","10-25-2006","12:54:40","male",79,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"n","y",1352
"244",2,"21;5","10-25-2006","12:54:40","male",80,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",963
"245",2,"21;5","10-25-2006","12:54:40","male",81,"cross",3000,5,3,1,"VerbVis","First","Verb","First",1,"y","y",1063
"246",2,"21;5","10-25-2006","12:54:40","male",82,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1201
"247",2,"21;5","10-25-2006","12:54:40","male",83,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",749
"248",2,"21;5","10-25-2006","12:54:40","male",84,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",1866
"249",2,"21;5","10-25-2006","12:54:40","male",85,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"n","n",1295
"250",2,"21;5","10-25-2006","12:54:40","male",86,"single",4000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",1942
"251",2,"21;5","10-25-2006","12:54:40","male",87,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"y","n",1602
"252",2,"21;5","10-25-2006","12:54:40","male",88,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",1,"n","n",1026
"253",2,"21;5","10-25-2006","12:54:40","male",89,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1877
"254",2,"21;5","10-25-2006","12:54:40","male",90,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1941
"255",2,"21;5","10-25-2006","12:54:40","male",91,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1368
"256",2,"21;5","10-25-2006","12:54:40","male",92,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",912
"257",2,"21;5","10-25-2006","12:54:40","male",93,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",878
"258",2,"21;5","10-25-2006","12:54:40","male",94,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"n","n",1056
"259",2,"21;5","10-25-2006","12:54:40","male",95,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",0,"n","y",1207
"260",2,"21;5","10-25-2006","12:54:40","male",96,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",971
"261",2,"21;5","10-25-2006","12:54:40","male",97,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",1878
"262",2,"21;5","10-25-2006","12:54:40","male",98,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",0,"y","n",1382
"263",2,"21;5","10-25-2006","12:54:40","male",99,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",1,"y","y",1012
"264",2,"21;5","10-25-2006","12:54:40","male",100,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",2295
"265",2,"21;5","10-25-2006","12:54:40","male",101,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",1199
"266",2,"21;5","10-25-2006","12:54:40","male",102,"cross",3000,5,3,5,"VisVerb","Both","Verb","Second",1,"y","y",845
"267",2,"21;5","10-25-2006","12:54:40","male",103,"cross",3000,5,3,5,"VerbVis","First","Verb","First",1,"n","n",990
"268",2,"21;5","10-25-2006","12:54:40","male",104,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"y","y",1019
"269",2,"21;5","10-25-2006","12:54:40","male",105,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"y","y",1207
"270",2,"21;5","10-25-2006","12:54:40","male",106,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1045
"271",2,"21;5","10-25-2006","12:54:40","male",107,"cross",3000,5,3,3,"VerbVis","Both","Verb","First",1,"n","n",1200
"272",2,"21;5","10-25-2006","12:54:40","male",108,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",824
"273",2,"21;5","10-25-2006","12:54:40","male",109,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",2203
"274",2,"21;5","10-25-2006","12:54:40","male",110,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",2507
"275",2,"21;5","10-25-2006","12:54:40","male",111,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1106
"276",2,"21;5","10-25-2006","12:54:40","male",112,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"y","y",855
"277",2,"21;5","10-25-2006","12:54:40","male",113,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1371
"278",2,"21;5","10-25-2006","12:54:40","male",114,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1065
"279",2,"21;5","10-25-2006","12:54:40","male",115,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",871
"280",2,"21;5","10-25-2006","12:54:40","male",116,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",823
"281",2,"21;5","10-25-2006","12:54:40","male",117,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",974
"282",2,"21;5","10-25-2006","12:54:40","male",118,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"y","y",860
"283",2,"21;5","10-25-2006","12:54:40","male",119,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",934
"284",2,"21;5","10-25-2006","12:54:40","male",120,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1029
"285",2,"21;5","10-25-2006","12:54:40","male",121,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1192
"286",2,"21;5","10-25-2006","12:54:40","male",122,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",852
"287",2,"21;5","10-25-2006","12:54:40","male",123,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",2215
"288",2,"21;5","10-25-2006","12:54:40","male",124,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"y","y",1213
"289",2,"21;5","10-25-2006","12:54:40","male",125,"single",3000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",1082
"290",2,"21;5","10-25-2006","12:54:40","male",126,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",1,"n","n",1270
"291",2,"21;5","10-25-2006","12:54:40","male",127,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",964
"292",2,"21;5","10-25-2006","12:54:40","male",128,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",832
"293",2,"21;5","10-25-2006","12:54:40","male",129,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1100
"294",2,"21;5","10-25-2006","12:54:40","male",130,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",1,"n","n",1314
"295",2,"21;5","10-25-2006","12:54:40","male",131,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"n","n",1099
"296",2,"21;5","10-25-2006","12:54:40","male",132,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",1870
"297",2,"21;5","10-25-2006","12:54:40","male",133,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",824
"298",2,"21;5","10-25-2006","12:54:40","male",134,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"n","n",1401
"299",2,"21;5","10-25-2006","12:54:40","male",135,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",2342
"300",2,"21;5","10-25-2006","12:54:40","male",136,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",2111
"301",2,"21;5","10-25-2006","12:54:40","male",137,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"n","n",1278
"302",2,"21;5","10-25-2006","12:54:40","male",138,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",1178
"303",2,"21;5","10-25-2006","12:54:40","male",139,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",1138
"304",2,"21;5","10-25-2006","12:54:40","male",140,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"y","y",1724
"305",2,"21;5","10-25-2006","12:54:40","male",141,"cross",3000,5,3,5,"VerbVis","First","Verb","First",1,"y","y",702
"306",2,"21;5","10-25-2006","12:54:40","male",142,"single",3000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",2809
"307",2,"21;5","10-25-2006","12:54:40","male",143,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1099
"308",2,"21;5","10-25-2006","12:54:40","male",144,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",2795
"309",2,"21;5","10-25-2006","12:54:40","male",145,"cross",3000,5,3,4,"VerbVis","First","Verb","First",0,"y","n",1363
"310",2,"21;5","10-25-2006","12:54:40","male",146,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"y","y",918
"311",2,"21;5","10-25-2006","12:54:40","male",147,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",1,"n","n",1568
"312",2,"21;5","10-25-2006","12:54:40","male",148,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1135
"313",2,"21;5","10-25-2006","12:54:40","male",149,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1282
"314",2,"21;5","10-25-2006","12:54:40","male",150,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"y","y",1094
"315",2,"21;5","10-25-2006","12:54:40","male",151,"single",4000,5,0,2,"Verb",NA,"Verb",NA,0,"y","n",1143
"316",2,"21;5","10-25-2006","12:54:40","male",152,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"n","n",1060
"317",2,"21;5","10-25-2006","12:54:40","male",153,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1008
"318",2,"21;5","10-25-2006","12:54:40","male",154,"cross",3000,5,3,5,"VisVerb","Second","Verb","Second",1,"n","n",1151
"319",2,"21;5","10-25-2006","12:54:40","male",155,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",898
"320",2,"21;5","10-25-2006","12:54:40","male",156,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1031
"321",2,"21;5","10-25-2006","12:54:40","male",157,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",0,"y","n",1928
"322",2,"21;5","10-25-2006","12:54:40","male",158,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",1720
"323",2,"21;5","10-25-2006","12:54:40","male",159,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"n","y",1385
"324",2,"21;5","10-25-2006","12:54:40","male",160,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",777
"325",2,"21;5","10-25-2006","12:54:40","male",161,"cross",3000,5,3,2,"VerbVis","First","Verb","First",1,"n","n",934
"326",2,"21;5","10-25-2006","12:54:40","male",162,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",1893
"327",2,"21;5","10-25-2006","12:54:40","male",163,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1258
"328",2,"21;5","10-25-2006","12:54:40","male",164,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",2044
"329",2,"21;5","10-25-2006","12:54:40","male",165,"within",3000,5,0,2,"VerbVerb","Both","Verb","First",1,"n","n",1056
"330",2,"21;5","10-25-2006","12:54:40","male",166,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1529
"331",2,"21;5","10-25-2006","12:54:40","male",167,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1532
"332",2,"21;5","10-25-2006","12:54:40","male",168,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1015
"333",2,"21;5","10-25-2006","12:54:40","male",169,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",996
"334",2,"21;5","10-25-2006","12:54:40","male",170,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"y","y",1432
"335",2,"21;5","10-25-2006","12:54:40","male",171,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1042
"336",2,"21;5","10-25-2006","12:54:40","male",172,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"y","n",2137
"337",2,"21;5","10-25-2006","12:54:40","male",173,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",757
"338",2,"21;5","10-25-2006","12:54:40","male",174,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"n","n",1006
"339",2,"21;5","10-25-2006","12:54:40","male",175,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",839
"340",2,"21;5","10-25-2006","12:54:40","male",176,"within",3000,5,0,3,"VerbVerb","Second","Verb","Second",1,"y","y",1284
"341",2,"21;5","10-25-2006","12:54:40","male",177,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",1880
"342",2,"21;5","10-25-2006","12:54:40","male",178,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",695
"343",2,"21;5","10-25-2006","12:54:40","male",179,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1392
"344",2,"21;5","10-25-2006","12:54:40","male",180,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1179
"345",2,"21;5","10-25-2006","12:54:40","male",181,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"n","n",1164
"346",2,"21;5","10-25-2006","12:54:40","male",182,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",847
"347",2,"21;5","10-25-2006","12:54:40","male",183,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",1619
"348",2,"21;5","10-25-2006","12:54:40","male",184,"within",3000,5,0,4,"VerbVerb","First","Verb","First",0,"y","n",1196
"349",2,"21;5","10-25-2006","12:54:40","male",185,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",753
"350",2,"21;5","10-25-2006","12:54:40","male",186,"single",3000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",1462
"351",2,"21;5","10-25-2006","12:54:40","male",187,"within",3000,5,0,2,"VerbVerb","Both","Verb","First",1,"y","y",3055
"352",2,"21;5","10-25-2006","12:54:40","male",188,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",0,"n","y",1623
"353",3,"18;11","10-25-2006","16:23:04","female",13,"single",3000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",1666
"354",3,"18;11","10-25-2006","16:23:04","female",14,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",1523
"355",3,"18;11","10-25-2006","16:23:04","female",15,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",1756
"356",3,"18;11","10-25-2006","16:23:04","female",16,"cross",3000,5,3,3,"VerbVis","First","Verb","First",1,"y","y",2021
"357",3,"18;11","10-25-2006","16:23:04","female",17,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",20561
"358",3,"18;11","10-25-2006","16:23:04","female",18,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1867
"359",3,"18;11","10-25-2006","16:23:04","female",19,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2168
"360",3,"18;11","10-25-2006","16:23:04","female",20,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",1883
"361",3,"18;11","10-25-2006","16:23:04","female",21,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",2668
"362",3,"18;11","10-25-2006","16:23:04","female",22,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",6016
"363",3,"18;11","10-25-2006","16:23:04","female",23,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",2049
"364",3,"18;11","10-25-2006","16:23:04","female",24,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1645
"365",3,"18;11","10-25-2006","16:23:04","female",25,"within",3000,5,0,4,"VerbVerb","Both","Verb","Second",1,"y","y",2540
"366",3,"18;11","10-25-2006","16:23:04","female",26,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",1,"y","y",1472
"367",3,"18;11","10-25-2006","16:23:04","female",27,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",1,"y","y",2367
"368",3,"18;11","10-25-2006","16:23:04","female",28,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",2692
"369",3,"18;11","10-25-2006","16:23:04","female",29,"single",6000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",2661
"370",3,"18;11","10-25-2006","16:23:04","female",30,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"n","n",1580
"371",3,"18;11","10-25-2006","16:23:04","female",31,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",2124
"372",3,"18;11","10-25-2006","16:23:04","female",32,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",2040
"373",3,"18;11","10-25-2006","16:23:04","female",33,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",5191
"374",3,"18;11","10-25-2006","16:23:04","female",34,"within",3000,5,0,4,"VerbVerb","First","Verb","First",1,"n","n",2592
"375",3,"18;11","10-25-2006","16:23:04","female",35,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1454
"376",3,"18;11","10-25-2006","16:23:04","female",36,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"n","n",1472
"377",3,"18;11","10-25-2006","16:23:04","female",37,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",1477
"378",3,"18;11","10-25-2006","16:23:04","female",38,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",1,"y","y",1498
"379",3,"18;11","10-25-2006","16:23:04","female",39,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"y","y",1241
"380",3,"18;11","10-25-2006","16:23:04","female",40,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",1,"n","n",7461
"381",3,"18;11","10-25-2006","16:23:04","female",41,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",1886
"382",3,"18;11","10-25-2006","16:23:04","female",42,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"y","y",4218
"383",3,"18;11","10-25-2006","16:23:04","female",43,"cross",3000,5,3,3,"VerbVis","First","Verb","First",1,"n","n",6045
"384",3,"18;11","10-25-2006","16:23:04","female",44,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1405
"385",3,"18;11","10-25-2006","16:23:04","female",45,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"n","n",2243
"386",3,"18;11","10-25-2006","16:23:04","female",46,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",1,"n","n",2508
"387",3,"18;11","10-25-2006","16:23:04","female",47,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2130
"388",3,"18;11","10-25-2006","16:23:04","female",48,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",1501
"389",3,"18;11","10-25-2006","16:23:04","female",49,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"n","n",2018
"390",3,"18;11","10-25-2006","16:23:04","female",50,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"y","n",6215
"391",3,"18;11","10-25-2006","16:23:04","female",51,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1733
"392",3,"18;11","10-25-2006","16:23:04","female",52,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1897
