subj_idx,size,rt,correct,task,CSI,probe,corresp,response
2,2,0.3043,1,ver,400,pos,1,1
2,4,0.3043,1,vis,400,pos,1,1
2,4,0.3044,1,vis,400,pos,1,1
8,1,0.3044,1,vis,100,pos,1,1
14,1,0.3044,1,ver,100,pos,1,1
14,4,0.3044,1,vis,400,pos,1,1
5,2,0.3045,1,ver,400,pos,1,1
8,2,0.3046,1,vis,400,pos,1,1
5,1,0.3046,1,ver,100,pos,1,1
14,1,0.3046,1,vis,400,int,0,0
9,4,0.3046,1,vis,400,pos,1,1
4,1,0.3046,1,vis,0,pos,1,1
20,1,0.3046,1,vis,0,pos,1,1
1,4,0.3046,1,ver,2000,pos,1,1
18,4,0.3046,1,vis,400,pos,1,1
4,2,0.3047,1,vis,100,pos,1,1
9,2,0.3047,1,vis,0,pos,1,1
2,1,0.3048,1,vis,0,pos,1,1
14,1,0.3048,1,vis,400,neg,0,0
2,2,0.3048,1,ver,400,pos,1,1
2,6,0.3048,1,ver,400,pos,1,1
2,1,0.3048,1,vis,0,int,0,0
2,6,0.3048,1,vis,400,pos,1,1
17,2,0.3049,1,vis,400,pos,1,1
8,2,0.305,1,vis,400,pos,1,1
5,6,0.305,1,ver,2000,pos,1,1
1,1,0.305,1,ver,400,pos,1,1
9,1,0.3051,1,ver,0,pos,1,1
14,6,0.3051,1,vis,2000,int,0,0
14,6,0.3051,1,ver,2000,pos,1,1
8,6,0.3051,1,ver,400,pos,1,1
9,2,0.3051,1,vis,0,pos,1,1
5,4,0.3052,1,vis,2000,pos,1,1
5,4,0.3052,1,ver,400,pos,1,1
20,6,0.3052,1,ver,400,pos,1,1
2,6,0.3052,1,vis,400,pos,1,1
2,4,0.3052,1,vis,2000,int,0,0
2,1,0.3053,1,vis,100,pos,1,1
2,2,0.3054,1,ver,2000,pos,1,1
2,6,0.3054,1,ver,2000,pos,1,1
5,6,0.3054,1,vis,400,neg,0,0
2,6,0.3055,1,vis,400,pos,1,1
9,1,0.3056,1,ver,0,pos,1,1
2,6,0.3056,1,vis,400,pos,1,1
20,2,0.3056,1,vis,2000,pos,1,1
2,2,0.3057,1,vis,400,pos,1,1
2,2,0.3057,1,ver,400,pos,1,1
5,4,0.3058,1,vis,400,pos,1,1
14,1,0.3058,1,vis,0,pos,1,1
8,2,0.3059,1,vis,100,pos,1,1
2,1,0.3059,1,ver,400,pos,1,1
14,4,0.3059,1,ver,2000,pos,1,1
9,2,0.306,1,ver,2000,pos,1,1
2,1,0.3061,1,ver,0,pos,1,1
4,1,0.3061,1,vis,100,pos,1,1
5,4,0.3063,1,ver,400,pos,1,1
4,4,0.3063,0,vis,400,int,0,1
2,4,0.3064,1,vis,400,pos,1,1
12,2,0.3064,1,vis,100,pos,1,1
19,2,0.3064,1,ver,2000,int,0,0
2,6,0.3064,1,ver,400,pos,1,1
2,2,0.3064,1,vis,100,pos,1,1
14,1,0.3064,1,vis,400,pos,1,1
1,2,0.3064,1,ver,400,pos,1,1
2,4,0.3065,1,vis,100,pos,1,1
5,1,0.3065,1,vis,400,pos,1,1
5,1,0.3065,1,vis,400,int,0,0
2,1,0.3066,1,vis,0,pos,1,1
4,1,0.3066,1,ver,100,pos,1,1
1,1,0.3067,1,ver,400,pos,1,1
7,1,0.3067,1,vis,2000,pos,1,1
9,6,0.3067,1,vis,400,pos,1,1
5,2,0.3068,1,ver,100,pos,1,1
5,1,0.3069,1,ver,400,pos,1,1
17,4,0.3069,1,ver,100,int,0,0
5,6,0.3069,1,vis,400,neg,0,0
3,1,0.3069,1,ver,0,pos,1,1
2,4,0.307,1,vis,100,pos,1,1
20,1,0.307,1,vis,2000,pos,1,1
14,1,0.307,1,ver,0,pos,1,1
4,1,0.3071,1,ver,0,pos,1,1
9,2,0.3071,1,ver,400,pos,1,1
8,2,0.3072,1,vis,400,pos,1,1
9,6,0.3072,1,vis,2000,pos,1,1
2,2,0.3073,1,vis,0,pos,1,1
19,2,0.3073,1,ver,400,pos,1,1
7,2,0.3073,1,ver,400,pos,1,1
14,4,0.3074,1,vis,400,pos,1,1
14,4,0.3074,1,ver,400,pos,1,1
4,6,0.3074,0,vis,400,neg,0,1
20,1,0.3075,1,ver,0,pos,1,1
5,2,0.3077,1,vis,400,pos,1,1
2,4,0.3078,1,ver,2000,pos,1,1
1,2,0.3078,1,vis,400,neg,0,0
8,2,0.3078,0,ver,100,int,0,1
2,4,0.3078,1,vis,400,pos,1,1
10,1,0.3079,1,vis,400,pos,1,1
9,1,0.3081,1,ver,400,pos,1,1
14,4,0.3081,1,ver,2000,pos,1,1
16,1,0.3081,1,ver,400,pos,1,1
2,2,0.3082,1,vis,100,pos,1,1
14,4,0.3082,1,ver,2000,pos,1,1
2,2,0.3082,1,vis,100,pos,1,1
9,2,0.3082,1,vis,400,pos,1,1
5,4,0.3082,1,ver,100,pos,1,1
19,6,0.3083,1,ver,2000,pos,1,1
2,2,0.3083,1,vis,2000,pos,1,1
5,4,0.3083,1,vis,400,pos,1,1
5,2,0.3084,1,vis,400,pos,1,1
2,1,0.3084,1,vis,400,neg,0,0
9,1,0.3084,1,ver,400,neg,0,0
4,4,0.3084,1,ver,2000,pos,1,1
9,6,0.3084,1,vis,2000,pos,1,1
2,2,0.3085,1,vis,100,pos,1,1
2,6,0.3085,1,vis,400,pos,1,1
1,1,0.3086,1,ver,2000,pos,1,1
8,2,0.3086,0,ver,100,pos,1,0
7,1,0.3088,1,ver,400,int,0,0
19,1,0.3088,1,vis,0,pos,1,1
2,2,0.3088,1,ver,100,pos,1,1
2,2,0.3088,1,ver,400,pos,1,1
2,4,0.3088,1,ver,2000,pos,1,1
2,6,0.3088,1,vis,400,pos,1,1
7,2,0.3088,1,vis,400,pos,1,1
5,4,0.3088,1,ver,400,pos,1,1
2,1,0.3089,1,vis,400,int,0,0
5,1,0.3089,1,ver,400,pos,1,1
5,2,0.3089,1,vis,400,pos,1,1
20,1,0.3089,1,ver,0,pos,1,1
8,1,0.309,1,vis,400,pos,1,1
1,1,0.309,1,vis,400,pos,1,1
8,2,0.3091,1,vis,400,pos,1,1
20,6,0.3091,1,vis,400,pos,1,1
8,4,0.3091,1,ver,400,pos,1,1
8,6,0.3092,1,vis,400,pos,1,1
2,2,0.3092,1,ver,0,pos,1,1
2,1,0.3092,1,vis,2000,pos,1,1
2,1,0.3093,1,vis,0,pos,1,1
8,6,0.3093,1,vis,400,pos,1,1
14,1,0.3093,1,vis,400,pos,1,1
4,1,0.3093,1,ver,400,pos,1,1
20,1,0.3093,1,vis,0,pos,1,1
5,1,0.3094,1,vis,400,pos,1,1
2,6,0.3097,1,vis,400,pos,1,1
2,6,0.3097,1,vis,2000,pos,1,1
1,1,0.3097,1,ver,400,pos,1,1
9,2,0.3097,1,vis,400,pos,1,1
9,1,0.3097,1,vis,2000,pos,1,1
8,1,0.3098,1,vis,400,pos,1,1
8,2,0.3098,1,vis,400,pos,1,1
2,4,0.3098,1,ver,2000,pos,1,1
7,2,0.3098,1,vis,400,pos,1,1
2,6,0.3098,1,vis,100,pos,1,1
2,1,0.3099,1,vis,2000,pos,1,1
2,2,0.3099,1,vis,2000,pos,1,1
8,4,0.31,1,vis,400,pos,1,1
8,2,0.31,1,vis,400,pos,1,1
9,2,0.31,1,vis,400,pos,1,1
2,1,0.31,1,vis,0,pos,1,1
2,1,0.3101,1,vis,0,pos,1,1
4,2,0.3101,1,vis,400,pos,1,1
20,2,0.3102,1,vis,0,pos,1,1
2,1,0.3104,1,ver,2000,pos,1,1
14,1,0.3105,1,ver,0,pos,1,1
9,4,0.3105,1,vis,400,pos,1,1
9,1,0.3105,1,vis,400,pos,1,1
5,1,0.3105,1,vis,100,pos,1,1
5,2,0.3106,1,vis,400,neg,0,0
8,1,0.3106,1,vis,0,pos,1,1
12,2,0.3106,1,vis,400,pos,1,1
14,6,0.3106,1,ver,2000,pos,1,1
2,1,0.3106,1,vis,2000,neg,0,0
2,2,0.3107,1,vis,2000,pos,1,1
1,2,0.3107,1,ver,400,pos,1,1
5,2,0.3107,1,ver,2000,pos,1,1
14,1,0.3107,1,vis,100,pos,1,1
20,1,0.3108,1,ver,400,pos,1,1
17,4,0.3109,1,vis,400,pos,1,1
1,2,0.3109,1,ver,400,pos,1,1
2,1,0.3109,1,ver,100,pos,1,1
2,6,0.3109,0,vis,2000,neg,0,1
4,1,0.311,1,vis,100,pos,1,1
5,1,0.311,1,vis,0,pos,1,1
2,1,0.3111,1,ver,2000,pos,1,1
2,2,0.3111,1,ver,2000,pos,1,1
2,1,0.3112,1,vis,0,pos,1,1
8,2,0.3112,1,ver,400,pos,1,1
2,1,0.3113,1,ver,100,pos,1,1
2,2,0.3113,1,ver,2000,neg,0,0
4,2,0.3113,1,ver,2000,pos,1,1
14,2,0.3113,1,ver,2000,pos,1,1
20,1,0.3113,1,ver,0,pos,1,1
1,2,0.3114,1,ver,400,pos,1,1
20,4,0.3114,1,vis,400,int,0,0
2,1,0.3115,1,vis,100,pos,1,1
14,4,0.3115,1,vis,100,pos,1,1
14,2,0.3115,1,ver,2000,int,0,0
4,1,0.3115,1,vis,0,pos,1,1
9,4,0.3115,1,ver,2000,pos,1,1
2,4,0.3116,1,vis,400,pos,1,1
4,4,0.3116,1,vis,400,pos,1,1
2,4,0.3116,1,vis,400,pos,1,1
9,4,0.3116,1,ver,2000,neg,0,0
17,4,0.3117,1,vis,400,pos,1,1
1,2,0.3118,1,ver,400,pos,1,1
1,4,0.3118,1,vis,400,pos,1,1
2,4,0.3118,1,vis,2000,pos,1,1
14,4,0.3119,0,vis,400,pos,1,0
4,4,0.3119,1,vis,2000,pos,1,1
14,6,0.3119,1,ver,2000,pos,1,1
5,1,0.312,1,vis,400,pos,1,1
2,4,0.312,1,vis,400,int,0,0
9,1,0.312,1,ver,100,pos,1,1
2,2,0.312,1,ver,400,pos,1,1
2,4,0.312,1,vis,2000,pos,1,1
2,4,0.3122,1,vis,2000,pos,1,1
14,6,0.3122,1,ver,2000,pos,1,1
10,4,0.3122,1,ver,400,pos,1,1
2,6,0.3123,1,vis,2000,pos,1,1
2,4,0.3123,1,vis,2000,pos,1,1
9,6,0.3123,0,ver,2000,neg,0,1
16,4,0.3123,1,vis,400,pos,1,1
20,1,0.3123,1,vis,400,pos,1,1
14,1,0.3124,1,vis,2000,pos,1,1
2,1,0.3124,1,vis,0,pos,1,1
2,4,0.3125,1,vis,400,pos,1,1
14,1,0.3125,1,vis,2000,pos,1,1
19,6,0.3125,1,vis,2000,pos,1,1
8,2,0.3125,1,ver,400,pos,1,1
9,1,0.3125,1,ver,2000,neg,0,0
5,2,0.3126,1,vis,400,pos,1,1
2,6,0.3126,1,ver,400,pos,1,1
2,2,0.3126,1,vis,400,pos,1,1
1,1,0.3126,1,ver,2000,pos,1,1
20,1,0.3126,1,vis,400,neg,0,0
14,1,0.3127,1,vis,400,pos,1,1
14,6,0.3127,1,vis,2000,pos,1,1
2,1,0.3127,1,ver,100,pos,1,1
9,4,0.3127,1,vis,400,pos,1,1
1,1,0.3127,1,ver,400,pos,1,1
12,2,0.3128,1,vis,400,pos,1,1
14,6,0.3128,1,vis,2000,pos,1,1
4,6,0.3128,0,vis,100,int,0,1
1,1,0.3128,0,ver,2000,neg,0,1
7,6,0.313,1,ver,2000,pos,1,1
9,4,0.313,1,vis,400,pos,1,1
14,1,0.313,1,ver,100,pos,1,1
10,1,0.313,1,ver,100,pos,1,1
20,6,0.313,1,vis,2000,pos,1,1
7,4,0.3131,1,ver,400,pos,1,1
4,6,0.3131,1,vis,100,pos,1,1
14,6,0.3132,1,vis,2000,pos,1,1
2,4,0.3132,1,ver,400,pos,1,1
1,1,0.3132,1,vis,0,pos,1,1
4,1,0.3132,1,vis,0,pos,1,1
2,4,0.3133,1,vis,100,pos,1,1
2,2,0.3133,1,vis,2000,pos,1,1
14,2,0.3133,1,vis,400,pos,1,1
2,2,0.3133,1,ver,2000,pos,1,1
2,6,0.3133,1,ver,2000,pos,1,1
20,1,0.3133,1,ver,400,pos,1,1
9,1,0.3134,1,vis,100,pos,1,1
5,1,0.3134,1,ver,100,pos,1,1
5,2,0.3135,1,vis,400,pos,1,1
9,1,0.3135,1,vis,0,pos,1,1
4,1,0.3135,1,ver,0,pos,1,1
14,2,0.3136,1,vis,400,pos,1,1
4,2,0.3136,1,vis,100,pos,1,1
5,1,0.3136,1,vis,100,neg,0,0
20,2,0.3136,1,vis,400,pos,1,1
5,1,0.3137,1,vis,0,pos,1,1
2,1,0.3137,1,vis,0,pos,1,1
5,2,0.3137,1,ver,400,pos,1,1
5,1,0.3137,1,vis,2000,pos,1,1
2,1,0.3138,1,vis,100,pos,1,1
5,2,0.3138,1,ver,100,int,0,0
19,4,0.3138,1,vis,2000,pos,1,1
7,1,0.3138,1,ver,0,pos,1,1
5,1,0.3138,1,vis,2000,pos,1,1
3,1,0.3138,1,ver,400,pos,1,1
9,1,0.3139,1,vis,400,pos,1,1
8,6,0.3139,1,ver,400,pos,1,1
2,1,0.3139,1,vis,400,pos,1,1
2,4,0.314,1,ver,100,pos,1,1
4,1,0.314,0,vis,400,int,0,1
8,1,0.314,1,ver,0,pos,1,1
2,1,0.3141,1,vis,0,pos,1,1
4,1,0.3141,1,ver,0,pos,1,1
2,6,0.3142,1,vis,2000,pos,1,1
20,2,0.3142,1,vis,400,pos,1,1
2,2,0.3142,1,vis,400,pos,1,1
8,4,0.3143,1,vis,400,pos,1,1
2,6,0.3144,1,ver,400,pos,1,1
5,2,0.3145,1,ver,100,int,0,0
2,6,0.3145,1,ver,2000,pos,1,1
2,2,0.3145,1,vis,100,pos,1,1
9,2,0.3145,1,vis,400,pos,1,1
9,2,0.3145,1,ver,400,int,0,0
2,6,0.3146,1,vis,2000,pos,1,1
8,2,0.3146,1,vis,400,pos,1,1
2,1,0.3146,1,ver,100,pos,1,1
16,2,0.3146,1,ver,400,pos,1,1
2,4,0.3147,1,vis,2000,pos,1,1
5,4,0.3147,1,ver,400,pos,1,1
4,1,0.3147,1,ver,100,pos,1,1
14,1,0.3147,0,vis,400,pos,1,0
8,6,0.3148,1,vis,400,pos,1,1
19,4,0.3148,1,vis,2000,pos,1,1
19,2,0.3148,1,ver,2000,pos,1,1
2,6,0.3148,1,ver,2000,pos,1,1
16,4,0.3148,1,ver,400,pos,1,1
16,4,0.3148,1,ver,400,pos,1,1
18,2,0.3148,1,vis,400,pos,1,1
12,2,0.3149,1,vis,400,pos,1,1
19,4,0.3149,1,vis,400,int,0,0
2,2,0.3149,1,ver,2000,pos,1,1
20,2,0.3149,1,ver,400,pos,1,1
5,2,0.3149,1,vis,400,pos,1,1
5,4,0.3149,1,vis,400,pos,1,1
14,2,0.3149,1,vis,400,pos,1,1
5,2,0.315,1,ver,100,neg,0,0
4,1,0.315,1,ver,0,pos,1,1
9,2,0.315,1,vis,400,neg,0,0
14,4,0.3151,1,vis,400,int,0,0
5,2,0.3151,1,vis,400,pos,1,1
20,2,0.3151,1,ver,2000,pos,1,1
14,4,0.3152,1,vis,2000,pos,1,1
5,1,0.3153,1,vis,0,pos,1,1
8,4,0.3153,1,vis,400,pos,1,1
20,2,0.3153,1,vis,400,pos,1,1
2,2,0.3153,1,vis,0,pos,1,1
14,2,0.3153,1,vis,2000,pos,1,1
9,2,0.3153,1,ver,2000,pos,1,1
5,4,0.3154,1,ver,2000,neg,0,0
2,2,0.3155,1,vis,0,pos,1,1
2,6,0.3156,1,ver,0,pos,1,1
4,4,0.3156,1,vis,100,pos,1,1
2,1,0.3156,1,vis,100,pos,1,1
4,2,0.3157,1,vis,400,pos,1,1
8,4,0.3157,1,ver,400,pos,1,1
5,6,0.3157,1,ver,2000,pos,1,1
18,1,0.3157,1,vis,0,pos,1,1
5,4,0.3158,1,vis,400,int,0,0
9,1,0.3158,1,vis,400,pos,1,1
5,1,0.3159,1,ver,2000,pos,1,1
9,1,0.3159,1,vis,400,pos,1,1
10,6,0.316,1,vis,400,pos,1,1
14,4,0.316,1,ver,2000,pos,1,1
7,4,0.3161,1,ver,400,pos,1,1
7,4,0.3161,1,ver,2000,pos,1,1
10,1,0.3161,1,vis,400,pos,1,1
7,4,0.3161,1,ver,400,pos,1,1
5,2,0.3162,1,vis,100,pos,1,1
5,1,0.3163,1,ver,400,int,0,0
8,1,0.3163,1,ver,400,pos,1,1
3,4,0.3163,1,ver,400,pos,1,1
19,6,0.3164,1,ver,2000,pos,1,1
4,1,0.3164,1,vis,2000,pos,1,1
14,4,0.3164,1,ver,400,pos,1,1
9,1,0.3165,1,ver,400,neg,0,0
4,4,0.3165,1,vis,100,pos,1,1
7,2,0.3165,1,vis,400,pos,1,1
5,2,0.3166,1,vis,100,pos,1,1
8,2,0.3166,1,ver,400,pos,1,1
2,4,0.3166,1,vis,100,pos,1,1
9,2,0.3166,1,vis,400,pos,1,1
9,6,0.3166,1,ver,2000,pos,1,1
20,1,0.3166,1,vis,100,pos,1,1
10,1,0.3167,1,ver,100,int,0,0
14,1,0.3167,1,ver,400,pos,1,1
2,1,0.3167,0,vis,2000,pos,1,0
5,2,0.3167,1,vis,2000,pos,1,1
5,6,0.3167,1,ver,2000,pos,1,1
8,1,0.3168,1,vis,400,neg,0,0
5,4,0.3168,1,vis,2000,pos,1,1
20,1,0.3168,1,ver,0,pos,1,1
1,4,0.3169,1,vis,400,pos,1,1
2,1,0.317,1,vis,400,neg,0,0
8,1,0.317,1,vis,400,neg,0,0
2,2,0.317,1,ver,0,pos,1,1
1,2,0.317,1,vis,400,pos,1,1
5,4,0.317,1,vis,2000,pos,1,1
14,4,0.317,1,vis,2000,neg,0,0
14,1,0.3171,1,vis,0,pos,1,1
2,2,0.3171,1,ver,100,pos,1,1
9,1,0.3171,1,ver,0,pos,1,1
2,1,0.3172,1,vis,2000,pos,1,1
14,1,0.3172,1,vis,0,pos,1,1
20,2,0.3172,1,vis,400,pos,1,1
2,1,0.3174,1,vis,0,neg,0,0
8,2,0.3174,1,vis,400,pos,1,1
2,1,0.3174,1,vis,100,pos,1,1
8,1,0.3174,1,ver,400,int,0,0
14,2,0.3174,1,vis,2000,pos,1,1
8,4,0.3175,1,vis,400,pos,1,1
8,6,0.3175,1,vis,400,pos,1,1
2,1,0.3175,1,ver,400,neg,0,0
9,2,0.3175,1,vis,2000,pos,1,1
14,4,0.3175,1,vis,2000,pos,1,1
5,6,0.3175,1,ver,2000,pos,1,1
2,4,0.3176,1,vis,400,pos,1,1
5,1,0.3176,1,ver,0,pos,1,1
17,2,0.3177,1,vis,400,pos,1,1
2,6,0.3177,1,vis,400,pos,1,1
2,2,0.3177,1,vis,2000,pos,1,1
2,1,0.3178,1,vis,100,pos,1,1
17,4,0.3178,1,vis,400,pos,1,1
14,2,0.3178,0,ver,400,neg,0,1
8,1,0.3179,1,vis,0,pos,1,1
8,1,0.3179,1,vis,100,pos,1,1
8,4,0.3179,1,vis,2000,pos,1,1
12,6,0.3179,1,vis,400,pos,1,1
1,6,0.3179,1,vis,400,pos,1,1
10,1,0.318,1,ver,400,pos,1,1
9,2,0.318,1,vis,400,pos,1,1
2,1,0.318,1,vis,0,pos,1,1
14,1,0.318,1,vis,100,pos,1,1
2,6,0.3181,1,vis,2000,pos,1,1
8,1,0.3181,1,vis,100,pos,1,1
12,6,0.3181,0,vis,400,neg,0,1
2,4,0.3181,1,ver,400,pos,1,1
20,2,0.3181,1,vis,400,int,0,0
2,1,0.3181,1,vis,0,pos,1,1
2,1,0.3182,1,vis,400,pos,1,1
2,1,0.3182,1,ver,2000,pos,1,1
17,2,0.3182,1,vis,400,pos,1,1
1,6,0.3182,1,vis,400,pos,1,1
14,2,0.3182,1,ver,400,pos,1,1
2,4,0.3183,1,ver,400,pos,1,1
2,2,0.3183,1,vis,2000,int,0,0
5,1,0.3183,1,vis,100,pos,1,1
2,4,0.3184,1,ver,400,pos,1,1
14,1,0.3184,1,vis,100,pos,1,1
12,2,0.3185,1,vis,400,pos,1,1
2,4,0.3185,1,ver,400,pos,1,1
4,1,0.3185,1,vis,400,pos,1,1
8,1,0.3185,1,ver,400,pos,1,1
2,2,0.3185,1,vis,100,pos,1,1
7,4,0.3185,1,vis,400,pos,1,1
17,1,0.3186,1,ver,400,pos,1,1
2,4,0.3186,1,ver,400,pos,1,1
10,4,0.3187,1,vis,400,pos,1,1
2,4,0.3187,1,ver,400,pos,1,1
2,1,0.3188,1,vis,0,int,0,0
2,2,0.3188,1,vis,400,pos,1,1
4,2,0.3188,1,ver,400,pos,1,1
4,1,0.3188,1,vis,0,pos,1,1
1,2,0.3189,1,ver,400,pos,1,1
2,2,0.319,1,vis,0,pos,1,1
2,1,0.319,1,vis,400,pos,1,1
13,2,0.319,1,ver,400,pos,1,1
9,1,0.319,1,vis,100,pos,1,1
9,2,0.3191,1,ver,2000,pos,1,1
9,2,0.3191,1,ver,400,neg,0,0
2,1,0.3191,1,ver,2000,pos,1,1
20,2,0.3191,1,ver,2000,int,0,0
5,1,0.3191,1,vis,0,pos,1,1
5,1,0.3192,1,vis,100,pos,1,1
10,4,0.3192,1,vis,2000,pos,1,1
2,4,0.3192,1,vis,100,pos,1,1
5,2,0.3192,1,vis,100,neg,0,0
13,4,0.3193,1,vis,400,pos,1,1
5,2,0.3193,1,ver,100,pos,1,1
8,4,0.3194,1,vis,400,int,0,0
8,6,0.3194,1,vis,2000,pos,1,1
16,2,0.3194,1,vis,2000,neg,0,0
2,1,0.3194,1,vis,2000,pos,1,1
9,1,0.3195,1,vis,400,pos,1,1
5,2,0.3195,1,ver,400,pos,1,1
5,6,0.3196,1,vis,2000,pos,1,1
4,1,0.3196,1,ver,400,pos,1,1
9,4,0.3196,1,ver,2000,neg,0,0
5,6,0.3197,1,vis,2000,pos,1,1
7,2,0.3197,1,ver,2000,pos,1,1
8,4,0.3197,1,vis,400,pos,1,1
19,4,0.3197,1,ver,2000,pos,1,1
2,2,0.3197,1,ver,2000,pos,1,1
10,4,0.3197,1,ver,400,pos,1,1
20,1,0.3197,1,ver,400,pos,1,1
2,4,0.3198,1,vis,400,pos,1,1
2,2,0.3198,1,vis,2000,neg,0,0
8,6,0.3198,1,vis,400,pos,1,1
17,4,0.3198,1,ver,400,pos,1,1
17,4,0.3198,1,vis,400,pos,1,1
5,1,0.3198,1,ver,0,pos,1,1
1,4,0.3198,1,ver,2000,pos,1,1
18,1,0.3199,1,vis,400,pos,1,1
19,4,0.3199,1,ver,2000,pos,1,1
2,6,0.3199,1,ver,400,pos,1,1
2,1,0.3199,1,vis,400,neg,0,0
20,4,0.3199,1,vis,2000,pos,1,1
2,4,0.32,1,vis,2000,pos,1,1
13,4,0.32,1,ver,400,int,0,0
9,6,0.32,1,ver,2000,pos,1,1
18,1,0.32,1,vis,2000,pos,1,1
5,1,0.32,1,vis,0,pos,1,1
20,1,0.32,1,vis,2000,pos,1,1
4,2,0.3201,1,vis,0,pos,1,1
20,1,0.3201,1,vis,400,pos,1,1
2,2,0.3201,1,vis,400,pos,1,1
9,1,0.3201,1,vis,0,pos,1,1
5,1,0.3201,1,vis,2000,pos,1,1
10,4,0.3201,1,ver,2000,pos,1,1
5,2,0.3201,1,ver,400,pos,1,1
8,1,0.3202,1,vis,400,pos,1,1
19,6,0.3202,1,vis,2000,pos,1,1
9,1,0.3202,1,vis,400,pos,1,1
14,6,0.3202,1,ver,2000,pos,1,1
5,2,0.3203,0,vis,2000,pos,1,0
14,1,0.3203,1,vis,2000,pos,1,1
19,4,0.3203,1,ver,400,pos,1,1
14,1,0.3204,1,vis,400,pos,1,1
3,4,0.3204,1,vis,400,pos,1,1
16,1,0.3204,0,ver,100,neg,0,1
9,4,0.3204,1,ver,2000,neg,0,0
20,1,0.3204,1,vis,2000,pos,1,1
1,6,0.3205,1,ver,400,pos,1,1
14,1,0.3205,1,vis,400,pos,1,1
14,1,0.3205,0,vis,400,pos,1,0
9,1,0.3205,1,ver,2000,pos,1,1
9,1,0.3205,1,ver,400,pos,1,1
18,2,0.3205,1,vis,400,pos,1,1
2,6,0.3206,1,ver,2000,pos,1,1
20,6,0.3206,1,ver,2000,pos,1,1
8,2,0.3206,0,ver,100,int,0,1
2,6,0.3206,1,vis,2000,pos,1,1
5,4,0.3206,1,ver,400,int,0,0
5,1,0.3206,1,ver,2000,neg,0,0
2,4,0.3207,1,vis,400,pos,1,1
4,6,0.3207,1,ver,400,pos,1,1
20,1,0.3207,1,ver,0,pos,1,1
2,2,0.3208,1,vis,100,pos,1,1
17,1,0.3208,1,vis,0,pos,1,1
1,6,0.3208,1,ver,400,pos,1,1
4,1,0.3208,1,vis,0,pos,1,1
4,2,0.3208,1,vis,100,pos,1,1
5,2,0.3208,1,vis,100,pos,1,1
2,2,0.321,1,ver,2000,pos,1,1
4,2,0.321,1,vis,100,pos,1,1
20,4,0.321,1,ver,400,pos,1,1
2,4,0.321,1,vis,400,pos,1,1
8,6,0.321,1,ver,400,pos,1,1
5,1,0.321,1,ver,400,pos,1,1
2,1,0.3211,1,ver,0,pos,1,1
14,6,0.3211,1,ver,2000,pos,1,1
5,1,0.3211,1,ver,400,pos,1,1
5,4,0.3212,1,ver,400,int,0,0
1,1,0.3212,1,vis,0,pos,1,1
5,1,0.3212,1,vis,2000,pos,1,1
8,2,0.3213,1,vis,100,pos,1,1
14,2,0.3213,1,vis,400,pos,1,1
4,1,0.3213,1,ver,100,pos,1,1
2,2,0.3213,1,vis,100,pos,1,1
16,1,0.3213,1,ver,2000,pos,1,1
1,1,0.3213,1,ver,400,pos,1,1
8,6,0.3214,1,vis,100,pos,1,1
8,1,0.3214,1,vis,0,pos,1,1
4,1,0.3214,1,vis,0,pos,1,1
5,1,0.3214,1,ver,400,pos,1,1
20,2,0.3214,1,vis,400,pos,1,1
20,2,0.3214,1,vis,2000,pos,1,1
8,4,0.3215,1,vis,100,pos,1,1
9,1,0.3215,1,vis,0,pos,1,1
2,1,0.3215,1,vis,100,pos,1,1
5,6,0.3216,1,vis,400,int,0,0
2,6,0.3216,1,vis,100,pos,1,1
8,1,0.3216,1,vis,0,pos,1,1
9,1,0.3216,1,ver,0,int,0,0
10,2,0.3216,1,vis,100,pos,1,1
2,1,0.3216,1,ver,100,neg,0,0
3,1,0.3216,1,ver,0,pos,1,1
5,2,0.3217,1,vis,400,pos,1,1
2,1,0.3217,1,vis,100,pos,1,1
7,6,0.3217,1,ver,2000,pos,1,1
2,4,0.3217,1,ver,2000,pos,1,1
7,1,0.3218,1,ver,0,pos,1,1
2,4,0.3218,1,ver,100,pos,1,1
14,1,0.3218,1,ver,0,pos,1,1
20,2,0.3219,1,ver,2000,pos,1,1
5,4,0.322,1,vis,2000,pos,1,1
5,2,0.322,1,ver,400,pos,1,1
2,2,0.322,1,ver,2000,pos,1,1
2,1,0.3221,1,vis,400,pos,1,1
7,1,0.3221,1,ver,0,pos,1,1
10,6,0.3223,1,ver,400,pos,1,1
5,6,0.3223,1,vis,400,neg,0,0
4,1,0.3224,1,ver,0,pos,1,1
2,1,0.3224,1,ver,400,int,0,0
2,2,0.3224,1,vis,100,pos,1,1
12,2,0.3225,0,vis,100,int,0,1
5,1,0.3225,1,ver,100,neg,0,0
14,4,0.3225,1,vis,2000,pos,1,1
2,4,0.3225,1,ver,400,pos,1,1
7,4,0.3225,1,ver,2000,neg,0,0
7,1,0.3225,1,vis,2000,pos,1,1
5,6,0.3225,1,vis,400,int,0,0
2,1,0.3226,1,ver,0,pos,1,1
4,1,0.3226,1,vis,400,pos,1,1
2,2,0.3227,1,vis,0,pos,1,1
2,4,0.3227,1,ver,100,pos,1,1
20,4,0.3227,1,vis,400,pos,1,1
8,1,0.3227,1,ver,0,pos,1,1
14,1,0.3227,1,vis,400,pos,1,1
2,6,0.3228,1,vis,100,pos,1,1
2,2,0.3228,1,vis,2000,pos,1,1
