subj_idx,size,rt,stim,correct,corresp,response,CSI,probe
1,6,0.4525,2,1,0,0,2000,neg
1,1,0.4525,1,1,1,1,No,pos
2,4,0.4525,1,1,1,1,No,pos
11,4,0.4525,2,1,0,0,100,int
13,1,0.4525,2,1,0,0,No,neg
13,1,0.4525,1,1,1,1,No,pos
21,6,0.4525,1,1,1,1,2000,pos
20,2,0.4525,1,1,1,1,400,pos
24,2,0.4525,1,1,1,1,100,pos
1,6,0.4526,1,1,1,1,2000,pos
11,1,0.4526,2,1,0,0,2000,int
17,2,0.4526,1,1,1,1,100,pos
12,1,0.4526,2,1,0,0,2000,int
11,1,0.4527,1,1,1,1,400,pos
14,2,0.4527,2,1,0,0,No,neg
21,2,0.4527,1,1,1,1,100,pos
17,1,0.4527,2,1,0,0,1000,int
17,1,0.4527,1,1,1,1,No,pos
22,1,0.4527,1,1,1,1,2000,pos
19,4,0.4527,1,1,1,1,100,pos
19,4,0.4527,2,1,0,0,100,neg
5,6,0.4527,2,1,0,0,400,neg
20,1,0.4527,1,1,1,1,2000,pos
20,1,0.4527,2,1,0,0,1000,int
1,6,0.4528,1,1,1,1,400,pos
22,4,0.4528,1,1,1,1,100,pos
8,1,0.4528,2,1,0,0,400,neg
20,1,0.4528,2,0,0,1,2000,neg
20,1,0.4528,1,1,1,1,1000,pos
9,1,0.4529,1,1,1,1,400,pos
20,1,0.4529,1,0,1,0,2000,pos
1,6,0.453,1,1,1,1,400,pos
1,2,0.453,1,1,1,1,No,pos
20,2,0.453,1,1,1,1,2000,pos
20,1,0.453,2,1,0,0,1000,int
4,4,0.4531,2,1,0,0,400,int
20,1,0.4531,1,1,1,1,1000,pos
23,2,0.4531,2,1,0,0,No,int
9,1,0.4532,1,1,1,1,400,pos
22,6,0.4532,1,1,1,1,100,pos
22,1,0.4532,1,1,1,1,400,pos
14,4,0.4533,2,1,0,0,400,int
13,2,0.4533,2,1,0,0,No,neg
12,2,0.4533,2,1,0,0,1000,neg
24,6,0.4533,1,1,1,1,No,pos
11,1,0.4534,2,1,0,0,2000,neg
23,1,0.4534,2,1,0,0,2000,int
12,1,0.4534,2,1,0,0,1000,int
11,1,0.4535,1,1,1,1,1000,pos
9,4,0.4535,1,1,1,1,No,pos
9,1,0.4535,1,1,1,1,No,pos
14,4,0.4536,1,1,1,1,100,pos
23,1,0.4536,1,1,1,1,2000,pos
22,1,0.4536,1,1,1,1,400,pos
20,2,0.4536,1,1,1,1,1000,pos
20,2,0.4536,2,1,0,0,1000,int
2,1,0.4537,1,1,1,1,400,pos
1,1,0.4537,2,1,0,0,2000,neg
14,4,0.4537,2,1,0,0,100,int
22,1,0.4537,1,1,1,1,400,pos
12,2,0.4537,2,1,0,0,400,neg
13,2,0.4537,2,1,0,0,2000,neg
20,2,0.4537,1,1,1,1,1000,pos
18,1,0.4537,1,1,1,1,400,pos
24,2,0.4537,1,1,1,1,2000,pos
24,2,0.4537,2,1,0,0,1000,neg
22,1,0.4538,1,1,1,1,400,pos
19,1,0.4538,1,1,1,1,400,pos
22,1,0.4539,2,1,0,0,1000,neg
20,6,0.4539,2,1,0,0,2000,int
7,1,0.454,2,1,0,0,2000,neg
23,2,0.454,2,1,0,0,2000,neg
7,4,0.454,1,1,1,1,100,pos
13,1,0.454,1,1,1,1,400,pos
8,1,0.454,2,1,0,0,1000,neg
8,2,0.454,1,1,1,1,400,pos
18,1,0.454,1,1,1,1,1000,pos
23,4,0.454,2,1,0,0,100,neg
1,1,0.4541,1,1,1,1,400,pos
1,1,0.4541,1,1,1,1,2000,pos
7,4,0.4541,1,1,1,1,100,pos
24,1,0.4541,2,1,0,0,2000,int
7,6,0.4542,1,1,1,1,100,pos
3,1,0.4542,2,1,0,0,2000,int
1,1,0.4542,2,1,0,0,400,int
11,2,0.4542,1,1,1,1,1000,pos
22,1,0.4542,1,1,1,1,400,pos
4,1,0.4543,2,1,0,0,400,neg
7,1,0.4543,2,1,0,0,2000,neg
3,6,0.4543,1,1,1,1,100,pos
23,2,0.4543,1,1,1,1,2000,pos
8,1,0.4544,1,1,1,1,2000,pos
8,1,0.4544,2,1,0,0,400,int
11,4,0.4544,2,1,0,0,No,neg
12,4,0.4544,2,1,0,0,100,neg
12,2,0.4544,2,1,0,0,100,neg
18,1,0.4544,1,1,1,1,1000,pos
23,1,0.4544,1,1,1,1,2000,pos
3,1,0.4545,1,1,1,1,1000,pos
3,1,0.4545,1,1,1,1,400,pos
6,1,0.4545,2,1,0,0,2000,neg
11,2,0.4545,1,1,1,1,400,pos
11,2,0.4545,2,1,0,0,400,neg
11,1,0.4545,2,1,0,0,400,neg
11,6,0.4545,1,1,1,1,100,pos
22,2,0.4545,1,1,1,1,2000,pos
18,2,0.4545,1,1,1,1,400,pos
18,1,0.4545,1,1,1,1,2000,pos
23,4,0.4545,1,1,1,1,100,pos
23,1,0.4545,1,1,1,1,400,pos
4,2,0.4546,1,1,1,1,2000,pos
1,2,0.4546,1,1,1,1,400,pos
6,1,0.4546,2,1,0,0,2000,int
14,1,0.4546,2,1,0,0,2000,int
13,1,0.4546,2,1,0,0,2000,int
13,2,0.4546,1,1,1,1,400,pos
5,6,0.4546,1,0,1,0,2000,pos
12,2,0.4546,1,1,1,1,2000,pos
6,1,0.4547,2,1,0,0,1000,neg
14,1,0.4547,2,1,0,0,1000,int
21,4,0.4547,1,1,1,1,100,pos
7,1,0.4547,1,1,1,1,400,pos
12,1,0.4547,2,1,0,0,100,int
24,2,0.4547,1,1,1,1,400,pos
2,1,0.4548,1,1,1,1,400,pos
6,2,0.4548,1,1,1,1,400,pos
14,4,0.4548,2,1,0,0,1000,neg
17,4,0.4548,1,1,1,1,100,pos
13,1,0.4548,1,1,1,1,2000,pos
13,1,0.4548,2,1,0,0,400,neg
13,1,0.4548,1,1,1,1,400,pos
24,2,0.4548,1,1,1,1,100,pos
6,1,0.4549,2,1,0,0,2000,neg
6,2,0.4549,1,1,1,1,400,pos
13,4,0.4549,1,1,1,1,No,pos
22,6,0.4549,1,0,1,0,1000,pos
22,2,0.4549,1,1,1,1,2000,pos
22,2,0.4549,1,1,1,1,2000,pos
6,1,0.4549,1,1,1,1,400,pos
7,4,0.4549,1,1,1,1,No,pos
3,2,0.455,2,1,0,0,2000,int
6,2,0.455,2,1,0,0,400,neg
13,2,0.455,2,1,0,0,400,neg
19,2,0.455,1,1,1,1,400,pos
24,2,0.455,1,1,1,1,2000,pos
3,4,0.4551,1,1,1,1,400,pos
6,2,0.4551,2,1,0,0,2000,neg
11,4,0.4551,1,1,1,1,400,pos
11,1,0.4551,2,1,0,0,400,int
9,2,0.4551,1,1,1,1,1000,pos
5,2,0.4552,2,1,0,0,1000,int
14,1,0.4552,1,1,1,1,1000,pos
21,4,0.4552,1,1,1,1,1000,pos
6,1,0.4552,2,1,0,0,400,neg
18,2,0.4552,1,1,1,1,400,pos
24,6,0.4552,2,1,0,0,100,neg
2,1,0.4553,2,1,0,0,400,neg
11,2,0.4553,2,1,0,0,2000,int
13,4,0.4553,2,1,0,0,400,neg
19,1,0.4553,2,1,0,0,400,neg
12,2,0.4553,2,1,0,0,2000,int
12,1,0.4553,2,1,0,0,2000,int
13,2,0.4553,2,1,0,0,1000,int
3,2,0.4554,2,1,0,0,2000,neg
14,2,0.4554,2,1,0,0,2000,int
12,1,0.4554,1,1,1,1,1000,pos
17,1,0.4554,2,1,0,0,1000,int
13,1,0.4554,1,1,1,1,400,pos
6,1,0.4554,1,1,1,1,400,pos
24,2,0.4554,2,1,0,0,2000,neg
3,2,0.4555,2,1,0,0,1000,neg
3,2,0.4555,2,1,0,0,400,int
1,6,0.4555,2,0,0,1,No,neg
14,2,0.4555,1,1,1,1,1000,pos
12,1,0.4555,2,1,0,0,2000,neg
12,1,0.4555,2,1,0,0,2000,int
12,4,0.4555,1,1,1,1,1000,pos
3,4,0.4556,2,1,0,0,400,int
8,2,0.4556,1,1,1,1,400,pos
13,1,0.4556,1,1,1,1,2000,pos
19,1,0.4556,1,1,1,1,400,pos
13,2,0.4556,1,1,1,1,1000,pos
23,4,0.4556,2,1,0,0,400,neg
14,2,0.4557,1,1,1,1,1000,pos
14,2,0.4557,2,1,0,0,1000,neg
14,2,0.4557,2,1,0,0,400,int
14,2,0.4557,1,1,1,1,400,pos
14,6,0.4557,1,1,1,1,100,pos
19,1,0.4557,2,1,0,0,1000,neg
19,2,0.4557,2,1,0,0,400,int
7,2,0.4557,2,1,0,0,1000,neg
13,2,0.4557,1,1,1,1,400,pos
3,2,0.4558,2,1,0,0,1000,neg
5,4,0.4558,1,1,1,1,1000,pos
6,4,0.4558,2,1,0,0,400,neg
15,4,0.4558,2,1,0,0,400,int
14,2,0.4558,2,1,0,0,1000,neg
7,4,0.4559,2,1,0,0,2000,neg
11,2,0.4559,1,1,1,1,2000,pos
13,2,0.4559,1,1,1,1,1000,pos
5,1,0.4559,1,1,1,1,400,pos
8,4,0.4559,1,1,1,1,400,pos
7,2,0.456,2,1,0,0,2000,int
12,4,0.456,2,1,0,0,400,neg
3,4,0.4561,2,1,0,0,400,neg
11,2,0.4561,2,1,0,0,400,neg
14,2,0.4561,2,1,0,0,400,int
5,4,0.4562,1,1,1,1,1000,pos
13,2,0.4562,1,1,1,1,2000,pos
13,1,0.4562,1,1,1,1,100,pos
13,2,0.4562,1,1,1,1,1000,pos
13,4,0.4562,2,1,0,0,1000,neg
8,6,0.4562,2,1,0,0,400,neg
5,4,0.4563,2,1,0,0,2000,int
1,6,0.4563,2,1,0,0,2000,neg
11,2,0.4563,2,1,0,0,400,int
9,2,0.4563,1,1,1,1,2000,pos
22,4,0.4563,1,1,1,1,400,pos
24,4,0.4563,1,1,1,1,2000,pos
24,4,0.4563,1,1,1,1,1000,pos
7,4,0.4564,1,1,1,1,2000,pos
6,4,0.4564,1,0,1,0,2000,pos
13,2,0.4564,2,1,0,0,1000,neg
13,2,0.4564,2,1,0,0,400,neg
13,2,0.4564,2,1,0,0,400,int
22,4,0.4564,1,1,1,1,400,pos
19,4,0.4564,1,1,1,1,400,pos
1,1,0.4565,1,1,1,1,400,pos
5,4,0.4565,2,1,0,0,400,int
2,6,0.4565,1,1,1,1,No,pos
3,4,0.4565,2,1,0,0,2000,neg
13,2,0.4565,2,1,0,0,2000,neg
13,2,0.4565,1,1,1,1,400,pos
12,2,0.4566,1,1,1,1,2000,pos
12,2,0.4566,2,1,0,0,1000,neg
9,4,0.4566,1,1,1,1,1000,pos
19,2,0.4566,1,1,1,1,400,pos
24,4,0.4566,1,1,1,1,2000,pos
20,2,0.4566,1,1,1,1,100,pos
1,4,0.4567,1,1,1,1,400,pos
1,4,0.4567,1,1,1,1,2000,pos
13,6,0.4567,1,1,1,1,No,pos
13,4,0.4567,1,1,1,1,400,pos
1,2,0.4568,2,1,0,0,1000,neg
5,6,0.4568,2,1,0,0,400,neg
3,6,0.4568,2,1,0,0,400,int
3,4,0.4568,1,1,1,1,1000,pos
8,4,0.4568,2,1,0,0,400,int
9,4,0.4568,1,1,1,1,1000,pos
13,2,0.4568,2,1,0,0,400,int
21,2,0.4568,1,1,1,1,400,pos
22,4,0.4568,1,0,1,0,1000,pos
7,6,0.4568,2,1,0,0,No,neg
20,6,0.4568,1,1,1,1,1000,pos
23,4,0.4568,1,1,1,1,2000,pos
7,4,0.4569,1,1,1,1,2000,pos
8,4,0.4569,2,1,0,0,2000,neg
13,4,0.4569,1,1,1,1,400,pos
17,2,0.4569,2,1,0,0,400,int
22,4,0.4569,1,1,1,1,400,pos
18,4,0.4569,1,1,1,1,1000,pos
4,4,0.457,2,1,0,0,2000,int
4,4,0.457,1,1,1,1,400,pos
7,4,0.457,2,1,0,0,400,neg
1,4,0.457,1,1,1,1,400,pos
21,4,0.457,1,1,1,1,1000,pos
12,6,0.457,1,1,1,1,400,pos
20,1,0.457,1,1,1,1,100,pos
18,4,0.457,1,1,1,1,400,pos
24,4,0.457,2,1,0,0,2000,int
4,4,0.4571,2,1,0,0,2000,neg
8,4,0.4571,2,1,0,0,400,int
11,4,0.4571,2,1,0,0,400,int
12,1,0.4571,2,1,0,0,100,neg
4,4,0.4572,2,1,0,0,1000,neg
1,4,0.4572,1,1,1,1,400,pos
8,6,0.4572,1,1,1,1,2000,pos
20,6,0.4572,1,1,1,1,1000,pos
24,1,0.4572,2,1,0,0,100,neg
7,1,0.4573,1,1,1,1,100,pos
23,4,0.4573,2,1,0,0,400,neg
11,1,0.4574,1,1,1,1,100,pos
14,4,0.4574,2,1,0,0,2000,int
14,4,0.4574,2,1,0,0,2000,neg
20,6,0.4574,1,1,1,1,1000,pos
23,4,0.4574,2,1,0,0,1000,neg
14,4,0.4575,2,1,0,0,1000,int
23,6,0.4575,1,1,1,1,2000,pos
12,1,0.4575,2,1,0,0,400,neg
13,6,0.4575,1,1,1,1,400,pos
23,4,0.4575,2,1,0,0,400,int
3,4,0.4576,2,0,0,1,400,int
6,6,0.4576,1,1,1,1,2000,pos
11,4,0.4576,2,1,0,0,2000,int
12,6,0.4576,1,1,1,1,400,pos
2,4,0.4577,2,1,0,0,400,int
6,1,0.4577,2,1,0,0,100,neg
6,1,0.4577,1,1,1,1,100,pos
22,1,0.4577,2,1,0,0,100,int
24,4,0.4577,1,1,1,1,No,pos
4,1,0.4578,2,1,0,0,100,neg
2,1,0.4578,1,1,1,1,100,pos
11,1,0.4578,2,1,0,0,100,int
13,4,0.4578,2,1,0,0,1000,int
7,4,0.4578,2,0,0,1,1000,int
20,1,0.4578,2,1,0,0,No,int
2,4,0.4579,2,1,0,0,2000,neg
6,1,0.4579,2,1,0,0,100,int
14,4,0.4579,2,1,0,0,1000,int
13,4,0.4579,1,1,1,1,1000,pos
19,6,0.4579,1,1,1,1,400,pos
5,4,0.4579,2,1,0,0,1000,int
7,4,0.4579,2,1,0,0,400,neg
7,4,0.4579,1,1,1,1,2000,pos
2,4,0.458,1,1,1,1,1000,pos
6,4,0.458,2,1,0,0,400,neg
8,6,0.458,2,1,0,0,1000,neg
24,2,0.458,1,1,1,1,100,pos
2,4,0.4581,2,1,0,0,400,neg
3,1,0.4581,2,1,0,0,100,int
7,1,0.4581,2,1,0,0,100,int
11,1,0.4581,2,1,0,0,2000,int
10,4,0.4581,2,1,0,0,1000,neg
13,4,0.4581,2,1,0,0,400,neg
22,1,0.4581,1,1,1,1,100,pos
23,6,0.4581,2,1,0,0,2000,neg
3,6,0.4582,1,1,1,1,2000,pos
11,6,0.4582,1,1,1,1,1000,pos
14,4,0.4582,2,1,0,0,400,int
21,1,0.4582,2,1,0,0,100,int
20,1,0.4582,1,1,1,1,No,pos
4,1,0.4583,1,1,1,1,No,pos
7,1,0.4583,2,1,0,0,100,int
12,4,0.4583,2,1,0,0,1000,int
22,6,0.4583,1,1,1,1,2000,pos
23,6,0.4583,1,1,1,1,1000,pos
22,6,0.4583,1,1,1,1,400,pos
24,6,0.4583,1,0,1,0,1000,pos
2,1,0.4584,1,1,1,1,100,pos
3,6,0.4584,1,1,1,1,400,pos
13,4,0.4584,2,1,0,0,2000,neg
17,4,0.4584,1,1,1,1,2000,pos
22,6,0.4584,1,1,1,1,2000,pos
23,4,0.4584,1,1,1,1,400,pos
24,6,0.4584,1,1,1,1,1000,pos
1,4,0.4585,2,1,0,0,1000,int
2,1,0.4585,1,1,1,1,400,pos
1,6,0.4585,1,1,1,1,2000,pos
1,1,0.4585,1,1,1,1,No,pos
8,6,0.4585,2,1,0,0,400,neg
21,4,0.4585,1,1,1,1,1000,pos
17,4,0.4585,1,1,1,1,2000,pos
24,6,0.4585,2,1,0,0,1000,neg
3,6,0.4586,2,1,0,0,1000,int
2,1,0.4586,2,1,0,0,100,neg
3,1,0.4586,2,1,0,0,100,int
3,6,0.4586,2,1,0,0,1000,neg
17,4,0.4586,1,1,1,1,2000,pos
21,1,0.4586,2,1,0,0,2000,int
21,4,0.4586,2,1,0,0,400,int
22,2,0.4586,1,1,1,1,No,pos
5,4,0.4586,1,1,1,1,400,pos
8,1,0.4586,2,1,0,0,No,int
20,1,0.4586,2,1,0,0,No,neg
1,4,0.4587,2,1,0,0,2000,neg
1,4,0.4587,1,1,1,1,2000,pos
8,6,0.4587,1,1,1,1,400,pos
17,4,0.4587,1,1,1,1,400,pos
21,4,0.4587,1,0,1,0,1000,pos
21,6,0.4587,2,1,0,0,1000,int
18,2,0.4587,1,1,1,1,100,pos
8,6,0.4588,1,1,1,1,2000,pos
14,6,0.4588,2,1,0,0,2000,int
14,4,0.4588,1,1,1,1,100,pos
12,4,0.4588,2,1,0,0,2000,int
19,6,0.4588,1,0,1,0,1000,pos
8,1,0.4588,1,1,1,1,No,pos
2,6,0.4589,2,1,0,0,1000,neg
11,1,0.4589,2,1,0,0,No,int
14,6,0.4589,1,1,1,1,1000,pos
22,2,0.4589,1,1,1,1,100,pos
5,2,0.459,1,1,1,1,100,pos
3,6,0.459,2,1,0,0,1000,int
8,6,0.459,2,0,0,1,400,int
11,1,0.459,2,1,0,0,No,neg
22,1,0.459,1,1,1,1,No,pos
22,2,0.459,2,1,0,0,100,int
5,1,0.4591,1,1,1,1,No,pos
3,2,0.4591,2,1,0,0,2000,neg
3,2,0.4591,2,1,0,0,2000,int
8,6,0.4591,1,1,1,1,400,pos
11,1,0.4591,2,1,0,0,No,int
14,6,0.4591,1,1,1,1,1000,pos
21,2,0.4591,1,1,1,1,100,pos
12,1,0.4591,1,1,1,1,No,pos
3,1,0.4592,1,1,1,1,100,pos
3,6,0.4592,2,1,0,0,1000,neg
4,2,0.4592,1,1,1,1,100,pos
8,6,0.4592,1,1,1,1,400,pos
13,1,0.4592,1,1,1,1,100,pos
7,6,0.4592,1,1,1,1,100,pos
24,6,0.4592,1,1,1,1,400,pos
2,1,0.4593,1,1,1,1,No,pos
2,1,0.4593,1,1,1,1,No,pos
3,1,0.4593,2,1,0,0,No,int
6,6,0.4593,1,1,1,1,2000,pos
11,1,0.4593,2,1,0,0,100,neg
13,6,0.4593,2,1,0,0,2000,int
1,2,0.4594,1,1,1,1,100,pos
9,2,0.4594,1,1,1,1,100,pos
19,2,0.4594,2,1,0,0,No,neg
13,1,0.4594,1,1,1,1,No,pos
24,1,0.4594,2,1,0,0,100,neg
4,4,0.4595,1,1,1,1,No,pos
4,1,0.4595,1,1,1,1,No,pos
3,2,0.4595,1,1,1,1,100,pos
8,1,0.4595,2,1,0,0,No,neg
11,2,0.4595,2,1,0,0,No,neg
10,6,0.4595,1,1,1,1,1000,pos
6,1,0.4595,2,1,0,0,100,int
13,2,0.4595,1,1,1,1,100,pos
2,6,0.4596,2,1,0,0,1000,neg
2,6,0.4596,1,1,1,1,400,pos
8,2,0.4596,2,1,0,0,400,int
14,6,0.4596,2,1,0,0,400,neg
12,4,0.4596,1,1,1,1,100,pos
2,4,0.4597,2,1,0,0,100,int
2,1,0.4597,2,1,0,0,No,int
3,2,0.4597,1,1,1,1,100,pos
12,6,0.4597,2,1,0,0,400,neg
7,6,0.4597,1,1,1,1,2000,pos
7,6,0.4597,1,1,1,1,1000,pos
23,1,0.4597,1,1,1,1,100,pos
8,1,0.4598,1,1,1,1,400,pos
13,6,0.4598,1,0,1,0,2000,pos
19,1,0.4598,1,1,1,1,No,pos
2,2,0.4599,1,1,1,1,100,pos
11,2,0.4599,1,1,1,1,100,pos
14,2,0.4599,2,1,0,0,100,int
12,1,0.4599,2,1,0,0,100,neg
12,6,0.4599,2,1,0,0,400,neg
9,6,0.4599,1,1,1,1,2000,pos
19,1,0.4599,2,1,0,0,No,neg
7,1,0.4599,1,1,1,1,No,pos
12,4,0.4599,2,1,0,0,100,int
24,6,0.4599,2,1,0,0,1000,neg
2,2,0.46,2,1,0,0,100,neg
14,1,0.46,1,1,1,1,400,pos
12,1,0.46,1,1,1,1,100,pos
12,1,0.46,1,1,1,1,100,pos
24,1,0.46,1,1,1,1,1000,pos
1,1,0.4601,2,1,0,0,No,neg
2,1,0.4601,2,1,0,0,No,int
11,6,0.4601,2,1,0,0,2000,int
1,1,0.4602,1,1,1,1,No,pos
11,1,0.4602,1,1,1,1,2000,pos
13,6,0.4602,1,1,1,1,400,pos
16,6,0.4602,1,1,1,1,2000,pos
24,2,0.4602,1,1,1,1,No,pos
24,2,0.4602,1,1,1,1,No,pos
3,2,0.4603,2,1,0,0,400,int
14,2,0.4603,2,1,0,0,100,neg
24,2,0.4603,2,1,0,0,1000,neg
18,2,0.4603,1,1,1,1,No,pos
23,1,0.4603,1,1,1,1,No,pos
1,6,0.4604,1,1,1,1,1000,pos
6,1,0.4604,1,1,1,1,1000,pos
19,1,0.4604,1,1,1,1,No,pos
16,6,0.4604,1,1,1,1,2000,pos
17,6,0.4605,1,1,1,1,400,pos
13,2,0.4605,2,1,0,0,100,int
22,1,0.4605,1,1,1,1,400,pos
2,2,0.4606,1,1,1,1,No,pos
23,1,0.4606,2,1,0,0,400,neg
19,1,0.4606,2,1,0,0,2000,int
7,6,0.4607,1,0,1,0,100,pos
14,2,0.4607,1,1,1,1,No,pos
12,1,0.4607,2,1,0,0,2000,int
21,2,0.4607,1,1,1,1,100,pos
22,4,0.4607,1,1,1,1,100,pos
21,1,0.4608,1,1,1,1,No,pos
9,4,0.4608,1,1,1,1,400,pos
19,2,0.4609,1,1,1,1,2000,pos
20,4,0.4609,2,1,0,0,No,neg
1,6,0.461,1,1,1,1,400,pos
3,2,0.461,2,1,0,0,1000,int
1,6,0.4611,1,1,1,1,400,pos
1,6,0.4611,2,1,0,0,400,int
11,1,0.4611,2,1,0,0,1000,neg
8,1,0.4611,2,1,0,0,2000,int
20,1,0.4611,1,1,1,1,1000,pos
11,1,0.4612,1,1,1,1,1000,pos
14,2,0.4612,2,1,0,0,400,int
14,2,0.4612,2,1,0,0,No,neg
19,2,0.4612,1,1,1,1,No,pos
1,4,0.4613,2,0,0,1,No,neg
8,2,0.4613,2,1,0,0,1000,neg
8,1,0.4613,1,1,1,1,400,pos
24,1,0.4613,1,1,1,1,1000,pos
20,2,0.4613,2,1,0,0,400,neg
4,1,0.4614,1,1,1,1,400,pos
19,1,0.4614,1,1,1,1,1000,pos
12,6,0.4615,2,1,0,0,100,neg
23,1,0.4615,2,1,0,0,400,int
8,1,0.4615,2,1,0,0,400,int
2,2,0.4616,2,1,0,0,400,neg
19,1,0.4616,2,1,0,0,400,int
12,1,0.4616,1,1,1,1,2000,pos
11,1,0.4617,1,1,1,1,400,pos
21,4,0.4617,1,1,1,1,1000,pos
22,1,0.4617,2,1,0,0,1000,int
8,1,0.4617,2,1,0,0,400,int
8,2,0.4617,1,1,1,1,400,pos
4,1,0.4618,1,1,1,1,2000,pos
11,6,0.4618,1,1,1,1,100,pos
11,1,0.4618,2,1,0,0,2000,neg
22,4,0.4618,1,1,1,1,No,pos
7,1,0.4619,2,1,0,0,2000,neg
1,1,0.4619,2,1,0,0,2000,neg
1,4,0.4619,1,1,1,1,No,pos
22,1,0.4619,1,1,1,1,2000,pos
24,1,0.4619,1,1,1,1,2000,pos
18,4,0.4619,1,1,1,1,No,pos
24,4,0.4619,1,1,1,1,No,pos
7,4,0.462,2,1,0,0,100,neg
8,2,0.462,2,1,0,0,400,neg
24,4,0.462,2,1,0,0,1000,int
7,1,0.4621,2,1,0,0,1000,neg
8,2,0.4621,2,1,0,0,400,neg
11,2,0.4621,1,1,1,1,2000,pos
14,4,0.4621,2,1,0,0,100,int
17,4,0.4621,1,1,1,1,100,pos
12,6,0.4621,2,1,0,0,100,int
24,2,0.4621,1,1,1,1,400,pos
24,1,0.4621,1,1,1,1,400,pos
5,2,0.4622,2,1,0,0,1000,neg
11,2,0.4622,2,1,0,0,2000,neg
7,4,0.4622,1,1,1,1,100,pos
4,1,0.4623,2,1,0,0,400,neg
7,1,0.4623,1,0,1,0,400,pos
8,1,0.4623,2,1,0,0,2000,int
22,2,0.4623,1,1,1,1,1000,pos
22,2,0.4623,1,1,1,1,400,pos
12,6,0.4623,1,1,1,1,2000,pos
12,2,0.4623,2,1,0,0,1000,neg
24,2,0.4623,1,1,1,1,2000,pos
1,1,0.4624,1,1,1,1,2000,pos
3,1,0.4624,1,1,1,1,2000,pos
14,6,0.4624,1,1,1,1,100,pos
13,4,0.4624,1,1,1,1,100,pos
6,1,0.4624,1,1,1,1,2000,pos
12,1,0.4624,2,1,0,0,1000,int
13,1,0.4624,2,1,0,0,1000,neg
8,1,0.4625,2,1,0,0,1000,int
8,1,0.4625,1,1,1,1,1000,pos
8,1,0.4625,1,1,1,1,400,pos
6,1,0.4625,2,1,0,0,400,neg
6,2,0.4625,2,1,0,0,400,neg
12,1,0.4625,1,1,1,1,2000,pos
24,1,0.4625,1,1,1,1,2000,pos
2,1,0.4626,1,1,1,1,1000,pos
6,1,0.4626,2,1,0,0,1000,int
12,2,0.4626,2,1,0,0,1000,int
12,1,0.4626,1,1,1,1,1000,pos
20,4,0.4626,1,1,1,1,2000,pos
1,2,0.4627,1,1,1,1,2000,pos
8,2,0.4627,2,1,0,0,1000,int
14,1,0.4627,1,1,1,1,1000,pos
22,2,0.4627,1,1,1,1,1000,pos
22,2,0.4627,1,1,1,1,2000,pos
12,6,0.4627,2,1,0,0,400,int
13,2,0.4627,2,1,0,0,400,neg
24,1,0.4627,2,1,0,0,400,neg
3,1,0.4628,2,1,0,0,2000,neg
4,2,0.4628,2,1,0,0,2000,int
8,1,0.4628,2,1,0,0,1000,neg
14,6,0.4628,1,1,1,1,100,pos
12,6,0.4628,1,0,1,0,1000,pos
13,1,0.4628,2,1,0,0,400,int
24,2,0.4628,1,1,1,1,2000,pos
4,6,0.4629,1,1,1,1,No,pos
2,1,0.4629,2,1,0,0,400,int
1,6,0.4629,1,1,1,1,100,pos
14,1,0.4629,2,1,0,0,1000,neg
14,1,0.4629,2,1,0,0,400,neg
13,1,0.4629,2,1,0,0,1000,neg
7,1,0.4629,2,1,0,0,1000,int
7,2,0.463,1,1,1,1,2000,pos
3,2,0.463,1,1,1,1,2000,pos
1,2,0.463,1,1,1,1,400,pos
14,1,0.463,2,1,0,0,2000,int
21,1,0.463,2,1,0,0,400,neg
7,1,0.463,2,1,0,0,400,int
7,1,0.463,2,1,0,0,1000,int
24,2,0.463,2,1,0,0,400,neg
4,6,0.4631,1,1,1,1,No,pos
4,2,0.4631,2,1,0,0,400,neg
2,1,0.4631,2,1,0,0,1000,int
2,1,0.4631,2,1,0,0,1000,int
2,1,0.4631,1,1,1,1,400,pos
1,2,0.4631,1,1,1,1,400,pos
14,1,0.4631,2,1,0,0,400,neg
9,2,0.4631,1,1,1,1,1000,pos
13,2,0.4631,2,1,0,0,1000,neg
20,4,0.4631,2,1,0,0,400,int
18,6,0.4631,1,1,1,1,100,pos
24,2,0.4631,2,1,0,0,2000,neg
