27 135 1 1 2 3 4 5 7 8 6  893  865  227  244  3685  639  339  452 
27 136 1 1 2 3 4 5 6 7 8  329  167  190  790  264  1580  414  451 
27 137 1 5 3 2 4 6 1 8 7  3149  529  2256  339  4588  1354  830  1091 
27 138 1 1 2 3 4 7 6 5 8  1119  115  227  978  865  527  2294  527 
27 139 1 1 2 3 4 7 6 8 5  554  564  339  414  4228  564  381  677 
27 140 1 1 2 3 4 5 6 7 8  291  339  156  335  827  264  377  377 
27 141 1 1 2 3 4 5 7 6 8  1321  227  377  377  227  414  339  204 
27 142 1 1 2 3 4 5 7 8 6  291  377  302  639  1730  264  304  302 
27 143 1 1 2 3 4 5 6 7 8  1006  339  602  356  414  302  264  344 
27 144 1 1 2 3 4 7 6 5 8  1082  190  190  264  10126  190  414  564 
27 145 1 1 2 3 4 5 6 7 8  1721  414  264  265  302  640  602  527 
27 146 1 1 2 3 4 5 6 7 8  931  227  227  602  339  190  190  339 
27 147 1 2 1 3 4 5 6 7 8  1984  940  564  414  2144  156  227  312 
27 148 1 1 2 3 4 5 6 7 8  931  190  227  152  339  227  190  190 
27 149 1 1 2 3 4 5 8 6 7  1871  339  302  639  1692  452  302  339 
27 150 1 1 2 3 4 5 7 8 6  1193  119  260  227  2783  1015  190  452 
27 151 1 1 2 3 4 5 6 7 8  722  265  227  339  940  302  677  302 
27 152 1 1 2 3 4 5 6 7 8  818  414  302  391  1316  302  302  339 
27 153 1 1 2 3 4 6 5 7 8  292  752  339  527  1316  1316  489  527 
27 154 1 1 2 3 4 5 6 7 8  405  190  190  200  265  527  451  265 
27 155 1 1 2 3 4 5 6 7 8  330  302  389  302  5942  339  339  377 
27 156 1 1 2 3 4 5 6 7 8  179  339  302  414  752  264  414  264 
27 157 1 1 2 3 4 5 6 7 8  291  424  416  452  377  414  1354  339 
27 158 1 1 2 3 4 5 6 7 8  630  119  598  265  348  640  752  564 
27 159 1 1 2 3 4 5 6 7 8  969  377  227  339  265  227  302  264 
27 160 1 1 2 3 4 5 6 7 8  480  190  302  677  264  264  227  265 
27 161 1 2 1 3 4 5 6 7 8  11491  265  302  302  978  502  302  414 
27 162 1 1 2 3 4 5 6 7 8  1683  564  564  1166  4550  377  377  302 
27 163 1 1 2 3 4 5 6 7 8  631  152  302  265  265  152  227  227 
27 164 1 1 2 -9 5 6 7 8 3  668  152  642  527  152  227  152  14252 
27 165 1 1 2 3 4 5 6 7 8  442  265  302  265  339  302  302  302 
27 166 1 1 2 3 4 5 6 7 8  217  377  190  190  1505  302  227  264 
27 167 1 1 2 3 4 5 6 7 8  255  119  200  119  260  227  264  190 
27 168 1 1 2 3 4 5 6 7 8  217  117  152  123  298  227  125  152 
27 169 1 1 2 3 4 5 6 7 8  631  264  265  265  318  377  639  227 
27 170 1 1 6 3 4 5 2 8 7  9054  152  227  227  387  227  227  152 
27 171 1 1 2 3 4 5 6 7 8  798  452  339  1392  414  339  264  231 
27 172 1 1 2 3 4 5 6 7 8  330  269  489  265  377  1730  265  452 
27 173 1 1 2 4 3 5 7 6 8  368  119  275  828  1805  190  227  227 
27 174 1 1 2 3 4 5 6 7 8  1308  119  298  156  335  265  527  339 
27 175 1 1 3 2 4 5 6 8 -9  330  427  2332  715  715  190  377  640 
27 176 1 1 2 3 4 5 6 7 8  481  190  339  264  425  169  339  377 
27 177 1 3 2 1 4 5 7 6 8  707  4363  1317  489  2144  190  227  227 
27 178 1 1 3 2 4 5 6 7 8  1271  1279  302  339  2683  190  489  344 
27 179 1 1 2 3 4 6 7 8 5  330  227  1733  302  3836  339  265  752 
27 180 1 1 2 3 4 5 6 7 8  369  190  377  339  452  790  715  640 
27 181 1 -9 2 3 4 5 6 7 8  798  3535  414  426  4325  602  2445  1091 
27 182 1 1 2 3 4 5 6 7 8  969  275  414  264  1053  264  715  356 
27 183 1 1 2 3 4 5 7 6 8  1007  316  694  265  1016  2219  302  564 
27 184 1 1 2 3 4 5 6 7 8  1458  489  198  227  640  227  451  227 
27 185 1 1 2 3 4 5 6 7 8  669  265  640  339  527  227  265  227 
27 186 1 1 3 2 4 6 5 7 8  1872  377  1467  414  7041  265  339  377 
27 187 1 1 2 3 4 5 6 7 8  443  281  414  339  692  602  876  527 
27 188 1 1 3 2 4 5 6 7 8  593  227  265  452  350  227  1354  452 
27 189 1 1 2 3 4 5 7 8 6  1571  564  715  602  2144  752  377  414 
27 190 1 1 2 3 4 5 6 7 8  669  265  339  418  339  414  949  9527 
27 191 1 1 2 3 4 5 6 7 8  534  527  237  302  753  265  903  452 
27 192 1 3 1 2 4 5 6 7 8  1346  377  281  265  227  265  527  265 
27 193 1 1 2 3 4 5 6 7 8  1609  414  265  339  302  527  677  302 
27 194 1 1 3 2 4 7 8 5 6  406  190  1053  452  2031  489  452  302 
27 195 1 1 2 3 4 5 6 7 8  931  265  564  377  1024  865  489  414 
27 196 1 1 2 3 4 7 6 5 8  1271  302  339  264  2934  264  377  377 
27 197 1 1 2 3 4 6 7 5 8  1346  265  265  356  1317  377  564  17902 
27 198 1 1 2 3 4 5 6 7 8  294  156  186  302  452  152  264  152 
27 199 1 1 2 3 4 5 6 7 8  345  190  302  227  389  265  414  31253 
27 200 1 1 3 2 4 8 6 5 7  1647  190  1994  1617  3573  265  302  828 
28 1 0 1 -9 3 4 6 7 2 5  1696  827  2030  940  1107  827  1954  865 
28 2 0 1 2 6 4 3 5 7 8  1762  752  466  1691  2443  564  904  602 
28 3 0 1 2 3 4 7 6 5 8  861  451  526  687  2067  489  489  601 
28 4 0 1 2 3 4 6 5 7 8  185  639  639  902  564  677  752  377 
28 5 0 1 2 3 4 7 6 5 8  1200  451  1468  641  2217  451  714  677 
28 6 0 1 5 3 4 6 8 7 2  223  526  1917  639  1353  677  1052  639 
28 7 0 1 2 3 4 5 8 6 7  711  414  714  489  1203  1128  564  902 
28 8 0 1 2 3 4 6 7 5 8  674  451  639  574  1015  526  451  377 
28 9 0 1 2 3 4 6 7 8 5  524  414  489  489  489  1165  714  343 
28 10 0 1 2 5 4 6 7 8 3  802  451  339  725  2483  339  489  302 
28 11 0 1 2 3 4 8 5 6 7  614  639  677  376  1842  2030  489  339 
28 12 0 1 2 3 4 5 6 7 8  674  601  531  489  764  639  376  489 
28 13 0 1 2 4 6 3 8 7 5  711  602  1025  940  714  1654  601  376 
28 14 0 1 2 3 4 5 2 7 6  711  376  827  714  639  2932  2481  602 
28 15 0 1 2 3 4 5 6 8 7  749  977  451  451  339  526  602  865 
28 16 0 1 2 3 4 6 7 5 8  636  526  564  414  601  1654  526  376 
28 17 0 1 2 8 4 5 7 6 3  937  489  1316  792  489  789  789  227 
28 18 0 1 2 3 4 5 7 6 8  712  377  451  414  451  602  1278  339 
28 19 0 1 2 3 4 6 5 7 8  599  602  414  451  1316  865  451  489 
28 20 0 1 2 3 4 5 8 6 7  524  489  1616  339  1879  451  526  451 
28 21 0 1 2 3 4 7 5 6 8  690  376  489  451  1128  489  526  302 
28 22 0 4 2 8 6 5 1 7 4  1314  714  650  356  902  414  977  489 
28 23 0 1 6 3 4 5 6 2 8  1013  451  539  489  1316  489  714  339 
28 24 0 8 2 3 4 7 6 1 5  787  414  618  414  451  602  414  752 
28 25 0 1 2 5 3 8 6 7 4  562  602  1399  451  827  602  414  564 
28 26 0 1 8 2 4 3 6 7 8  750  422  489  451  564  414  451  414 
28 27 0 1 2 3 4 5 8 6 7  600  451  499  714  639  414  639  376 
28 28 0 1 2 3 4 8 6 7 5  562  302  377  526  827  2333  564  339 
28 29 0 1 2 3 4 5 6 7 8  637  489  612  451  1391  414  376  377 
28 30 0 1 2 3 4 8 6 7 5  1840  377  574  414  414  414  354  339 
28 31 0 1 6 3 4 8 7 2 3  647  414  489  414  468  489  564  564 
28 32 0 1 2 3 4 5 6 7 8  525  393  451  602  349  451  376  414 
28 33 0 1 3 2 4 5 3 6 4  675  302  526  462  677  451  827  339 
28 34 0 1 2 3 4 6 7 8 3  562  339  601  564  789  349  339  302 
28 35 0 1 2 7 8 3 6 5 8  1314  376  1053  414  714  414  602  827 
28 36 0 1 2 5 6 7 8 3 4  600  414  1138  468  827  339  526  339 
28 37 0 1 3 4 2 7 5 6 8  601  302  377  451  526  339  714  302 
28 38 0 1 2 3 4 5 6 7 4  749  376  377  393  451  489  377  526 
28 39 0 1 5 2 3 5 6 2 8  525  377  827  414  714  414  1128  343 
28 40 0 1 2 3 4 5 6 3 8  901  526  489  639  1353  414  902  339 
28 41 0 1 2 3 4 5 6 7 8  729  564  339  339  978  264  719  339 
28 42 0 1 5 3 4 8 7 6 2  600  451  526  414  752  414  451  302 
28 43 0 1 2 3 4 5 2 7 8  525  526  414  566  790  489  451  451 
28 44 0 1 2 7 4 5 6 3 8  1315  451  1842  387  685  264  526  790 
28 45 0 3 2 5 6 5 7 3 8  1540  752  602  489  677  639  1166  376 
28 46 0 1 2 3 4 5 8 7 6  638  302  790  414  489  451  1278  264 
28 47 0 1 2 3 4 5 6 7 8  187  602  602  414  489  377  564  527 
28 48 0 1 6 2 3 7 8 4 5  1916  451  414  564  564  752  564  677 
28 49 0 1 2 5 6 3 4 7 8  1164  339  451  376  1090  526  715  414 
28 50 0 1 2 3 4 8 5 7 8  600  451  526  376  489  602  414  451 
28 51 0 1 2 5 4 6 7 3 8  729  414  451  377  493  322  1069  377 
28 52 0 1 2 3 4 5 7 6 8  488  312  339  376  606  752  1429  451 
28 53 0 1 2 3 4 5 6 7 8  488  451  489  501  602  1241  302  377 
28 54 0 1 2 3 4 5 6 7 8  826  978  489  602  489  1015  715  827 
28 55 0 1 2 3 4 7 6 5 8  751  451  489  414  414  489  414  422 
28 56 0 1 2 6 3 5 4 7 8  1165  339  339  339  714  639  468  227 
28 57 0 1 8 3 4 7 2 3 6  601  1278  902  339  639  302  1316  264 
28 58 0 1 2 3 4 6 7 8 5  616  414  564  451  543  414  577  227 
28 59 0 1 2 3 4 8 5 6 2  375  377  1353  752  1767  339  377  264 
28 60 0 3 6 1 2 5 6 -9 8  987  451  978  639  827  489  1890  526 
28 61 0 1 7 3 4 5 6 2 8  1668  273  526  451  715  339  377  1128 
28 62 0 5 2 1 6 3 4 5 8  901  526  940  239  414  377  414  489 
28 63 0 1 6 3 4 1 7 5 8  826  264  339  227  451  790  994  190 
28 64 0 1 2 3 4 5 6 7 8  1503  302  264  865  377  377  2819  414 
28 65 0 1 2 4 3 5 6 7 8  601  489  451  526  451  1015  414  377 
28 66 0 1 2 3 4 5 6 8 7  563  677  264  790  2519  451  639  418 
28 67 0 1 2 3 4 5 6 7 8  488  339  377  677  1015  489  302  339 
28 68 0 1 2 3 4 5 6 7 8  1239  564  302  347  414  618  306  377 
28 69 0 1 2 3 4 5 6 7 8  1240  289  602  377  639  339  302  190 
28 70 0 1 2 3 4 6 2 5 8  751  489  639  227  302  302  639  865 
28 71 0 1 2 3 4 5 6 7 8  612  227  790  489  451  377  414  602 
28 72 0 1 6 3 4 5 2 7 8  1051  2030  602  414  377  302  639  264 
28 73 0 1 2 3 4 5 7 6 8  676  302  377  414  618  451  302  602 
28 74 0 1 2 3 4 7 6 5 8  1390  526  302  377  377  414  931  302 
28 75 0 1 2 3 4 5 6 7 8  525  677  264  489  339  451  339  527 
28 76 0 1 2 3 4 6 7 5 8  977  489  451  414  451  1090  752  339 
28 77 0 1 2 7 4 5 6 3 8  751  377  1128  414  264  414  790  339 
28 78 0 1 2 3 4 8 7 5 6  902  689  790  451  4211  414  156  714 
28 79 0 1 2 3 4 8 1 5 8  752  414  526  865  1429  1063  1203  1880 
28 80 0 1 2 3 4 5 4 7 8  751  275  339  451  414  639  526  526 
28 81 0 1 2 3 4 5 6 7 8  880  339  339  389  377  377  414  302 
28 82 0 1 2 3 4 5 6 7 8  794  377  639  414  451  1028  414  639 
28 83 0 2 1 3 4 1 2 5 8  526  414  715  489  602  489  1241  376 
28 84 0 1 2 3 4 5 6 7 8  864  302  302  339  1579  564  377  277 
28 85 0 1 2 3 4 5 6 7 8  789  343  227  489  316  325  526  414 
28 86 0 1 2 3 4 5 6 7 8  1391  489  602  339  564  302  302  156 
28 87 0 1 3 2 4 7 6 5 8  827  302  377  1767  1128  339  377  602 
28 88 0 1 2 3 4 6 5 7 8  564  339  451  526  1354  1399  526  339 
28 89 0 1 2 3 4 5 6 1 -9  677  227  265  714  489  414  677  715 
28 90 0 7 8 1 2 6 3 4 8  1917  302  903  302  526  527  1203  1090 
28 91 0 1 2 3 4 5 6 7 8  654  451  414  414  602  527  527  639 
28 92 0 1 2 3 4 5 6 7 8  677  426  564  489  489  526  414  451 
28 93 0 1 2 5 4 3 7 6 8  790  377  339  489  387  506  827  564 
28 94 0 1 2 3 4 5 6 7 8  715  414  389  414  302  451  339  564 
28 95 0 1 2 3 4 5 6 7 8  789  339  564  752  2669  1429  677  414 
28 96 0 1 2 3 4 5 6 7 8  602  527  489  451  414  414  414  602 
28 97 0 1 2 3 4 6 2 7 8  752  827  489  377  451  414  564  790 
28 98 0 1 2 3 4 5 6 7 8  1015  451  451  677  424  339  677  302 
28 99 0 1 5 6 4 2 3 7 8  1391  377  564  414  1241  790  564  451 
28 100 0 2 3 4 5 6 7 8 1  865  2519  1053  489  387  339  564  865 
28 101 1 1 2 3 4 5 6 7 8  1163  526  1354  978  2707  790  377  414 
28 102 1 1 2 3 4 5 6 7 8  997  190  451  527  564  564  451  377 
28 103 1 1 2 3 4 5 6 7 8  703  827  639  790  354  377  377  227 
28 104 1 1 2 3 4 5 6 7 8  1643  1391  302  302  790  339  302  451 
28 105 1 1 2 3 4 5 6 7 8  704  602  451  414  639  527  414  265 
28 106 1 1 2 3 4 5 6 7 8  704  339  639  339  302  339  339  414 
28 107 1 1 2 3 4 5 6 7 8  617  377  227  489  414  356  526  339 
28 108 1 1 2 3 4 5 6 7 8  779  564  489  377  1279  903  602  339 
28 109 1 1 2 3 4 5 6 8 7  1230  451  602  339  564  451  639  339 
28 110 1 1 2 3 4 5 6 7 8  1005  264  302  377  564  489  377  527 
28 111 1 1 2 3 4 5 7 6 8  810  489  715  339  940  377  377  677 
28 112 1 1 2 3 4 5 6 7 8  816  489  302  377  527  602  339  302 
28 113 1 1 2 3 4 7 6 5 8  779  385  452  489  1918  715  602  489 
28 114 1 1 2 3 4 5 6 7 8  779  452  489  414  602  451  639  564 
28 115 1 1 2 3 4 5 6 7 8  1569  527  489  414  414  350  227  527 
28 116 1 1 2 3 4 5 6 7 8  854  302  451  389  489  377  752  302 
28 117 1 1 2 3 4 5 6 7 8  855  527  377  677  865  1091  677  639 
28 118 1 1 2 3 4 5 6 7 8  930  377  377  377  602  377  302  527 
28 119 1 1 2 3 4 5 6 7 8  592  451  527  377  489  451  489  389 
28 120 1 1 2 3 4 7 5 6 8  403  489  264  414  381  715  339  264 
28 121 1 1 2 3 4 5 6 7 8  795  414  377  377  414  377  414  377 
28 122 1 1 2 3 4 5 6 7 8  855  506  377  265  1391  451  527  527 
28 123 1 1 2 3 4 5 6 7 8  592  489  451  414  489  1203  564  414 
28 124 1 1 2 3 4 6 5 7 8  667  414  339  491  414  414  424  527 
28 125 1 1 5 3 4 5 6 7 8  1344  827  639  903  385  564  424  790 
28 126 1 5 2 7 4 6 2 7 8  1456  715  377  790  828  339  2519  279 
28 127 1 1 2 3 4 5 7 6 8  780  229  339  339  381  1170  414  227 
28 128 1 1 2 3 4 5 6 7 8  1005  564  1241  527  1091  451  715  377 
28 129 1 1 2 3 4 5 7 6 8  705  414  752  489  2219  414  602  452 
28 130 1 1 2 3 4 5 6 7 8  780  377  377  527  612  526  414  339 
28 131 1 1 6 3 4 5 6 7 8  834  1204  1241  414  790  489  715  451 
28 132 1 1 2 3 4 7 5 6 8  441  527  602  453  903  377  387  414 
28 133 1 1 2 3 4 5 6 7 8  554  414  227  489  489  451  865  752 
28 134 1 1 2 3 4 1 6 7 8  329  527  564  489  451  940  302  827 
28 135 1 1 2 5 4 6 3 7 8  489  489  451  377  279  1692  640  377 
28 136 1 1 2 3 4 5 6 7 8  1570  377  339  489  527  302  677  377 
28 137 1 1 2 8 4 3 6 7 8  893  1016  1467  527  677  790  414  1091 
28 138 1 1 2 3 4 5 6 7 8  442  564  414  267  414  639  414  377 
28 139 1 1 2 3 4 5 6 7 8  1081  451  489  424  905  377  429  639 
28 140 1 1 2 3 4 5 6 7 8  705  350  377  677  1128  752  227  265 
28 141 1 1 2 3 4 8 5 6 8  646  451  452  414  1128  2369  1241  452 
28 142 1 1 2 3 4 5 6 7 8  780  377  302  1805  1166  264  152  414 
28 143 1 1 2 3 4 5 6 7 8  1269  564  377  489  452  451  302  489 
28 144 1 1 2 3 4 5 6 7 8  1044  377  414  302  452  264  564  451 
28 145 1 1 2 3 4 5 6 7 8  1006  350  564  377  451  527  339  452 
28 146 1 1 2 3 4 6 6 7 8  759  424  385  227  377  2256  1091  264 
28 147 1 1 2 3 4 5 6 7 8  1143  564  451  602  640  752  348  506 
28 148 1 1 2 3 4 1 5 7 8  818  385  339  414  6092  535  489  339 
28 149 1 1 2 3 4 5 6 7 8  634  456  227  377  489  468  489  264 
28 150 1 1 2 3 4 5 6 7 8  818  452  489  452  677  489  377  414 
28 151 1 1 2 3 4 5 6 7 8  1210  264  339  489  6769  339  978  715 
28 152 1 1 2 3 4 5 6 7 8  668  377  339  791  601  414  903  715 
28 153 1 1 2 3 4 5 6 7 8  743  302  639  1091  4663  377  377  377 
28 154 1 1 2 3 4 5 6 7 8  1044  264  339  302  715  489  489  190 
28 155 1 1 2 4 3 8 7 5 8  592  1128  377  377  1504  790  1166  377 
28 156 1 1 2 3 4 5 6 7 8  743  339  489  828  790  602  377  451 
28 157 1 1 2 3 4 5 6 7 8  1082  715  499  1016  1580  377  385  227 
28 158 1 2 2 5 4 3 6 1 8  743  2595  339  302  1444  489  1053  264 
28 159 1 1 2 3 4 5 6 7 8  818  302  377  377  715  414  1016  452 
28 160 1 1 2 3 4 5 6 7 8  405  377  452  302  452  903  639  339 
28 161 1 1 2 3 4 5 6 7 8  608  414  377  844  790  491  418  414 
28 162 1 1 2 3 4 5 6 7 8  367  640  377  302  640  564  302  264 
28 163 1 1 2 3 4 5 6 7 8  818  227  414  265  903  377  377  339 
28 164 1 1 2 3 4 6 7 5 8  705  414  265  312  377  677  339  414 
28 165 1 1 2 3 4 5 6 7 8  555  302  527  414  451  339  302  414 
28 166 1 1 2 3 4 5 6 7 8  781  302  414  377  489  339  339  302 
28 167 1 1 2 3 4 5 6 7 8  1086  414  302  339  790  451  677  414 
28 168 1 1 2 3 4 5 6 7 8  818  790  385  348  377  377  639  190 
28 169 1 1 2 3 4 5 6 7 8  630  339  414  339  414  339  350  302 
28 170 1 1 2 3 4 5 6 7 8  555  414  304  377  527  377  940  715 
28 171 1 1 2 3 4 5 6 7 8  421  489  414  577  527  339  377  377 
28 172 1 1 2 3 4 5 6 7 8  2210  339  414  377  339  564  564  302 
28 173 1 1 2 3 4 7 5 6 8  1194  940  564  564  4475  456  354  451 
28 174 1 1 2 3 4 3 6 7 8  744  264  377  489  414  3234  377  489 
28 175 1 1 2 3 4 5 6 7 8  668  414  715  339  527  339  339  339 
28 176 1 1 2 3 4 5 6 7 8  894  302  265  377  752  452  267  389 
28 177 1 1 2 3 4 7 6 5 8  367  452  339  489  978  377  339  316 
28 178 1 1 2 3 4 5 6 7 8  819  264  489  302  602  464  414  537 
28 179 1 1 2 3 4 5 6 7 8  743  264  489  302  451  414  1016  227 
28 180 1 1 2 3 4 5 6 7 8  706  377  264  339  377  489  790  339 
28 181 1 1 2 3 4 5 6 7 8  721  302  527  377  302  1016  602  377 
28 182 1 1 2 3 4 5 6 7 8  1007  302  978  377  547  677  156  350 
28 183 1 1 2 3 4 5 6 7 8  579  377  377  414  339  339  451  302 
28 184 1 1 2 3 4 8 6 7 8  669  339  527  190  1129  527  265  1805 
28 185 1 1 2 3 4 5 6 7 8  706  302  339  339  564  564  302  527 
28 186 1 1 2 3 4 5 6 7 8  819  302  339  414  489  377  640  152 
28 187 1 1 2 3 4 5 6 7 8  706  339  377  564  265  348  452  265 
28 188 1 1 2 4 5 6 7 8 3  1007  227  454  752  489  489  715  3659 
28 189 1 1 2 3 4 5 7 6 8  782  414  377  377  414  489  602  339 
28 190 1 1 2 3 4 5 6 7 3  970  377  227  265  377  564  489  302 
28 191 1 1 2 3 4 5 6 7 8  722  339  339  414  377  431  527  452 
28 192 1 1 2 3 4 5 6 7 8  781  377  602  452  489  451  564  302 
28 193 1 1 2 3 4 5 6 7 8  443  452  377  452  339  377  414  377 
28 194 1 1 2 3 4 5 6 7 8  707  302  339  302  452  242  452  527 
28 195 1 1 2 3 4 5 6 7 8  669  489  381  377  752  377  602  452 
28 196 1 1 2 3 4 5 6 7 8  593  377  564  242  489  264  275  231 
28 197 1 1 2 3 4 5 6 7 8  632  302  339  414  414  265  715  452 
28 198 1 1 2 3 4 5 6 7 8  835  265  190  227  790  452  504  602 
28 199 1 1 2 3 4 5 6 7 8  518  527  190  377  564  377  265  377 
28 200 1 1 2 3 4 5 6 7 8  932  227  302  339  715  227  602  339 
29 1 0 1 2 3 4 5 6 7 8  1313  939  1615  7286  4395  1315  302  301 
29 2 0 1 2 4 3 5 6 7 8  8704  3005  2404  1615  1127  451  488  488 
29 3 0 1 3 8 7 2 4 6 5  4087  1352  789  1352  3230  499  612  939 
29 4 0 1 3 2 4 5 8 6 7  1307  376  376  393  1916  414  414  264 
29 5 0 1 2 3 4 5 6 7 8  2322  639  1916  488  8752  564  1102  827 
29 6 0 1 2 3 4 7 5 8 6  2209  2216  376  414  4470  451  281  376 
29 7 0 1 7 2 4 5 6 3 8  8557  902  264  376  1878  601  1165  264 
29 8 0 1 2 3 4 6 8 7 5  1345  414  376  343  4620  526  977  189 
29 9 0 1 2 3 4 8 7 6 5  1458  376  488  488  7964  301  526  264 
29 10 0 1 2 3 4 5 6 7 8  857  376  2104  1954  4395  939  1127  189 
29 11 0 1 2 3 4 5 7 6 8  2188  376  376  902  5297  451  391  302 
29 12 0 1 2 4 6 8 5 7 3  1722  676  564  4959  2142  752  414  639 
29 13 0 1 2 3 4 5 6 7 8  1647  1203  4509  451  977  1203  1766  302 
29 14 0 1 2 3 4 5 6 7 8  1309  302  526  451  1015  302  827  451 
29 15 0 1 2 3 4 5 6 7 8  1873  376  977  2444  977  564  339  902 
29 16 0 1 2 3 4 8 6 7 5  1159  264  1165  526  3382  414  1616  189 
29 17 0 1 2 3 4 5 6 7 8  1159  264  264  564  939  190  944  189 
29 18 0 1 2 3 4 5 6 7 8  2136  1616  339  227  1691  564  1315  601 
29 19 0 1 2 3 4 5 6 7 8  1084  414  3908  264  940  4997  414  152 
29 20 0 1 3 2 5 8 7 4 6  1272  227  6237  12061  316  902  1240  1355 
29 21 0 1 2 3 4 5 6 7 8  1889  264  376  264  1165  1015  677  190 
29 22 0 1 4 3 2 5 6 7 8  1573  302  3983  227  264  1240  789  601 
29 23 0 1 4 3 5 2 6 7 8  6081  497  902  339  2443  564  1015  302 
29 24 0 1 2 4 3 5 6 7 8  10929  349  864  376  2593  302  414  827 
29 25 0 1 2 3 4 5 6 8 7  1123  564  639  414  1165  5899  302  115 
29 26 0 1 2 4 3 5 6 7 8  1385  264  3044  1806  1390  451  266  451 
29 27 0 1 2 4 8 5 6 3 7  7134  264  227  1390  1353  264  2029  82 
29 28 0 1 2 3 4 5 6 7 8  1611  601  1127  489  414  451  1090  302 
29 29 0 1 2 3 4 5 6 7 8  935  451  489  376  526  1466  601  414 
29 30 0 1 2 3 4 5 6 7 8  1799  451  489  564  1618  339  1090  190 
29 31 0 1 2 3 4 5 6 7 8  2265  190  414  190  873  264  1240  115 
29 32 0 1 2 3 4 5 6 7 8  2025  11874  714  489  1203  227  526  152 
29 33 0 1 3 2 4 5 6 7 8  9578  227  316  227  2556  264  1053  125 
29 34 0 1 2 3 7 5 6 4 8  936  227  4510  792  1015  152  1203  115 
29 35 0 1 2 3 4 1 6 7 8  861  227  264  239  677  227  12852  115 
29 36 0 1 2 3 4 5 7 6 8  1124  1128  264  264  1278  227  2668  227 
29 37 0 1 2 3 4 5 6 7 8  1124  302  5938  302  639  1654  489  266 
29 38 0 1 2 3 4 5 6 7 8  786  414  377  302  3307  227  376  376 
29 39 0 1 2 3 4 5 7 6 8  1650  339  7554  281  7667  451  152  190 
29 40 0 1 2 3 4 5 6 7 8  1350  489  489  714  2142  377  789  376 
29 41 0 1 2 3 4 5 6 7 8  1589  190  526  227  451  190  526  601 
29 42 0 1 2 3 4 5 6 7 8  1086  264  339  339  1353  902  902  227 
29 43 0 1 2 3 4 5 6 7 8  2026  424  1470  227  8568  190  977  82 
29 44 0 1 3 6 4 2 5 7 8  1613  264  10560  451  5449  189  190  152 
29 45 0 6 2 3 4 1 5 7 8  1913  489  14694  940  4773  227  865  227 
29 46 0 1 2 3 4 5 6 7 8  1313  377  2781  913  1015  827  1090  152 
29 47 0 1 2 3 6 5 4 7 8  862  316  5901  264  1203  451  2180  227 
29 48 0 1 2 3 4 5 6 7 8  937  302  264  241  414  227  227  264 
29 49 0 1 2 3 4 7 6 8 5  1501  414  339  339  9095  264  1729  152 
29 50 0 1 2 3 4 5 6 8 7  636  414  302  451  790  489  1353  190 
29 51 0 1 2 3 4 5 6 7 8  652  302  264  339  377  339  1241  227 
29 52 0 1 2 3 4 5 7 6 8  975  339  414  414  3308  264  227  489 
29 53 0 1 2 4 3 5 6 7 8  975  264  576  264  526  237  2180  190 
29 54 0 1 2 3 4 5 8 7 6  937  339  526  339  526  6464  528  119 
29 55 0 5 1 7 2 4 3 8 6  1801  451  2673  339  377  3759  125  907 
29 56 0 1 3 2 4 5 6 7 8  9276  302  414  227  1316  896  376  152 
29 57 0 1 2 3 4 6 8 5 7  1211  377  339  264  2255  241  1541  227 
29 58 0 1 2 4 3 5 6 7 8  825  451  3796  227  1165  451  752  152 
29 59 0 1 2 3 4 5 6 7 8  562  376  489  489  451  414  940  190 
29 60 0 1 2 3 4 6 5 8 7  1689  1140  1203  414  1579  302  1466  376 
29 61 0 1 2 3 4 6 5 7 8  1141  616  1015  489  639  339  752  165 
29 62 0 1 2 3 4 5 6 7 8  1539  451  302  526  339  302  2894  154 
29 63 0 1 2 3 4 5 6 7 8  712  264  227  312  526  227  940  152 
29 64 0 1 2 3 4 5 6 7 8  825  264  6653  639  1391  154  977  152 
29 65 0 1 3 4 2 7 8 6 5  637  508  190  3383  940  2218  414  190 
29 66 0 1 2 3 4 5 6 7 8  2779  2195  227  1692  1589  302  752  115 
29 67 0 1 2 3 4 6 5 8 7  900  451  1138  377  2894  227  802  152 
29 68 0 1 2 7 4 5 6 3 8  862  227  8194  190  940  227  190  424 
29 69 0 1 2 3 4 5 6 7 8  637  377  264  264  1128  940  1917  302 
29 70 0 1 2 3 4 5 6 7 8  1013  227  264  227  451  264  940  308 
29 71 0 1 2 3 4 5 6 7 8  991  237  451  264  1466  227  1128  190 
29 72 0 1 2 3 4 5 6 7 8  675  574  4511  190  1692  227  227  152 
29 73 0 1 2 3 4 5 6 7 8  1201  827  414  227  489  227  977  152 
29 74 0 1 2 3 4 5 6 7 8  1013  339  377  266  339  227  339  1128 
29 75 0 1 2 3 4 5 6 7 8  1427  339  602  1316  1090  564  526  829 
29 76 0 1 2 3 4 5 6 7 8  713  264  302  339  414  302  302  687 
29 77 0 1 2 3 4 5 6 7 8  713  302  264  451  264  790  1203  414 
29 78 0 1 2 3 3 5 6 7 8  600  227  302  902  227  6353  339  3271 
29 79 0 1 2 3 4 5 7 8 6  1953  227  302  264  190  2895  237  1166 
29 80 0 1 2 3 4 5 6 7 8  788  602  489  1015  414  790  377  3158 
29 81 0 1 2 3 4 5 6 7 8  1330  489  677  526  1166  1504  6541  414 
