5 1 2 3 4 5 6 7 8  973  264  339  264  488  339  451  563 0 0 0 0  841  370  408  483 
5 1 2 3 5 5 6 4 8  1148  189  355  312  2141  461  4544  115 0 0 0 0  1178  483  483  484 
5 1 2 3 4 5 6 7 8  1599  3831  676  1652  1728  268  939  152 0 0 0 1  630  408  521  408 
5 1 4 3 2 7 6 5 8  1298  152  1202  119  1310  2742  227  414 0 0 0 0  1892  1122  408  633 
5 3 2 1 4 5 6 7 8  1635  376  714  227  1089  189  264  339 0 0 0 0  616  408  408  521 
5 1 2 3 4 5 6 7 8  808  227  264  189  751  152  418  189 0 0 0 0  1142  634  521  483 
5 1 2 3 4 5 6 7 8  696  264  1481  152  864  488  1315  152 0 0 0 0  1217  445  709  408 
5 1 2 3 4 6 5 7 8  922  227  568  264  1915  414  414  152 0 0 0 0  1179  521  558  783 
5 1 2 3 4 5 6 7 8  3137  152  316  115  639  576  152  414 0 0 0 0  991  521  408  821 
5 1 2 3 4 5 6 7 8  959  227  866  264  789  376  355  152 0 0 0 0  1479  521  633  483 
5 1 2 3 4 5 6 7 8  1185  451  488  227  751  152  376  227 0 0 0 0  653  671  595  483 
5 1 7 3 4 5 6 2 8  1147  115  1277  264  1953  339  826  339 0 0 0 0  2193  596  596  445 
5 1 6 3 4 5 2 7 8  809  264  389  156  376  2366  828  237 0 0 0 0  692  446  483  521 
5 1 2 3 4 5 7 6 8  847  189  376  1127  977  1653  339  227 0 0 0 0  1067  446  559  521 
5 1 2 3 4 5 6 7 8  1146  451  264  488  1164  189  376  376 0 0 0 0  1593  521  520  596 
5 1 2 3 4 8 6 7 5  809  152  414  115  826  98  785  264 0 0 0 0  917  483  483  446 
5 1 2 3 4 5 6 7 8  659  152  1502  189  789  1202  902  152 0 0 0 0  1217  633  408  445 
5 1 2 3 4 5 6 7 8  1973  264  864  339  1352  2441  676  231 0 0 0 0  1592  446  520  558 
5 1 2 3 4 5 6 7 8  1485  227  601  306  939  189  902  563 0 0 0 0  1405  521  483  521 
5 1 2 3 4 5 6 7 8  1034  264  864  601  351  1052  152  190 0 0 0 0  804  372  408  330 
5 3 2 8 1 5 6 7 8  1183  189  451  115  302  115  451  227 0 0 0 0  1292  521  596  523 
5 1 2 3 5 8 6 7 4  1635  152  227  1803  563  264  190  227 0 0 0 0  916  446  596  446 
5 1 2 3 4 5 6 7 8  1635  152  227  115  526  81  297  264 0 0 0 0  817  370  370  445 
5 1 2 5 4 3 6 7 8  1222  115  376  1315  2593  189  301  160 0 1 1 0  1216  784  521  633 
5 1 2 3 4 5 6 1 2  996  227  676  264  563  414  526  414 0 0 0 0  1178  483  483  483 
5 1 2 3 4 5 8 7 6  1485  301  451  115  451  939  227  227 0 0 0 0  690  521  446  446 
5 1 2 3 4 5 6 7 8  1672  189  488  152  639  189  939  864 0 0 0 0  1179  708  483  595 
5 1 2 3 4 5 6 7 8  997  451  339  376  639  488  1577  301 0 1 0 0  1178  483  596  558 
5 1 2 3 4 5 6 7 8  997  601  339  413  789  488  526  301 0 0 0 0  916  746  558  558 
5 1 2 3 4 5 6 7 8  1222  339  339  189  902  414  1052  451 0 0 0 0  1742  483  483  370 
5 1 -9 7 4 5 6 7 8  921  414  2666  82  1123  451  339  152 0 0 0 0  1103  748  558  483 
5 1 2 3 4 8 6 7 5  1297  376  1014  279  488  488  536  264 0 0 0 0  953  408  408  558 
3 7 5 2 8 3 6 1 4  10356  564  1955  414  2331  602  2293  302 0 0 0 0  3296  746  1010  559 
3 1 2 3 6 5 -9 8 4  1711  377  1805  339  11766  377  339  302 0 0 0 0  1600  408  596  709 
3 4 1 3 2 5 6 7 8  17312  10536  564  602  2068  489  1241  451 0 0 0 0  1865  935  559  446 
3 1 6 3 4 7 -9 5 8  2387  2105  940  377  2707  384  9814  302 0 0 0 0  1602  1010  672  597 
3 1 2 3 4 5 6 7 8  1411  414  564  489  12969  377  339  339 0 0 0 0  1564  484  559  747 
3 3 4 6 8 5 7 2 1  1900  564  2556  526  3985  7368  339  227 0 0 0 0  1527  935  822  1160 
3 1 6 7 2 3 5 8 4  1938  377  414  529  2744  339  827  489 0 0 0 0  1679  935  1010  935 
3 4 7 3 8 5 6 1 2  1111  339  414  414  10977  639  865  451 0 0 0 0  1188  1010  1123  935 
3 2 6 7 4 5 1 3 8  961  505  526  564  9887  339  903  264 0 0 0 0  1640  935  2288  1273 
3 5 1 8 3 4 2 6 7  37914  677  2669  9210  8459  414  752  339 0 0 0 0  1302  672  935  634 
3 1 7 5 8 2 3 6 4  2218  393  6429  377  12632  3158  827  227 0 0 0 0  1580  860  822  1010 
3 1 2 3 4 5 6 7 8  1224  451  350  865  2745  526  1617  302 0 0 0 0  1716  822  972  1085 
3 4 2 5 8 7 3 6 1  1788  491  2481  4624  3384  827  652  227 0 0 0 0  1152  822  521  935 
3 1 2 3 4 5 8 7 6  1486  451  2264  339  5339  940  1053  752 0 0 0 0  1340  860  897  822 
3 5 6 8 4 3 2 1 7  2314  302  377  451  2895  4625  1654  602 0 0 0 0  1641  1123  935  973 
3 5 2 3 4 7 1 8 6  848  489  489  489  2519  377  2669  526 0 0 0 0  1415  784  1085  859 
3 1 6 3 2 4 5 7 8  1299  489  4211  302  5038  564  1203  873 0 0 0 0  963  597  747  1198 
3 3 1 2 4 5 6 8 7  1900  489  564  865  5001  339  414  715 0 0 0 0  1152  484  897  484 
3 1 2 3 5 4 6 7 8  4244  526  677  460  4963  377  526  339 0 0 0 0  1152  1085  484  897 
3 1 8 3 4 5 6 7 2  1299  602  489  602  1354  489  994  302 0 0 0 0  1265  410  446  859 
3 2 1 3 4 5 6 7 8  2314  451  377  526  3534  489  903  639 0 0 0 0  1093  446  935  1085 
3 1 2 4 3 7 5 6 8  2465  431  1767  451  11693  527  865  451 0 0 0 0  1190  1048  787  2288 
3 1 4 3 5 8 2 7 6  8969  377  1467  564  8159  339  1880  731 0 0 0 0  928  897  822  1010 
3 5 6 7 8 4 2 3 1  1111  677  527  339  3647  377  1091  715 0 0 0 0  927  860  1010  822 
3 1 2 3 6 5 8 7 4  735  752  1166  6618  2256  4437  1730  451 0 0 0 0  1266  446  914  822 
3 1 2 3 4 5 6 8 7  1111  414  1166  677  3121  302  1429  639 0 0 0 0  1078  1687  747  709 
3 5 6 2 4 3 8 7 1  1111  377  451  377  1880  865  2331  339 0 0 0 0  1116  860  596  860 
3 1 2 3 4 6 5 7 8  509  903  489  1241  2219  865  2745  302 0 0 0 0  1116  559  935  784 
3 5 2 8 4 6 3 7 1  1562  489  692  903  7144  3497  1166  646 0 0 0 0  1679  935  2025  672 
3 1 6 3 4 7 2 5 8  1976  312  602  339  4211  414  715  752 0 0 0 0  1080  484  935  559 
3 3 2 1 4 5 8 6 7  2803  377  677  1053  2256  414  2519  537 0 0 0 0  1847  1236  1123  2665 
3 1 2 3 4 7 6 5 8  2314  451  377  1204  2745  5076  865  715 0 0 0 0  1116  822  483  559 
3 1 2 6 7 4 8 5 3  810  414  602  1692  2632  639  2783  377 0 0 0 0  1229  1274  897  935 
3 1 2 3 4 5 7 6 8  1638  677  752  451  7220  3384  2708  489 0 0 0 0  2846  484  822  484 
3 1 3 2 4 7 8 6 5  848  414  715  1918  1859  416  3572  302 0 0 0 0  1304  898  484  897 
3 1 2 3 8 5 4 7 6  1073  602  1392  339  1805  1057  2332  1467 0 0 0 0  2319  898  1687  823 
3 5 4 1 6 3 7 8 2  7991  302  1467  265  2068  4889  1579  9039 0 0 1 0  930  446  408  1235 
3 1 5 7 4 6 8 3 2  1600  302  451  339  903  527  1692  302 0 0 0 0  1831  935  709  1123 
3 1 2 8 4 3 7 6 5  998  564  602  650  6130  2196  1166  2482 0 0 0 0  1117  860  1048  1198 
3 1 2 3 4 5 6 8 7  1374  865  424  639  3775  3873  1053  527 0 0 0 0  1342  1009  1048  1048 
3 3 5 7 6 4 1 2 8  1337  451  3046  339  4212  302  1091  264 0 0 0 0  1057  1273  860  599 
3 1 2 5 4 3 6 7 8  1713  339  940  339  4626  302  269  265 0 0 0 0  1267  784  634  596 
3 1 8 3 4 5 7 6 2  1036  339  489  339  3046  379  2557  265 0 0 0 0  929  784  935  672 
3 2 1 4 7 8 6 3 5  3744  377  281  391  6731  302  302  265 0 0 0 0  853  784  524  521 
3 5 2 7 4 1 3 6 8  1863  339  828  377  3986  302  1542  339 0 0 0 0  1343  672  784  709 
3 1 6 3 4 2 8 7 5  998  339  452  414  2144  302  414  1016 0 0 0 0  1116  559  822  1160 
3 1 2 6 4 5 3 7 8  998  377  414  865  5979  527  1317  228 0 0 0 0  1493  1010  1085  1085 
3 1 4 7 6 8 3 5 2  1638  265  1166  564  6205  377  4814  227 0 0 0 0  967  860  972  446 
3 1 3 2 4 6 7 5 8  1262  602  865  715  2745  339  677  414 0 0 0 0  1042  1048  937  1236 
3 5 1 8 4 3 7 6 2  735  527  1279  339  1467  940  1091  489 0 0 0 0  1042  897  973  1048 
3 1 -9 3 4 8 2 7 5  999  339  10304  302  3911  302  602  227 0 0 0 0  1058  897  634  634 
3 1 6 5 4 8 2 3 7  1186  302  265  302  2821  339  1467  277 0 0 0 0  3608  521  596  634 
3 5 3 7 8 4 1 6 2  1901  339  2417  302  2106  339  640  264 0 0 0 0  1681  521  597  559 
3 1 6 3 4 8 2 5 7  2277  489  452  452  9364  339  265  302 0 0 0 0  1042  747  559  521 
3 5 6 2 4 1 8 7 3  1826  265  452  264  6055  343  1091  265 0 0 0 0  1305  522  559  559 
3 5 4 2 1 7 3 6 8  1262  377  1316  377  6582  9289  314  452 0 0 0 0  1043  651  973  521 
3 1 2 3 6 5 8 7 4  1186  828  5453  377  7710  1128  1994  302 0 0 0 0  1134  1027  484  1123 
3 5 6 2 3 7 4 1 8  1262  535  640  715  12034  2418  1279  602 0 0 0 0  1870  521  634  1387 
3 8 2 3 4 5 1 7 6  1337  527  527  452  2069  11433  1166  1053 0 0 0 0  1945  1311  1010  1574 
3 5 6 2 3 8 1 7 4  1224  677  752  1053  5529  265  602  602 0 0 0 0  1118  1575  559  1048 
3 6 3 1 4 7 5 2 8  1563  339  1316  302  1580  2407  677  452 0 0 0 0  1435  1123  1048  973 
3 8 2 3 7 5 1 6 4  1563  1026  602  377  3648  452  2633  677 0 0 0 0  967  446  897  1010 
3 1 3 6 5 8 4 2 7  2106  302  1016  903  3310  1129  414  302 0 0 0 0  1231  522  1010  898 
3 1 6 3 4 5 2 7 8  1224  602  1354  414  3347  302  865  302 0 0 0 0  1156  1011  1048  1065 
3 1 2 3 5 6 8 4 7  1337  677  3272  527  7748  414  1279  1918 0 0 0 0  1043  1311  973  935 
3 1 2 8 6 5 4 3 7  1074  489  452  1843  4777  452  1091  377 0 0 0 0  1908  484  1236  1086 
3 1 2 3 4 7 5 6 8  1337  452  1166  828  2633  377  1177  302 0 0 0 0  1645  1086  1199  785 
3 2 7 8 4 1 3 6 5  2048  265  414  302  2144  642  1467  489 0 0 0 0  1382  559  484  522 
3 1 2 3 4 5 8 7 6  2992  489  715  414  3348  339  790  339 0 0 0 0  1494  710  973  1011 
3 1 6 7 4 5 3 2 8  1224  602  489  527  3423  725  1204  414 0 0 0 0  1381  521  447  597 
3 1 2 3 4 8 7 5 6  1374  640  989  602  1732  715  5830  277 0 0 0 0  1962  1236  1011  1161 
3 1 2 3 4 5 6 7 8  585  564  790  828  6281  715  943  452 0 0 0 0  1043  823  484  973 
3 1 3 5 4 -9 6 2 8  1149  414  564  387  3122  4626  11283  265 0 0 0 0  2359  1048  973  521 
3 1 8 3 4 6 2 7 5  1112  452  640  602  2522  2370  903  385 0 0 0 0  3150  1311  522  484 
3 5 1 2 7 3 6 4 8  1300  640  828  1505  4702  2783  4814  339 0 0 0 0  1645  484  1123  522 
3 1 2 3 8 5 4 6 7  1148  602  1467  679  6281  302  527  527 0 0 0 0  1737  1123  1011  898 
3 1 2 4 8 3 7 6 5  1788  564  1053  677  2971  427  1956  339 0 0 0 0  1231  860  839  672 
3 1 2 5 4 7 3 6 8  2127  387  1542  302  9327  978  2031  715 0 0 0 0  2321  785  1010  635 
3 1 6 8 4 3 2 7 5  1224  339  564  339  8688  790  3385  156 0 0 0 0  1644  597  709  559 
3 1 2 6 4 7 5 3 8  1224  564  1354  828  3462  1241  1354  377 0 0 0 0  1343  1725  1085  634 
3 5 1 4 3 6 8 2 7  1863  414  377  414  3761  339  2144  227 0 0 0 0  2599  973  597  785 
3 1 6 4 8 5 7 2 3  1788  414  951  827  17823  1391  940  11920 0 0 0 0  1680  596  559  634 
3 1 6 2 4 3 7 5 8  1187  489  451  377  6279  541  2557  752 0 0 0 0  1678  1424  1010  1010 
3 1 6 3 4 7 2 8 5  848  677  451  468  2594  940  4888  566 0 0 0 0  1416  2213  972  1160 
3 5 7 6 4 1 8 3 2  1337  377  1091  677  1730  940  1015  602 0 0 0 0  1491  1010  559  634 
3 1 8 2 3 7 6 5 4  1186  377  1203  451  2256  489  527  827 0 0 0 0  1791  1160  1198  559 
3 5 6 7 1 4 2 8 3  1675  564  451  752  2745  302  639  377 0 0 0 0  1453  633  1047  559 
3 1 2 5 4 6 7 3 8  1186  564  497  677  6542  339  1291  1993 0 0 0 0  889  1198  484  1273 
3 1 6 2 4 5 3 8 7  810  677  865  1617  3647  1917  414  714 0 0 0 0  1114  483  1160  1123 
3 1 2 3 6 5 7 4 8  1035  752  1015  1015  9135  264  1805  531 0 0 0 0  1564  1047  1010  1010 
3 1 6 3 7 5 4 2 8  885  493  978  489  4924  752  1692  414 0 0 0 0  1242  521  1122  483 
3 5 6 3 4 7 1 8 2  848  3383  1278  377  4062  526  1166  264 0 0 0 0  1414  521  1010  1010 
3 5 2 6 3 4 1 7 8  1825  489  677  2368  5977  302  940  677 0 0 0 0  1151  559  1198  559 
3 1 2 5 4 8 6 7 3  923  377  3538  302  3195  264  1804  424 0 0 0 0  1338  1085  1010  1874 
3 5 2 6 4 7 3 1 8  1825  339  4248  1015  1090  264  1541  414 0 0 0 0  1113  559  1198  521 
3 1 7 8 6 5 3 4 2  472  715  6202  302  3797  865  1278  541 0 0 0 0  1225  1085  1348  1047 
3 1 2 3 4 7 8 6 5  998  430  451  414  2857  677  1391  264 0 0 0 0  886  1085  484  521 
3 5 6 2 4 -9 1 7 8  1148  489  564  377  3233  714  451  376 0 0 0 0  1075  483  408  446 
3 1 2 3 4 7 6 8 5  1090  489  714  505  2030  752  2218  239 0 0 0 0  1036  1122  1047  1160 
3 1 5 2 4 7 6 3 8  885  451  1176  377  5600  339  677  827 0 0 0 0  925  483  446  521 
3 1 4 2 8 7 5 3 6  1486  2142  3422  1240  2593  489  4660  302 0 0 0 0  1788  1272  1010  1235 
3 1 4 6 2 5 7 8 3  818  647  1278  339  3457  1015  1741  1428 0 0 0 0  1221  1273  1085  596 
3 1 2 6 4 7 3 5 8  697  451  2743  302  1691  2706  948  865 0 0 0 0  2086  934  446  784 
3 1 7 3 4 5 8 6 2  1036  451  306  601  2480  302  2630  264 0 0 0 0  1259  1122  1160  1272 
3 5 2 1 4 3 6 7 8  662  639  1971  451  3420  428  376  714 0 0 0 0  1259  1010  408  936 
3 1 4 3 8 7 2 6 5  2124  339  902  339  4021  1466  489  564 0 0 0 0  1860  934  972  596 
3 1 6 7 4 3 2 8 5  1073  376  468  376  2743  641  1128  339 0 0 0 0  2123  859  1085  1084 
3 1 4 3 8 7 6 2 5  737  264  302  1278  5749  302  2067  489 0 0 0 0  1088  746  634  934 
3 1 6 5 4 2 8 4 7  1411  302  526  302  5609  302  1315  302 0 0 0 0  1259  859  483  897 
3 5 2 6 8 7 1 3 4  1599  302  601  414  2706  827  1616  414 0 0 0 0  1410  521  1122  559 
3 1 4 2 3 5 6 7 8  1599  376  414  451  3156  564  1278  414 0 0 0 0  1124  446  1047  1084 
3 5 2 1 4 6 7 3 8  1373  414  489  414  7477  526  677  526 0 0 0 0  2386  1047  1197  1047 
3 1 7 2 4 5 8 3 6  2650  489  1390  489  3020  190  827  451 0 0 0 0  1258  972  521  671 
3 3 6 5 4 8 2 7 1  923  451  1315  264  9806  1202  1052  376 0 0 0 0  1258  1084  558  972 
3 1 8 3 4 6 7 5 2  1223  2029  789  789  6800  3081  1278  714 0 0 0 0  1409  859  1009  972 
3 3 1 7 4 8 6 5 2  1803  461  714  414  1277  376  939  414 0 0 0 0  1183  934  1085  1047 
3 4 2 3 6 1 7 5 8  960  302  302  10368  939  264  639  347 0 0 0 0  1070  1272  445  1084 
3 1 4 2 3 5 8 6 7  1073  639  3381  302  4181  339  279  414 0 0 0 0  882  521  1047  521 
3 2 5 3 7 4 6 1 8  1373  264  302  564  2832  3945  264  264 0 0 0 0  1107  1159  859  896 
3 1 3 2 8 6 7 5 4  1411  264  3494  1277  3043  302  601  488 0 0 0 0  1069  521  521  972 
3 1 3 7 4 8 6 5 2  887  339  1774  264  3081  264  1691  639 0 0 0 0  1460  1122  1610  1723 
3 5 3 8 4 1 2 6 7  1937  376  302  376  1127  264  3494  190 0 0 0 0  2158  559  558  462 
3 1 3 6 4 7 5 2 8  885  376  414  376  3193  339  2930  264 0 0 0 0  883  897  521  521 
3 1 2 3 4 8 6 5 7  1711  339  1578  339  2893  977  5146  526 0 0 0 0  994  822  596  596 
3 1 2 3 4 8 7 5 6  1448  376  451  2371  3869  339  414  414 0 0 0 0  1408  934  559  633 
3 1 2 3 4 8 5 6 7  1148  302  302  714  3757  339  2817  264 0 0 0 0  1369  521  446  484 
3 1 6 3 5 8 2 7 4  1599  376  376  339  3681  339  11908  451 0 0 0 0  1219  559  559  859 
3 1 2 3 4 5 7 6 8  1223  376  939  301  2479  6912  601  275 0 0 0 0  2046  596  446  597 
3 2 1 5 4 6 8 7 3  3026  339  1503  752  3568  302  1014  302 0 0 0 0  1369  821  1084  483 
3 1 2 3 4 7 6 5 8  1524  264  376  676  2855  2855  488  339 0 0 0 0  1857  559  446  483 
3 1 2 3 8 7 6 5 4  997  564  7287  414  4221  762  789  1165 0 0 0 0  1459  409  1122  1234 
3 1 2 3 4 7 5 6 8  1898  564  1653  902  2404  687  1701  339 0 0 0 0  1256  934  558  558 
3 1 2 6 4 7 3 5 8  925  564  1165  526  3756  1392  1014  339 0 0 0 0  1160  1047  934  972 
3 1 2 6 4 3 8 5 7  1701  639  1766  714  4094  4057  1014  339 0 0 0 0  1766  483  1159  559 
3 5 1 3 2 8 4 7 6  1035  564  1728  413  4433  1728  1578  714 0 0 0 0  1031  859  521  1159 
3 1 2 7 4 5 6 3 8  14069  451  3869  526  864  799  1054  639 0 0 0 0  2797  934  1159  1010 
3 1 6 7 4 2 5 3 8  1862  451  376  601  3343  339  2179  189 0 0 0 0  1106  521  1047  408 
3 1 2 8 4 6 3 7 5  1148  302  639  339  2456  4395  939  789 0 0 0 0  1445  1009  521  971 
3 1 2 3 4 5 6 7 8  1335  564  376  639  1690  902  3618  312 0 0 0 0  1443  1009  1122  859 
3 1 2 6 4 5 8 7 3  960  649  1390  488  6686  451  1240  528 0 0 0 0  1031  971  521  822 
3 3 2 6 8 7 5 1 4  857  488  1390  341  2254  564  1052  414 0 0 0 0  1008  1197  972  1047 
3 1 2 3 4 6 7 8 5  1298  601  1503  451  3155  488  2780  376 0 0 0 0  1406  974  1122  1009 
3 1 2 3 4 5 7 6 8  810  339  564  488  2817  1953  939  339 0 0 0 0  917  521  1009  971 
3 1 5 3 4 8 7 -1 6  1185  505  339  488  3305  376  6160  5229 0 0 0 0  1180  934  521  521 
3 1 7 5 8 6 3 4 2  1448  376  3305  789  1916  301  3541  189 0 0 0 0  1555  934  1085  1121 
3 5 6 3 4 1 2 7 8  1335  414  639  451  6160  714  1427  414 0 0 0 0  1028  408  934  1046 
3 5 3 1 4 6 2 8 7  810  451  564  376  5709  376  601  751 0 0 0 0  1029  1197  859  1084 
3 8 4 7 2 5 1 3 6  1411  301  714  376  2479  4661  826  502 0 0 0 0  1107  558  1009  558 
3 1 3 2 4 5 6 7 8  1899  639  387  414  5333  264  339  526 0 0 0 0  1067  972  520  971 
3 7 2 3 4 1 8 5 6  998  866  451  601  2629  1352  376  302 0 0 0 0  1442  483  934  821 
3 1 5 3 4 2 8 6 7  810  302  1615  376  3418  189  1089  376 0 0 0 0  1232  896  483  934 
3 1 6 3 4 5 7 2 8  1233  301  2141  601  3643  5934  1991  488 0 0 0 0  1481  1122  896  1122 
3 3 2 1 4 5 7 6 8  1899  601  676  789  3531  1390  601  676 0 0 0 0  1142  1159  821  1084 
3 1 3 2 6 4 8 5 7  1335  1014  714  376  1540  601  1766  451 0 0 0 0  954  1159  1046  1197 
3 1 6 7 4 2 8 3 5  547  376  4883  339  639  1089  1165  376 0 0 0 0  993  1084  483  896 
3 1 6 2 4 7 5 3 8  1185  639  864  564  3268  301  827  526 0 0 0 0  1030  521  896  520 
3 1 5 3 4 7 6 8 2  1373  376  601  1202  3305  414  2179  169 0 0 0 0  1105  521  558  1122 
3 1 6 2 3 5 4 7 8  960  526  2066  1728  1578  1127  488  827 0 0 0 0  1331  633  408  972 
3 1 2 3 4 6 8 7 5  659  414  977  864  2592  189  676  227 0 0 0 0  1180  1121  971  1009 
3 3 6 2 4 5 7 8 1  1373  339  414  302  1878  339  2592  264 0 0 0 0  1593  934  521  821 
3 1 2 3 4 6 8 7 5  849  414  414  422  2028  1352  2043  339 0 0 0 0  969  1009  971  1122 
3 6 2 3 4 5 2 7 8  3137  563  451  451  601  564  14233  639 0 0 0 0  1105  483  971  1121 
3 1 2 8 6 4 7 5 3  3438  414  564  451  1277  2066  2366  386 0 0 0 0  1142  558  1084  1948 
3 1 8 7 4 3 5 6 2  1260  376  376  302  2742  9464  376  264 0 0 0 0  1032  971  974  972 
3 1 2 5 7 3 4 6 8  1277  376  1841  227  1953  3080  264  227 0 0 0 0  1105  972  821  1384 
3 1 2 8 4 6 5 3 7  471  414  1728  376  1465  991  463  376 0 0 0 0  917  446  897  934 
3 6 1 2 4 7 5 8 3  892  1916  564  601  6347  264  3869  302 0 0 0 0  955  971  972  859 
3 1 2 3 4 7 6 5 8  1709  339  6159  676  2066  499  2141  301 0 0 0 0  1180  483  446  521 
3 4 2 7 8 1 3 5 6  735  676  3042  339  1127  451  6610  264 0 0 0 0  1255  521  1009  971 
3 1 2 6 4 7 3 5 8  1936  1653  902  264  1728  414  1277  227 0 0 0 0  1105  634  634  558 
3 5 6 3 4 2 7 1 8  935  414  2779  864  4254  301  601  526 0 0 0 0  1157  971  971  859 
3 1 2 3 4 5 6 8 7  509  526  1277  1578  5408  864  1277  264 0 0 0 0  767  896  746  1047 
3 5 3 6 2 1 7 8 4  1598  227  2742  414  1878  301  15511  563 0 0 0 0  1217  1235  896  634 
3 1 7 3 4 2 6 5 8  1035  488  488  488  601  3305  414  413 0 0 0 0  1255  521  446  896 
3 1 2 5 4 6 8 3 7  1099  264  227  302  3944  264  1089  488 0 0 0 0  1067  521  897  483 
3 1 2 3 4 5 6 7 8  547  339  1240  264  3230  339  526  339 0 0 0 0  1218  934  859  786 
3 5 2 4 6 3 7 1 8  885  451  1473  1089  1953  4019  563  414 0 0 0 0  1555  861  896  1084 
3 1 4 3 2 5 6 7 8  960  376  789  339  864  1765  3380  264 0 0 0 0  992  709  950  483 
3 1 2 3 4 5 6 7 8  772  414  451  376  1803  376  3643  564 0 0 0 0  992  483  448  896 
3 1 2 5 4 3 8 7 6  735  376  6046  601  2178  301  2441  376 0 0 0 0  1254  763  1009  596 
3 5 7 6 3 2 1 8 4  1936  488  563  676  6271  451  563  264 0 0 0 0  1644  521  483  1760 
3 1 2 3 4 5 6 8 7  509  601  414  564  789  7210  339  376 0 0 0 0  1383  520  446  1046 
3 1 7 2 6 3 5 8 4  1711  376  1840  386  4056  301  1014  227 0 0 0 0  1066  859  896  859 
3 1 2 3 4 6 7 8 5  810  376  676  939  1164  864  2667  603 0 0 0 0  1291  558  934  971 
3 5 6 3 7 1 2 4 8  2349  302  2366  601  6872  766  864  301 0 0 0 0  1479  972  898  596 
3 1 2 3 4 5 6 7 8  1410  526  1915  339  3568  414  1765  939 0 0 0 0  2381  1234  971  784 
3 5 6 3 8 1 2 4 7  960  864  643  826  3981  376  376  451 0 0 0 0  1684  558  1197  671 
3 1 2 5 4 8 3 7 6  1335  563  616  751  4845  1991  714  676 0 0 0 0  1292  1347  558  520 
3 1 3 4 2 5 6 8 7  922  676  639  639  1352  7709  1014  601 0 0 0 0  1217  896  1159  499 
3 1 2 3 7 4 6 5 8  847  414  1653  339  3793  526  841  488 0 0 0 0  1292  1084  1046  897 
3 1 2 3 4 5 7 6 8  997  601  864  1052  3954  414  301  339 0 0 0 0  1381  520  1121  520 
3 1 2 3 4 5 8 7 6  726  414  376  451  5295  339  488  413 0 0 0 0  1104  520  896  896 
3 1 2 3 4 5 7 6 8  1164  376  451  376  3693  1513  1390  339 0 0 0 0  1029  483  1009  483 
3 1 2 3 4 6 8 7 5  922  355  902  977  4882  227  1089  227 0 0 0 0  1142  1046  1009  1025 
3 5 4 6 2 7 3 1 8  6528  526  530  526  6684  1540  714  376 0 0 0 0  954  521  1197  483 
3 7 8 3 1 2 5 4 6  3025  939  902  451  6609  339  1728  301 0 0 0 0  1404  934  1122  1009 
3 5 6 7 4 3 1 8 2  3213  451  789  414  4769  189  1352  901 0 0 0 0  1442  1084  859  483 
3 1 6 2 8 3 4 7 5  1636  563  601  567  3419  536  1727  302 0 0 0 0  1291  596  483  483 
3 1 6 3 4 5 8 7 2  1373  1427  1127  714  3830  488  1164  414 0 0 0 0  1216  1196  934  1046 
3 1 4 2 -9 5 6 7 8  1072  413  526  563  11340  414  1915  1164 0 0 0 0  1066  558  520  520 
4 1 2 3 4 5 6 7 8  1261  376  279  677  902  264  1804  566 0 0 0 0  1451  595  483  483 
4 1 2 3 4 5 6 8 7  1826  1842  376  302  1654  227  489  264 0 0 0 0  3214  521  596  462 
4 1 2 3 4 5 6 7 8  811  152  376  451  2067  266  190  227 0 0 0 0  998  408  1273  634 
4 1 2 3 4 5 6 8 7  891  339  2067  339  3458  489  1391  152 0 0 0 0  735  408  484  446 
4 1 2 4 3 5 6 7 8  1112  827  7871  489  1015  489  789  1391 0 0 0 0  1110  483  709  634 
4 1 2 3 4 5 6 7 8  886  414  564  1691  977  227  451  190 0 0 0 0  1449  1761  408  521 
4 1 2 3 4 7 6 5 8  1826  451  1917  2706  6727  302  1278  227 0 0 0 0  2727  483  1310  558 
4 1 3 2 4 5 6 7 8  736  152  1992  264  7892  115  302  264 0 0 0 0  2088  523  408  1047 
4 1 2 3 4 5 6 7 8  2390  339  264  302  302  1055  2706  77 0 0 0 0  810  371  483  558 
4 2 1 3 4 5 6 7 8  1112  1290  827  414  227  302  377  489 0 0 0 0  1336  559  483  558 
4 1 2 3 4 5 6 7 8  774  302  489  489  414  714  451  601 0 0 0 0  1202  483  483  521 
4 1 2 4 6 5 7 8 3  1563  422  9584  302  4924  451  526  1551 0 0 0 0  1336  1122  1047  784 
4 1 2 3 4 5 6 7 8  1074  264  376  451  302  302  264  264 0 0 0 0  886  483  1348  596 
4 1 7 3 8 5 6 2 4  2918  339  1316  339  2331  1278  264  377 0 0 0 0  810  709  2738  483 
4 1 2 3 4 5 6 7 8  5547  601  564  304  790  264  1391  414 0 0 0 0  3855  446  1461  371 
4 1 2 3 4 5 6 7 8  1525  430  677  677  451  302  526  489 0 0 0 0  773  446  521  688 
4 1 2 3 4 5 6 7 8  3158  377  302  264  1579  264  462  227 0 0 0 0  999  709  671  484 
4 1 2 3 4 5 6 7 8  849  302  339  306  752  414  339  377 0 0 0 0  1413  446  822  521 
4 2 1 3 4 7 6 5 8  2277  190  227  227  4360  227  302  414 0 0 0 0  1187  596  1762  483 
