id,group,sex,age,session,memo,example,con,nblock,n,trial,outnr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,in_pos,in_nr,pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
1,1,1,24,1,1,0,1,3,3,20,2,20,59,1,2,1,7,4,2,2, ,433,0,2,433,610.927083333333,185.257729140083,1166.70027075358,2
1,1,1,24,1,1,0,1,3,3,20,3,20,60,1,2,1,9,1,3,3, ,397,0,2,397,610.927083333333,185.257729140083,1166.70027075358,2
1,1,1,24,1,1,0,2,4,4,1,1,15,1,1,1,1,3,5,2,3,138,734,1,0,734,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,1,2,15,2,1,1,1,1,3,4,1, ,1543,1,0,1543,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,1,3,15,3,1,1,1,5,8,1,4, ,828,1,0,828,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,1,4,15,4,1,1,1,8,1,3,2, ,423,1,0,423,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,2,1,15,5,1,2,1,6,3,2,3,115,682,0,2,682,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,2,2,15,6,1,1,1,7,6,4,1, ,715,1,0,715,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,2,3,15,7,1,2,0,5,1,1,4, ,1015,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,2,4,15,8,1,2,1,1,9,3,2, ,405,0,2,405,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,3,1,15,9,1,2,1,4,9,2,3,71,672,0,2,672,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,3,2,15,10,1,1,1,7,4,4,1, ,996,1,0,996,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,3,3,15,11,1,2,0,8,1,1,4, ,1227,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,3,4,15,12,1,2,1,1,6,3,2, ,422,0,2,422,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,4,1,15,13,1,2,1,8,3,2,3,130,592,0,2,592,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,4,2,15,14,1,1,1,9,8,4,1, ,590,1,0,590,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,4,3,15,15,1,1,1,7,6,1,4, ,943,1,0,943,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,4,4,15,16,1,1,1,6,9,3,2, ,493,1,0,493,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,5,1,15,17,1,1,1,8,7,2,3,92,2308,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,5,2,15,18,1,2,1,4,6,4,1, ,714,0,2,714,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,5,3,15,19,1,2,1,7,8,1,4, ,1562,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,5,4,15,20,1,2,1,2,3,3,2, ,494,0,2,494,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,6,1,15,21,1,1,1,9,1,2,3,184,1116,1,0,1116,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,6,2,15,22,1,2,1,4,3,4,1, ,555,0,2,555,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,6,3,15,23,1,2,1,1,8,1,4, ,855,0,2,855,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,6,4,15,24,1,2,1,6,1,3,2, ,484,0,1,484,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,7,1,15,25,1,2,1,1,7,2,3,152,617,0,2,617,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,7,2,15,26,1,2,1,4,5,4,1, ,519,0,2,519,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,7,3,15,27,1,2,0,9,6,1,4, ,520,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,7,4,15,28,1,2,0,6,4,3,2, ,1041,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,8,1,15,29,1,2,0,8,3,2,3,305,628,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,8,2,15,30,1,2,1,2,6,4,1, ,1554,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,8,3,15,31,1,2,0,3,6,1,4, ,2048,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,8,4,15,32,1,1,1,6,2,3,2, ,1087,1,0,1087,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,9,1,15,33,1,2,1,6,4,2,3,182,992,0,1,992,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,9,2,15,34,1,2,1,4,5,4,1, ,582,0,2,582,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,9,3,15,35,1,2,1,7,4,1,4, ,687,0,1,687,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,9,4,15,36,1,2,1,1,3,3,2, ,431,0,2,431,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,10,1,15,37,1,1,0,1,9,2,3,186,1198,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,10,2,15,38,1,2,1,6,9,4,1, ,651,0,1,651,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,10,3,15,39,1,2,1,3,7,1,4, ,635,0,2,635,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,10,4,15,40,1,1,1,9,6,3,2, ,688,1,0,688,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,11,1,15,41,1,2,0,1,6,2,3,128,3203,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,11,2,15,42,1,1,1,3,1,4,1, ,617,1,0,617,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,11,3,15,43,1,2,1,6,5,1,4, ,776,0,2,776,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,11,4,15,44,1,2,1,4,6,3,2, ,485,0,1,485,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,12,1,15,45,1,2,1,7,4,2,3,111,565,0,2,565,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,12,2,15,46,1,2,1,6,9,4,1, ,583,0,2,583,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,12,3,15,47,1,1,1,3,1,1,4, ,829,1,0,829,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,12,4,15,48,1,1,1,1,6,3,2, ,705,1,0,705,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,13,1,15,49,1,2,1,6,2,2,3,250,586,0,2,586,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,13,2,15,50,1,1,1,4,6,4,1, ,547,1,0,547,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,13,3,15,51,1,1,1,1,9,1,4, ,1200,1,0,1200,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,13,4,15,52,1,1,1,9,4,3,2, ,441,1,0,441,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,14,1,15,53,1,2,1,9,3,2,3,53,1483,0,2, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,14,2,15,54,1,2,1,2,8,4,1, ,485,0,1,485,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,14,3,15,55,1,2,0,8,1,1,4, ,917,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,14,4,15,56,1,2,1,1,3,3,2, ,458,0,2,458,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,15,1,15,57,1,1,1,2,5,2,3,379,998,1,0,998,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,15,2,15,58,1,1,1,7,2,4,1, ,698,1,0,698,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,4,4,15,3,15,59,1,2,1,5,7,1,4, ,1138,0,1,1138,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,4,4,15,4,15,60,1,2,0,8,7,3,2, ,397,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,1,1,12,1,1,2,1,1,5,2,4,101,682,0,2,682,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,1,2,12,2,1,2,1,4,2,5,1, ,485,0,2,485,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,1,3,12,3,1,2,0,3,3,3,3, ,1033,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,1,4,12,4,1,1,1,7,8,1,5, ,865,1,0,865,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,1,5,12,5,1,2,1,8,1,4,2, ,891,0,1,891,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,2,1,12,6,1,2,1,9,1,2,4,361,1337,0,1,1337,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,2,2,12,7,1,1,1,2,9,5,1, ,519,1,0,519,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,2,3,12,8,1,2,1,1,4,3,3, ,989,0,1,989,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,2,4,12,9,1,1,1,4,8,1,5, ,688,1,0,688,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,2,5,12,10,1,2,0,8,2,4,2, ,750,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,3,1,12,11,1,2,1,1,5,2,4,161,737,0,2,737,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,3,2,12,12,1,1,1,6,1,5,1, ,521,1,0,521,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,3,3,12,13,1,2,1,8,9,3,3, ,750,0,2,750,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,3,4,12,14,1,2,0,3,2,1,5, ,688,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,3,5,12,15,1,1,1,2,6,4,2, ,1667,1,0,1667,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,4,1,12,16,1,2,1,4,7,2,4,139,679,0,2,679,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,4,2,12,17,1,1,1,8,4,5,1, ,510,1,0,510,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,4,3,12,18,1,2,0,3,3,3,3, ,935,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,4,4,12,19,1,1,1,9,1,1,5, ,1049,1,0,1049,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,4,5,12,20,1,1,1,1,8,4,2, ,520,1,0,520,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,5,1,12,21,1,2,1,4,8,2,4,60,666,0,2,666,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,5,2,12,22,1,1,1,9,4,5,1, ,512,1,0,512,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,5,3,12,23,1,2,0,7,7,3,3, ,1086,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,5,4,12,24,1,2,1,1,2,1,5, ,803,0,2,803,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,5,5,12,25,1,1,1,6,9,4,2, ,766,1,0,766,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,6,1,12,26,1,2,0,9,5,2,4,103,579,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,6,2,12,27,1,1,1,8,9,5,1, ,670,1,0,670,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,6,3,12,28,1,1,0,3,4,3,3, ,644,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,6,4,12,29,1,1,1,5,4,1,5, ,609,1,0,609,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,6,5,12,30,1,1,1,4,8,4,2, ,644,1,0,644,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,7,1,12,31,1,2,0,7,5,2,4,120,570,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,7,2,12,32,1,2,1,3,2,5,1, ,502,0,1,502,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,7,3,12,33,1,2,1,2,1,3,3, ,555,0,2,555,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,7,4,12,34,1,2,1,5,4,1,5, ,616,0,2,616,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,7,5,12,35,1,2,0,6,3,4,2, ,503,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,8,1,12,36,1,2,1,1,6,2,4,260,595,0,2,595,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,8,2,12,37,1,1,1,8,1,5,1, ,547,1,0,547,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,8,3,12,38,1,2,0,7,7,3,3, ,652,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,8,4,12,39,1,2,1,5,3,1,5, ,618,0,2,618,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,8,5,12,40,1,2,1,9,4,4,2, ,519,0,2,519,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,9,1,12,41,1,2,0,8,1,2,4,139,705,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,9,2,12,42,1,2,1,2,9,5,1, ,900,0,2,900,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,9,3,12,43,1,2,1,5,3,3,3, ,555,0,2,555,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,9,4,12,44,1,2,1,1,4,1,5, ,573,0,2,573,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,9,5,12,45,1,1,0,7,5,4,2, ,484,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,10,1,12,46,1,2,1,5,7,2,4,460,593,0,2,593,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,10,2,12,47,1,2,1,9,9,5,1, ,458,0,1,458,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,10,3,12,48,1,2,1,1,2,3,3, ,494,0,2,494,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,10,4,12,49,1,2,1,8,4,1,5, ,635,0,2,635,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,10,5,12,50,1,2,0,6,9,4,2, ,1051,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,11,1,12,51,1,2,1,3,7,2,4,2308,519,0,2,519,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,11,2,12,52,1,1,1,8,3,5,1, ,538,1,0,538,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,11,3,12,53,1,1,1,5,5,3,3, ,1791,1,0,1791,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,11,4,12,54,1,2,1,1,3,1,5, ,988,0,1,988,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,11,5,12,55,1,1,1,2,8,4,2, ,494,1,0,494,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,12,1,12,56,1,2,1,4,7,2,4,255,986,0,1,986,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,12,2,12,57,1,2,1,1,1,5,1, ,564,0,1,564,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,12,3,12,58,1,2,1,7,2,3,3, ,485,0,2,485,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,5,5,12,4,12,59,1,1,1,9,6,1,5, ,1464,1,0,1464,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,5,5,12,5,12,60,1,2,0,6,1,4,2, ,476,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,1,1,20,1,1,2,0,2,5,2,2,121,3504,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,1,2,20,2,1,1,0,5,8,1,1, ,2623,0,2, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,1,3,20,3,1,1,1,6,6,3,3, ,530,1,0,530,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,2,1,20,4,1,2,1,3,3,2,2,4057,781,0,1,781,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,2,2,20,5,1,1,1,9,3,1,1, ,874,1,0,874,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,2,3,20,6,1,1,1,6,6,3,3, ,617,1,0,617,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,3,1,20,7,1,2,1,6,7,2,2,113,580,0,2,580,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,3,2,20,8,1,1,1,1,6,1,1, ,907,1,0,907,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,3,3,20,9,1,2,1,3,6,3,3, ,590,0,1,590,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,4,1,20,10,1,2,0,9,3,2,2,60,930,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,4,2,20,11,1,2,1,3,7,1,1, ,1461,0,2,1461,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,4,3,20,12,1,2,1,6,3,3,3, ,485,0,1,485,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,5,1,20,13,1,1,1,4,1,2,2,117,1193,1,0,1193,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,5,2,20,14,1,2,1,1,2,1,1, ,519,0,2,519,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,5,3,20,15,1,2,1,6,9,3,3, ,529,0,2,529,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,6,1,20,16,1,1,1,3,7,2,2,29,685,1,0,685,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,6,2,20,17,1,1,1,7,3,1,1, ,441,1,0,441,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,6,3,20,18,1,1,1,2,2,3,3, ,343,1,0,343,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,7,1,20,19,1,2,0,9,5,2,2,89,679,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,7,2,20,20,1,2,1,5,6,1,1, ,556,0,2,556,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,7,3,20,21,1,2,1,3,8,3,3, ,688,0,2,688,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,8,1,20,22,1,1,1,7,9,2,2,197,589,1,0,589,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,8,2,20,23,1,1,1,9,7,1,1, ,405,1,0,405,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,8,3,20,24,1,2,1,5,8,3,3, ,502,0,2,502,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,9,1,20,25,1,1,1,6,8,2,2,54,552,1,0,552,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,9,2,20,26,1,2,1,8,7,1,1, ,555,0,2,555,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,9,3,20,27,1,2,1,9,6,3,3, ,520,0,1,520,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,10,1,20,28,1,2,1,9,6,2,2,70,932,0,2,932,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,10,2,20,29,1,2,1,4,5,1,1, ,459,0,2,459,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,10,3,20,30,1,1,1,2,2,3,3, ,954,1,0,954,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,11,1,20,31,1,1,1,4,8,2,2,219,558,1,0,558,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,11,2,20,32,1,1,1,8,4,1,1, ,371,1,0,371,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,11,3,20,33,1,1,1,7,7,3,3, ,318,1,0,318,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,12,1,20,34,1,2,1,9,8,2,2,207,839,0,2,839,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,12,2,20,35,1,1,1,6,9,1,1, ,908,1,0,908,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,12,3,20,36,1,1,1,2,2,3,3, ,396,1,0,396,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,13,1,20,37,1,1,1,1,6,2,2,50,540,1,0,540,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,13,2,20,38,1,2,1,6,3,1,1, ,723,0,1,723,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,13,3,20,39,1,2,1,3,4,3,3, ,600,0,2,600,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,14,1,20,40,1,2,1,2,9,2,2,45,703,0,2,703,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,14,2,20,41,1,2,1,5,8,1,1, ,370,0,2,370,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,14,3,20,42,1,1,1,4,4,3,3, ,495,1,0,495,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,15,1,20,43,1,1,1,2,3,2,2,79,792,1,0,792,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,15,2,20,44,1,2,1,3,1,1,1, ,546,0,2,546,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,15,3,20,45,1,2,1,4,8,3,3, ,573,0,2,573,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,16,1,20,46,1,1,0,2,2,2,2,122,971,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,16,2,20,47,1,1,1,9,2,1,1, ,830,1,0,830,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,16,3,20,48,1,2,1,6,7,3,3, ,592,0,2,592,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,17,1,20,49,1,2,1,6,6,2,2,110,613,0,1,613,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,17,2,20,50,1,1,1,7,6,1,1, ,670,1,0,670,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,17,3,20,51,1,1,1,3,3,3,3, ,697,1,0,697,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,18,1,20,52,1,2,1,6,9,2,2,90,1068,0,1,1068,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,18,2,20,53,1,1,1,2,6,1,1, ,750,1,0,750,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,18,3,20,54,1,2,1,9,2,3,3, ,909,0,1,909,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,19,1,20,55,1,2,0,7,3,2,2,498,695,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,19,2,20,56,1,1,1,3,7,1,1, ,618,1,0,618,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,19,3,20,57,1,2,1,8,1,3,3, ,520,0,2,520,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,20,1,20,58,1,2,0,9,7,2,2,297,900,1,0, ,764.15625,367.014476542906,1865.19967962872,2
1,1,1,24,1,1,0,2,6,3,20,2,20,59,1,1,0,7,3,1,1, ,628,0,1, ,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,2,6,3,20,3,20,60,1,2,1,3,2,3,3, ,1166,0,2,1166,693.059523809524,262.951750175298,1481.91477433542,2
1,1,1,24,1,1,0,3,7,4,1,1,15,1,1,1,1,3,9,4,4,145,538,1,0,538,557.486486486486,365.656071778634,1654.45470182239,2
1,1,1,24,1,1,0,3,7,4,1,2,15,2,1,2,1,7,7,3,3, ,547,0,1,547,611.095238095238,249.154213582122,1358.5578788416,2
